match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,player_firstName,player_lastName,stat_challengeLost,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_keyPass,stat_wasFouled,stat_wonContest,captain,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyConceded,stat_penaltyFaced,stat_punches,stat_lastManTackle,stat_penaltyWon,stat_hitWoodwork,stat_errorLeadToAGoal
14429543,home,Al-Ittihad,Predrag Rajković,predrag-rajkovic,P. Rajković,G,1,192.0,2722,M,188107,EUR,815097600.0,G,1,1,False,17.0,12.0,5.0,1.0,0.0,12.0,15.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,58.0,24.0,5.2,5.0,1.577e-05,0.001,0,-0.0131,-0.02,0.01,-0.33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429543,home,Al-Ittihad,Muhannad Shanqeeti,muhannad-shanqeeti,M. Shanqeeti,D,13,173.0,417,M,894437,EUR,921196800.0,D,13,13,False,40.0,33.0,4.0,2.0,0.0,12.0,14.0,26.0,1.0,3.0,4.0,,,,,,90.0,65.0,7.3,13.0,0.0286438,,3,,-0.05,0.18,-0.2,,21.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.1699,0.1872,0.47,,,,,,,,,,,,,,,,,,,,,,
14429543,home,Al-Ittihad,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400.0,D,6,6,False,53.0,49.0,7.0,4.0,0.0,34.0,36.0,17.0,1.0,4.0,2.0,,,,,,90.0,61.0,6.8,4.0,0.00946615,,0,,0.18,0.15,-0.26,,15.0,,3.0,,,,,,3.0,2.0,,,,,,Saad Al-Mousa,,1.0,,,,,,,,,,,,,,,,,,,
14429543,home,Al-Ittihad,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187.0,4062,M,99545,EUR,684374400.0,D,2,2,False,57.0,53.0,6.0,3.0,0.0,33.0,35.0,22.0,3.0,3.0,3.0,2.0,,,,,90.0,63.0,6.5,4.0,0.0266793,,1,,0.36,0.2,-0.23,,20.0,,1.0,,,,,1.0,,,,,0.0249,,-0.05,,,,DaniloP,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
14429543,home,Al-Ittihad,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800.0,D,42,42,False,11.0,10.0,1.0,,0.0,4.0,4.0,7.0,4.0,1.0,,1.0,,,,,45.0,20.0,6.1,3.0,0.00732212,,2,,0.01,0.01,-0.2,,6.0,1.0,2.0,,1.0,,,,1.0,,1.0,,0.0339,,-0.01,Muath Muath,,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,
14429543,home,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800.0,M,7,7,False,53.0,47.0,1.0,1.0,0.0,19.0,20.0,33.0,2.0,,6.0,,,,,,90.0,63.0,7.5,9.0,0.0741875,,0,,0.37,0.57,-0.14,,28.0,,4.0,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,2.0,nglkante,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,
14429543,home,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187.0,9249,M,243585,EUR,751334400.0,M,8,8,False,50.0,48.0,2.0,2.0,0.0,23.0,23.0,27.0,3.0,1.0,2.0,,,,,,90.0,60.0,7.1,3.0,0.0304329,,0,,0.31,0.19,-0.06,,25.0,,4.0,1.0,,,,,1.0,,,,,,,,,,Fabinho,2.0,,,3.0,,2.0,1.0,True,1.0,,,,,,,,,
14429543,home,Al-Ittihad,Moussa Diaby,diaby-moussa,M. Diaby,M,19,170.0,7562,M,855817,EUR,931305600.0,M,19,19,False,39.0,33.0,1.0,,1.0,8.0,10.0,29.0,6.0,,6.0,,,,,,90.0,60.0,6.7,18.0,0.0781116,,3,,0.36,0.3,-0.14,,25.0,7.0,2.0,6.0,2.0,,,,1.0,1.0,,,0.3726,,-0.54,,,1.0,moussadiaby,,,1.0,,2.0,,1.0,,,1.0,1.0,,,,,,,
14429543,home,Al-Ittihad,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175.0,14747,M,846081,EUR,899164800.0,M,10,10,False,29.0,23.0,,,0.0,7.0,8.0,21.0,5.0,,3.0,2.0,,,,,85.0,44.0,7.8,9.0,0.0725347,,1,,0.3,0.09,-0.18,,16.0,,6.0,4.0,,1.0,1.0,,3.0,,1.0,,0.3045,0.3452,0.54,,,1.0,houssem_aouar,,,,,1.0,,3.0,,1.0,,,,,,,,,
14429543,home,Al-Ittihad,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178.0,5144,M,361798,EUR,876268800.0,M,34,34,False,28.0,26.0,,,0.0,5.0,5.0,23.0,10.0,,1.0,1.0,,,,,89.0,47.0,8.6,15.0,0.0705009,,3,,0.29,0.35,-0.13,,21.0,2.0,2.0,6.0,1.0,2.0,2.0,,,,3.0,,0.7508,1.3762,0.91,,,,StevenBergwijn,1.0,,,,2.0,,2.0,,4.0,1.0,,,,,,,,
