match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_fouls,stat_keyPass,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_shotOffTarget,stat_challengeLost,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,player_sofascoreId,stat_goals,stat_crossNotClaimed,stat_goalAssist,stat_bigChanceCreated
11409195,home,Sporting Braga,Matheus,matheus,Matheus,G,1,190,1473,M,603946,EUR,711504000,G,1,1,False,33.0,21.0,16.0,4.0,19.0,20.0,2.0,13.0,1.0,12.0,1.0,2.0,1.0,1.0,2.0,2.0,90.0,42.0,6.8,12.0,0.0,0.0,0.00090258,0,0.0473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409195,home,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,D,2,2,False,36.0,33.0,5.0,4.0,9.0,11.0,26.0,28.0,5.0,5.0,2.0,,,,,,90.0,55.0,7.1,5.0,0.0,0.0,0.139104,0,,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11409195,home,Sporting Braga,José Fonte,jose-fonte,J. Fonte,D,6,191,691,M,27622,EUR,440899200,D,6,6,False,56.0,42.0,6.0,2.0,26.0,34.0,16.0,22.0,,9.0,,,,,,,90.0,65.0,6.6,14.0,0.0,0.0,0.0133283,0,,,,,,2.0,,,,3.0,2.0,,4.0,,,,,,,,,,,,,,,,,,
11409195,home,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1565,M,868235,EUR,931564800,D,4,4,False,46.0,32.0,5.0,2.0,22.0,26.0,10.0,20.0,8.0,7.0,1.0,,,,,,90.0,60.0,6.9,14.0,0.0,0.0,0.00931909,0,,,,,3.0,1.0,,1.0,1.0,2.0,1.0,,4.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
11409195,home,Sporting Braga,Adrián Marín,adrian-marin,A. Marín,D,21,181,96,M,547242,EUR,852768000,D,19,19,False,54.0,48.0,5.0,3.0,21.0,23.0,27.0,33.0,5.0,10.0,,,,,,,90.0,76.0,7.1,10.0,0.015,0.0,0.0316842,1,,2.0,,,4.0,,,,,2.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
11409195,home,Sporting Braga,André Horta,andre-horta,A. Horta,M,6,174,845,M,775699,EUR,847324800,M,10,10,False,70.0,61.0,5.0,3.0,18.0,20.0,43.0,52.0,2.0,6.0,,,,,,,71.0,83.0,6.8,15.0,0.0528,0.0,0.0595081,2,,2.0,,,,3.0,1.0,2.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,
11409195,home,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,18,18,False,78.0,73.0,4.0,3.0,27.0,29.0,46.0,49.0,5.0,7.0,1.0,,,,,,90.0,90.0,6.8,10.0,0.0,0.0,0.153724,0,,,,3.0,3.0,12.0,1.0,1.0,,,5.0,1.0,2.0,1.0,1.0,,,,3.0,,,,2.0,,,,,,,,
11409195,home,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,M,21,21,False,36.0,33.0,2.0,1.0,8.0,8.0,27.0,30.0,2.0,4.0,,,,,,,86.0,56.0,6.9,11.0,0.0154,0.1043,0.17261,1,,2.0,2.0,1.0,,5.0,,1.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,6.0,,,,2.0,True,1.0,1.0,,,,,
11409195,home,Sporting Braga,Pizzi,pizzi,Pizzi,M,21,179,1284,M,77725,EUR,623635200,M,22,22,False,36.0,32.0,,,12.0,13.0,20.0,27.0,,4.0,,,,,,,56.0,45.0,6.4,12.0,0.0,0.0,0.0194761,0,,4.0,,1.0,,4.0,1.0,1.0,,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,
11409195,home,Sporting Braga,Bruma,bruma,Bruma,F,7,173,2690,M,97012,EUR,782956800,M,7,7,False,43.0,33.0,3.0,1.0,5.0,8.0,28.0,35.0,7.0,2.0,1.0,,,,,,71.0,62.0,7.2,17.0,0.0481,0.0,0.0548272,1,,,,1.0,,4.0,,7.0,5.0,,1.0,1.0,,1.0,1.0,,,,4.0,,,1.0,,,,,,,,,
