match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_totalContest,stat_wonContest,stat_outfielderBlock,captain,stat_challengeLost,stat_unsuccessfulTouch,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_fouls,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed
10390032,home,Nice,Kasper Schmeichel,kasper-schmeichel,K. Schmeichel,G,1,189,3913,M,1076,EUR,531532800,G,1,1,False,20.0,16.0,10.0,6.0,13.0,14.0,3.0,6.0,1.0,3.0,2.0,2.0,90.0,26.0,7.4,4.0,0.0,0.0,0.00048836,0,0.6365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390032,home,Nice,Youcef Atal,youcef-atal,Y. Atal,D,20,176,9879,M,894238,EUR,832291200,D,20,20,False,51.0,47.0,3.0,3.0,27.0,29.0,20.0,26.0,2.0,8.0,,,80.0,77.0,7.5,9.0,0.0377,0.0,0.0264235,1,,,,youcefatal,4.0,1.0,2.0,2.0,8.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,
10390032,home,Nice,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,945217,EUR,946512000,D,25,25,False,63.0,54.0,7.0,2.0,35.0,40.0,19.0,23.0,1.0,7.0,,,90.0,76.0,7.5,9.0,0.0,0.0,0.0058929,0,,,,,,1.0,1.0,1.0,4.0,,,5.0,1.0,1.0,,,2.0,2.0,2.0,,,,,,,,,,,,,,
10390032,home,Nice,Dante,dante,Dante,D,4,188,1257,M,3577,EUR,435283200,D,4,4,False,87.0,81.0,5.0,3.0,52.0,54.0,29.0,33.0,2.0,7.0,,,90.0,102.0,7.7,9.0,0.0,0.0,0.0177133,0,,,,,,1.0,1.0,2.0,5.0,,,2.0,4.0,2.0,,,,,1.0,True,1.0,1.0,1.0,,,,,,,,,,
10390032,home,Nice,Jordan Lotomba,jordan-lotomba,J. Lotomba,D,30,177,509,M,796279,EUR,907027200,D,23,23,False,57.0,53.0,4.0,2.0,21.0,23.0,33.0,35.0,1.0,4.0,,,86.0,74.0,7.4,7.0,0.0,0.0,0.204088,0,,,,,1.0,,,2.0,3.0,1.0,,3.0,3.0,2.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,
10390032,home,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,985923,EUR,938044800,M,28,28,False,41.0,37.0,,,15.0,17.0,22.0,25.0,2.0,5.0,,,90.0,64.0,7.6,9.0,0.2001,0.2239,0.0353491,2,,,,hicham_boudaoui,1.0,2.0,1.0,6.0,10.0,3.0,,1.0,4.0,,2.0,,3.0,3.0,,,,,1.0,,2.0,1.0,,,,,,,
10390032,home,Nice,Mario Lemina,mario-lemina,M. Lemina,M,99,184,8756,M,307284,EUR,746841600,M,99,99,False,66.0,62.0,5.0,4.0,32.0,32.0,30.0,34.0,1.0,7.0,,,67.0,77.0,7.4,4.0,0.0968,0.1893,0.0171827,2,,,,,,1.0,1.0,3.0,4.0,,,3.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,2.0,1.0,,,,,,
10390032,home,Nice,Aaron Ramsey,aaron-ramsey,A. Ramsey,M,10,182,2882,M,23571,EUR,662169600,M,16,16,False,68.0,62.0,4.0,4.0,23.0,23.0,39.0,46.0,,5.0,,,90.0,87.0,7.5,9.0,0.3391,0.2428,0.0439871,2,,,,,1.0,,,1.0,3.0,,,3.0,2.0,1.0,1.0,,,,,,,2.0,2.0,,1.0,1.0,1.0,,,,,,
10390032,home,Nice,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,948250,EUR,952992000,M,14,14,False,19.0,17.0,,,9.0,9.0,8.0,11.0,1.0,2.0,,,45.0,30.0,6.0,9.0,0.0,0.0,0.0049747,0,,,,,1.0,,,5.0,,3.0,,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,
10390032,home,Nice,Nicolas Pépé,nicolas-pepe,N. Pépé,F,19,183,12582,M,593526,EUR,801705600,F,29,29,False,38.0,29.0,,,6.0,8.0,24.0,32.0,,5.0,,,86.0,48.0,6.9,12.0,0.0303,0.0191,0.160792,1,,,,nicolas_pepe19,2.0,1.0,,3.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,1.0,3.0,1.0,1.0,,,,,,,,
