match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_outfielderBlock,stat_keyPass,captain,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_dispossessed,stat_wonContest,stat_penaltyConceded,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyWon
12441728,home,NAC Breda,Daniel Bielica,,,bielica-daniel,D. Bielica,G,99,189,296,M,939460,EUR,925430400,G,99,99,False,38.0,30.0,12.0,4.0,0.0,29.0,31.0,1.0,7.0,10.0,1.0,1.0,1.0,1.0,90.0,43.0,6.6,8.0,0.00067622,0,-0.0532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441728,home,NAC Breda,Cherrion Valerius,Cherrion,Valerius,valerius-cherrion,C. Valerius,D,25,192,131,M,1515525,EUR,1127347200,D,25,25,False,28.0,20.0,5.0,1.0,0.0,13.0,16.0,7.0,13.0,2.0,,,,,64.0,45.0,7.0,10.0,0.0109769,1,,1.0,1.0,2.0,3.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.1378,,,,,,,,,,,,,,,,,,
12441728,home,NAC Breda,Enes Mahmutović,Enes,Mahmutović,enes-mahmutovic,E. Mahmutović,D,15,190,129,M,571964,EUR,864259200,D,15,15,False,42.0,33.0,5.0,1.0,0.0,27.0,29.0,6.0,13.0,5.0,,,,,71.0,58.0,7.3,11.0,0.00126408,1,,,1.0,3.0,2.0,7.0,,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0815,1.0,1.0,,,,,,,,,,,,,,,,
12441728,home,NAC Breda,Jan Van den Bergh,,,jan-van-den-bergh,J. Van den Bergh,D,52,189,155,M,929498,EUR,781056000,D,5,5,False,59.0,48.0,15.0,6.0,0.0,26.0,29.0,24.0,35.0,5.0,,,,,90.0,79.0,7.0,21.0,0.196737,1,,5.0,1.0,1.0,3.0,4.0,1.0,,3.0,,2.0,,1.0,1.0,,0.0303,,3.0,True,2.0,1.0,1.0,,,,,,,,,,,,
12441728,home,NAC Breda,Boy Kemper,Boy,Kemper,boy-kemper,B. Kemper,D,4,185,120,M,858242,EUR,929923200,D,4,4,False,32.0,25.0,3.0,2.0,0.0,5.0,5.0,20.0,30.0,3.0,,,,,90.0,56.0,6.8,13.0,0.034202,0,,3.0,2.0,1.0,6.0,6.0,,,2.0,4.0,1.0,1.0,2.0,3.0,4.0,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,
12441728,home,NAC Breda,Maximilien Balard,Maximilien,Balard,balard-maximilien,M. Balard,M,16,178,164,M,1096511,EUR,974592000,M,16,16,False,41.0,35.0,4.0,2.0,0.0,14.0,15.0,21.0,26.0,2.0,,,,,84.0,49.0,6.7,6.0,0.0318924,1,,,1.0,1.0,2.0,5.0,,1.0,,1.0,2.0,,,1.0,1.0,0.0408,,,,,1.0,,,1.0,,,,,,,,,,
12441728,home,NAC Breda,Clint Leemans,Clint,Leemans,clint-franciscus-henricus-leemans,C. Leemans,M,8,187,91,M,336811,EUR,811123200,M,8,8,False,37.0,25.0,6.0,3.0,0.0,9.0,12.0,18.0,30.0,1.0,,,,,90.0,60.0,7.8,19.0,0.1207,3,,5.0,2.0,,6.0,4.0,1.0,,2.0,,4.0,1.0,2.0,,1.0,0.9442,1.0,2.0,,2.0,1.0,,1.0,,,1.0,3.0,1.0,0.917,,,,,
12441728,home,NAC Breda,Boyd Lucassen,Boyd,Lucassen,boyd-lucassen,B. Lucassen,D,2,173,39,M,912651,EUR,899251200,M,2,2,False,12.0,5.0,,,0.0,4.0,6.0,1.0,8.0,3.0,,,,,45.0,24.0,6.7,9.0,0.00071109,0,,2.0,2.0,1.0,4.0,5.0,,,,,3.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,
12441728,home,NAC Breda,Leo Sauer,Leo Sauer,,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,M,77,77,False,32.0,22.0,1.0,1.0,0.0,2.0,3.0,20.0,30.0,5.0,,,,,90.0,57.0,7.0,22.0,0.0381097,0,,1.0,1.0,3.0,6.0,11.0,,,,1.0,4.0,4.0,6.0,1.0,1.0,,,,,,6.0,,1.0,3.0,,,,,,1.0,,,,
12441728,home,NAC Breda,Kamal Sowah,,,kamal-sowah,K. Sowah,M,14,179,840,M,927440,EUR,947376000,M,55,55,False,36.0,32.0,1.0,1.0,0.0,7.0,7.0,25.0,29.0,4.0,,,,,90.0,49.0,6.6,11.0,0.074214,1,,,,,5.0,2.0,1.0,1.0,,1.0,2.0,2.0,2.0,,,0.0514,,,,,1.0,,3.0,,,,,,,,,,,
