match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_outfielderBlock,stat_dispossessed,stat_fouls,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_punches,stat_lastManTackle,stat_blockedScoringAttempt,stat_bigChanceMissed
14046020,home,FC Groningen,David van der Werff,david-van-der-werff,D. v. d. Werff,M,17,180.0,85,M,1878212,EUR,1093910400,M,17,17,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,,1.0,,,,,,13.0,9.0,6.7,,0.00537032,,1,,-0.15,0.1,0.13,,David van der Werff,,,,,,1.0,,,,,,1.0,,,0.0406,,-0.09,,,1.0,,,,,,1.0,0.0943,,,,,,,
14046020,home,FC Groningen,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187.0,137,M,163541,EUR,703468800,M,20,20,True,3.0,3.0,1.0,1.0,0.0,,,3.0,3.0,,,,,,,,8.0,6.0,6.8,2.0,0.150107,,0,,0.22,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046020,home,FC Groningen,Dirk Baron,dirk-baron,D. Baron,G,24,191.0,46,M,1191214,EUR,1029456000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Dirk Baron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046020,home,FC Groningen,Stijn Petiet,petiet-stijn,S. Petiet,G,41,,13,M,1496006,EUR,1061856000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Stijn,Petiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046020,home,FC Groningen,Sven Bouland,sven-bouland,S. Bouland,D,22,184.0,67,M,1647694,EUR,1140566400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sven,Bouland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046020,home,FC Groningen,Robin Kelder,robin-kelder,R. Kelder,D,48,183.0,32,M,2197961,EUR,1111708800,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Robin,Kelder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046020,home,FC Groningen,Jismerai Dillema,jismerai-dillema,J. Dillema,M,44,,29,M,2199364,EUR,1171411200,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jismerai,Dillema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046020,home,FC Groningen,Yenio Holder,yenio-holder,Y. Holder,M,55,,32,M,2193044,EUR,1183334400,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Yénio,Holder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046020,home,FC Groningen,Mark Hoekstra,mark-hoekstra,M. Hoekstra,F,69,,38,M,2076787,EUR,1139529600,F,69,69,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mark,Hoekstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046020,home,FC Groningen,Rui Mendes,rui-mendes,R. Mendes,F,27,180.0,127,M,940979,EUR,942192000,F,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046020,away,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203.0,437,M,339339,EUR,765676800,G,44,44,False,31.0,12.0,27.0,8.0,0.0,7.0,9.0,5.0,22.0,2.0,14.0,3.0,2.0,3.0,2.0,2.0,90.0,49.0,6.2,21.0,0.00414431,0.4434,0,-0.8303,0.2,-0.01,-0.41,0.15,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
14046020,away,SC Heerenveen,Oliver Braude,braude-oliver,O. Braude,D,45,174.0,210,M,1150061,EUR,1077321600,D,45,45,False,39.0,25.0,9.0,2.0,0.0,19.0,24.0,6.0,15.0,4.0,7.0,,,,,,90.0,71.0,6.3,16.0,0.124259,,1,,0.13,0.05,-0.36,,Oliver Braude,,,,,3.0,5.0,8.0,2.0,2.0,1.0,1.0,,1.0,3.0,0.0172,1.0,-0.27,,,2.0,1.0,1.0,,,,,,,,,,,,
14046020,away,SC Heerenveen,Sam Kersten,sam-kersten,S. Kersten,D,4,191.0,85,M,847072,EUR,886118400,D,4,4,False,44.0,33.0,12.0,6.0,0.0,22.0,28.0,11.0,16.0,3.0,4.0,,,,,,90.0,57.0,6.3,13.0,0.0305173,,1,,0.26,0.04,-0.29,,,,,,,3.0,5.0,5.0,1.0,1.0,1.0,1.0,,2.0,,0.0556,2.0,-0.23,,,4.0,1.0,1.0,2.0,,1.0,,,,,,,1.0,,
14046020,away,SC Heerenveen,Nikolai Soyset Hopland,hopland-nikolai-soyset,N. S. Hopland,D,17,186.0,225,M,1121247,EUR,1090627200,D,17,17,False,42.0,41.0,7.0,7.0,0.0,31.0,31.0,10.0,11.0,7.0,4.0,,,,,,90.0,58.0,6.4,3.0,0.00527105,,1,,0.15,-0.02,-0.31,,,,,,4.0,3.0,9.0,4.0,2.0,1.0,,,1.0,1.0,1.0,0.0297,,0.01,,,2.0,,,,,,,,,,,,,1.0,
14046020,away,SC Heerenveen,Vasilios Zagaritis,vassilis-zagaritis,V. Zagaritis,D,19,178.0,228,M,1064426,EUR,988934400,D,19,19,False,30.0,21.0,4.0,2.0,0.0,8.0,11.0,13.0,19.0,4.0,7.0,,,,,,90.0,59.0,6.4,15.0,0.101626,,0,,0.2,0.08,-0.38,,,,3.0,,2.0,5.0,4.0,9.0,1.0,2.0,1.0,,1.0,1.0,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,,,,
14046020,away,SC Heerenveen,Marcus Linday,marcus-linday,M. Linday,M,16,186.0,209,M,1627623,EUR,1054512000,M,16,16,False,29.0,16.0,2.0,1.0,0.0,8.0,12.0,8.0,17.0,2.0,4.0,,,,,,90.0,47.0,6.8,17.0,0.00558366,,1,,-0.22,0.33,-0.08,,Marcus Linday,,,,,3.0,5.0,9.0,2.0,2.0,,,,2.0,1.0,0.0244,1.0,-0.04,,,1.0,5.0,3.0,,,,,,,,,,,1.0,
14046020,away,SC Heerenveen,Joris van Overeem,joris-van-overeem,J. v. Overeem,M,6,181.0,105,M,138842,EUR,770428800,M,6,6,False,41.0,29.0,10.0,6.0,0.0,14.0,19.0,15.0,22.0,4.0,4.0,,,,,,90.0,58.0,7.2,18.0,0.0305022,,0,,0.32,0.08,-0.04,,,,,,2.0,2.0,4.0,5.0,,,,,1.0,5.0,,,1.0,,,1.0,1.0,3.0,2.0,,,,,,,,,,,,
14046020,away,SC Heerenveen,Jacob Trenskow,trenskow-jacob,J. Trenskow,M,20,178.0,430,M,1015627,EUR,975196800,M,20,20,False,26.0,21.0,1.0,,0.0,9.0,10.0,12.0,16.0,1.0,3.0,,,,,,77.0,47.0,8.0,16.0,0.116183,,3,,0.13,0.19,-0.06,,,,4.0,1.0,,2.0,3.0,3.0,,3.0,1.0,,1.0,5.0,,0.8909,2.0,0.46,,1.0,,,,,,,2.0,0.9272,1.0,1.0,,,,1.0,
14046020,away,SC Heerenveen,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,8,180.0,144,M,794014,EUR,894153600,M,8,8,False,15.0,8.0,1.0,,1.0,6.0,9.0,2.0,6.0,,3.0,,,,,,35.0,20.0,6.4,9.0,0.14507,,1,,-0.04,0.22,-0.2,,,,,,,1.0,3.0,1.0,3.0,,,,,2.0,,0.0406,1.0,-0.01,,,,,,,True,1.0,,,,,,,,1.0,
14046020,away,SC Heerenveen,Maxence Rivera,rivera-maxence,M. Rivera,M,7,168.0,135,M,1014408,EUR,1022716800,M,7,7,False,25.0,16.0,2.0,1.0,0.0,4.0,7.0,12.0,18.0,1.0,6.0,,,,,,90.0,53.0,6.4,21.0,0.086254,,4,,-0.55,0.74,-0.04,,,,5.0,1.0,2.0,,6.0,7.0,1.0,6.0,5.0,2.0,,4.0,,0.5432,1.0,-0.67,,1.0,1.0,2.0,2.0,,,,2.0,0.3187,,,,,,,1.0
14046020,away,SC Heerenveen,Václav Sejk,vaclav-sejk,V. Sejk,F,10,180.0,268,M,983068,EUR,1021680000,F,27,27,False,16.0,10.0,1.0,,0.0,4.0,6.0,6.0,10.0,,2.0,,,,,,77.0,30.0,6.6,11.0,0.108562,,1,,0.04,-0.21,0.13,,,,,,4.0,5.0,8.0,8.0,,1.0,,1.0,,4.0,2.0,0.0693,2.0,-0.14,,,3.0,1.0,1.0,,,1.0,,,,,,,,,
14046020,away,SC Heerenveen,Espen Van Ee,van-ee-espen,E. v. Ee,M,22,179.0,72,M,1126965,EUR,1057363200,M,21,21,True,18.0,16.0,1.0,1.0,0.0,7.0,8.0,9.0,10.0,2.0,3.0,,,,,,55.0,35.0,6.6,8.0,0.00706912,,2,,-0.07,0.16,0.18,,,,,,3.0,1.0,6.0,5.0,,2.0,1.0,2.0,,3.0,,0.0951,,-0.24,,1.0,1.0,3.0,,,,,,,,,,,,,
14046020,away,SC Heerenveen,Eser Gürbüz,eser-gurbuz,E. Gürbüz,F,50,182.0,190,M,1586644,EUR,1173139200,F,50,50,True,4.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,2.0,,,,,,13.0,9.0,6.3,5.0,0.0208123,,1,,-0.02,0.01,-0.06,,Eser Gürbüz,,2.0,1.0,,,1.0,,,,,,,1.0,,0.3949,1.0,0.14,,1.0,,,,,,,1.0,0.3543,,,,,,,1.0
14046020,away,SC Heerenveen,Dylan Vente,dylan-vente,D. Vente,F,9,181.0,653,M,825843,EUR,926208000,F,9,9,True,4.0,1.0,,,0.0,,,1.0,4.0,1.0,,,,,,,13.0,7.0,6.7,3.0,0.00059363,,0,,-0.03,,0.16,,,,,,2.0,3.0,2.0,4.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,
14046020,away,SC Heerenveen,Bernt Klaverboer,klaverboer-bernt,B. Klaverboer,G,22,190.0,125,M,1195719,EUR,1127692800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Bernt Klaverboer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046020,away,SC Heerenveen,Nordin Bakker,nordin-bakker,N. Bakker,G,31,196.0,134,M,945955,EUR,878256000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046020,away,SC Heerenveen,Hristiyan Petrov,hristiyan-petrov,H. Petrov,D,28,184.0,323,M,1129996,EUR,1024876800,D,28,28,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046020,away,SC Heerenveen,Maas Willemsen,maas-willemsen,M. Willemsen,D,3,190.0,68,M,1132765,EUR,1051574400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Maas Willemsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046020,away,SC Heerenveen,Robin Bouw,robin-bouw,R. Bouw,D,34,182.0,16,M,2019195,EUR,1145836800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Robin Bouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046020,away,SC Heerenveen,Kai Jansen,kai-jansen,K. Jansen,M,32,183.0,12,M,2063957,EUR,1180396800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Kai Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14046020,away,SC Heerenveen,Amourricho van Axel-Dongen,amourricho-van-axel-dongen,A. v. Axel-Dongen,F,26,175.0,483,M,1022376,EUR,1096416000,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
