match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_totalOffside,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceCreated,stat_bigChanceMissed,stat_goals,stat_lastManTackle,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_penaltyWon
12448278,home,Heracles Almelo,Luka Kulenović,luka-kulenovic,L. Kulenović,F,19,190,730,M,998999,EUR,938476800,F,19,19,False,17.0,14.0,,,0.0,3.0,3.0,11.0,14.0,5.0,,,90.0,27.0,7.0,7.0,0.0663416,4,,,,,,10.0,7.0,18.0,9.0,1.0,2.0,1.0,,,,,1.0,,1.0,4.0,1.0,1.0,,1.2013,3.0,,3.0,1.898,,2.0,,2.0,1.0,,,,,,,,,
12448278,home,Heracles Almelo,Ruben Roosken,ruben-roosken,R. Roosken,D,12,183,99,M,988990,EUR,951955200,D,12,12,True,,,,,0.0,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,home,Heracles Almelo,Juho Talvitie,juho-talvitie,J. Talvitie,M,32,183,251,M,1149147,EUR,1111708800,F,23,23,True,4.0,2.0,,,0.0,1.0,1.0,2.0,6.0,,,,11.0,12.0,6.9,5.0,0.0936549,1,,Juho Talvitie,,3.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,0.0524,1.0,,,,,,,,,,,,,,,,,
12448278,home,Heracles Almelo,Daniel van Kaam,daniel-van-kaam,D. v. Kaam,M,8,175,86,M,876257,EUR,961718400,M,26,26,True,10.0,10.0,,,0.0,4.0,4.0,6.0,6.0,2.0,,,11.0,11.0,6.8,,0.0121293,0,,,,,,,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,home,Heracles Almelo,Thomas Bruns,thomas-bruns,T. Bruns,M,10,177,36,M,146401,EUR,694742400,M,17,17,True,6.0,5.0,,,0.0,,1.0,7.0,7.0,,,,11.0,8.0,6.7,1.0,0.226551,0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,home,Heracles Almelo,Bryan Limbombe,bryan-limbombe,B. Limbombe,M,7,172,160,M,996988,EUR,989798400,F,7,7,True,2.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,1.0,4.0,,2.0,0.0006839,0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,home,Heracles Almelo,Robin Mantel,robin-mantel,R. Mantel,G,30,195,29,M,943230,EUR,974246400,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,home,Heracles Almelo,Timo Jansink,jansink-timo,T. Jansink,G,16,197,38,M,1189737,EUR,1047772800,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,home,Heracles Almelo,Jannes Wieckhoff,jannes-wieckhoff,J. Wieckhoff,D,3,188,36,M,984880,EUR,965174400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,home,Heracles Almelo,Kelvin Leerdam,kelvin-leerdam,K. Leerdam,D,,178,76,,44220,EUR,646185600,D,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,home,Heracles Almelo,Justin Hoogma,justin-hoogma,J. Hoogma,D,4,190,87,M,833246,EUR,897523200,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,home,Heracles Almelo,Jan Žambůrek,jan-zamburek,J. Žambůrek,M,13,182,81,M,930295,EUR,982022400,M,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,home,Heracles Almelo,Shiloh 't Zand,shiloh-t-zand,S. '. Zand,M,25,177,309,M,1196520,EUR,1050278400,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,home,Heracles Almelo,Diego van Oorschot,van-oorschot-diego,D. v. Oorschot,F,8,173,57,M,1482511,EUR,1128211200,F,20,20,True,,,,,,,,,,,,,,,,,,0,,Diego van Oorschot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,away,FC Groningen,Etienne Vaessen,etienne-vaessen,E. Vaessen,G,1,187,465,M,809408,EUR,806716800,G,1,1,False,52.0,25.0,43.0,16.0,0.0,13.0,16.0,12.0,36.0,13.0,,3.0,90.0,68.0,7.6,27.0,0.00714988,0,0.9811,,,,,,2.0,,4.0,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,
12448278,away,FC Groningen,Finn Stam,finn-stam,F. Stam,D,3,188,79,M,1125984,EUR,1050192000,D,22,22,False,37.0,30.0,3.0,1.0,0.0,17.0,21.0,13.0,16.0,5.0,,,90.0,75.0,6.5,15.0,0.0200637,0,,Finn Stam,,,,1.0,6.0,5.0,12.0,1.0,,,14.0,,3.0,2.0,2.0,,3.0,1.0,,,1.0,,,,,,,2.0,,,,,1.0,,,,,,1.0,
12448278,away,FC Groningen,Marco Rente,marco-rente,M. Rente,D,5,185,163,M,827103,EUR,856828800,D,5,5,False,36.0,32.0,2.0,,0.0,31.0,32.0,1.0,4.0,2.0,,,62.0,47.0,5.9,5.0,0.00058647,0,,,,,,,2.0,2.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,1.0,,,,,,True,,,,,,,,,,,,,,,,
12448278,away,FC Groningen,Thijmen Blokzijl,thijmen-blokzijl,T. Blokzijl,D,3,181,296,M,1121401,EUR,1109289600,D,3,3,False,44.0,41.0,1.0,1.0,0.0,30.0,31.0,11.0,13.0,1.0,,,90.0,52.0,6.9,3.0,0.00444573,0,,Thijmen Blokzijl,,,,4.0,,4.0,2.0,,,,4.0,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,
12448278,away,FC Groningen,Marvin Peersman,marvin-peersman,M. Peersman,D,43,185,131,M,76160,EUR,666144000,D,43,43,False,38.0,26.0,1.0,1.0,0.0,12.0,17.0,14.0,22.0,6.0,,,90.0,60.0,6.8,17.0,0.0659035,0,,,,1.0,,6.0,2.0,9.0,8.0,,1.0,1.0,3.0,,,,1.0,,5.0,2.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,
12448278,away,FC Groningen,Luciano Valente,luciano-valente,L. Valente,M,10,189,1455,M,1121400,EUR,1065225600,M,10,10,False,36.0,32.0,,,0.0,12.0,12.0,20.0,27.0,2.0,,,65.0,50.0,6.8,12.0,0.130269,0,,Luciano Valente,,3.0,,,,5.0,4.0,1.0,6.0,3.0,,,,,1.0,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,
12448278,away,FC Groningen,Johan Hove,johan-hove,J. Hove,M,8,177,335,M,839953,EUR,968284800,M,8,8,False,45.0,34.0,7.0,3.0,0.0,12.0,15.0,22.0,31.0,4.0,,,90.0,60.0,6.9,14.0,0.0468574,2,,,,1.0,,1.0,1.0,2.0,3.0,,1.0,1.0,3.0,,1.0,,1.0,,1.0,,,,,0.1509,,,1.0,0.0669,1.0,1.0,,,,,,,,,,,,
12448278,away,FC Groningen,Joey Pelupessy,joey-pelupessy,J. Pelupessy,M,6,182,5611,M,235404,EUR,737424000,M,4,4,False,29.0,25.0,2.0,2.0,0.0,15.0,16.0,10.0,13.0,1.0,,,79.0,33.0,6.6,4.0,0.0260238,0,,,,,,1.0,2.0,3.0,4.0,1.0,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12448278,away,FC Groningen,Jorg Schreuders,jorg-schreuders,J. Schreuders,M,14,177,234,M,1424404,EUR,1094688000,M,14,14,False,16.0,12.0,1.0,,0.0,3.0,3.0,9.0,13.0,,,,45.0,24.0,6.3,10.0,0.404202,0,,Jorg Schreuders,,,,1.0,,5.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,4.0,,,,,1.0,,,,,,,
12448278,away,FC Groningen,Brynjólfur Darri Willumsson,brynjolfur-darri-willumsson,B. Darri Willumsson,F,9,185,358,M,907520,EUR,966038400,F,9,9,False,24.0,11.0,,,0.0,2.0,4.0,9.0,20.0,,,,90.0,43.0,7.0,25.0,0.0995288,1,,,,,,10.0,9.0,20.0,13.0,1.0,2.0,1.0,,,,,5.0,,3.0,3.0,1.0,1.0,,0.048,1.0,,,,,5.0,,,,,,,,,,,,1.0
12448278,away,FC Groningen,Thijs Oosting,thijs-oosting,T. Oosting,M,25,176,133,M,876233,EUR,957225600,F,25,25,False,18.0,11.0,2.0,1.0,0.0,5.0,7.0,6.0,12.0,1.0,,,45.0,23.0,6.4,11.0,0.0443966,0,,,,1.0,,,,3.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,
12448278,away,FC Groningen,Romano Postema,romano-postema,R. Postema,F,9,175,255,M,992569,EUR,1013040000,F,29,29,True,15.0,9.0,1.0,,0.0,3.0,6.0,6.0,9.0,5.0,,,45.0,24.0,7.0,8.0,0.00328003,3,,,,,,2.0,1.0,3.0,1.0,,1.0,,,,,,1.0,,,,,1.0,,0.871,,,1.0,0.7977,1.0,,,,1.0,,,,,,,,,
12448278,away,FC Groningen,Thom van Bergen,thom-van-bergen,T. v. Bergen,F,26,180,457,M,1413536,EUR,1073347200,F,26,26,True,9.0,5.0,2.0,,0.0,3.0,3.0,2.0,6.0,1.0,,,45.0,21.0,7.0,6.0,0.01005,0,,Thom van Bergen,,,,,5.0,2.0,8.0,,,,4.0,,2.0,1.0,2.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12448278,away,FC Groningen,Wouter Prins,wouter-prins,W. Prins,D,2,173,77,M,1481249,EUR,1076025600,D,2,2,True,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,1.0,,,25.0,16.0,6.9,3.0,0.00097614,0,,,,,,1.0,1.0,4.0,5.0,2.0,,,5.0,,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12448278,away,FC Groningen,Tika de Jonge,tika-de-jonge,T. d. Jonge,M,8,182,103,M,1121402,EUR,1047340800,M,18,18,True,3.0,,,,0.0,,1.0,,3.0,,,,11.0,13.0,6.8,5.0,,1,,Tika de Jonge,,1.0,,2.0,1.0,2.0,2.0,,,,5.0,,1.0,1.0,1.0,,,,,,,0.0165,,,,,1.0,,,,,,,,,,,,,
12448278,away,FC Groningen,Hidde Jurjus,hidde-jurjus,H. Jurjus,G,21,187,69,M,339941,EUR,760752000,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,away,FC Groningen,Dirk Baron,dirk-baron,D. Baron,G,24,191,47,M,1191214,EUR,1029456000,G,24,24,True,,,,,,,,,,,,,,,,,,0,,Dirk Baron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,away,FC Groningen,Sven Bouland,sven-bouland,S. Bouland,D,22,184,67,M,1647694,EUR,1140566400,D,67,67,True,,,,,,,,,,,,,,,,,,0,,Sven,Bouland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,away,FC Groningen,Maxim Mariani,mariani-maxim,M. Mariani,D,14,185,45,M,1446119,EUR,1099440000,D,36,36,True,,,,,,,,,,,,,,,,,,0,,Maxim,Mariani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,away,FC Groningen,David van der Werff,david-van-der-werff,D. v. d. Werff,M,17,180,88,M,1878212,EUR,1093910400,M,46,46,True,,,,,,,,,,,,,,,,,,0,,David van der Werff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,away,FC Groningen,Noam Emeran,noam-emeran,N. Emeran,F,23,179,445,M,1069509,EUR,1032825600,F,11,11,True,,,,,,,,,,,,,,,,,,0,,Noam Emeran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448278,away,FC Groningen,Rui Mendes,rui-mendes,R. Mendes,F,27,180,126,M,940979,EUR,942192000,F,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
