match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_aerialLost,stat_errorLeadToAShot,stat_totalCross,stat_fouls,stat_keyPass,player_sofascoreId,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,captain,stat_goals,stat_punches,stat_ownGoals
13815413,home,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184.0,194410,M,3306,EUR,566870400,F,9,9,False,39.0,32.0,5.0,4.0,0.0,3.0,4.0,35.0,1.0,,,,57.0,44.0,8.9,7.0,4,29.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,KBenz9,2.0,,,,1.0,1.0,,True,2.0,,
13815413,home,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,F,22,22,True,17.0,13.0,1.0,,0.0,2.0,3.0,14.0,1.0,,,,33.0,23.0,6.7,5.0,0,11.0,,1.0,4.0,,,2.0,1.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,
13815413,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176.0,241,M,1048371,EUR,1016150400,M,14,14,True,17.0,16.0,2.0,2.0,0.0,11.0,11.0,6.0,,,,,19.0,18.0,6.6,1.0,0,5.0,,1.0,,1.0,,,,,,1.0,,,,,Awad Al Nashri,,,,,,,,,,,,,,,,,,
13815413,home,Al-Ittihad,Abduleallah Hawsawi,abduleallah-hawsawi,A. Hawsawi,M,77,170.0,210,M,1533745,EUR,991440000,M,77,77,True,7.0,6.0,,,0.0,1.0,2.0,5.0,1.0,,,,9.0,8.0,6.7,1.0,0,5.0,,,1.0,,,1.0,1.0,,,,,,,,Abduleallah Hawsawi,,,,,,,,,,,,,,,,,,
13815413,home,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,80,80,True,14.0,14.0,1.0,1.0,0.0,10.0,10.0,4.0,,,,,9.0,17.0,6.5,2.0,0,4.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
13815413,home,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815413,home,Al-Ittihad,Hamed Abdullah Yousef,abdullah-yousef-hamed,H. A. Yousef,G,47,195.0,674,M,1857290,EUR,1114473600,G,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815413,home,Al-Ittihad,Ahmed Sharahili,ahmed-sharahili,A. Sharahili,D,20,184.0,296,M,794331,EUR,768355200,D,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815413,home,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600,D,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815413,home,Al-Ittihad,Muath Faqeehi,muath-faqeehi,M. Faqeehi,D,42,188.0,464,M,1457521,EUR,1022716800,D,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Muath Muath,,,,,,,,,,,,,,,,,,
13815413,away,Al-Fayha,Orlando Mosquera,orlando-mosquera,O. Mosquera,G,52,191.0,495,M,886041,EUR,788313600,G,52,52,False,22.0,21.0,3.0,2.0,0.0,21.0,22.0,,7.0,,2.0,2.0,90.0,30.0,6.2,1.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
13815413,away,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400,D,2,2,False,24.0,23.0,4.0,3.0,0.0,20.0,20.0,4.0,1.0,,,,63.0,45.0,7.2,1.0,0,3.0,,,4.0,,,,,9.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,
13815413,away,Al-Fayha,Gabriel Vareta,gabriel-vareta,G. Vareta,D,25,183.0,214,M,1485273,EUR,1116201600,D,23,23,False,53.0,47.0,7.0,3.0,0.0,42.0,44.0,9.0,2.0,,,,90.0,68.0,6.6,7.0,0,5.0,,1.0,3.0,1.0,,,,4.0,,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
13815413,away,Al-Fayha,Faris Abdi,abdi-faris,A. Faris,D,25,180.0,62,M,983833,EUR,926208000,D,25,25,False,59.0,55.0,1.0,,0.0,41.0,42.0,18.0,5.0,,,,90.0,75.0,5.8,10.0,0,14.0,,9.0,1.0,4.0,1.0,2.0,,1.0,,,1.0,1.0,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,
13815413,away,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,M,22,22,False,18.0,17.0,,,0.0,9.0,10.0,9.0,3.0,,,,90.0,35.0,6.5,3.0,0,9.0,,1.0,3.0,1.0,,,,5.0,,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,,,,1.0,,,,,True,,,1.0
13815413,away,Al-Fayha,Otabek Shukurov,otabek-shukurov,O. Shukurov,M,63,182.0,2967,M,358890,EUR,835401600,M,20,20,False,71.0,66.0,3.0,3.0,0.0,42.0,45.0,26.0,7.0,,,,90.0,86.0,7.2,7.0,0,24.0,,2.0,6.0,1.0,,1.0,1.0,,1.0,2.0,5.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
13815413,away,Al-Fayha,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178.0,253,M,116604,EUR,724723200,M,13,13,False,50.0,46.0,2.0,2.0,0.0,16.0,17.0,34.0,5.0,,,,62.0,60.0,6.9,7.0,0,31.0,,1.0,2.0,,,2.0,1.0,2.0,,,1.0,,2.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,
13815413,away,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,M,10,10,False,24.0,21.0,,,0.0,6.0,7.0,24.0,2.0,,,,82.0,47.0,6.3,19.0,2,15.0,,4.0,2.0,1.0,,5.0,2.0,,,,,,5.0,,,,,,7.0,,,fashionjr10,,,,,2.0,,,,,,
13815413,away,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200,F,77,77,False,8.0,8.0,,,0.0,4.0,4.0,4.0,2.0,,,,63.0,19.0,6.6,5.0,1,4.0,1.0,2.0,1.0,1.0,1.0,,,2.0,,1.0,,,3.0,,,,,,,,,,,,,,,1.0,,,,,
13815413,away,Al-Fayha,Alejandro Pozuelo,alejandro-pozuelo,A. Pozuelo,F,10,170.0,264,M,153964,EUR,685238400,F,8,8,False,35.0,31.0,3.0,1.0,0.0,12.0,13.0,25.0,3.0,,,,82.0,46.0,6.7,11.0,0,21.0,,5.0,1.0,1.0,2.0,,,,,,,,3.0,1.0,Alejandro,Pozuelo,,,3.0,2.0,3.0,,,,2.0,,,,,,,,
13815413,away,Al-Fayha,Renzo López,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400,F,9,9,False,11.0,9.0,,,0.0,5.0,5.0,6.0,1.0,,,,90.0,25.0,7.1,4.0,5,4.0,3.0,4.0,6.0,,,1.0,1.0,2.0,,,2.0,,2.0,,,,2.0,,,2.0,,,1.0,1.0,,,2.0,2.0,2.0,,,,
13815413,away,Al-Fayha,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600,M,15,15,True,6.0,3.0,,,0.0,2.0,2.0,5.0,,,,,28.0,9.0,6.3,4.0,0,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,
13815413,away,Al-Fayha,Khalid Al Rammah,khalid-al-rammah,K. A. Rammah,D,75,,16,M,1542651,EUR,1114819200,D,75,75,True,18.0,16.0,,,0.0,12.0,12.0,6.0,,,,,27.0,23.0,6.2,3.0,0,4.0,,2.0,1.0,,,1.0,,,,,1.0,,,,Khalid Al Rammah,,,,,1.0,,,,,,,,,,,,,
13815413,away,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,True,10.0,8.0,1.0,,0.0,4.0,5.0,5.0,1.0,,,,27.0,11.0,6.2,2.0,0,4.0,,4.0,1.0,3.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
13815413,away,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,948046,EUR,908150400,M,29,29,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,,8.0,7.0,6.6,1.0,0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
13815413,away,Al-Fayha,Sattam Al-Roqi,sattam-al-roqi,S. Al-Roqi,F,24,169.0,18,M,1521951,EUR,1017273600,M,24,24,True,3.0,2.0,,,0.0,,,3.0,,,,,8.0,3.0,6.5,1.0,0,2.0,,1.0,,,,,,,,,,,,,Sattam Al-Roqi,,,,,1.0,,,,,,,,,,,,,
13815413,away,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815413,away,Al-Fayha,Mohammed Al Dowaish,mohammed-al-dowaish,M. A. Dowaish,D,47,,12,M,1542652,EUR,1085702400,D,47,47,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Mohammed Al Dowaish,,,,,,,,,,,,,,,,,,
13815413,away,Al-Fayha,Chris Smalling,chris-smalling,C. Smalling,D,5,192.0,1654,M,47741,EUR,627696000,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815413,away,Al-Fayha,Malek Al Abdulmonam,malek-al-abdulmonam,M. A. Abdulmonam,F,9,174.0,23,M,1017888,EUR,889315200,F,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
