match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_fouls,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_aerialLost,stat_aerialWon,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_keyPass,stat_accurateCross,captain,stat_goals,stat_totalOffside,stat_blockedScoringAttempt,stat_penaltyConceded,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_goalsPrevented,stat_bigChanceMissed,stat_ownGoals,stat_penaltyWon
10411200,home,Lazio,Luís Maximiano,,,luis-maximiano,L. Maximiano,G,81,190,768,M,845797,EUR,915494400,G,1,1,False,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,6.0,4.0,3.0,1.0,0.0,0.0,4.04e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411200,home,Lazio,Manuel Lazzari,,,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,D,29,29,False,25.0,19.0,2.0,1.0,11.0,14.0,2.0,1.0,,,84.0,50.0,6.0,14.0,0.0,0.0,0.00212075,0,8.0,13.0,2.0,8.0,5.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
10411200,home,Lazio,Patric,,,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,False,48.0,43.0,9.0,6.0,31.0,32.0,9.0,1.0,,,90.0,54.0,6.9,6.0,0.0,0.0,0.0125527,0,12.0,16.0,,1.0,3.0,,,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10411200,home,Lazio,Alessio Romagnoli,,,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,False,29.0,25.0,6.0,3.0,20.0,21.0,6.0,,,,90.0,40.0,6.9,6.0,0.0519,0.0324,0.00145601,1,5.0,8.0,,1.0,3.0,,,,3.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10411200,home,Lazio,Adam Marušić,,,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,33.0,29.0,2.0,1.0,14.0,16.0,6.0,1.0,,,90.0,45.0,6.6,5.0,0.0601,0.4313,0.0130967,2,15.0,17.0,,3.0,3.0,1.0,,,,,,1.0,,,,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,
10411200,home,Lazio,Sergej Milinković-Savić,,,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13428,M,331447,EUR,793843200,M,21,21,False,35.0,23.0,7.0,4.0,7.0,8.0,3.0,2.0,,,83.0,62.0,7.4,25.0,0.0413,0.0,0.368756,1,16.0,28.0,1.0,9.0,8.0,1.0,4.0,2.0,1.0,2.0,6.0,2.0,2.0,1.0,3.0,,,1.0,2.0,sms,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
10411200,home,Lazio,Danilo Cataldi,,,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,False,24.0,21.0,3.0,2.0,6.0,6.0,4.0,,,,65.0,36.0,6.8,7.0,0.0,0.0,0.0363555,0,18.0,23.0,5.0,4.0,2.0,1.0,1.0,,,1.0,,2.0,,,1.0,,,1.0,1.0,,,,,2.0,3.0,,,,,,,,,,,,
10411200,home,Lazio,Toma Bašić,,,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,88,88,False,4.0,4.0,,,1.0,1.0,,,,,8.0,5.0,6.7,,0.0549,0.0,0.00069042,1,3.0,3.0,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
10411200,home,Lazio,Felipe Anderson,,,felipe-anderson,F. Anderson,M,7,175,6043,M,152276,EUR,734832000,F,7,7,False,18.0,14.0,,,3.0,3.0,2.0,1.0,,,83.0,45.0,6.9,13.0,0.0,0.0,0.0624732,0,11.0,16.0,1.0,6.0,6.0,1.0,3.0,2.0,1.0,,6.0,,4.0,2.0,1.0,,,2.0,,F_Andersoon,,,,,,,,,,,,,,,,,
10411200,home,Lazio,Ciro Immobile,,,ciro-immobile,C. Immobile,F,36,185,15127,M,45923,EUR,635472000,F,17,17,False,20.0,16.0,1.0,,7.0,7.0,1.0,1.0,,,90.0,35.0,7.5,9.0,0.4074,1.1896,0.0789465,3,9.0,14.0,1.0,4.0,2.0,,1.0,,1.0,,2.0,1.0,1.0,1.0,,3.0,1.0,2.0,,ciroimmobile17,,,,1.0,,True,1.0,1.0,,,,,,,,,
