match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_dispossessed,stat_totalOffside,stat_challengeLost,stat_totalContest,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_wasFouled,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_errorLeadToAShot,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_lastManTackle,stat_penaltyFaced,stat_penaltyConceded
12530714,home,Kasımpaşa,Andreas Gianniotis,andreas-gianniotis,A. Gianniotis,G,1,190,177,M,236746,EUR,724636800,G,1,1,False,35.0,22.0,18.0,5.0,0.0,20.0,21.0,2.0,14.0,2.0,7.0,2.0,1.0,1.0,1.0,3.0,2.0,90.0,42.0,6.7,13.0,0.0010416,0,-0.2864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530714,home,Kasımpaşa,Kamil Piątkowski,kamil-piatkowski,K. Piątkowski,D,91,191,2379,M,942335,EUR,961545600,D,91,91,False,42.0,35.0,6.0,2.0,0.0,28.0,30.0,7.0,12.0,14.0,2.0,,,,,,,90.0,60.0,7.1,7.0,0.00609714,0,,1.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12530714,home,Kasımpaşa,Nicholas Opoku,nicholas-opoku,N. Opoku,D,20,190,508,M,885683,EUR,871257600,D,20,20,False,29.0,26.0,3.0,2.0,0.0,19.0,19.0,7.0,10.0,7.0,4.0,,,,,,,90.0,44.0,7.1,4.0,0.00327881,0,,2.0,5.0,4.0,6.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12530714,home,Kasımpaşa,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185,1802,M,1392102,EUR,1145491200,D,58,58,False,37.0,33.0,2.0,2.0,0.0,23.0,25.0,10.0,12.0,9.0,4.0,,,,,,,62.0,53.0,7.2,5.0,0.010322,0,,1.0,1.0,3.0,6.0,,5.0,4.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12530714,home,Kasımpaşa,Jhon Espinoza,espinoza-jhon,J. Espinoza,D,14,177,133,M,929098,EUR,919814400,M,14,14,False,23.0,19.0,2.0,1.0,0.0,13.0,13.0,7.0,14.0,8.0,6.0,,,,,,,90.0,44.0,7.7,8.0,0.194066,0,,1.0,1.0,2.0,7.0,1.0,3.0,3.0,1.0,,,,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
12530714,home,Kasımpaşa,Haris Hajradinović,haris-hajradinovic,H. Hajradinović,M,10,179,1215,M,254979,EUR,761529600,M,10,10,False,36.0,27.0,7.0,4.0,0.0,12.0,12.0,16.0,29.0,1.0,3.0,,,,,,,90.0,60.0,7.0,21.0,0.0943733,1,,,,8.0,4.0,1.0,3.0,,2.0,2.0,,1.0,4.0,5.0,1.0,1.0,,,,,True,1.0,1.0,3.0,0.7884,0.8063,,,,,,,,,,
12530714,home,Kasımpaşa,Gökhan Gül,gokhan-gul,G. Gül,M,17,180,107,M,797820,EUR,900633600,M,6,6,False,23.0,19.0,2.0,,1.0,7.0,8.0,12.0,15.0,3.0,3.0,,,,,,,89.0,36.0,7.3,8.0,0.0125066,0,,2.0,5.0,7.0,10.0,1.0,2.0,1.0,1.0,2.0,,2.0,1.0,,,1.0,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,
12530714,home,Kasımpaşa,Mortadha Ben Ouanes,mortadha-ben-ouanes,M. B. Ouanes,M,12,182,1246,M,919225,EUR,773107200,M,12,12,False,35.0,27.0,2.0,1.0,0.0,14.0,17.0,14.0,19.0,2.0,5.0,,,,,,,89.0,55.0,7.5,11.0,0.170017,1,,2.0,1.0,4.0,6.0,1.0,2.0,2.0,,1.0,,1.0,,1.0,1.0,,,1.0,3.0,2.0,,,,2.0,0.054,,1.0,,,,,,,,,
12530714,home,Kasımpaşa,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169,248,M,234232,EUR,762825600,M,77,77,False,32.0,25.0,9.0,7.0,0.0,15.0,18.0,11.0,17.0,5.0,1.0,,,,,,,90.0,54.0,6.7,10.0,0.0297303,0,,3.0,1.0,8.0,3.0,1.0,1.0,,4.0,,,1.0,,3.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
12530714,home,Kasımpaşa,Mamadou Fall,mamadou-fall,M. Fall,M,7,184,380,M,822228,EUR,694137600,F,7,7,False,13.0,7.0,,,0.0,2.0,3.0,5.0,10.0,1.0,5.0,,,,,,,90.0,27.0,7.6,11.0,0.167837,2,,3.0,,6.0,4.0,,,,1.0,,,,5.0,,,3.0,,,1.0,2.0,,1.0,1.0,2.0,0.6427,0.6966,,,,,1.0,1.0,,,,
