match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,stat_aerialWon,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceCreated,player_lastName,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAShot
12450949,home,Paris Saint-Germain,Warren Zaïre-Emery,warren-zaire-emery,W. Zaïre-Emery,M,33,178.0,16154,M,wzairemery6,1142672,EUR,1141776000,M,33,33,True,9.0,9.0,1.0,1.0,0.0,2.0,2.0,7.0,7.0,1.0,,,11.0,15.0,7.0,1.0,0.00445413,0,,,,,,2.0,3.0,1.0,2.0,1.0,,,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,
12450949,home,Paris Saint-Germain,Matvey Safonov,matvey-safonov,M. Safonov,G,39,191.0,16026,M,MSafonov,800749,EUR,919900800,G,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450949,home,Paris Saint-Germain,Axel Tape,axel-tape,A. Tape,D,16,180.0,1722,M,,1937795,EUR,1186704000,M,48,48,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Axel Tape,,,,,,,,,,,,,
12450949,home,Paris Saint-Germain,Yoram Zague,zague-yoram,Y. Zague,D,24,168.0,2143,M,,1403218,EUR,1147651200,D,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450949,home,Paris Saint-Germain,João Neves,joao-neves,J. Neves,M,87,174.0,37142,M,joao_neves,1190933,EUR,1096243200,M,87,87,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450949,home,Paris Saint-Germain,Marco Asensio,marco-asensio,M. Asensio,F,21,182.0,31005,M,marcoasensio10,361004,EUR,822182400,F,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450949,away,Saint-Étienne,Gautier Larsonneur,gautier-larsonneur,G. Larsonneur,G,30,181.0,266,M,,810526,EUR,856656000,G,30,30,False,36.0,18.0,23.0,8.0,0.0,14.0,21.0,4.0,15.0,7.0,6.0,7.0,90.0,50.0,8.1,18.0,0.00127089,0,1.389,True,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
12450949,away,Saint-Étienne,Dennis Appiah,dennis-appiah,D. Appiah,D,8,179.0,168,M,,123164,EUR,708048000,D,8,8,False,35.0,30.0,2.0,2.0,0.0,10.0,13.0,20.0,23.0,4.0,,,90.0,67.0,6.6,13.0,0.0526051,0,,,1.0,,1.0,7.0,4.0,2.0,2.0,1.0,,6.0,,1.0,3.0,2.0,5.0,,2.0,,,,,,,1.0,,,,,,,,,
12450949,away,Saint-Étienne,Dylan Batubinsika,dylan-batubinsika,D. Batubinsika,D,28,184.0,4399,M,,352912,EUR,824342400,D,21,21,False,37.0,33.0,,,0.0,26.0,30.0,8.0,8.0,3.0,,,90.0,56.0,7.3,4.0,0.0306689,0,,,1.0,1.0,1.0,1.0,2.0,,,,,10.0,3.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,
12450949,away,Saint-Étienne,Mickael Nade,mickael-nade,M. Nade,D,3,186.0,169,M,,865847,EUR,920505600,D,3,3,False,40.0,36.0,2.0,,0.0,24.0,26.0,12.0,14.0,9.0,,,90.0,56.0,6.8,7.0,0.0237638,0,,,,,,2.0,5.0,,2.0,1.0,,,1.0,3.0,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12450949,away,Saint-Étienne,Léo Pétrot,leo-petrot,L. Pétrot,D,21,188.0,232,M,,827504,EUR,861062400,D,19,19,False,34.0,31.0,1.0,1.0,0.0,20.0,20.0,11.0,14.0,5.0,,,90.0,52.0,6.2,6.0,0.0158388,0,,,,,1.0,5.0,4.0,1.0,,,,2.0,,1.0,3.0,2.0,2.0,1.0,3.0,,1.0,,,,,1.0,,,,,,,,1.0,
12450949,away,Saint-Étienne,Benjamin Bouchouari,benjamin-bouchouari,B. Bouchouari,M,8,165.0,2363,M,,1046446,EUR,1005609600,M,6,6,False,53.0,42.0,2.0,1.0,0.0,18.0,20.0,24.0,33.0,5.0,,,90.0,76.0,6.0,21.0,0.0297436,1,,,,,1.0,13.0,7.0,3.0,6.0,2.0,,,,2.0,2.0,1.0,2.0,3.0,1.0,0.021,,,,,,4.0,,,,1.0,,,,,1.0
12450949,away,Saint-Étienne,Pierre Ekwah,pierre-ekwah,P. Ekwah,M,4,187.0,490,M,,996908,EUR,1011052800,M,4,4,False,57.0,51.0,4.0,1.0,0.0,25.0,28.0,26.0,29.0,6.0,,,90.0,74.0,6.9,8.0,0.0552045,1,,,,,,3.0,7.0,1.0,1.0,1.0,,2.0,,1.0,4.0,2.0,2.0,2.0,2.0,0.0181,,,,,,,,,,1.0,,,,,1.0
12450949,away,Saint-Étienne,Louis Mouton,louis-mouton,L. Mouton,M,6,180.0,136,M,,1172936,EUR,1023062400,M,14,14,False,33.0,26.0,2.0,2.0,0.0,17.0,21.0,9.0,12.0,7.0,,,63.0,45.0,6.3,10.0,0.0357493,0,,,,,,8.0,3.0,4.0,2.0,,,,,,2.0,2.0,1.0,1.0,2.0,,1.0,Louis Mouton,,,,,,,,,,,,,
12450949,away,Saint-Étienne,Mathieu Cafaro,mathieu-cafaro,M. Cafaro,M,13,175.0,264,M,,816810,EUR,859248000,F,18,18,False,27.0,19.0,,,0.0,10.0,13.0,10.0,15.0,2.0,,,45.0,39.0,7.0,11.0,0.15335,0,,,1.0,1.0,,1.0,4.0,,3.0,3.0,,,,,1.0,,2.0,,,,2.0,,,,,1.0,,,,,,,,,
12450949,away,Saint-Étienne,Lucas Stassin,lucas-stassin,L. Stassin,F,9,184.0,2196,M,,1126521,EUR,1101686400,F,32,32,False,20.0,17.0,,,0.0,6.0,6.0,11.0,14.0,1.0,,,90.0,38.0,6.8,8.0,0.0403817,2,,,,,1.0,4.0,4.0,,2.0,,,,,1.0,,,2.0,3.0,,0.0635,,,1.0,1.0,,1.0,,,,1.0,,,,,
12450949,away,Saint-Étienne,Zuriko Davitashvili,zuriko-davitashvili,Z. Davitashvili,F,22,175.0,4336,M,,921369,EUR,982195200,F,22,22,False,24.0,18.0,1.0,1.0,0.0,8.0,9.0,10.0,15.0,3.0,,,87.0,46.0,7.3,15.0,0.140082,3,,,,,4.0,12.0,5.0,2.0,5.0,2.0,,,,,1.0,1.0,3.0,2.0,,0.0794,,,,2.0,0.2267,3.0,,,,1.0,1.0,,,,
12450949,away,Saint-Étienne,Augustine Boakye,augustine-boakye,A. Boakye,F,20,178.0,540,M,,1138352,EUR,973209600,F,20,20,True,19.0,14.0,1.0,,0.0,4.0,6.0,10.0,13.0,3.0,,,45.0,27.0,6.5,8.0,0.0120369,0,,,,,,2.0,,,1.0,,,1.0,,1.0,,,1.0,,,,,Augustine Boakye,,,,1.0,,,,,,,,,
12450949,away,Saint-Étienne,Mathis Amougou,mathis-amougou,M. Amougou,M,17,177.0,3772,M,,1426224,EUR,1137542400,M,37,37,True,13.0,10.0,,,0.0,6.0,9.0,4.0,4.0,2.0,,,27.0,19.0,6.9,4.0,0.026287,0,,,,,,,4.0,,,,,,,,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
12450949,away,Saint-Étienne,Djylian N'Guessan,djylian-nguessan,D. N'Guessan,F,15,,526,,,1958607,EUR,1220054400,F,63,63,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,3.0,5.0,,,0.0020127,1,,,,,,,1.0,,,,,,,,,,,,,0.06,,Djylian,1.0,,,,,N'Guessan,,1.0,,,,,
12450949,away,Saint-Étienne,Brice Maubleu,brice-maubleu,B. Maubleu,G,1,192.0,76,M,,72818,EUR,628473600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450949,away,Saint-Étienne,Pierre Cornud,pierre-cornud,P. Cornud,D,27,177.0,101,M,,900697,EUR,850348800,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450949,away,Saint-Étienne,Yunis Abdelhamid,yunis-abdelhamid,Y. Abdelhamid,D,5,190.0,1888,M,,178721,EUR,559785600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450949,away,Saint-Étienne,Anthony Briançon,anthony-briancon,A. Briançon,D,23,185.0,74,M,,558522,EUR,786067200,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450949,away,Saint-Étienne,Lamine Fomba,lamine-fomba,L. Fomba,M,11,188.0,111,M,,822878,EUR,885772800,M,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450949,away,Saint-Étienne,Igor Miladinović,igor-miladinovic,I. Miladinović,M,28,166.0,343,M,,1124025,EUR,1055030400,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Igor Miladinovic,,,,,,,,,,,,,
