match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,playerName,reason,rescinded,player_id,player_name,confirmed,from
12450949,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12450949,,,,,90,0.0,,1,,,injuryTime,3.0,,,,,,,,,,,
12450949,,,,,87,,,4,,,substitution,,123457900.0,False,False,regular,,,,,,,
12450949,,,,,79,,,12,,,substitution,,123457877.0,False,True,regular,,,,,,,
12450949,,,,,75,,,16,,,card,,121837436.0,,False,yellow,Benjamin Bouchouari,Foul,False,1046446.0,Benjamin Bouchouari,,
12450949,,,,,71,,,20,,,substitution,,123457852.0,False,True,regular,,,,,,,
12450949,,2.0,1.0,,64,,,27,,,goal,,194016274.0,,False,regular,,,,921369.0,Zuriko Davitashvili,,
12450949,,,,,63,,,28,,,substitution,,123457841.0,False,False,regular,,,,,,,
12450949,,,,,63,,,28,,,substitution,,123457840.0,False,True,regular,,,,,,,
12450949,,,,,63,,,28,,,substitution,,123457839.0,False,True,regular,,,,,,,
12450949,,,,,62,,,29,,,card,,121837429.0,,True,yellow,Lucas Beraldo,Foul,False,1108441.0,Lucas Beraldo,,
12450949,,,,,58,,,33,,,card,,121837422.0,,False,yellow,Louis Mouton,Foul,False,1172936.0,Louis Mouton,,
12450949,,,,,46,,,45,,,substitution,,123457807.0,False,False,regular,,,,,,,
12450949,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12450949,,,,,45,0.0,,1,,,injuryTime,2.0,,,,,,,,,,,
12450949,,,,,41,,,5,,,varDecision,,30525.0,,True,goalAwarded,,,,996952.0,Bradley Barcola,False,
12450949,,2.0,0.0,,23,,,23,,,goal,,194013462.0,,True,penalty,,,,818244.0,Ousmane Dembélé,,penalty
12450949,,,,,21,,,25,,,varDecision,,30523.0,,True,penaltyNotAwarded,,,,814594.0,Achraf Hakimi,False,
12450949,,1.0,0.0,,13,,,33,,,goal,,194013151.0,,True,regular,,,,818244.0,Ousmane Dembélé,,
