match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_wasFouled,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_wonContest,stat_goals,stat_totalOffside,stat_hitWoodwork
12117178,home,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188.0,5904,M,leocjardim,595598,EUR,795657600,G,1,1,False,17.0,10.0,10.0,3.0,0.0,8.0,11.0,2.0,6.0,1.0,4.0,1.0,1.0,1.0,90.0,20.0,6.3,7.0,0.00055418,0,0.0752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117178,home,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183.0,2505,M,,877591,EUR,858297600,D,2,2,False,48.0,40.0,5.0,1.0,0.0,11.0,15.0,31.0,40.0,1.0,4.0,,,,90.0,84.0,6.7,17.0,0.245914,2,,7.0,2.0,1.0,6.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0751,2.0,,,,,,,,,,,,,,,,
12117178,home,Vasco da Gama,Maicon,maicon,Maicon,D,3,191.0,836,M,,44691,EUR,590198400,D,4,4,False,74.0,61.0,17.0,8.0,0.0,38.0,42.0,23.0,33.0,2.0,3.0,,,,90.0,81.0,6.6,15.0,0.0108141,0,,1.0,,4.0,3.0,7.0,,,,,,2.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
12117178,home,Vasco da Gama,Léo,leo,Léo,D,3,183.0,707,M,,360940,EUR,826070400,D,3,3,False,55.0,46.0,6.0,1.0,0.0,25.0,25.0,21.0,30.0,1.0,3.0,,,,90.0,61.0,6.6,9.0,0.0111049,1,,,,,1.0,2.0,,,,,1.0,2.0,2.0,1.0,0.1655,,,,,True,1.0,1.0,1.0,0.0883,,,,,,,,
12117178,home,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180.0,1056,M,,252781,EUR,740793600,D,12,12,False,34.0,31.0,3.0,3.0,1.0,16.0,17.0,16.0,20.0,3.0,3.0,,,,64.0,57.0,7.7,10.0,0.269728,0,,3.0,1.0,1.0,4.0,6.0,,2.0,,,2.0,2.0,2.0,,,2.0,2.0,,3.0,,,,,,1.0,1.0,,,,,,
12117178,home,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177.0,1953,M,,973293,EUR,883785600,M,25,25,False,42.0,40.0,4.0,3.0,0.0,14.0,15.0,26.0,30.0,,6.0,,,,78.0,55.0,7.0,6.0,0.0219095,1,,3.0,,,2.0,4.0,,,,1.0,,3.0,3.0,1.0,0.0479,,,1.0,1.0,,,,,,,,,,,,,
12117178,home,Vasco da Gama,Souza,souza,Souza,M,5,188.0,541,M,,119035,EUR,603158400,M,5,5,False,33.0,27.0,3.0,1.0,0.0,14.0,15.0,13.0,18.0,3.0,3.0,,,,45.0,41.0,6.6,8.0,0.0112938,0,,,,1.0,3.0,3.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,
12117178,home,Vasco da Gama,Adson,adson,Adson,M,28,171.0,2153,M,,1105970,EUR,970790400,M,28,28,False,49.0,41.0,1.0,,0.0,16.0,17.0,25.0,34.0,,9.0,,,,90.0,77.0,8.6,15.0,0.0652877,4,,2.0,,1.0,4.0,13.0,1.0,7.0,3.0,,2.0,3.0,3.0,,0.2881,2.0,,1.0,4.0,,,1.0,,0.8387,,1.0,Adson,,5.0,1.0,,
12117178,home,Vasco da Gama,Dimitri Payet,dimitri-payet,D. Payet,M,,175.0,8203,M,payet27,14216,EUR,543974400,M,10,10,False,39.0,35.0,2.0,2.0,0.0,10.0,12.0,29.0,37.0,,4.0,,,,64.0,62.0,7.2,14.0,0.253954,0,,10.0,4.0,,5.0,5.0,1.0,2.0,,,1.0,2.0,2.0,,,3.0,,2.0,3.0,,,,,,1.0,,,,,,1.0,
12117178,home,Vasco da Gama,Juan Sforza,juan-sforza,J. Sforza,M,13,179.0,1614,M,,1003013,EUR,1013644800,M,20,20,False,71.0,62.0,7.0,4.0,0.0,21.0,24.0,41.0,48.0,1.0,3.0,,,,90.0,80.0,6.8,13.0,0.0295241,0,,1.0,,2.0,2.0,3.0,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,2.0,,,,,,
12117178,home,Vasco da Gama,Gabriel Souza,gabriel-souza-gb,G. Souza,F,21,190.0,1416,M,,1444693,EUR,1104883200,F,19,19,False,20.0,16.0,1.0,1.0,0.0,4.0,5.0,12.0,15.0,,2.0,,,,72.0,37.0,7.3,10.0,0.041511,2,,,,2.0,8.0,7.0,,3.0,,1.0,,2.0,1.0,1.0,0.1325,,4.0,1.0,2.0,,,1.0,,0.621,,3.0,,,1.0,1.0,,
12117178,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187.0,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,True,10.0,6.0,2.0,,1.0,2.0,3.0,5.0,8.0,,1.0,,,,45.0,16.0,7.0,6.0,0.155823,1,,1.0,1.0,3.0,8.0,3.0,,,,1.0,,,,1.0,0.043,1.0,6.0,1.0,,,,,,,1.0,1.0,,,,,,
