match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_dispossessed,stat_interceptionWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,player_sofascoreId,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_outfielderBlock,stat_accurateKeeperSweeper,stat_errorLeadToAShot
12117148,home,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,12,12,False,33.0,19.0,22.0,9.0,0.0,15.0,19.0,4.0,14.0,2.0,2.0,3.0,10.0,2.0,1.0,1.0,1.0,90.0,44.0,7.3,14.0,0.00141203,0,0.0144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117148,home,Botafogo,Damián Suárez,damian-suarez,D. Suárez,D,,172,369,M,36982,EUR,578102400,D,22,22,False,43.0,28.0,11.0,5.0,0.0,11.0,16.0,18.0,32.0,,5.0,,6.0,,,,,90.0,64.0,6.7,23.0,0.0735804,0,,5.0,1.0,1.0,8.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,
12117148,home,Botafogo,Bastos,bastos,Bastos,D,15,184,3202,M,215956,EUR,670032000,D,15,15,False,40.0,35.0,5.0,3.0,0.0,30.0,33.0,5.0,7.0,4.0,5.0,2.0,6.0,,,,,90.0,46.0,6.9,7.0,0.00100646,0,,,,1.0,5.0,,,,1.0,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,
12117148,home,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,False,44.0,36.0,7.0,4.0,0.0,27.0,31.0,9.0,13.0,8.0,9.0,7.0,5.0,,,,,90.0,61.0,7.5,12.0,0.00559503,2,,,,2.0,3.0,,1.0,1.0,,,,1.0,,,2.0,1.0,1.0,3.0,0.0578,,,,,,,,,,,,,
12117148,home,Botafogo,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,1160554,EUR,1045353600,D,66,66,False,23.0,18.0,2.0,2.0,0.0,6.0,7.0,12.0,21.0,1.0,5.0,1.0,2.0,,,,,56.0,46.0,7.4,14.0,0.0889907,1,,5.0,,,2.0,,,,3.0,1.0,1.0,2.0,,,1.0,,,2.0,0.0233,Cuiabano,,1.0,0.3236,,,,,,,,,
12117148,home,Botafogo,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,6,6,False,31.0,29.0,4.0,4.0,0.0,12.0,12.0,18.0,21.0,,2.0,1.0,3.0,,,,,81.0,50.0,7.0,10.0,0.0972998,1,,2.0,1.0,,4.0,,2.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,,4.0,0.1026,,,1.0,0.0346,True,,,,,,,,
12117148,home,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,False,30.0,25.0,3.0,2.0,0.0,15.0,18.0,10.0,12.0,2.0,6.0,2.0,7.0,,,,,81.0,40.0,6.8,6.0,0.00818616,0,,,,,1.0,,1.0,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,
12117148,home,Botafogo,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12999,M,1035995,EUR,978393600,M,7,7,False,20.0,15.0,1.0,1.0,0.0,3.0,3.0,12.0,17.0,2.0,10.0,3.0,4.0,,,,,90.0,47.0,7.8,13.0,0.0130353,2,,,,4.0,8.0,,6.0,3.0,2.0,1.0,3.0,,1.0,1.0,,1.0,,4.0,0.1044,Luiz Henrique,,1.0,0.2748,,luizhenrique_07,1.0,,,,,,
12117148,home,Botafogo,Jefferson Savarino,jefferson-savarino,J. Savarino,M,10,169,6802,M,874739,EUR,847670400,M,10,10,False,35.0,25.0,3.0,1.0,0.0,7.0,10.0,19.0,30.0,,2.0,,3.0,,,,,90.0,50.0,6.8,18.0,0.0653335,1,,5.0,1.0,1.0,4.0,,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,2.0,0.0272,,,1.0,0.027,,savarino10,,,,,,,
12117148,home,Botafogo,Júnior Santos,junior-santos,J. Santos,F,37,188,2187,M,922559,EUR,781833600,F,11,11,False,3.0,2.0,,,0.0,,,3.0,4.0,,1.0,,3.0,,,,,56.0,12.0,6.9,4.0,0.103334,0,,1.0,1.0,2.0,4.0,,1.0,1.0,,,,,2.0,2.0,,,,1.0,,,,,,,,,1.0,1.0,,,,
