match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_keyPass,captain,stat_totalCross,stat_aerialLost,stat_wonTackle,stat_fouls,stat_outfielderBlock,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_hitWoodwork,stat_errorLeadToAShot,stat_lastManTackle
11806465,home,VfB Stuttgart,Deniz Undav,,,deniz-undav,D. Undav,F,26,179,7579,M,794298,EUR,837734400,F,26,26,False,30.0,19.0,1.0,,3.0,3.0,16.0,27.0,6.0,,,71.0,44.0,6.9,16.0,4,,3.0,2.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,3.0,1.0,1.0,2.0,1.0,1.0,denizundav,,,,,
11806465,home,VfB Stuttgart,Anthony Rouault,,,anthony-rouault,A. Rouault,D,24,186,601,M,991479,EUR,991094400,D,29,29,True,9.0,7.0,4.0,2.0,4.0,5.0,3.0,4.0,1.0,,,19.0,15.0,6.7,2.0,0,1.0,2.0,3.0,,,,,2.0,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11806465,home,VfB Stuttgart,Silas,,,silas-katompa-mvumpa,S. K. Mvumpa,M,26,189,7747,M,949062,EUR,907632000,F,14,14,True,8.0,7.0,,,2.0,2.0,5.0,6.0,1.0,,,19.0,14.0,7.4,3.0,1,,3.0,3.0,,2.0,2.0,2.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,silas,1.0,,,,
11806465,home,VfB Stuttgart,Leonidas Stergiou,,,leonidas-stergiou,L. Stergiou,D,25,180,682,M,962898,EUR,1015113600,D,20,20,True,1.0,1.0,,,1.0,1.0,,1.0,,,,9.0,4.0,6.5,2.0,0,,2.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11806465,home,VfB Stuttgart,Jamie Leweling,,,leweling-jamie,J. Leweling,M,18,184,1958,M,990201,EUR,983145600,F,18,18,True,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,3.0,,2.0,0,,3.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
11806465,home,VfB Stuttgart,Woo-Yeong Jeong,,,woo-yeong-jeong,W. Jeong,M,11,179,1572,M,927405,EUR,937785600,M,10,10,True,,,,,,,,,,,,1.0,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11806465,home,VfB Stuttgart,Fabian Bredlow,,,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11806465,home,VfB Stuttgart,Pascal Stenzel,,,pascal-stenzel,P. Stenzel,D,15,184,265,M,352562,EUR,827280000,D,15,15,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11806465,home,VfB Stuttgart,Genki Haraguchi,,,genki-haraguchi,G. Haraguchi,M,78,177,396,M,48243,EUR,673747200,M,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11806465,home,VfB Stuttgart,Thomas Kastanaras,Thomas,Kastanaras,thomas-kastanaras,T. Kastanaras,F,9,185,187,M,1005996,EUR,1042070400,F,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11806465,away,Borussia Dortmund,Gregor Kobel,,,gregor-kobel,G. Kobel,G,1,193,6863,M,556866,EUR,881366400,G,1,1,False,29.0,23.0,9.0,3.0,22.0,25.0,1.0,4.0,13.0,5.0,5.0,90.0,42.0,7.5,6.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,gregorkobel,,1.0,,,
11806465,away,Borussia Dortmund,Emre Can,,,emre-can,E. Can,D,23,186,5008,M,138156,EUR,758332800,D,23,23,False,49.0,44.0,6.0,4.0,30.0,33.0,14.0,16.0,5.0,,,90.0,69.0,7.6,5.0,0,,2.0,8.0,2.0,,1.0,1.0,,1.0,6.0,1.0,,True,,,4.0,,3.0,,,,,,,,,,emrecan23,,,,,
11806465,away,Borussia Dortmund,Mats Hummels,,,mats-hummels,M. Hummels,D,15,191,4565,M,16632,EUR,598233600,D,15,15,False,56.0,47.0,8.0,6.0,33.0,35.0,14.0,21.0,8.0,,,90.0,73.0,7.8,10.0,1,4.0,5.0,9.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,,1.0,,1.0,,,,,aussenrist15,,,,,
11806465,away,Borussia Dortmund,Nico Schlotterbeck,,,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10365,M,940871,EUR,944006400,D,4,4,False,70.0,60.0,11.0,7.0,38.0,44.0,22.0,27.0,6.0,,,90.0,81.0,6.8,12.0,0,,1.0,4.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,,,,,,nico.schlotterbeck,,,,,
11806465,away,Borussia Dortmund,Marius Wolf,,,marius-wolf,M. Wolf,M,27,187,539,M,254119,EUR,801532800,M,17,17,False,14.0,8.0,4.0,1.0,3.0,5.0,7.0,12.0,1.0,,,45.0,25.0,6.7,9.0,0,2.0,2.0,3.0,,,2.0,1.0,,,,1.0,1.0,,3.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,
11806465,away,Borussia Dortmund,Salih Özcan,,,salih-ozcan,S. Özcan,M,6,180,2468,M,795005,EUR,884476800,M,6,6,False,27.0,23.0,1.0,,11.0,13.0,12.0,15.0,4.0,,,78.0,36.0,6.4,8.0,1,,7.0,2.0,3.0,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,,,,,3.0,,1.0,,,,,,,,,
11806465,away,Borussia Dortmund,Marcel Sabitzer,,,marcel-sabitzer,M. Sabitzer,M,20,177,8472,M,133908,EUR,763862400,M,20,20,False,24.0,16.0,5.0,2.0,9.0,12.0,7.0,13.0,3.0,,,45.0,34.0,7.1,9.0,1,,,5.0,,,,,1.0,1.0,3.0,2.0,,,1.0,,2.0,,,,,,,,1.0,,,,marcel7sabitzer,,,1.0,,
11806465,away,Borussia Dortmund,Julian Ryerson,,,julian-ryerson,J. Ryerson,D,26,183,3457,M,800951,EUR,879724800,M,26,26,False,27.0,21.0,3.0,1.0,10.0,12.0,12.0,17.0,5.0,,,90.0,45.0,6.3,12.0,0,1.0,7.0,5.0,2.0,1.0,4.0,1.0,,,,3.0,1.0,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,
11806465,away,Borussia Dortmund,Karim Adeyemi,,,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,F,27,27,False,28.0,18.0,2.0,1.0,10.0,11.0,9.0,18.0,6.0,,,90.0,57.0,6.7,23.0,3,1.0,9.0,8.0,3.0,,7.0,1.0,,1.0,1.0,5.0,1.0,,1.0,,1.0,,,,1.0,,6.0,1.0,1.0,1.0,,,karim_adeyemi,,,,,
11806465,away,Borussia Dortmund,Youssoufa Moukoko,,,youssoufa-moukoko,Y. Moukoko,F,9,179,11943,M,997006,EUR,1100908800,F,18,18,False,,,,,,,,,,,,24.0,2.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,youssoufa_10,,,,,
11806465,away,Borussia Dortmund,Jamie Gittens,,,jamie-bynoe-gittens,J. Gittens,M,11,178,24000,M,1140599,EUR,1091923200,F,43,43,False,15.0,11.0,,,7.0,8.0,4.0,7.0,2.0,,,71.0,31.0,6.8,9.0,2,,6.0,5.0,1.0,1.0,7.0,4.0,,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,,jbgittens,,,,1.0,
11806465,away,Borussia Dortmund,Niclas Füllkrug,,,niclas-fullkrug,N. Füllkrug,F,9,188,9872,M,132645,EUR,729216000,F,14,14,True,19.0,11.0,1.0,1.0,4.0,4.0,7.0,15.0,,,,66.0,23.0,6.9,10.0,1,4.0,5.0,5.0,,,,,,,,1.0,2.0,,,4.0,,1.0,,,,,1.0,,1.0,,,,niclas.fuellkrug24,,,,,
11806465,away,Borussia Dortmund,Ramy Bensebaini,,,ramy-bensebaini,R. Bensebaini,D,5,186,29095,M,577726,EUR,797990400,D,5,5,True,23.0,19.0,2.0,1.0,7.0,7.0,12.0,17.0,3.0,,,45.0,31.0,6.5,6.0,0,,1.0,2.0,,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,rbens,,,,,1.0
11806465,away,Borussia Dortmund,Julian Brandt,,,julian-brandt,J. Brandt,M,10,186,9486,M,226978,EUR,830995200,M,19,19,True,25.0,21.0,3.0,2.0,10.0,11.0,11.0,16.0,4.0,,,45.0,32.0,6.6,8.0,1,,2.0,1.0,,1.0,,,,,1.0,,,,2.0,,1.0,1.0,,,,,1.0,,1.0,,,,julianbrandt,,,,,
11806465,away,Borussia Dortmund,Donyell Malen,,,donyell-malen,D. Malen,F,14,176,12695,M,803039,EUR,916704000,F,21,21,True,1.0,1.0,,,,,1.0,1.0,,,,19.0,1.0,6.6,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,donyellmalen,,,,,
11806465,away,Borussia Dortmund,Marco Reus,,,marco-reus,M. Reus,M,18,180,21724,M,37092,EUR,612576000,M,11,11,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,,,12.0,6.0,6.3,2.0,1,,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,Reus11,,,,,
11806465,away,Borussia Dortmund,Alexander Meyer,,,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11806465,away,Borussia Dortmund,Thomas Meunier,,,thomas-meunier,T. Meunier,D,12,190,2758,M,128587,EUR,684633600,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11806465,away,Borussia Dortmund,Hendry Blank,Hendry Blank,,blank-hendry,H. Blank,D,4,189,355,M,1140597,EUR,1093046400,D,42,42,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11806465,away,Borussia Dortmund,Antonios Papadopoulos,,,antonios-papadopoulos,A. Papadopoulos,D,6,185,286,M,888954,EUR,936921600,D,47,47,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
