match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_wasFouled,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_dispossessed,stat_lastManTackle,player_firstName,stat_wonContest,player_lastName,stat_onTargetScoringAttempt,captain,stat_goals,stat_blockedScoringAttempt,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_bigChanceCreated
12117098,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,False,13.0,8.0,1.0,,0.0,6.0,8.0,2.0,5.0,,1.0,,,,90.0,28.0,7.6,10.0,0.00242498,4,,,,3.0,6.0,8.0,1.0,,,,,4.0,2.0,1.0,5.0,3.0,3.0,,0.1928,1.0,,,,,1.0,True,1.0,,,,,,
12117098,home,Vasco da Gama,Dimitri Payet,dimitri-payet,D. Payet,M,,175,8203,M,payet27,14216,EUR,543974400,M,10,10,True,35.0,32.0,2.0,2.0,0.0,10.0,10.0,23.0,28.0,,3.0,,,,46.0,45.0,7.0,7.0,0.0787711,0,,3.0,1.0,,,1.0,,1.0,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,
12117098,home,Vasco da Gama,Juan Sforza,juan-sforza,J. Sforza,M,13,179,1614,M,,1003013,EUR,1013644800,M,20,20,True,27.0,26.0,2.0,2.0,0.0,7.0,7.0,19.0,20.0,,1.0,,,,30.0,28.0,6.7,1.0,0.0196817,0,,,,2.0,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12117098,home,Vasco da Gama,Erick Marcus,erick-marcus,Erick Marcus,M,77,172,690,M,,1403439,EUR,1078099200,F,16,16,True,10.0,6.0,,,0.0,3.0,4.0,3.0,6.0,,3.0,,,,30.0,16.0,6.4,7.0,0.00182795,1,,,,,4.0,3.0,1.0,2.0,,,,1.0,1.0,,1.0,2.0,,,0.0168,,,,,,,,,1.0,,,,,
12117098,home,Vasco da Gama,Zé Gabriel,ze-gabriel,Zé Gabriel,M,35,184,375,M,,988852,EUR,916876800,M,23,23,True,18.0,14.0,1.0,,0.0,6.0,8.0,8.0,10.0,,,,,,30.0,23.0,6.7,4.0,0.00421908,1,,,,,,4.0,,,1.0,1.0,1.0,,,,1.0,2.0,,,0.0185,,,,,,,,,1.0,,,,,
12117098,home,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,,1464966,EUR,1154563200,F,77,77,True,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,,3.0,,,,10.0,7.0,6.9,1.0,0.0029945,1,,,,,1.0,3.0,,,,1.0,,,,,1.0,1.0,1.0,,0.0354,1.0,,Rayan,,,,,,,,,,,
12117098,home,Vasco da Gama,Keiller,keiller,Keiller,G,18,193,462,M,,840082,EUR,846547200,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117098,home,Vasco da Gama,Léo,leo,Léo,D,3,183,707,M,,360940,EUR,826070400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117098,home,Vasco da Gama,Robert Rojas,robert-rojas,R. Rojas,D,3,176,537,M,,874964,EUR,830822400,D,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117098,home,Vasco da Gama,Leandrinho,leandrinho,Leandrinho,M,12,170,995,M,,1589416,EUR,1111017600,M,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Leandro Viana,,da Silva Gama,,,,,,,,,
12117098,home,Vasco da Gama,Rossi,rossi,Rossi,M,,170,602,M,,243425,EUR,735436800,M,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117098,home,Vasco da Gama,Pablo Galdames,pablo-galdames,P. Galdames,M,4,177,1057,M,,386230,EUR,851904000,M,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117098,home,Vasco da Gama,Clayton,clayton,Clayton,F,19,184,1625,M,,1017023,EUR,916012800,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117098,away,Botafogo,John Victor,john-victor,John,G,12,197,3318,M,,840103,EUR,824169600,G,12,12,False,19.0,13.0,11.0,5.0,0.0,10.0,11.0,3.0,8.0,,6.0,1.0,1.0,,90.0,26.0,6.6,6.0,0.00041468,0,-0.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
12117098,away,Botafogo,Damián Suárez,damian-suarez,D. Suárez,D,,172,369,M,,36982,EUR,578102400,D,22,22,False,33.0,20.0,7.0,,0.0,12.0,16.0,9.0,22.0,,5.0,,,,90.0,64.0,6.7,22.0,0.0683047,0,,5.0,1.0,,6.0,8.0,1.0,3.0,1.0,4.0,3.0,,4.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,
12117098,away,Botafogo,Lucas Halter,lucas-halter,L. Halter,D,5,187,777,M,,905450,EUR,957225600,D,3,3,False,43.0,37.0,4.0,2.0,0.0,26.0,29.0,11.0,14.0,2.0,3.0,,,,90.0,47.0,6.5,6.0,0.0143141,0,,,,1.0,3.0,1.0,,,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
12117098,away,Botafogo,Bastos,bastos,Bastos,D,15,184,3202,M,,215956,EUR,670032000,D,15,15,False,43.0,39.0,3.0,2.0,0.0,24.0,25.0,15.0,18.0,3.0,3.0,,,,90.0,53.0,7.7,5.0,0.0457462,1,,,,1.0,2.0,7.0,,1.0,2.0,1.0,1.0,1.0,2.0,,5.0,1.0,,,0.0203,,,,1.0,,1.0,,1.0,,,,,,
12117098,away,Botafogo,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,,1160554,EUR,1045353600,D,66,66,False,23.0,15.0,2.0,,0.0,7.0,10.0,9.0,21.0,3.0,4.0,,,,90.0,67.0,7.1,30.0,0.0189313,3,,8.0,1.0,3.0,6.0,6.0,,2.0,,4.0,2.0,1.0,1.0,1.0,,2.0,,,0.0471,1.0,,Cuiabano,,,3.0,,,,,,,1.0,
12117098,away,Botafogo,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12999,M,luizhenrique_07,1035995,EUR,978393600,M,7,7,False,14.0,8.0,,,0.0,3.0,4.0,5.0,10.0,,5.0,,,,80.0,33.0,6.8,11.0,0.0108256,1,,,,1.0,7.0,10.0,1.0,3.0,,2.0,1.0,2.0,2.0,1.0,2.0,5.0,,,0.0224,1.0,,Luiz Henrique,1.0,,,,,1.0,,,,,
12117098,away,Botafogo,Gregore,gregore,Gregore,M,26,181,1634,M,,840276,EUR,762566400,M,26,26,False,45.0,41.0,3.0,1.0,0.0,19.0,19.0,22.0,27.0,,4.0,,,,90.0,54.0,6.9,5.0,0.019847,1,,1.0,,5.0,8.0,5.0,,1.0,,3.0,3.0,,4.0,,1.0,,1.0,,0.043,,,,1.0,,,,,,,,,,
12117098,away,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185,3107,M,,840202,EUR,796262400,M,17,17,False,68.0,57.0,5.0,4.0,0.0,28.0,32.0,29.0,36.0,1.0,6.0,,,,80.0,78.0,7.1,11.0,0.0611552,0,,,,1.0,3.0,3.0,2.0,,,2.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
12117098,away,Botafogo,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,,840398,EUR,715132800,M,6,6,False,16.0,14.0,,,0.0,6.0,6.0,8.0,10.0,,,,,,58.0,26.0,6.9,5.0,0.00436973,1,,,,1.0,1.0,4.0,,1.0,,2.0,,3.0,,1.0,1.0,,,,0.0393,,,,1.0,,,True,,1.0,,,,,
12117098,away,Botafogo,Eduardo,eduardo,Eduardo,M,21,184,1737,M,,76507,EUR,624585600,F,33,33,False,29.0,26.0,1.0,,0.0,13.0,15.0,14.0,15.0,,1.0,,,,80.0,40.0,7.1,4.0,0.0183441,1,,1.0,1.0,,1.0,3.0,,,2.0,1.0,1.0,,1.0,2.0,,2.0,,,0.0273,,,,,,1.0,,,,,,,,
12117098,away,Botafogo,Tiquinho Soares,tiquinho-soares,Tiquinho,F,9,187,4683,M,tiquinho_soares_29,789100,EUR,664070400,F,9,9,False,8.0,4.0,,,0.0,1.0,1.0,3.0,7.0,,,,,,70.0,17.0,6.4,9.0,0.0320265,1,,,,6.0,11.0,2.0,,2.0,,1.0,,1.0,3.0,1.0,1.0,,1.0,,0.0374,2.0,,,,,,,,,,,,,
12117098,away,Botafogo,Júnior Santos,junior-santos,J. Santos,F,37,188,2187,M,,922559,EUR,781833600,F,11,11,True,6.0,5.0,,,0.0,,,5.0,6.0,1.0,,,,,32.0,16.0,6.6,6.0,0.0272567,1,,,,2.0,8.0,2.0,,4.0,,,,1.0,2.0,2.0,1.0,,1.0,,0.0439,1.0,,,1.0,,,,,,,,,,1.0
12117098,away,Botafogo,Óscar Romero,oscar-romero,Ó. Romero,M,11,176,1674,M,,146416,EUR,710208000,M,70,70,True,7.0,5.0,2.0,1.0,1.0,2.0,3.0,5.0,7.0,1.0,2.0,,,,20.0,13.0,7.0,3.0,0.0454791,2,,3.0,2.0,,,1.0,,,,,,,,1.0,1.0,,,,0.0718,,,,,,1.0,,,1.0,,,,,
12117098,away,Botafogo,Danilo Barbosa,danilo-barbosa,D. Barbosa,M,5,182,801,M,,330063,EUR,825465600,M,5,5,True,6.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,2.0,,,,,10.0,10.0,6.7,1.0,0.011135,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
12117098,away,Botafogo,Patrick de Paula,patrick-de-paula,P. de Paula,M,6,180,1248,M,,1015291,EUR,936748800,M,8,8,True,6.0,5.0,,,0.0,3.0,4.0,2.0,2.0,,1.0,,,,10.0,10.0,6.7,1.0,0.0015023,1,,,,,,,,,,,,,,,,,1.0,2.0,0.0459,,,,,,,,,,,,,,
12117098,away,Botafogo,Kauê,kaue,Kauê,M,56,174,647,M,,1463916,EUR,1098403200,M,25,25,True,4.0,4.0,,,0.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,10.0,5.0,6.3,,0.00583804,0,,,,1.0,2.0,,,,,,,,2.0,,,,,,,,,Kauê,,,,,,,,,,,
12117098,away,Botafogo,Gatito Fernández,gatito-fernandez,R. Fernández,G,25,191,1203,M,,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117098,away,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183,1429,M,,1099163,EUR,1053734400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117098,away,Botafogo,Hugo,hugo,Hugo,D,16,175,534,M,,1018915,EUR,1000944000,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117098,away,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193,2577,M,,801044,EUR,795312000,D,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117098,away,Botafogo,Marçal,marcal,Marçal,D,21,178,1062,M,,143593,EUR,603849600,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117098,away,Botafogo,Diego Hernández,diego-hernandez,Diego Hernández,M,33,175,788,M,,1086482,EUR,961632000,F,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117098,away,Botafogo,Yarlen,yarlen,Yarlen,F,67,178,673,M,,1807776,EUR,1140393600,F,67,67,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
