match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_wasFouled,stat_aerialLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_dispossessed,stat_errorLeadToAGoal,captain,stat_wonContest,player_sofascoreId,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_goals
13472802,home,Botafogo,Léo Linck,leo-linck,L. Linck,G,24,194.0,1042,M,1119887,EUR,983577600,G,24,24,False,28.0,20.0,10.0,2.0,0.0,20.0,23.0,5.0,4.0,1.0,1.0,90.0,30.0,6.0,8.0,9.532e-05,0,-1.1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472802,home,Botafogo,Mateo Ponte,mateo-ponte,M. Ponte,D,4,183.0,1429,M,1099163,EUR,1053734400,D,4,4,False,32.0,26.0,2.0,1.0,0.0,13.0,13.0,19.0,3.0,,,90.0,51.0,6.3,13.0,0.0759263,1,,13.0,4.0,2.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0153,2.0,,,,,,,,,,,,,,,,,,,,,
13472802,home,Botafogo,Marçal,marcal,Marçal,D,21,178.0,1062,M,143593,EUR,603849600,D,21,21,False,45.0,44.0,6.0,5.0,0.0,34.0,34.0,11.0,5.0,,,90.0,58.0,6.5,3.0,0.00187209,0,,10.0,,,2.0,5.0,,,6.0,,1.0,1.0,2.0,3.0,,,3.0,1.0,,,,,,,,,,,,,,,,,,,
13472802,home,Botafogo,Alexander Barboza,alexander-barboza,A. Barboza,D,20,193.0,2577,M,801044,EUR,795312000,D,20,20,False,52.0,45.0,8.0,5.0,0.0,36.0,40.0,12.0,5.0,,,90.0,70.0,7.4,7.0,0.0132204,2,,9.0,,,8.0,5.0,,,10.0,,3.0,2.0,,4.0,0.0936,,2.0,,3.0,1.0,2.0,1.0,1.0,0.1764,,,,,,,,,,,,,
13472802,home,Botafogo,Cuiabano,cuiabano,Cuiabano,D,6,179.0,2699,M,1160554,EUR,1045353600,D,6,6,False,30.0,23.0,4.0,3.0,0.0,14.0,17.0,13.0,7.0,,,90.0,52.0,6.0,16.0,0.549038,1,,9.0,5.0,1.0,5.0,2.0,1.0,1.0,,2.0,,,3.0,3.0,0.0456,4.0,1.0,1.0,,,,,,,Cuiabano,,1.0,1.0,,,,,,,,,
13472802,home,Botafogo,Marlon Freitas,marlon-freitas,M. Freitas,M,17,185.0,3107,M,840202,EUR,796262400,M,17,17,False,53.0,51.0,7.0,6.0,0.0,25.0,25.0,28.0,3.0,,,90.0,70.0,7.2,3.0,0.045953,1,,26.0,,,3.0,6.0,,1.0,2.0,1.0,5.0,4.0,1.0,3.0,0.0249,,,1.0,,1.0,,,1.0,,,,,,True,,,,,,,,
13472802,home,Botafogo,Allan,allan,Allan,M,25,175.0,3946,M,158277,EUR,663292800,M,25,25,False,36.0,32.0,3.0,,0.0,21.0,22.0,14.0,3.0,,,90.0,48.0,6.4,5.0,0.00738675,1,,11.0,,,2.0,2.0,,1.0,3.0,,1.0,,1.0,1.0,0.0106,,,1.0,,1.0,,,,,,,,,,,,,,,,,
13472802,home,Botafogo,Artur,artur,Artur,M,7,168.0,3069,M,841128,EUR,887500800,M,7,7,False,11.0,8.0,,,0.0,6.0,8.0,3.0,1.0,,,63.0,17.0,6.7,5.0,0.00663409,1,,2.0,1.0,,3.0,3.0,2.0,1.0,,1.0,,,,1.0,0.1966,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,
13472802,home,Botafogo,Jefferson Savarino,jefferson-savarino,J. Savarino,M,10,169.0,6802,M,874739,EUR,847670400,M,10,10,False,22.0,18.0,4.0,3.0,0.0,8.0,8.0,14.0,1.0,,,63.0,25.0,6.5,5.0,0.022468,1,,10.0,,,1.0,,1.0,,,,,,,,0.0314,,,,,,,,,,,,,,,,savarino10,1.0,,,,,
13472802,home,Botafogo,Santiago Rodríguez,santiago-rodriguez,S. Rodríguez,M,23,172.0,1846,M,975216,EUR,947289600,M,23,23,False,22.0,15.0,,,0.0,4.0,8.0,14.0,4.0,,,77.0,38.0,7.1,11.0,0.20876,2,,11.0,3.0,1.0,4.0,6.0,2.0,1.0,,,2.0,1.0,,1.0,0.1017,4.0,1.0,2.0,1.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,
