match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,player_sofascoreId,stat_ownGoals,stat_hitWoodwork,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_challengeLost,stat_bigChanceMissed,stat_wonContest,stat_errorLeadToAShot,stat_goals,stat_totalOffside,stat_punches,stat_blockedScoringAttempt
12441685,home,NEC Nijmegen,Robin Roefs,robin-roefs,R. Roefs,G,22,193.0,2142,M,1012928,EUR,1042761600,G,22,22,False,29.0,18.0,15.0,4.0,0.0,16.0,19.0,2.0,10.0,1.0,15.0,1.0,4.0,2.0,3.0,90.0,47.0,6.9,11.0,0.00300088,0,0.0281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441685,home,NEC Nijmegen,Lefteris Lyratzis,lefteris-lyratzis,L. Lyratzis,D,19,172.0,188,M,850774,EUR,951177600,D,19,19,False,38.0,27.0,6.0,3.0,0.0,9.0,9.0,22.0,38.0,3.0,2.0,,,,,84.0,60.0,7.3,17.0,1.00261,2,,Lefteris,Lyratzis,9.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0823,0.1205,4.0,,,,,,,,,,,,,,,,,,
12441685,home,NEC Nijmegen,Iván Márquez,ivan-marquez,I. Márquez,D,44,191.0,78,M,862479,EUR,771120000,D,4,4,False,65.0,59.0,8.0,6.0,0.0,33.0,34.0,26.0,31.0,5.0,,1.0,,,,90.0,75.0,7.0,6.0,0.0153085,0,,,,,,3.0,7.0,,,,,3.0,2.0,1.0,,,,6.0,1.0,1.0,2.0,,,,,,,,,,,,,,
12441685,home,NEC Nijmegen,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174.0,14345,M,361780,EUR,862012800,D,24,24,False,82.0,69.0,13.0,5.0,0.0,36.0,38.0,33.0,44.0,4.0,8.0,,,,,90.0,93.0,6.8,13.0,0.0450627,0,,,,,,3.0,2.0,,,,,3.0,1.0,1.0,,,,1.0,,4.0,,c.verdonk,1.0,,,,,,,,,,,,
12441685,home,NEC Nijmegen,Thomas Ouwejan,thomas-ouwejan,T. Ouwejan,D,5,184.0,243,M,798180,EUR,844041600,D,5,5,False,40.0,26.0,7.0,1.0,1.0,14.0,15.0,19.0,36.0,4.0,2.0,,,,,90.0,72.0,8.5,26.0,1.00304,2,,,,11.0,7.0,3.0,2.0,,3.0,2.0,,2.0,1.0,,0.0771,,6.0,2.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,
12441685,home,NEC Nijmegen,Dirk Proper,dirk-proper,D. Proper,M,71,167.0,193,M,961685,EUR,1014508800,M,71,71,False,33.0,31.0,3.0,3.0,0.0,15.0,15.0,16.0,18.0,1.0,1.0,,,,,41.0,39.0,6.8,3.0,0.0144145,0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,True,1.0,,,,,,,,
12441685,home,NEC Nijmegen,Lars Olden Larsen,lars-olden-larsen,L. O. Larsen,M,7,175.0,133,M,877456,EUR,905990400,M,14,14,False,19.0,11.0,3.0,1.0,0.0,4.0,8.0,7.0,11.0,3.0,1.0,,,,,64.0,24.0,6.4,9.0,0.00562146,2,,,,,,3.0,3.0,,,2.0,,2.0,,,0.3093,,,2.0,,,,,,,1.0,,,1.0,1.0,,,,,,
12441685,home,NEC Nijmegen,Sontje Hansen,sontje-hansen,S. Hansen,M,27,172.0,611,M,1199057,EUR,1021680000,M,10,10,False,14.0,13.0,,,0.0,4.0,4.0,9.0,11.0,1.0,5.0,,,,,45.0,21.0,6.6,5.0,0.0166885,2,,,,1.0,,,3.0,3.0,,2.0,,,,,0.0886,,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,
12441685,home,NEC Nijmegen,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172.0,213,M,385708,EUR,822873600,M,32,32,False,38.0,27.0,5.0,3.0,0.0,13.0,15.0,14.0,23.0,5.0,2.0,2.0,,,,90.0,50.0,6.9,12.0,0.0179678,2,,,,,,3.0,8.0,,,1.0,1.0,1.0,,2.0,0.1102,0.6361,,5.0,,,,,,,,,,1.0,,,,,,,
12441685,home,NEC Nijmegen,Kodai Sano,kodai-sano,K. Sano,M,23,176.0,1274,M,1184054,EUR,1064448000,M,23,23,False,45.0,37.0,5.0,3.0,0.0,14.0,15.0,24.0,34.0,6.0,11.0,1.0,,,,90.0,64.0,6.8,15.0,0.186749,1,,Kodai Sano,,4.0,1.0,1.0,8.0,5.0,,1.0,,,1.0,2.0,0.0119,,1.0,,,3.0,,,,1.0,2.0,,,4.0,,3.0,1.0,,,,
