match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_fouls,captain,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,player_firstName,player_lastName,stat_totalCross,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,player_sofascoreId,stat_goalAssist,stat_accurateCross,stat_wonContest,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltyWon
10389891,home,Troyes,Mateusz Lis,mateusz-lis,M. Lis,G,1,192,578,M,798375,EUR,857001600,G,1,1,False,28.0,17.0,18.0,7.0,12.0,13.0,5.0,15.0,11.0,5.0,1.0,1.0,6.0,90.0,39.0,8.1,11.0,0.0,0.0,0.00682531,0,1.6269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389891,home,Troyes,Jackson Porozo,jackson-porozo,J. Porozo,D,12,192,728,M,978518,EUR,965347200,D,2,2,False,36.0,27.0,4.0,1.0,20.0,21.0,7.0,15.0,1.0,,,,,90.0,45.0,6.9,9.0,0.1372,0.6462,0.00154214,1,,2.0,4.0,5.0,4.0,2.0,1.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10389891,home,Troyes,Adil Rami,adil-rami,A. Rami,D,3,190,278,,24057,EUR,504489600,D,23,23,False,44.0,35.0,10.0,6.0,26.0,29.0,9.0,15.0,2.0,,,,,90.0,53.0,6.6,10.0,0.0,0.0,0.0110458,0,,5.0,4.0,5.0,5.0,,,,7.0,,,True,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10389891,home,Troyes,Abdu Conté,abdu-conte,A. Conté,D,5,183,135,M,851276,EUR,890697600,D,12,12,False,42.0,37.0,3.0,2.0,23.0,26.0,14.0,16.0,3.0,,,,,82.0,61.0,5.9,10.0,0.0,0.0,0.00963574,0,,,2.0,8.0,4.0,2.0,,,,,3.0,,2.0,,,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
10389891,home,Troyes,Thierno Baldé,thierno-balde,T. Baldé,D,18,182,214,M,997189,EUR,1023667200,M,18,18,False,16.0,15.0,,,7.0,8.0,8.0,11.0,3.0,,,,,65.0,33.0,6.5,9.0,0.0,0.0,0.00579971,0,,1.0,1.0,5.0,4.0,,,,1.0,1.0,,,,3.0,,2.0,2.0,1.0,,,,,3.0,,,,,,,,,,,,,
10389891,home,Troyes,Xavier Chavalerin,xavier-chavalerin,X. Chavalerin,M,7,178,42,M,157029,EUR,668304000,M,24,24,False,44.0,33.0,3.0,2.0,20.0,23.0,13.0,21.0,5.0,,,,,90.0,51.0,6.8,12.0,0.0216,0.0,0.04474,1,,,3.0,4.0,5.0,3.0,,,,,1.0,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,
10389891,home,Troyes,Florian Tardieu,florian-tardieu,F. Tardieu,M,10,184,201,M,234142,EUR,703900800,M,10,10,False,53.0,44.0,12.0,7.0,24.0,28.0,20.0,27.0,10.0,,,,,90.0,70.0,6.9,14.0,0.0,0.0,0.0308276,0,,3.0,1.0,5.0,6.0,2.0,,,,1.0,,,2.0,2.0,,,,3.0,,,,,2.0,,,1.0,,,,,,,,,,
10389891,home,Troyes,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,M,39,39,False,27.0,20.0,2.0,1.0,11.0,13.0,9.0,15.0,6.0,,,,,45.0,44.0,6.7,11.0,0.103,0.1006,0.0157613,1,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,Yasser,Larouci,1.0,,,,larouci.yasseroff,,,,,,,,,
10389891,home,Troyes,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,F,11,11,False,27.0,20.0,8.0,5.0,12.0,13.0,9.0,20.0,7.0,,,,,90.0,47.0,7.2,19.0,0.1833,0.0,0.0323106,3,,,1.0,7.0,4.0,2.0,,,,,1.0,,1.0,2.0,1.0,4.0,1.0,,,,,,6.0,2.0,,3.0,,1.0,1.0,1.0,1.0,,,,,
10389891,home,Troyes,Mama Baldé,mama-balde,M. Baldé,F,17,183,1081,M,557166,EUR,815616000,F,7,7,False,14.0,10.0,,,,1.0,10.0,14.0,3.0,,,,,87.0,32.0,6.1,16.0,0.0599,0.0,0.0322458,1,,3.0,4.0,11.0,5.0,,,,,,1.0,,3.0,1.0,4.0,5.0,2.0,,,,,,1.0,,,1.0,,,,,1.0,,,,,
