match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_goalAssist,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,captain,stat_hitWoodwork,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAShot
10390031,home,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,32.0,19.0,14.0,1.0,18.0,22.0,1.0,10.0,1.0,9.0,1.0,1.0,3.0,1.0,90.0,43.0,5.8,13.0,0.0,0.0,0.00051149,0,-0.8128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390031,home,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,False,44.0,33.0,2.0,,19.0,25.0,14.0,19.0,2.0,2.0,,,,,90.0,65.0,6.6,12.0,0.0954,0.0989,0.0196894,2,,2.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10390031,home,Lille,Tiago Djaló,,,tiago-djalo,T. Djaló,D,35,190,2965,M,892735,EUR,955238400,D,3,3,False,48.0,44.0,1.0,,40.0,42.0,4.0,6.0,2.0,5.0,1.0,,,,90.0,58.0,5.9,5.0,0.066,0.0,0.00205055,1,,1.0,1.0,2.0,3.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10390031,home,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,45.0,39.0,4.0,3.0,34.0,39.0,5.0,6.0,4.0,4.0,,,,,90.0,59.0,7.3,7.0,0.2004,0.1922,0.00336634,1,,1.0,,2.0,5.0,,,,,1.0,3.0,3.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
10390031,home,Lille,Ismaily,,,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,False,45.0,33.0,2.0,1.0,19.0,21.0,14.0,24.0,3.0,1.0,,,,,90.0,60.0,6.5,14.0,0.0,0.0,0.0164129,0,,2.0,3.0,2.0,4.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,
10390031,home,Lille,André Gomes,,,andre-gomes,A. Gomes,M,26,188,1679,M,235460,EUR,743990400,M,28,28,False,80.0,69.0,5.0,3.0,35.0,39.0,34.0,41.0,2.0,10.0,,,,,90.0,88.0,6.6,14.0,0.0,0.0,0.210076,0,,1.0,,6.0,2.0,1.0,,,,,2.0,1.0,,,,3.0,,,2.0,2.0,2.0,,,,,,,,,,
10390031,home,Lille,Angel Gomes,,,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,20,20,False,53.0,49.0,7.0,5.0,31.0,33.0,18.0,20.0,1.0,5.0,,,,,82.0,57.0,6.9,5.0,0.0,0.0,0.0371418,0,,1.0,,3.0,1.0,,,,,,1.0,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,
10390031,home,Lille,Adam Ounas,,,adam-ounas,A. Ounas,M,10,172,8650,M,818440,EUR,847670400,M,11,11,False,20.0,16.0,1.0,1.0,4.0,4.0,14.0,20.0,1.0,2.0,,,,,66.0,36.0,7.3,9.0,0.1571,0.0,0.420398,3,,,,4.0,4.0,1.0,5.0,3.0,2.0,,1.0,1.0,,1.0,,3.0,,,,1.0,,1.0,ounas_11,4.0,2.0,1.0,,,,,
10390031,home,Lille,Rémy Cabella,,,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,10,10,False,38.0,34.0,2.0,2.0,14.0,15.0,20.0,26.0,,4.0,,,,,89.0,50.0,8.7,10.0,1.2112,1.1136,0.236575,2,,1.0,,3.0,4.0,,,,,2.0,3.0,3.0,1.0,,,2.0,2.0,,2.0,1.0,1.0,,,3.0,,,,,,,
10390031,home,Lille,Jonathan Bamba,,,jonathan-bamba,J. Bamba,F,19,175,1936,M,595576,EUR,827798400,M,7,7,False,47.0,38.0,2.0,1.0,18.0,19.0,20.0,29.0,,7.0,,,,,90.0,65.0,6.9,15.0,0.2325,0.1292,0.0752623,4,,3.0,1.0,8.0,3.0,3.0,1.0,,1.0,2.0,,,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,1.0,,,True,,,,
