match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_aerialWon,stat_wonContest,stat_wasFouled,stat_accurateCross,stat_keyPass,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_challengeLost,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_penaltyConceded,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_penaltyMiss
10408261,home,Sevilla,Bono,,,bono,Bono,G,37,195,54576,M,BonoY,360938,EUR,670809600,G,13,13,False,49.0,39.0,19.0,10.0,37.0,40.0,2.0,9.0,1.0,8.0,3.0,1.0,1.0,4.0,90.0,58.0,7.6,10.0,0.0,0.0,0.00056511,0,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408261,home,Sevilla,Gonzalo Montiel,,,gonzalo-montiel,G. Montiel,D,29,175,8927,M,gonzalo_montiel29,822933,EUR,852076800,D,2,2,False,16.0,13.0,1.0,,8.0,10.0,5.0,7.0,,1.0,,,,,45.0,24.0,6.1,7.0,0.0,0.0,0.00171465,0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408261,home,Sevilla,José Ángel Carmona,,,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,,1015240,EUR,1012262400,D,30,30,False,23.0,21.0,,,15.0,15.0,6.0,8.0,,2.0,,,,,31.0,28.0,6.3,5.0,0.0,0.0,0.00802423,0,,,2.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10408261,home,Sevilla,Tanguy Nianzou,,,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,,1003007,EUR,1023408000,D,14,14,False,34.0,30.0,1.0,1.0,18.0,21.0,12.0,13.0,,7.0,,,,,58.0,42.0,6.9,4.0,0.0,0.0,0.00640352,0,,,,,1.0,3.0,,,,5.0,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
10408261,home,Sevilla,Marcos Acuña,,,marcos-acuna,M. Acuña,D,21,172,8244,M,marcos.acuna10,578560,EUR,688608000,D,19,19,False,27.0,20.0,3.0,,16.0,19.0,4.0,9.0,,6.0,,,,,45.0,43.0,6.5,12.0,0.0,0.0,0.00107395,0,,1.0,4.0,,2.0,2.0,2.0,1.0,1.0,3.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10408261,home,Sevilla,Alex Telles,,,alex-telles,A. Telles,D,13,181,7654,M,alextelles13,312110,EUR,724377600,D,3,3,False,35.0,31.0,4.0,3.0,18.0,19.0,14.0,24.0,,4.0,,,,,90.0,63.0,6.9,14.0,0.0,0.0,0.102621,0,,8.0,6.0,,1.0,,1.0,1.0,4.0,4.0,,2.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10408261,home,Sevilla,Papu Gómez,,,papu-gomez,P. Gómez,M,10,165,3658,M,ElPapu,33381,EUR,571881600,M,24,24,False,49.0,43.0,4.0,2.0,15.0,17.0,29.0,36.0,,4.0,,,,,90.0,59.0,6.7,11.0,0.0375,0.0,0.11092,1,,4.0,3.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10408261,home,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,,68332,EUR,690249600,M,6,6,False,46.0,42.0,1.0,1.0,25.0,26.0,17.0,20.0,,2.0,,,,,90.0,61.0,7.5,4.0,0.1414,0.5552,0.00791776,4,,,1.0,,,,,,1.0,7.0,,3.0,2.0,,1.0,,3.0,,,1.0,True,2.0,1.0,1.0,,,,,,,,,,,,,
10408261,home,Sevilla,Isco,,,isco,Isco,M,22,176,26276,M,iscoalarcon,103417,EUR,703814400,M,22,22,False,36.0,34.0,3.0,3.0,12.0,13.0,23.0,25.0,2.0,3.0,,,,,69.0,52.0,6.9,8.0,0.0,0.0,0.0718656,0,,2.0,4.0,2.0,1.0,,2.0,,,7.0,,1.0,1.0,,1.0,,5.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,
10408261,home,Sevilla,Óliver Torres,,,oliver-torres,Ó. Torres,M,8,178,952,M,,231776,EUR,784425600,M,21,21,False,27.0,15.0,2.0,2.0,8.0,11.0,9.0,19.0,,2.0,,,,,90.0,41.0,6.8,17.0,0.0,0.0,0.120275,0,,3.0,7.0,3.0,1.0,,,1.0,1.0,4.0,,1.0,,,,,3.0,2.0,5.0,,,,,,1.0,,,,,,,,,,,,
