match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,player_id,player_name,from,playerName,reason,rescinded
14429547,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
14429547,,,,,90,0.0,,1,,,injuryTime,6.0,,,,,,,,,,
14429547,,,,,87,,,4,,,substitution,,124508239.0,True,True,injury,,,,,,
14429547,,2.0,1.0,,81,,,10,,,goal,,322732021.0,,True,regular,970441.0,John Buckley,,,,
14429547,,,,,75,,,16,,,substitution,,124508221.0,False,False,regular,,,,,,
14429547,,,,,75,,,16,,,substitution,,124508222.0,False,False,regular,,,,,,
14429547,,,,,65,,,26,,,substitution,,124508194.0,False,False,regular,,,,,,
14429547,,,,,65,,,26,,,substitution,,124508193.0,False,False,regular,,,,,,
14429547,,,,,55,,,36,,,substitution,,124508158.0,True,True,injury,,,,,,
14429547,,,,,46,,,45,,,substitution,,124508065.0,False,True,regular,,,,,,
14429547,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
14429547,,,,,45,0.0,,1,,,injuryTime,3.0,,,,,,,,,,
14429547,,1.0,1.0,,23,,,23,,,goal,,322727513.0,,False,penalty,580802.0,Valentín Vada,penalty,,,
14429547,,,,,14,,,32,,,card,,123898353.0,,True,yellow,823476.0,Kévin N'Doram,,Kévin N'Doram,Foul,False
14429547,,1.0,0.0,,11,,,35,,,goal,,322726988.0,,True,regular,1087010.0,Ramiro Enrique,,,,
