match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_fouls,stat_totalOffside,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_punches,stat_penaltyWon,player_sofascoreId,stat_goals
12499702,home,1. FC Heidenheim,Kevin Müller,kevin-muller,K. Müller,G,22,190,180,M,121908,EUR,668995200,G,1,1,False,35.0,28.0,16.0,9.0,0.0,25.0,28.0,3.0,7.0,11.0,1.0,1.0,2.0,1.0,1.0,90.0,41.0,7.0,7.0,0.00204192,0,-0.3999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499702,home,1. FC Heidenheim,Marnon Busch,marnon-busch,M. Busch,D,2,182,76,M,168861,EUR,786844800,D,2,2,False,74.0,54.0,12.0,6.0,0.0,36.0,41.0,19.0,36.0,3.0,,,,,,90.0,110.0,6.7,25.0,0.0851747,0,,3.0,1.0,2.0,2.0,2.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499702,home,1. FC Heidenheim,Patrick Mainka,patrick-mainka,P. Mainka,D,6,194,320,M,254429,EUR,784080000,D,6,6,False,113.0,107.0,8.0,4.0,0.0,67.0,69.0,40.0,44.0,4.0,,,,,,90.0,134.0,7.4,7.0,0.0275015,0,,,,4.0,4.0,5.0,7.0,6.0,1.0,1.0,,1.0,2.0,True,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,
12499702,home,1. FC Heidenheim,Benedikt Gimber,benedikt-gimber,B. Gimber,D,5,185,137,M,798936,EUR,856310400,D,5,5,False,89.0,79.0,10.0,6.0,0.0,55.0,57.0,24.0,32.0,4.0,,,,,,90.0,111.0,7.3,14.0,0.0128415,1,,,,1.0,6.0,4.0,13.0,7.0,2.0,2.0,,1.0,4.0,,,1.0,1.0,1.0,3.0,1.0,1.0,0.079,,,,,,,,,,,,,,,
12499702,home,1. FC Heidenheim,Frans Krätzig,frans-kratzig,F. Krätzig,M,13,177,2029,M,1142249,EUR,1042502400,D,13,13,False,44.0,35.0,2.0,1.0,0.0,22.0,24.0,14.0,23.0,4.0,,,,,,90.0,62.0,6.5,15.0,0.0181278,1,,3.0,1.0,,,3.0,4.0,1.0,2.0,2.0,,2.0,1.0,,,,1.0,,2.0,1.0,,0.0838,1.0,1.0,2.0,1.0,0.3811,1.0,,,,,,,,,
12499702,home,1. FC Heidenheim,Luca Kerber,luca-kerber,L. Kerber,M,20,180,120,M,1097453,EUR,1015718400,M,20,20,False,45.0,37.0,5.0,1.0,0.0,22.0,23.0,15.0,22.0,5.0,,,,,,90.0,53.0,6.3,11.0,0.0278992,0,,,,1.0,2.0,5.0,3.0,1.0,,,,2.0,1.0,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,
12499702,home,1. FC Heidenheim,Jan Schöppner,jan-schoppner,J. Schöppner,M,3,190,163,M,933707,EUR,929145600,M,3,3,False,40.0,28.0,7.0,2.0,0.0,20.0,25.0,8.0,15.0,1.0,,,,,,69.0,46.0,6.6,12.0,0.00957862,0,,,,3.0,4.0,3.0,6.0,2.0,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
12499702,home,1. FC Heidenheim,Sirlord Conteh,sirlord-conteh,S. Conteh,F,31,178,175,M,800400,EUR,836870400,M,31,31,False,7.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,5.0,1.0,,,,,,45.0,11.0,6.4,5.0,0.00231175,0,,1.0,,1.0,,3.0,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
12499702,home,1. FC Heidenheim,Marvin Pieringer,marvin-pieringer,M. Pieringer,F,18,189,327,M,909485,EUR,938995200,M,18,18,False,12.0,9.0,,,0.0,3.0,3.0,6.0,9.0,,,,,,,69.0,29.0,6.4,8.0,0.0216096,2,,,,3.0,,9.0,3.0,2.0,,,,1.0,1.0,,,,,3.0,3.0,2.0,2.0,0.1263,,,2.0,1.0,,,,,,,,,,,
12499702,home,1. FC Heidenheim,Leo Scienza,leo-scienza,L. Scienza,M,13,175,987,M,1386651,EUR,905644800,M,8,8,False,10.0,7.0,1.0,1.0,0.0,3.0,3.0,7.0,11.0,,,,,,,45.0,24.0,7.3,7.0,0.54799,0,,4.0,3.0,1.0,,3.0,4.0,,,,,2.0,2.0,,,,,,3.0,2.0,,,,,1.0,,,3.0,,,1.0,,,,,,
12499702,home,1. FC Heidenheim,Budu Zivzivadze,budu-zivzivadze,B. Zivzivadze,F,11,189,2844,M,149728,EUR,763257600,F,12,12,False,16.0,8.0,1.0,1.0,0.0,4.0,5.0,4.0,11.0,3.0,,,,,,77.0,25.0,6.3,11.0,0.00711877,1,,,,5.0,3.0,7.0,5.0,,,,,1.0,1.0,,,,,1.0,2.0,1.0,1.0,0.2268,,,,1.0,,,,,,1.0,,,,,
12499702,home,1. FC Heidenheim,Paul Wanner,paul-wanner,P. Wanner,M,10,186,3841,M,1146018,EUR,1135296000,M,10,10,True,20.0,13.0,,,0.0,2.0,4.0,11.0,16.0,2.0,,,,,,45.0,34.0,6.3,13.0,0.0598082,1,,,,,1.0,5.0,2.0,,,,,2.0,1.0,,,,,2.0,2.0,,,0.0534,,,1.0,,,1.0,,,,,1.0,,,,
12499702,home,1. FC Heidenheim,Adrian Beck,adrian-beck,A. Beck,M,21,186,112,M,845742,EUR,865814400,M,21,21,True,21.0,18.0,,,0.0,9.0,10.0,11.0,14.0,2.0,,,,,,45.0,39.0,6.4,10.0,0.139256,0,,3.0,2.0,,1.0,5.0,3.0,1.0,,,,1.0,,,,,,1.0,5.0,2.0,,,,,1.0,,,1.0,,,,,,,,,
12499702,home,1. FC Heidenheim,Norman Theuerkauf,norman-theuerkauf,N. Theuerkauf,D,,183,29,M,15004,EUR,538444800,D,30,30,True,18.0,15.0,1.0,1.0,0.0,8.0,8.0,7.0,10.0,,,,,,,21.0,21.0,6.4,3.0,0.0104666,1,,,,,,1.0,,,,,,,,,,,,,,,1.0,0.0346,,,1.0,,,,,,,,,,,,
