match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_outfielderBlock,stat_fouls,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonContest,captain,stat_totalOffside,stat_clearanceOffLine
11368750,home,Real Betis,Rui Silva,Rui,Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,13,13,False,24.0,20.0,6.0,2.0,20.0,20.0,4.0,1.0,1.0,1.0,9.0,1.0,3.0,4.0,1.0,90.0,36.0,7.8,4.0,6.304e-05,0,1.3862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368750,home,Real Betis,Héctor Bellerín,,,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,2,2,False,48.0,41.0,2.0,1.0,15.0,17.0,35.0,2.0,6.0,3.0,3.0,,,,,90.0,87.0,7.2,18.0,0.0786619,0,,Bellerín,26.0,4.0,4.0,9.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
11368750,home,Real Betis,Germán Pezzella,,,german-pezzella,G. Pezzella,D,6,187,3493,M,158241,EUR,677980800,D,6,6,False,58.0,48.0,4.0,1.0,37.0,45.0,13.0,4.0,6.0,3.0,5.0,,,,,90.0,70.0,7.3,13.0,0.0703941,0,,germanpezzella,11.0,,,3.0,,,,,2.0,2.0,3.0,,2.0,3.0,,,,,,,,,,,,,
11368750,home,Real Betis,Sokratis Papastathopoulos,Sokratis,Papastathopoulos,sokratis-papastathopoulos,S. Papastathopoulos,D,3,187,628,,2322979,EUR,581817600,D,19,19,False,50.0,45.0,3.0,1.0,36.0,38.0,12.0,3.0,6.0,3.0,3.0,,,,,90.0,60.0,6.9,6.0,0.00446559,0,,,9.0,,4.0,6.0,1.0,,,1.0,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,
11368750,home,Real Betis,Juan Miranda,,,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,3,3,False,52.0,46.0,8.0,5.0,18.0,21.0,33.0,1.0,10.0,5.0,4.0,,,,,90.0,90.0,7.6,9.0,0.0381557,3,,,29.0,2.0,4.0,9.0,3.0,,,,6.0,3.0,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2668,0.4406,,,,
11368750,home,Real Betis,Johnny Cardoso,,,johnny,J. Cardoso,M,5,186,5097,M,990169,EUR,1000944000,M,4,4,False,40.0,31.0,,,14.0,17.0,23.0,3.0,9.0,4.0,6.0,,,,,90.0,60.0,6.8,13.0,0.497515,1,,,17.0,,2.0,8.0,1.0,2.0,,2.0,4.0,3.0,2.0,1.0,,3.0,1.0,,1.0,1.0,,,1.0,0.2459,,1.0,,,
11368750,home,Real Betis,Marc Roca,,,marc-roca,M. Roca,M,21,184,1491,M,847128,EUR,848966400,M,21,21,False,54.0,49.0,5.0,3.0,24.0,24.0,30.0,,2.0,,7.0,,,,,66.0,64.0,7.0,7.0,0.0292962,0,,,25.0,,2.0,4.0,,,,1.0,2.0,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,
11368750,home,Real Betis,Pablo Fornals,,,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,18,18,False,56.0,44.0,6.0,3.0,12.0,13.0,48.0,1.0,2.0,2.0,3.0,,,,,90.0,75.0,7.4,20.0,0.294279,1,,,33.0,5.0,1.0,3.0,,2.0,1.0,,,,2.0,3.0,,,,1.0,1.0,,1.0,,,0.0196,,1.0,,,
11368750,home,Real Betis,Nabil Fekir,,,nabil-fekir,N. Fekir,M,20,173,3513,M,337671,EUR,742953600,M,8,8,False,62.0,52.0,1.0,,11.0,14.0,54.0,1.0,6.0,,5.0,,,,,90.0,86.0,7.8,20.0,0.123568,2,,NabilFekir,42.0,6.0,,2.0,,4.0,,,1.0,1.0,3.0,3.0,,,1.0,1.0,1.0,,,1.0,1.0,0.1065,,3.0,True,,
11368750,home,Real Betis,Abdessamad Ezzalzouli,,,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,M,7,7,False,28.0,17.0,2.0,1.0,5.0,8.0,24.0,6.0,13.0,2.0,3.0,,,,,75.0,60.0,7.3,26.0,0.0692891,4,,ez_abde,13.0,4.0,1.0,8.0,1.0,6.0,,,3.0,3.0,6.0,,,1.0,1.0,1.0,2.0,,3.0,,1.0,0.112,,3.0,,,
11368750,home,Real Betis,Chimy Ávila,,,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,False,10.0,7.0,1.0,1.0,4.0,4.0,9.0,,1.0,,2.0,,,,,75.0,23.0,6.6,9.0,0.00187318,1,,,3.0,3.0,,3.0,,1.0,,1.0,,,2.0,,,2.0,1.0,,,,,,1.0,0.0183,,,,,
11368750,home,Real Betis,Cédric Bakambu,,,cedric-bakambu,C. Bakambu,F,11,182,44768,M,115665,EUR,671328000,F,11,11,True,5.0,4.0,,,,,5.0,,,,,,,,,24.0,16.0,6.6,6.0,0.223769,1,,bakambu17,4.0,,,2.0,,,,,,,4.0,1.0,,1.0,,,1.0,,1.0,,,0.0435,,,,1.0,
11368750,home,Real Betis,Rodri Sánchez,,,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,17,17,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,15.0,4.0,6.5,1.0,0.00049182,0,,,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
11368750,home,Real Betis,Willian José,,,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,True,5.0,5.0,,,,,5.0,,,1.0,,,,,,15.0,7.0,6.6,1.0,0.0076472,0,,,5.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11368750,home,Real Betis,Francisco Vieites,,,francisco-vieites,F. Vieites,G,13,196,313,M,929975,EUR,926035200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368750,home,Real Betis,Claudio Bravo,,,claudio-bravo,C. Bravo,G,,184,2223,M,13249,EUR,419040000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368750,home,Real Betis,Aitor Ruibal,,,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368750,home,Real Betis,Chadi Riad,,,chadi-riad,C. Riad,D,34,186,10944,M,1064218,EUR,1047859200,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,chadiriad17,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368750,home,Real Betis,Youssouf Sabaly,,,youssouf-sabaly,Y. Sabaly,D,17,174,5678,M,111803,EUR,731289600,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,youssouf_sabaly23,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368750,home,Real Betis,Sergi Altimira,,,sergi-altimira,S. Altimira,M,6,188,1049,M,1137814,EUR,998697600,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368750,home,Real Betis,Assane Diao,,,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,F,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
