match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_totalOffside,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_errorLeadToAShot
11067624,home,Goiás,Tadeu,,,tadeu,Tadeu,G,23,184,759,M,552172,EUR,697161600,G,23,23,False,True,44.0,26.0,24.0,7.0,22.0,24.0,4.0,20.0,1.0,11.0,5.0,2.0,3.0,1.0,90.0,61.0,7.6,18.0,0.00211088,0,0.5857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067624,home,Goiás,Maguinho,,,maguinho,Maguinho,D,26,175,81,M,871209,EUR,694656000,D,2,2,False,,40.0,29.0,6.0,1.0,20.0,25.0,9.0,18.0,3.0,3.0,,,,,90.0,63.0,6.4,20.0,0.00608566,0,,3.0,1.0,1.0,7.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
11067624,home,Goiás,Lucas Halter,,,lucas-halter,L. Halter,D,5,187,777,M,905450,EUR,957225600,D,3,3,False,,29.0,24.0,,,15.0,20.0,9.0,9.0,1.0,3.0,,,,,45.0,31.0,6.5,6.0,0.00426304,0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11067624,home,Goiás,Edu,,,edu,Edu,D,43,188,302,M,989715,EUR,961113600,D,43,43,False,,34.0,28.0,4.0,2.0,20.0,22.0,8.0,12.0,6.0,3.0,,,,,90.0,46.0,7.5,6.0,0.00850786,0,,,1.0,2.0,1.0,4.0,,,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
11067624,home,Goiás,Bruno Melo,,,bruno-melo,Bruno Melo,D,26,183,189,M,870851,EUR,720057600,D,19,19,False,,19.0,18.0,3.0,3.0,7.0,8.0,11.0,12.0,,,,,,,32.0,23.0,6.9,2.0,0.0719362,1,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,1.0,1.0,0.0314,,,,,,,,,,
11067624,home,Goiás,Willian Oliveira,,,willian-oliveira,W. Oliveira,M,29,179,410,M,295167,EUR,737510400,M,12,12,False,,47.0,40.0,3.0,3.0,23.0,24.0,17.0,23.0,4.0,4.0,,,,,90.0,58.0,6.6,10.0,0.0175915,1,,,,1.0,3.0,4.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,0.1703,1.0,1.0,1.0,,,,,,,
11067624,home,Goiás,Guilherme Marques,,,guilherme-marques,Guilherme Marques,M,12,174,277,M,109610,EUR,674784000,M,60,60,False,,15.0,13.0,,,8.0,8.0,6.0,10.0,1.0,6.0,,,,,45.0,25.0,6.9,5.0,0.0560732,1,,3.0,2.0,,2.0,,,,,,1.0,1.0,,,,,,1.0,1.0,0.0254,,,,1.0,,,,,,
11067624,home,Goiás,Luís Oyama,,,luis-oyama,Luís Oyama,M,6,171,231,M,922570,EUR,854582400,M,55,55,False,,27.0,21.0,6.0,3.0,14.0,14.0,7.0,13.0,,5.0,,,,,90.0,42.0,7.5,8.0,0.039119,4,,,1.0,,5.0,5.0,2.0,,,,,,,1.0,3.0,2.0,2.0,2.0,,0.3131,2.0,,,,1.0,1.0,1.0,0.5176,,
11067624,home,Goiás,Everton Morelli,,,everton-morelli,E. Morelli,M,8,185,105,M,928137,EUR,878601600,M,40,40,False,,10.0,7.0,2.0,1.0,3.0,6.0,5.0,5.0,,,,,,,45.0,16.0,6.3,7.0,0.0270425,0,,1.0,,,3.0,1.0,,2.0,,1.0,,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,
11067624,home,Goiás,Anderson Oliveira,,,anderson-oliveira,Anderson Oliveira,F,70,169,239,M,931538,EUR,900547200,M,70,70,False,,28.0,24.0,,,7.0,9.0,17.0,19.0,,3.0,,,,,62.0,41.0,6.7,10.0,0.0742341,2,,,,,6.0,2.0,1.0,1.0,,2.0,2.0,1.0,,,1.0,1.0,1.0,1.0,,0.0903,2.0,,,,1.0,,,0.2286,1.0,
