match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_hitWoodwork,stat_lastManTackle,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_wasFouled,stat_aerialLost,stat_onTargetScoringAttempt,stat_dispossessed,stat_wonContest,stat_penaltyWon,stat_goals,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_penaltyConceded,stat_penaltyFaced
11067377,home,Botafogo,Tiquinho Soares,,,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,False,32.0,26.0,2.0,2.0,14.0,15.0,12.0,18.0,2.0,,,,,,86.0,56.0,8.3,17.0,1.7587,1.9192,0.0161139,3,,1.0,6.0,9.0,,7.0,1.0,1.0,,1.0,1.0,,,,3.0,,,,3.0,,,1.0,,2.0,3.0,4.0,,2.0,tiquinho_soares_29,,,,
11067377,home,Botafogo,Matías Segovia,,,matias-segovia,Matías Segovia,M,77,165,1705,M,988622,EUR,1041638400,M,19,19,True,12.0,11.0,2.0,1.0,,,11.0,12.0,3.0,,,,,,14.0,18.0,7.4,5.0,0.0,0.0,0.133786,0,,,2.0,2.0,,2.0,,,,,2.0,2.0,,4.0,,,,,2.0,,,,,,,,,,,1.0,1.0,,
11067377,home,Botafogo,Luís Henrique,,,luis-henrique,L. Henrique,M,11,181,6186,M,977679,EUR,1008288000,F,11,11,True,8.0,6.0,,,3.0,4.0,3.0,4.0,,,,,,,14.0,13.0,6.8,4.0,0.0,0.0,0.00423041,0,,,1.0,2.0,1.0,2.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,
11067377,home,Botafogo,Tchê Tchê,,,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,6,6,True,12.0,12.0,,,2.0,2.0,10.0,10.0,2.0,,,,,,12.0,16.0,6.6,1.0,0.0746,0.2192,0.0249065,2,,,2.0,,1.0,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,
11067377,home,Botafogo,Lucas Fernandes,,,lucas-fernandes,Lucas Fernandes,M,33,176,222,M,837871,EUR,874713600,M,18,18,True,13.0,12.0,2.0,2.0,4.0,4.0,8.0,11.0,,,,,,,11.0,16.0,6.5,3.0,0.0631,0.0,0.0116092,1,,2.0,2.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,
11067377,home,Botafogo,Janderson,Janderson,,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,11.0,6.0,6.5,1.0,0.0,0.0,0.00076934,0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11067377,home,Botafogo,Douglas Borges,,,douglas-borges,D. Borges,G,1,186,39,M,867883,EUR,638755200,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067377,home,Botafogo,Philipe Sampaio,,,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,94,94,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067377,home,Botafogo,Hugo,,,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067377,home,Botafogo,Daniel Borges,,,daniel-borges,D. Borges,D,20,174,183,M,794874,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067377,home,Botafogo,Luis Segovia,,,luis-segovia,Luis Segovia,D,44,182,358,M,827141,EUR,877824000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067377,home,Botafogo,Gustavo Sauer,,,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,F,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067377,home,Botafogo,Raí,Raí,,rai,Raí,M,10,171,419,M,1175321,EUR,1019347200,M,75,75,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067377,away,Corinthians,Cássio,,,cassio,Cássio,G,1,195,4592,M,27756,EUR,549936000,G,12,12,False,15.0,15.0,1.0,1.0,14.0,14.0,1.0,1.0,8.0,,,3.0,,,90.0,24.0,5.8,,0.0,0.0,6.267e-05,0,0.2838,,1.0,1.0,,,,,,,,,1.0,,,,,,,True,,1.0,,,,,,,rcassio12,,,1.0,1.0
11067377,away,Corinthians,Fagner,,,fagner,Fagner,D,23,168,3781,M,25554,EUR,613526400,D,23,23,False,55.0,50.0,3.0,,28.0,29.0,23.0,32.0,9.0,,,,,,90.0,81.0,6.6,12.0,0.0,0.0,0.1773,0,,6.0,4.0,6.0,1.0,1.0,,1.0,,1.0,4.0,4.0,,1.0,,,,,,,1.0,2.0,2.0,,,,,,Fagner,,,,
11067377,away,Corinthians,Gil,,,gil,Gil,D,4,191,1081,M,106402,EUR,550454400,D,4,4,False,64.0,58.0,5.0,2.0,37.0,37.0,21.0,27.0,4.0,,,,,,90.0,67.0,6.0,6.0,0.0,0.0,0.00749636,0,,,5.0,,1.0,,,2.0,,1.0,,,1.0,,,,,,,,,,3.0,,,,,,,,,,
11067377,away,Corinthians,Murillo,Murillo,,murillo,Murillo,D,5,180,9927,M,1199282,EUR,1025740800,D,34,34,False,77.0,69.0,8.0,6.0,43.0,45.0,26.0,32.0,8.0,,,,,,90.0,86.0,6.9,9.0,0.0,0.0,0.0316285,0,,,2.0,4.0,,1.0,,1.0,2.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,2.0,,,1.0,,,murillosantiago40,,,,
11067377,away,Corinthians,Fábio Santos,,,fabio-santos,Fábio Santos,D,6,179,356,,35519,EUR,495676800,D,6,6,False,41.0,35.0,3.0,1.0,20.0,21.0,15.0,23.0,3.0,,,,,,78.0,60.0,6.6,10.0,0.0,0.0,0.0151051,0,,3.0,2.0,7.0,1.0,1.0,,3.0,,,3.0,1.0,1.0,,3.0,,,,1.0,,,1.0,,,,1.0,,,,,,,
11067377,away,Corinthians,Roni,Roni,,roni,Roni,M,70,174,491,M,1046440,EUR,924134400,M,29,29,False,71.0,68.0,3.0,2.0,30.0,30.0,38.0,41.0,2.0,,,,,,90.0,80.0,6.5,4.0,0.0,0.0,0.0210328,0,,,4.0,1.0,3.0,,,1.0,2.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
11067377,away,Corinthians,Adson,Adson,,adson,Adson,M,28,171,2153,M,1105970,EUR,970790400,M,28,28,False,26.0,20.0,3.0,2.0,9.0,11.0,11.0,15.0,1.0,,,,,,66.0,35.0,7.0,7.0,0.0,0.0,0.0106422,0,,,,6.0,,1.0,,,,1.0,3.0,2.0,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,
11067377,away,Corinthians,Matheus Araújo,,,matheus-araujo,M. Araújo,M,8,176,1134,M,1002617,EUR,1022025600,M,30,30,False,38.0,35.0,1.0,1.0,13.0,15.0,22.0,24.0,9.0,,,,,,66.0,49.0,6.5,7.0,0.0,0.0,0.026062,0,,1.0,6.0,4.0,3.0,,,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,,1.0,,,,,,,,
11067377,away,Corinthians,Maycon,,,maycon,Maycon,M,8,175,3568,M,831778,EUR,868924800,M,7,7,False,39.0,29.0,3.0,1.0,11.0,14.0,18.0,26.0,4.0,,,,,,78.0,46.0,6.7,12.0,0.0,0.0,0.0143506,0,,1.0,4.0,6.0,2.0,1.0,,,,1.0,4.0,1.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,
11067377,away,Corinthians,Róger Guedes,,,roger-guedes,R. Guedes,F,10,182,5793,M,777341,EUR,844214400,M,10,10,False,34.0,26.0,1.0,1.0,10.0,11.0,16.0,25.0,1.0,,,,,,90.0,48.0,6.6,13.0,0.2227,0.0,0.0125873,3,,2.0,,3.0,,,2.0,1.0,,,,,,1.0,,1.0,,,3.0,,,3.0,,,,,,,guedes10,,,,
11067377,away,Corinthians,Yuri Alberto,,,yuri-alberto,Y. Alberto,F,9,183,45110,M,905463,EUR,984873600,F,9,9,False,31.0,25.0,,,8.0,8.0,17.0,23.0,1.0,,,,,,90.0,46.0,6.8,11.0,0.1356,0.0292,0.0204447,3,,,3.0,5.0,,5.0,2.0,,,,,,,,1.0,,,,2.0,,,,1.0,1.0,1.0,4.0,,,yurialberto,,,,
11067377,away,Corinthians,Giuliano,,,giuliano,Giuliano,M,,172,929,M,90862,EUR,644112000,M,20,20,True,20.0,17.0,1.0,,5.0,6.0,12.0,14.0,2.0,,,,,,24.0,21.0,6.5,4.0,0.0,0.0,0.0100246,0,,,1.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
11067377,away,Corinthians,Wesley,,,wesley,Wesley,F,22,180,10411,M,1211632,EUR,1109980800,M,36,36,True,6.0,5.0,,,2.0,2.0,3.0,4.0,2.0,,,,,,24.0,19.0,7.0,6.0,0.0879,0.1259,0.0292419,3,,,4.0,4.0,,6.0,,,,,,,,3.0,,1.0,,,1.0,,,1.0,,2.0,1.0,3.0,,,wesley_teixeira005,,,,
11067377,away,Corinthians,Bruno Méndez,,,bruno-mendez,Bruno Méndez,D,4,184,752,M,923000,EUR,936921600,D,25,25,True,7.0,7.0,,,3.0,3.0,4.0,4.0,1.0,,,,,,12.0,8.0,6.6,,0.0,0.0,0.00112429,0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
11067377,away,Corinthians,Chrystian Barletta,,,chrystian-barletta,C. Barletta,M,30,178,1164,M,1035765,EUR,994291200,F,77,77,True,3.0,3.0,,,,,3.0,3.0,,,,,,,12.0,12.0,7.1,3.0,0.1117,0.0427,0.00221316,3,,,1.0,3.0,1.0,,,,,,2.0,1.0,,1.0,,2.0,,,3.0,,,1.0,,1.0,,,,,,,,,
11067377,away,Corinthians,Matheus Donelli,,,matheus-donelli,M. Donelli,G,32,187,3371,M,1002609,EUR,1021593600,G,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067377,away,Corinthians,Carlos Miguel,,,carlos-miguel,C. Miguel,G,1,204,5473,M,973738,EUR,907891200,G,22,22,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067377,away,Corinthians,Caetano,,,caetano,Caetano,D,16,182,910,M,959006,EUR,930182400,D,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067377,away,Corinthians,Matheus Bidu,,,matheus-bidu,M. Bidu,D,21,172,6254,M,981703,EUR,925776000,D,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067377,away,Corinthians,Paulinho,,,paulinho,Paulinho,M,,181,1933,M,115183,EUR,585792000,M,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067377,away,Corinthians,Pedro,Pedro,,pedro,Pedro,M,20,170,2350,M,1199285,EUR,1139097600,F,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067377,away,Corinthians,Felipe Augusto,Felipe Augusto,,felipe-augusto,F. Augusto,F,99,187,1396,M,1106681,EUR,1077062400,F,41,41,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067377,away,Corinthians,Ángel Romero,,,angel-romero,Á. Romero,F,29,177,10605,M,1197041,EUR,710208000,F,11,11,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ÁRomero,,,,
