match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,injury,description,reason,playerName,rescinded,confirmed
12624912,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12624912,,3.0,1.0,,90,11.0,,1,,,goal,195105448.0,True,regular,22126.0,Georginio Wijnaldum,,,,,,,
12624912,,,,,90,0.0,,1,,,injuryTime,,,,,,10.0,,,,,,
12624912,,,,,87,,,4,,,substitution,123518841.0,False,regular,,,,False,,,,,
12624912,,,,,84,,,7,,,substitution,123518814.0,True,regular,,,,False,,,,,
12624912,,,,,84,,,7,,,substitution,123518813.0,True,regular,,,,False,,,,,
12624912,,,,,81,,,10,,,substitution,123518803.0,True,regular,,,,False,,,,,
12624912,,,,,75,,,16,,,inGamePenalty,118514060.0,False,missed,826961.0,Abderrazak Hamdallah,,,Off target,offTarget,,,
12624912,,,,,68,,,23,,,card,121877537.0,True,yellow,788258.0,Mukhtar Ali,,,,Foul,Ali Mukhtar,False,
12624912,,,,,66,,,25,,,varDecision,30897.0,True,redCardGiven,788258.0,Mukhtar Ali,,,,,,,False
12624912,,,,,63,,,28,,,substitution,123518749.0,True,regular,,,,False,,,,,
12624912,,,,,46,,,45,,,substitution,123518721.0,False,regular,,,,False,,,,,
12624912,,,,,46,,,45,,,substitution,123518720.0,True,regular,,,,False,,,,,
12624912,HT,2.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12624912,,,,,45,0.0,,1,,,injuryTime,,,,,,7.0,,,,,,
12624912,,2.0,1.0,,43,,,3,,,goal,195101524.0,True,regular,1397478.0,João Costa,,,,,,,
12624912,,1.0,1.0,,40,,,6,,,goal,195101439.0,False,regular,826961.0,Abderrazak Hamdallah,,,,,,,
12624912,,1.0,0.0,,35,,,11,,,goal,195101125.0,True,regular,22126.0,Georginio Wijnaldum,,,,,,,
12624912,,,,,33,,,13,,,card,121877453.0,True,yellow,818840.0,Abdulelah Al-Malki,,,,Foul,Abdulelah Al-Malki,False,
12624912,,,,,6,,,40,,,varDecision,30894.0,False,goalAwarded,926730.0,Haroune Camara,,,,,,,False
