match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_fouls,stat_wonContest,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_wasFouled,stat_expectedGoals,stat_shotOffTarget,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_totalOffside,player_sofascoreId,stat_goals,stat_bigChanceMissed
12763967,home,Rangers,Hamza Igamane,Hamza Igamane,,hamza-igamane,H. Igamane,F,29,181.0,16952,M,1140859,EUR,1036195200,F,29,29,False,24.0,19.0,1.0,1.0,0.0,3.0,6.0,16.0,18.0,2.0,6.0,,2.0,,,,,80.0,39.0,7.4,11.0,0.032037,2,,,,8.0,,4.0,,,,,,1.0,4.0,3.0,,3.0,1.0,,1.0,0.2243,,2.0,1.0,0.6447,,2.0,hamza_igamane,1.0,
12763967,home,Rangers,Leon Balogun,,,leon-balogun,L. Balogun,D,27,190.0,370,M,37234,EUR,583459200,D,27,27,True,17.0,13.0,2.0,,0.0,10.0,10.0,3.0,7.0,3.0,6.0,1.0,2.0,,,,,55.0,22.0,6.7,4.0,0.00132159,0,,,,,,,,,,3.0,2.0,,,,,,,,1.0,,,,,,,,,,
12763967,home,Rangers,Connor Barron,,,connor-barron,C. Barron,M,8,175.0,273,M,997419,EUR,1030579200,M,8,8,True,6.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,4.0,,2.0,,2.0,,,,,22.0,9.0,6.7,1.0,0.00155028,0,,,,1.0,,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
12763967,home,Rangers,Dujon Sterling,,,dujon-sterling,D. Sterling,D,21,186.0,366,M,794100,EUR,940723200,D,21,21,True,3.0,1.0,1.0,,0.0,,,2.0,4.0,1.0,3.0,,,,,,,21.0,9.0,6.4,2.0,0.0115448,0,,,1.0,4.0,2.0,,,,,1.0,,,2.0,,,,,,1.0,,,,,,1.0,,,,
12763967,home,Rangers,Robbie Fraser,,,fraser-robbie,R. Fraser,D,47,178.0,72,M,1142346,EUR,1049241600,D,47,47,True,3.0,2.0,,,0.0,1.0,1.0,1.0,4.0,,2.0,,,,,,,10.0,8.0,6.7,4.0,0.00017534,0,,,2.0,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
12763967,home,Rangers,Cyriel Dessers,,,cyriel-dessers,C. Dessers,F,33,184.0,3780,M,541464,EUR,786844800,F,9,9,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,10.0,5.0,6.4,,0.00541373,1,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,0.56,,,1.0,0.5808,,2.0,,,1.0
12763967,home,Rangers,Liam Kelly,,,liam-kelly,L. Kelly,G,31,183.0,246,M,287555,EUR,822355200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763967,home,Rangers,Leon King,,,leon-king,L. King,D,20,183.0,181,M,1004543,EUR,1074038400,D,38,38,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763967,home,Rangers,Oscar Cortés,Oscar Cortés,,oscar-cortes,O. Cortés,M,7,176.0,1497,M,1173564,EUR,1070409600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763967,home,Rangers,Kieran Dowell,,,kieran-dowell,K. Dowell,M,26,183.0,182,M,784503,EUR,876441600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763967,home,Rangers,Bailey Rice,,,bailey-rice,B. Rice,M,49,,193,M,1939386,EUR,1159920000,M,49,49,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763967,home,Rangers,Ross McCausland,,,mccausland-ross,R. McCausland,F,45,183.0,217,M,1020145,EUR,1052697600,F,45,45,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763967,home,Rangers,Findlay Curtis,Findlay Curtis,,findlay-curtis,F. Curtis,F,52,178.0,1419,M,1489210,EUR,1159660800,F,52,52,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763967,away,Tottenham Hotspur,Fraser Forster,,,fraser-forster,F. Forster,G,17,201.0,1214,M,19314,EUR,574560000,G,20,20,False,27.0,23.0,3.0,1.0,0.0,22.0,26.0,1.0,1.0,,,1.0,9.0,1.0,4.0,5.0,1.0,90.0,41.0,7.6,5.0,0.00019636,0,0.732,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12763967,away,Tottenham Hotspur,Pedro Porro,,,pedro-porro,P. Porro,D,23,173.0,10892,M,913654,EUR,937180800,D,23,23,False,58.0,43.0,9.0,1.0,0.0,20.0,21.0,24.0,40.0,,3.0,6.0,6.0,,,,,90.0,82.0,6.8,20.0,0.0434507,1,,,3.0,6.0,4.0,3.0,,1.0,1.0,,,,,,1.0,2.0,,,1.0,0.0357,,1.0,1.0,0.1258,1.0,,pedroporro29,,
12763967,away,Tottenham Hotspur,Archie Gray,Archie Gray,,archie-gray,A. Gray,D,14,187.0,5628,M,1142335,EUR,1142121600,D,14,14,False,70.0,61.0,3.0,,0.0,43.0,47.0,18.0,23.0,2.0,3.0,2.0,7.0,,,,,90.0,79.0,6.8,11.0,0.00519346,0,,,,4.0,,1.0,,2.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,,1.0,,,,,ArchieGray06,,
12763967,away,Tottenham Hotspur,Radu Drăguşin,,,radu-dragusin,R. Drăguşin,D,3,191.0,13712,M,997103,EUR,1012694400,D,6,6,False,78.0,70.0,4.0,1.0,0.0,51.0,57.0,19.0,21.0,3.0,4.0,3.0,7.0,,,,,90.0,91.0,6.8,9.0,0.0123253,0,,,,6.0,1.0,,,1.0,3.0,1.0,,,3.0,1.0,2.0,,,,,,,,,,,,radudragusin5,,
12763967,away,Tottenham Hotspur,Destiny Udogie,,,destiny-udogie,D. Udogie,D,13,186.0,5926,M,983572,EUR,1038441600,D,13,13,False,46.0,41.0,1.0,,0.0,23.0,27.0,18.0,19.0,1.0,3.0,2.0,8.0,,,,,90.0,64.0,6.7,9.0,0.0439532,0,,,,3.0,,,,,,2.0,2.0,1.0,,3.0,,,,,,,,1.0,,,,,udogiethree,,
12763967,away,Tottenham Hotspur,Rodrigo Bentancur,,,bentancur-rodrigo,R. Bentancur,M,30,187.0,8288,M,791190,EUR,867196800,M,30,30,False,40.0,38.0,,,0.0,16.0,17.0,22.0,24.0,2.0,4.0,3.0,6.0,,,,,61.0,52.0,7.0,4.0,0.0237116,1,,,1.0,4.0,4.0,,,1.0,,2.0,2.0,,,,,,,,,0.0987,1.0,1.0,,,,,rodrigo_bentancur,,
12763967,away,Tottenham Hotspur,Yves Bissouma,,,yves-bissouma,Y. Bissouma,M,8,181.0,19161,M,844842,EUR,841363200,M,8,8,False,34.0,34.0,1.0,1.0,0.0,20.0,20.0,14.0,14.0,2.0,4.0,1.0,5.0,,,,,61.0,43.0,6.8,1.0,0.0102271,1,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,,0.02,,1.0,,,,,YB8,,
12763967,away,Tottenham Hotspur,Brennan Johnson,,,brennan-johnson,B. Johnson,F,11,186.0,10644,M,1085180,EUR,990576000,M,22,22,False,17.0,13.0,,,0.0,2.0,5.0,11.0,13.0,1.0,3.0,1.0,3.0,,,,,60.0,28.0,6.8,9.0,0.0177338,2,,,1.0,4.0,,2.0,,,,,,,1.0,2.0,,1.0,,,1.0,0.2693,2.0,1.0,,,,1.0,brenjohnson_,,
12763967,away,Tottenham Hotspur,James Maddison,,,james-maddison,J. Maddison,M,10,175.0,15555,M,356398,EUR,848707200,M,10,10,False,59.0,51.0,2.0,1.0,0.0,22.0,22.0,29.0,40.0,,5.0,,3.0,,,,,90.0,72.0,7.4,13.0,0.604874,2,,,3.0,1.0,,3.0,,,,,,2.0,,,,2.0,1.0,,3.0,0.1327,1.0,,,,,,Madders,,
12763967,away,Tottenham Hotspur,Timo Werner,,,timo-werner,T. Werner,F,36,180.0,18927,M,232306,EUR,826070400,M,16,16,False,26.0,18.0,,,0.0,8.0,11.0,10.0,17.0,,,2.0,1.0,,,,,45.0,39.0,6.3,16.0,0.039463,1,,,2.0,5.0,1.0,3.0,,,,,,,,1.0,,,,,,0.0528,1.0,1.0,,,,,timowerner,,
12763967,away,Tottenham Hotspur,Heung-min Son,,,heung-min-son,H. M. Son,F,7,184.0,116471,M,111505,EUR,710553600,F,7,7,False,27.0,22.0,,,0.0,9.0,9.0,14.0,20.0,,1.0,2.0,2.0,,,,,90.0,39.0,6.7,10.0,0.0871886,1,,True,2.0,6.0,,4.0,,,,,,1.0,2.0,1.0,,1.0,,,,0.1217,,,1.0,0.1151,1.0,1.0,HMSon,,
12763967,away,Tottenham Hotspur,Dejan Kulusevski,,,dejan-kulusevski,D. Kulusevski,M,21,186.0,11670,M,928124,EUR,956620800,M,21,21,True,19.0,15.0,1.0,1.0,0.0,7.0,7.0,8.0,13.0,,2.0,,3.0,,,,,45.0,32.0,7.4,13.0,0.335244,1,,,1.0,5.0,,2.0,,,,,,3.0,,3.0,,,,,2.0,0.1356,,1.0,1.0,0.2264,,,dejan_k10,1.0,
12763967,away,Tottenham Hotspur,Dominic Solanke,,,dominic-solanke,D. Solanke,F,19,186.0,11216,M,361420,EUR,874195200,F,19,19,True,4.0,3.0,1.0,,1.0,,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,30.0,8.0,6.9,3.0,0.131851,1,,,,6.0,,,,,,,,1.0,3.0,1.0,2.0,,1.0,,,0.0675,,1.0,,,,,Dom_Solanke,,
12763967,away,Tottenham Hotspur,Lucas Bergvall,,,bergvall-lucas,L. Bergvall,M,15,186.0,9216,M,1391251,EUR,1138838400,M,15,15,True,28.0,27.0,1.0,1.0,0.0,17.0,18.0,10.0,10.0,1.0,5.0,,2.0,,,,,29.0,36.0,6.9,3.0,0.00724516,1,,,,4.0,1.0,,,,1.0,3.0,2.0,,,1.0,2.0,,,,1.0,0.056,1.0,1.0,,,,,lucasbergvall,,
12763967,away,Tottenham Hotspur,Pape Matar Sarr,,,pape-matar-sarr,P. M. Sarr,M,29,185.0,32532,M,1002711,EUR,1031961600,M,29,29,True,31.0,28.0,,,0.0,13.0,16.0,15.0,15.0,1.0,4.0,,4.0,,,,,29.0,39.0,6.6,6.0,0.00912482,0,,,,5.0,3.0,,,,,3.0,2.0,,,1.0,1.0,,,,,,,2.0,,,,,pape,,
12763967,away,Tottenham Hotspur,Brandon Austin,,,austin-brandon,B. Austin,G,40,188.0,1395,M,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763967,away,Tottenham Hotspur,Alfie Whiteman,,,alfie-whiteman,A. Whiteman,G,,189.0,578,M,822504,EUR,907286400,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763967,away,Tottenham Hotspur,Alfie Dorrington,,,dorrington-alfie,A. Dorrington,D,24,192.0,528,M,1177610,EUR,1113955200,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763967,away,Tottenham Hotspur,Malachi Hardy,Malachi Hardy,,malachi-hardy,M. Hardy,D,4,188.0,533,M,1471592,EUR,1205107200,D,79,79,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763967,away,Tottenham Hotspur,Callum Olusesi,,,callum-olusesi,C. Olusesi,M,8,175.0,630,M,1403190,EUR,1173571200,M,64,64,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763967,away,Tottenham Hotspur,Will Lankshear,,,will-lankshear,W. Lankshear,F,27,189.0,1483,M,1391825,EUR,1113955200,F,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763967,away,Tottenham Hotspur,Luca Williams-Barnett,Luca Williams-Barnett,,luca-williams-barnett,L. Williams-Barnett,F,10,175.0,1780,M,1471591,EUR,1222819200,F,78,78,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
