match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialWon,stat_wasFouled,stat_shotOffTarget,stat_fouls,stat_totalOffside,stat_goodHighClaim,stat_bigChanceCreated,stat_bigChanceMissed
12117103,home,Criciúma,Gustavo,gustavo,Gustavo,G,1,186,199,M,124766,EUR,731721600,G,1,1,False,32.0,26.0,13.0,7.0,0.0,25.0,27.0,1.0,5.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,90.0,39.0,7.2,6.0,0.00018526,0,-0.3974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117103,home,Criciúma,Claudinho,claudinho,Claudinho,D,2,180,509,M,992791,EUR,969753600,D,27,27,False,42.0,37.0,3.0,1.0,0.0,15.0,16.0,25.0,31.0,3.0,8.0,,,,,,90.0,70.0,7.9,11.0,0.12316,3,,,,5.0,3.0,1.0,5.0,6.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.2696,0.2801,4.0,,,,,,,,,
12117103,home,Criciúma,Rodrigo Fagundes,rodrigo-fagundes,R. Fagundes,D,3,187,155,M,886773,EUR,542419200,D,3,3,False,58.0,51.0,15.0,12.0,0.0,31.0,31.0,20.0,27.0,9.0,7.0,,,,,,90.0,81.0,7.7,10.0,0.0195363,0,,,,,,4.0,6.0,7.0,,2.0,2.0,2.0,,,,1.0,2.0,2.0,1.0,,,,1.0,True,2.0,1.0,,,,,,
12117103,home,Criciúma,Tobias Figueiredo,tobias-figueiredo,T. Figueiredo,D,4,188,200,M,96999,EUR,760147200,D,29,29,False,58.0,55.0,8.0,7.0,0.0,41.0,42.0,14.0,16.0,8.0,6.0,,,,,,90.0,73.0,7.4,4.0,0.00666609,2,,,,,,1.0,3.0,6.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,0.0345,0.1109,,,4.0,1.0,,,,,,
12117103,home,Criciúma,Miguel Trauco,miguel-trauco,M. Trauco,D,,175,1359,M,247665,EUR,714700800,D,14,14,False,44.0,33.0,7.0,1.0,0.0,20.0,23.0,13.0,25.0,3.0,1.0,,,,,,66.0,63.0,6.6,18.0,0.00894632,0,,,,4.0,,1.0,2.0,2.0,,,1.0,,,,,,3.0,,,1.0,,,,,2.0,,,,,,,
12117103,home,Criciúma,Marcelo Hermes,marcelo-hermes,M. Hermes,D,22,177,288,M,783490,EUR,791596800,D,22,22,False,32.0,22.0,5.0,2.0,0.0,12.0,14.0,11.0,23.0,2.0,3.0,,,,,,90.0,53.0,7.2,14.0,0.0271434,3,,,,5.0,1.0,1.0,4.0,3.0,1.0,,,,1.0,1.0,,,2.0,2.0,2.0,,0.1437,0.0661,1.0,,1.0,,1.0,2.0,,,,
12117103,home,Criciúma,Newton,newton,Newton,M,28,188,888,M,1463909,EUR,952819200,M,8,8,False,12.0,11.0,1.0,1.0,0.0,4.0,4.0,9.0,10.0,2.0,1.0,,,,,,45.0,22.0,6.8,2.0,0.0399899,2,,Newton,,2.0,2.0,2.0,5.0,2.0,1.0,1.0,,,2.0,,,,,1.0,,,0.0417,0.4629,,,,1.0,,1.0,,,,
12117103,home,Criciúma,Barreto,barreto,Barreto,M,5,182,107,M,599688,EUR,818553600,M,88,88,False,41.0,36.0,3.0,2.0,0.0,17.0,19.0,19.0,23.0,,8.0,,,,,,90.0,56.0,6.9,10.0,0.0551027,0,,,,1.0,,1.0,10.0,6.0,3.0,3.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,3.0,,2.0,1.0,,4.0,,,,
12117103,home,Criciúma,Matheusinho,matheusinho,Matheusinho,M,98,164,482,M,822523,EUR,887155200,M,17,17,False,31.0,24.0,5.0,4.0,0.0,5.0,7.0,20.0,26.0,,6.0,,,,,,87.0,53.0,7.2,13.0,0.0867624,0,,,,2.0,1.0,1.0,7.0,10.0,3.0,2.0,6.0,5.0,,,,,1.0,1.0,,1.0,,,2.0,,,4.0,,,,,,
12117103,home,Criciúma,Allano,allano,Allano,M,29,182,510,M,796925,EUR,798681600,F,2,2,False,15.0,11.0,2.0,1.0,0.0,1.0,1.0,10.0,16.0,,,,,,,,66.0,30.0,6.9,11.0,0.467792,1,,,,2.0,,2.0,8.0,4.0,1.0,3.0,,,,,,,,2.0,2.0,2.0,0.058,,1.0,,,2.0,1.0,2.0,,,,
