match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_fouls,stat_challengeLost,stat_wonTackle,player_firstName,player_lastName,player_sofascoreId,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_penaltyConceded,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalOffside,stat_penaltyWon
13981520,home,Torino,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179.0,9782,M,341143,EUR,804902400,F,18,18,False,25.0,18.0,1.0,,0.0,4.0,4.0,14.0,21.0,2.0,3.0,,,,,78.0,45.0,7.8,13.0,0.0329627,,3,,-0.35,0.3,0.2,,,,3.0,6.0,8.0,4.0,2.0,,,,,4.0,1.0,0.094,,0.47,4.0,,,,,,simeonegiovanni,2.0,,,,4.0,,1.0,,1.0,0.4559,1.0,1.0,
13981520,home,Torino,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179.0,1937,M,877037,EUR,959299200,F,26,26,True,17.0,15.0,1.0,1.0,0.0,,1.0,15.0,16.0,,,,,,,45.0,26.0,6.5,6.0,0.0190425,,3,,0.14,0.33,0.13,,,,1.0,1.0,1.0,,1.0,,,,,3.0,,0.1978,,0.02,,,,,,,,1.0,,2.0,,,,,,,,,,
13981520,home,Torino,Adrien Tameze,adrien-tameze,A. Tameze,M,61,182.0,371,M,139235,EUR,760320000,M,61,61,True,16.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,11.0,3.0,4.0,,,,,23.0,21.0,6.9,3.0,0.0113772,,0,,0.2,0.16,0.18,,1.0,,,2.0,1.0,,,,,1.0,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,
13981520,home,Torino,Gvidas Gineitis,gineitis-gvidas,G. Gineitis,M,66,191.0,1446,M,1030829,EUR,1081987200,M,66,66,True,11.0,8.0,,,0.0,3.0,4.0,5.0,7.0,1.0,1.0,,,,,24.0,18.0,6.8,6.0,0.00398518,,1,,-0.08,0.19,0.16,,2.0,,1.0,1.0,3.0,1.0,1.0,,,1.0,,1.0,,0.0199,,-0.09,,1.0,,1.0,,,,,,,,1.0,,,,,,,,
13981520,home,Torino,Cristiano Biraghi,cristiano-biraghi,C. Biraghi,D,34,184.0,1338,M,122848,EUR,715305600,D,34,34,True,7.0,6.0,2.0,2.0,0.0,1.0,2.0,5.0,5.0,,1.0,,,,,17.0,14.0,6.9,5.0,0.0337136,,0,,0.09,-0.14,-0.01,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
13981520,home,Torino,Duván Zapata,duvan-zapata,D. Zapata,F,91,189.0,6003,M,38162,EUR,670464000,F,91,91,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,,,,12.0,5.0,6.3,1.0,0.00100427,,1,,-0.05,0.11,-0.05,,,,,3.0,,,,,,,,,,0.0456,,-0.2,2.0,1.0,1.0,,,,duvanzapata91,,,1.0,,,,,,,,,,
13981520,home,Torino,Lapo Siviero,siviero-lapo,L. Siviero,G,99,195.0,65,M,1519010,EUR,1164240000,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Lapo Siviero,,,,,,,,,,,,,,,
13981520,home,Torino,Mihai Popa,mihai-popa,M. Popa,G,71,190.0,173,M,958598,EUR,971308800,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981520,home,Torino,Adam Masina,adam-masina,A. Masina,D,,189.0,5428,M,259995,EUR,757468800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981520,home,Torino,Ali Dembélé,dembele-ali,A. Dembélé,D,3,185.0,224,M,1397347,EUR,1073260800,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981520,home,Torino,Emirhan İlkhan,emirhan-ilkhan,E. İlkhan,M,6,175.0,995,M,1142612,EUR,1086048000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981520,home,Torino,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179.0,5914,M,996820,EUR,1015632000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,KristjanAsllani,,,,,,,,,,,,,
13981520,home,Torino,Faustino Anjorin,faustino-anjorin,F. Anjorin,M,14,186.0,1182,M,907667,EUR,1006473600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981520,home,Torino,Alieu Njie,alieu-njie,A. Njie,F,92,185.0,349,M,1493157,EUR,1116028800,F,92,92,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981520,away,Pisa,Adrian Šemper,adrian-semper,A. Šemper,G,1,192.0,752,M,814876,EUR,884563200,G,1,1,False,29.0,15.0,22.0,8.0,0.0,8.0,9.0,7.0,20.0,1.0,12.0,1.0,,1.0,1.0,90.0,34.0,6.5,14.0,0.00167151,0.0826,0,-0.5766,0.16,0.08,-0.21,0.1,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
13981520,away,Pisa,Idrissa Touré,idrissa-toure,I. Touré,M,15,187.0,833,M,826326,EUR,893808000,D,15,15,False,25.0,12.0,,,0.0,9.0,13.0,3.0,12.0,2.0,2.0,,,,,66.0,39.0,6.3,16.0,0.0242064,,0,,0.0,0.16,-0.35,,2.0,2.0,6.0,6.0,9.0,2.0,,,,1.0,,2.0,1.0,,,,3.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,
13981520,away,Pisa,Arturo Calabresi,arturo-calabresi,A. Calabresi,D,33,186.0,199,M,284367,EUR,827020800,D,33,33,False,29.0,24.0,5.0,2.0,0.0,10.0,11.0,14.0,18.0,12.0,5.0,,,,,90.0,55.0,6.9,7.0,0.0441944,,2,,0.25,0.19,-0.13,,,,4.0,3.0,5.0,,1.0,1.0,2.0,,,1.0,2.0,0.0512,,-0.24,1.0,1.0,1.0,,,,,,,,,,,1.0,,,0.4179,,,
13981520,away,Pisa,Antonio Caracciolo,antonio-caracciolo,A. Caracciolo,D,4,185.0,258,M,116666,EUR,646704000,D,4,4,False,19.0,16.0,3.0,1.0,0.0,10.0,11.0,6.0,8.0,5.0,1.0,,,,,90.0,33.0,6.9,4.0,0.00136734,,0,,0.12,0.03,0.13,,,,2.0,,5.0,,,2.0,,3.0,,1.0,,,,,,,,1.0,,,,,,,,,True,,,,,,,
13981520,away,Pisa,Simone Canestrelli,canestrelli-simone,S. Canestrelli,D,5,192.0,454,M,911355,EUR,968630400,D,5,5,False,34.0,24.0,3.0,,0.0,18.0,22.0,6.0,12.0,6.0,1.0,,,,,90.0,46.0,6.0,11.0,0.00358403,,0,,0.02,0.0,-0.18,,,,4.0,6.0,4.0,,,1.0,1.0,,,1.0,,,,,5.0,1.0,,,,,,,,,,,,,,,,,,
13981520,away,Pisa,Mehdi Léris,mehdi-leris,M. Léris,M,7,186.0,1543,M,851222,EUR,895881600,D,7,7,False,16.0,9.0,6.0,1.0,1.0,4.0,7.0,5.0,9.0,3.0,4.0,,,,,83.0,39.0,6.5,15.0,0.135557,,1,,0.21,0.07,-0.32,,6.0,1.0,,,3.0,,,,1.0,3.0,,1.0,,0.0952,2.0,-0.04,,,,1.0,,,,,1.0,1.0,,,,,,,,,,
13981520,away,Pisa,Isak Vural,isak-vural,I. Vural,M,21,190.0,952,M,1210995,EUR,1148774400,M,21,21,False,20.0,17.0,4.0,2.0,0.0,9.0,9.0,8.0,11.0,2.0,5.0,,,,,83.0,30.0,6.9,4.0,0.00726979,,0,,0.01,-0.01,-0.07,,1.0,,1.0,5.0,4.0,1.0,,1.0,1.0,,,,2.0,,1.0,,2.0,3.0,1.0,,,,,,,,,1.0,,,,,,,,1.0
13981520,away,Pisa,Malthe Højholt,malthe-hojholt,M. Højholt,M,8,182.0,154,M,997583,EUR,987379200,M,8,8,False,23.0,19.0,6.0,3.0,0.0,12.0,12.0,7.0,11.0,,2.0,,,,,45.0,27.0,6.4,4.0,0.0022273,,0,,0.11,0.0,-0.23,,,,,4.0,2.0,,,,,2.0,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,
13981520,away,Pisa,Ebenezer Akinsanmiro,ebenezer-akinsanmiro,E. Akinsanmiro,M,14,184.0,1986,M,1525367,EUR,1101340800,M,14,14,False,28.0,22.0,2.0,1.0,0.0,12.0,14.0,10.0,14.0,2.0,5.0,,,,,90.0,51.0,7.4,10.0,0.014261,,3,,0.08,0.17,-0.01,,,,1.0,2.0,9.0,4.0,3.0,,1.0,1.0,,2.0,3.0,0.4026,,-0.53,1.0,,,,,,,1.0,,,,4.0,,,1.0,,,1.0,,
13981520,away,Pisa,Stefano Moreo,stefano-moreo,S. Moreo,F,32,191.0,621,M,346948,EUR,741398400,F,32,32,False,16.0,10.0,,,0.0,5.0,6.0,5.0,10.0,2.0,3.0,,,,,66.0,30.0,8.9,11.0,0.0228535,,3,,-0.04,0.22,0.24,,,,4.0,4.0,7.0,1.0,1.0,,1.0,1.0,,3.0,2.0,0.9283,1.0,0.69,2.0,1.0,1.0,1.0,,,,,1.0,,,,,2.0,,2.0,1.513,,,
13981520,away,Pisa,Henrik Wendel Meister,henrik-wendel-meister,H. W. Meister,F,9,191.0,686,M,1184248,EUR,1068681600,F,9,9,False,7.0,4.0,1.0,,0.0,,,4.0,7.0,1.0,2.0,,,,,90.0,16.0,6.3,7.0,0.00157254,,1,,-0.19,0.04,0.15,,,,1.0,6.0,3.0,3.0,,,,,,1.0,,0.0322,,-0.3,3.0,,,,Henrik Meister,,,2.0,,1.0,,2.0,,,,,,,,
13981520,away,Pisa,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182.0,1236,M,850891,EUR,852508800,M,20,20,True,30.0,28.0,2.0,2.0,0.0,18.0,19.0,10.0,11.0,1.0,4.0,,,,,45.0,39.0,7.2,4.0,0.0978891,,1,,0.24,0.13,0.26,,,,,2.0,3.0,,1.0,,1.0,1.0,,1.0,2.0,0.0161,1.0,-0.04,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
13981520,away,Pisa,Samuele Angori,samuele-angori,S. Angori,M,3,184.0,664,M,1174457,EUR,1065484800,D,3,3,True,11.0,4.0,6.0,2.0,0.0,4.0,6.0,0.0,5.0,1.0,1.0,,,,,24.0,24.0,6.7,8.0,0.00940918,,0,,0.06,0.0,0.18,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,
13981520,away,Pisa,M'Bala Nzola,mbala-nzola,M. Nzola,F,8,185.0,2430,M,788061,EUR,840326400,F,18,18,True,6.0,5.0,,,0.0,,,5.0,6.0,1.0,,,,,,24.0,12.0,6.3,5.0,0.077492,,0,,0.12,-0.55,-0.02,,,,1.0,4.0,1.0,1.0,,,,,,3.0,,,2.0,,2.0,,1.0,,,,,,,,,,,,,,,,,
13981520,away,Pisa,Juan Cuadrado,juan-cuadrado,J. Cuadrado,M,11,179.0,11319,M,47743,EUR,580608000,M,11,11,True,5.0,4.0,2.0,1.0,0.0,,,4.0,5.0,,,,,,,12.0,9.0,6.6,4.0,0.00644405,,0,,0.14,0.02,-0.05,,,,,1.0,,,,,,,,2.0,,,,,,,1.0,,,,cuadrado,,,,,,,,,,,,,
13981520,away,Pisa,Marius Marin,marius-marin,M. Marin,M,6,182.0,1399,M,797596,EUR,904435200,M,6,6,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,12.0,3.0,6.6,,0.00064847,,0,,-0.01,,0.13,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981520,away,Pisa,Nícolas,nicolas,Nícolas,G,12,190.0,112,M,150611,EUR,576806400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981520,away,Pisa,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193.0,684,M,284349,EUR,833500800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981520,away,Pisa,Jeremy Kandje Mbambi,jeremy-kandje-mbambi,J. K. Mbambi,D,27,,152,M,1931557,EUR,1209859200,D,76,76,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Jeremy Kandje Mbambi,,,,,,,,,,,,,,,
13981520,away,Pisa,Raúl Albiol,raul-albiol,R. Albiol,D,39,190.0,1235,M,3041,EUR,494640000,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981520,away,Pisa,Giovanni Bonfanti,giovanni-bonfanti,G. Bonfanti,D,94,187.0,345,M,1183625,EUR,1042761600,D,94,94,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981520,away,Pisa,Daniel Denoon,daniel-denoon,D. Denoon,D,44,187.0,123,M,1922473,EUR,1075248000,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Denoon,,,,,,,,,,,,,,,
13981520,away,Pisa,Lorran,lorran,Lorran,M,99,180.0,6096,M,1459764,EUR,1151971200,M,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,lorranlucas10,,,,,,,,,,,,,
13981520,away,Pisa,Gabriele Piccinini,gabriele-piccinini,G. Piccinini,M,36,184.0,125,M,970778,EUR,986515200,M,36,36,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981520,away,Pisa,Matteo Tramoni,matteo-tramoni,M. Tramoni,F,10,175.0,1168,M,887275,EUR,948326400,F,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981520,away,Pisa,Louis Buffon,louis-buffon,L. Buffon,F,16,188.0,1203,M,1819178,EUR,1198800000,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
