match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_aerialLost,stat_shotOffTarget,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_keyPass,captain,player_lastName,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_blockedScoringAttempt
13472828,home,Cruzeiro,Léo Aragão,Leonardo,leo-aragao,L. Aragão,G,41,192,775,M,1488035,EUR,1019174400,G,41,41,False,23.0,19.0,8.0,4.0,0.0,16.0,17.0,3.0,6.0,1.0,1.0,2.0,9.0,2.0,4.0,2.0,90.0,36.0,7.7,4.0,0.00164125,0,0.6915,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472828,home,Cruzeiro,Kauã Moraes,,kaua-moraes,K. Moraes,D,2,178,668,M,2057367,EUR,1159488000,D,2,2,False,39.0,33.0,4.0,1.0,0.0,16.0,17.0,17.0,22.0,,3.0,4.0,5.0,,,,90.0,67.0,6.6,14.0,0.0088304,0,,4.0,1.0,11.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,
13472828,home,Cruzeiro,Fabrício Bruno,,fabricio-bruno,F. Bruno,D,15,192,6526,M,840220,EUR,824083200,D,15,15,False,68.0,59.0,8.0,4.0,0.0,30.0,32.0,29.0,36.0,3.0,5.0,3.0,5.0,,,,90.0,78.0,7.5,10.0,0.016327,1,,,,2.0,,1.0,1.0,1.0,1.0,,1.0,,fabriciobruno96,1.0,1.0,0.055,,,,,,,,,,,,,
13472828,home,Cruzeiro,Lucas Villalba,,lucas-villalba,L. Villalba,D,25,177,1898,M,260077,EUR,777254400,D,25,25,False,62.0,54.0,7.0,4.0,0.0,36.0,38.0,18.0,24.0,5.0,6.0,7.0,2.0,,,,90.0,77.0,7.4,11.0,0.00912558,0,,,,2.0,,,1.0,,,2.0,,1.0,,1.0,,,1.0,1.0,2.0,,,,,,,,,,
13472828,home,Cruzeiro,Kauã Prates,,kaua-prates-de-almeida,K. Prates,D,36,182,1703,M,1887796,EUR,1218412800,D,36,36,False,24.0,22.0,1.0,1.0,0.0,14.0,14.0,8.0,10.0,,4.0,2.0,3.0,,,,62.0,53.0,6.2,15.0,0.011353,0,,3.0,,10.0,1.0,3.0,,2.0,1.0,1.0,,,,2.0,,,6.0,2.0,,,,,,,,,,,
13472828,home,Cruzeiro,Lucas Romero,,lucas-romero,L. Romero,M,29,167,2727,M,263477,EUR,766627200,M,29,29,False,68.0,59.0,7.0,3.0,0.0,31.0,33.0,28.0,35.0,,5.0,1.0,4.0,,,,90.0,81.0,7.4,11.0,0.0294431,0,,,,3.0,,1.0,1.0,3.0,2.0,,2.0,1.0,,,,,1.0,,1.0,2.0,,,,,,,,,
13472828,home,Cruzeiro,Lucas Silva,,lucas-silva,L. Silva,M,16,182,2401,M,245159,EUR,729820800,M,16,16,False,48.0,41.0,3.0,3.0,0.0,21.0,24.0,20.0,24.0,,1.0,1.0,8.0,,,,63.0,56.0,6.5,10.0,0.0215922,1,,,,7.0,2.0,1.0,,,,2.0,1.0,3.0,,1.0,1.0,0.0335,,,,,True,,,,,,,,
13472828,home,Cruzeiro,Keny Arroyo,Keny Arroyo,arroyo-keny,K. Arroyo,M,99,176,6018,M,1482431,EUR,1139875200,M,99,99,False,21.0,19.0,,,1.0,7.0,8.0,12.0,13.0,1.0,5.0,,3.0,,,,74.0,34.0,7.2,7.0,0.0985231,1,,1.0,,5.0,,,,1.0,1.0,1.0,3.0,1.0,,2.0,,0.0322,3.0,1.0,,1.0,,,1.0,1.0,0.0299,,,,
13472828,home,Cruzeiro,Matheus Pereira,,matheus-pereira,M. Pereira,M,10,175,14140,M,377238,EUR,831254400,M,10,10,False,49.0,39.0,1.0,1.0,0.0,9.0,10.0,30.0,39.0,,5.0,,2.0,,,,84.0,66.0,7.4,17.0,0.183329,0,,4.0,1.0,3.0,1.0,1.0,,,,2.0,4.0,,matheus_pereira,,,,2.0,1.0,,2.0,,,1.0,,,,,,
13472828,home,Cruzeiro,Christian,,christian,Christian,M,88,178,1761,M,981733,EUR,977184000,M,88,88,False,19.0,16.0,1.0,,0.0,5.0,6.0,11.0,13.0,,2.0,,2.0,,,,84.0,30.0,7.2,9.0,0.057643,2,,1.0,,4.0,,1.0,,,,2.0,2.0,1.0,,,1.0,0.8584,2.0,,,2.0,,,1.0,1.0,0.76,1.0,1.0,1.0,
13472828,home,Cruzeiro,Gabriel Barbosa,,gabriel-barbosa,G. Barbosa,F,9,178,36944,M,358554,EUR,841363200,F,9,9,False,12.0,10.0,2.0,2.0,0.0,2.0,3.0,8.0,9.0,,3.0,,,,,,90.0,21.0,6.9,4.0,0.0274168,4,,,,1.0,,,,2.0,,1.0,1.0,,Gabigol,,3.0,1.0511,1.0,,,,,,,1.0,0.0625,1.0,,,
13472828,home,Cruzeiro,William,,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,True,12.0,11.0,1.0,1.0,0.0,6.0,6.0,5.0,6.0,,,1.0,3.0,,,,28.0,21.0,6.4,4.0,0.00474201,0,,1.0,,5.0,2.0,1.0,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,
