match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_errorLeadToAShot,stat_ownGoals,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,stat_outfielderBlock,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_challengeLost,stat_bigChanceCreated,stat_goals,stat_totalOffside,player_sofascoreId,stat_goodHighClaim
14053680,home,Fortuna Sittard,Mattijs Branderhorst,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,False,30.0,11.0,27.0,8.0,0.0,4.0,5.0,7.0,25.0,1.0,1.0,1.0,12.0,1.0,3.0,2.0,2.0,90.0,36.0,6.3,19.0,0.00894935,134.49580369941,11.0,115.395,18.9,0.3438,0,-2.4721,0.13,0.06,-0.13,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053680,home,Fortuna Sittard,Ivo Pinto,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,19.0,13.0,6.0,1.0,0.0,4.0,5.0,9.0,14.0,4.0,1.0,,5.0,,,,,84.0,36.0,6.1,10.0,0.0696392,70.115580393509,7.0,60.9,32.865,,0,,0.23,0.09,-0.46,,True,3.0,1.0,1.0,3.0,5.0,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
14053680,home,Fortuna Sittard,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,False,23.0,16.0,6.0,2.0,0.0,8.0,9.0,8.0,14.0,1.0,1.0,,6.0,,,,,64.0,29.0,5.1,9.0,0.0182912,105.33084400613,10.0,74.34,37.59,,1,,0.2,0.14,-1.0,,,,,1.0,3.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0902,-0.35,,,,,,,,,,,,,
14053680,home,Fortuna Sittard,Iván Márquez,ivan-marquez,I. Márquez,D,44,191,78,M,862479,EUR,771120000,D,44,44,False,25.0,18.0,4.0,2.0,0.0,15.0,18.0,3.0,7.0,6.0,,,3.0,,,,,90.0,43.0,6.4,10.0,0.00294143,30.403900991315,5.0,-2.94,2.31,,1,,-0.14,0.02,-0.22,,,,,3.0,4.0,4.0,,3.0,1.0,2.0,1.0,,,3.0,,1.0,,,0.0631,-0.17,1.0,3.0,,,,,,,,,,,
14053680,home,Fortuna Sittard,Shawn Adewoye,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,35.0,33.0,6.0,4.0,0.0,14.0,14.0,19.0,21.0,7.0,,,9.0,,,,,90.0,51.0,6.6,2.0,0.0258953,50.04463784987,6.0,25.41,20.79,,0,,0.27,0.04,-0.29,,,,,4.0,3.0,5.0,2.0,2.0,2.0,,,,,3.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,
14053680,home,Fortuna Sittard,Jasper Dahlhaus,jasper-dahlhaus,J. Dahlhaus,D,8,176,32,M,1048758,EUR,1006819200,D,8,8,False,7.0,6.0,1.0,,0.0,1.0,2.0,5.0,5.0,1.0,,,1.0,,,,,45.0,13.0,6.4,1.0,0.00280735,37.152911423959,3.0,35.175,23.31,,2,,-0.07,0.26,-0.12,,,,,1.0,,3.0,,,,,,,,,,,,,0.1131,-0.29,,,,,2.0,0.1817,,,,,,,
14053680,home,Fortuna Sittard,Mohamed Ihattaren,mohamed-ihattaren,M. Ihattaren,M,52,182,2918,M,929633,EUR,1013472000,M,52,52,False,22.0,18.0,2.0,,0.0,8.0,10.0,10.0,12.0,3.0,3.0,2.0,2.0,,,,,71.0,48.0,7.1,13.0,0.414226,168.750250504,18.0,87.045,41.16,,4,,0.6,0.31,-0.14,,,7.0,3.0,,2.0,,,,,2.0,,,,,1.0,,,,0.3728,0.02,,,1.0,3.0,2.0,0.3699,2.0,,,,,,
14053680,home,Fortuna Sittard,Édouard Michut,edouard-michut,É. Michut,M,20,178,697,M,1048011,EUR,1046736000,M,20,20,False,28.0,24.0,2.0,,0.0,8.0,10.0,16.0,18.0,6.0,,,5.0,,,,,90.0,49.0,6.6,8.0,0.0659878,99.797922939339,13.0,68.46,12.285,,4,,0.27,0.25,-0.19,,,1.0,1.0,,6.0,,2.0,4.0,4.0,1.0,3.0,,,,2.0,3.0,,,0.3957,-0.55,,,2.0,3.0,,,1.0,1.0,,,,,
14053680,home,Fortuna Sittard,Ryan Fosso,ryan-fosso,R. Fosso,M,80,183,188,M,1142147,EUR,1024272000,M,80,80,False,35.0,32.0,2.0,2.0,0.0,13.0,14.0,19.0,21.0,6.0,,,11.0,,,,,90.0,52.0,6.4,4.0,0.210498,35.182088173821,5.0,9.555,8.4,,1,,0.27,0.28,-0.45,,,1.0,1.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,3.0,Ryan,Fosso,2.0,,1.0,,1.0,0.0528,-0.04,,1.0,1.0,2.0,,,,,,,,,
14053680,home,Fortuna Sittard,Kristoffer Peterson,kristoffer-peterson,K. Peterson,M,7,180,133,M,366942,EUR,785980800,M,7,7,False,20.0,14.0,1.0,,0.0,2.0,2.0,12.0,18.0,3.0,3.0,2.0,6.0,,,,,90.0,40.0,7.3,14.0,0.712073,343.02835639045,23.0,272.265,34.125,,2,,0.77,0.69,-0.12,,,6.0,3.0,,6.0,,,,,1.0,1.0,,,1.0,3.0,,,,0.0758,-0.2,,,1.0,6.0,2.0,0.0638,,,1.0,,,,
14053680,home,Fortuna Sittard,Kaj Sierhuis,kaj-sierhuis,K. Sierhuis,F,9,180,498,M,855847,EUR,893635200,F,9,9,False,13.0,10.0,1.0,1.0,0.0,5.0,6.0,5.0,7.0,3.0,,,2.0,,,,,71.0,21.0,6.8,6.0,0.0612493,32.539673808586,5.0,4.41,10.92,,4,,-0.11,0.06,-0.01,,,1.0,,2.0,2.0,,,,,2.0,2.0,,,,,2.0,,,0.9751,0.27,,,1.0,1.0,1.0,0.993,1.0,,,1.0,1.0,,
14053680,home,Fortuna Sittard,Justin Hubner,hubner-justin,J. Hubner,D,28,187,11556,M,1112604,EUR,1063497600,D,28,28,True,1.0,,,,0.0,,,,1.0,,,,,,,,,8.0,2.0,3.0,1.0,7.401e-05,11.466334418636,1.0,-4.515,-4.515,,0,,-0.02,-0.11,-0.37,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,justinhubner5,
14053680,home,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188,61,M,148615,EUR,700876800,F,19,19,True,7.0,3.0,1.0,,0.0,,,3.0,7.0,3.0,,,,,,,,26.0,15.0,6.5,7.0,0.0221495,,,,,,3,,-0.09,,0.15,,,1.0,,3.0,3.0,1.0,,,,,,,,1.0,2.0,2.0,,,0.3844,-0.66,1.0,,,,,,1.0,,,,,,
14053680,home,Fortuna Sittard,Dimitris Limnios,dimitris-limnios,D. Limnios,M,18,178,423,M,591044,EUR,896227200,M,18,18,True,6.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,2.0,,,,,,,,19.0,20.0,6.7,4.0,0.121467,63.928798828196,6.0,6.615,8.085,,2,,0.23,0.05,0.13,,,5.0,3.0,,2.0,,,1.0,1.0,,,,,2.0,,2.0,,,0.2176,-0.55,,,1.0,2.0,,,,,1.0,,,,
14053680,home,Fortuna Sittard,Justin Lonwijk,justin-lonwijk,J. Lonwijk,M,17,189,264,M,875673,EUR,945734400,M,17,17,True,13.0,12.0,,,0.0,,,12.0,13.0,1.0,,,,,,,,19.0,19.0,6.6,2.0,0.129418,,,,,,2,,0.2,,0.0,,,1.0,,,1.0,,1.0,,,,,,,1.0,,1.0,,,0.1969,-0.53,,,1.0,4.0,,,1.0,,,,,,
14053680,home,Fortuna Sittard,Philip Brittijn,philip-brittijn,P. Brittijn,M,23,182,101,M,1132766,EUR,1081468800,M,23,23,True,11.0,10.0,1.0,,0.0,9.0,9.0,1.0,2.0,1.0,,,2.0,,,,,13.0,13.0,6.6,1.0,0.00027082,,,,,,0,,0.01,,-0.03,,,,,1.0,1.0,2.0,,,,,,Philip Brittijn,,,,,,,,,,,,,,,,1.0,,,,,
14053680,home,Fortuna Sittard,Luuk Koopmans,luuk-koopmans,L. Koopmans,G,1,191,51,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053680,home,Fortuna Sittard,Niels Martens,niels-martens,N. Martens,G,25,201,18,M,1513291,EUR,1083888000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Niels Martens,,,,,,,,,,,,,,,,,,,,,
14053680,home,Fortuna Sittard,Marko Kerkez,marko-kerkez,M. Kerkez,D,88,184,206,M,1147503,EUR,961977600,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Marko Kerkez,,,,,,,,,,,,,,,,,,,,,
14053680,home,Fortuna Sittard,Luka Tunjić,luka-tunjic,L. Tunjić,M,77,183,250,M,1896133,EUR,1132358400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Luka Tunjic,,,,,,,,,,,,,,,,,,,,,
14053680,away,AFC Ajax,Vítězslav Jaroš,vitezslav-jaros,V. Jaroš,G,1,190,4420,M,927359,EUR,995846400,G,1,1,False,42.0,30.0,21.0,9.0,0.0,24.0,26.0,6.0,16.0,,,,7.0,3.0,6.0,,,90.0,55.0,6.8,12.0,0.00320945,50.818249578611,8.0,-18.69,6.72,0.2833,0,0.6083,0.17,0.19,0.16,0.29,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
14053680,away,AFC Ajax,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,D,6,6,False,57.0,52.0,3.0,2.0,0.0,14.0,16.0,38.0,41.0,4.0,,,7.0,,,,,80.0,75.0,7.2,7.0,0.0724938,209.49543768766,21.0,-122.01,16.59,,0,,0.23,0.28,-0.06,,,3.0,1.0,1.0,1.0,3.0,,2.0,2.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,
14053680,away,AFC Ajax,Aaron Bouwman,aaron-bouwman,A. Bouwman,D,3,188,790,M,1586649,EUR,1188259200,D,30,30,False,71.0,64.0,5.0,,0.0,30.0,33.0,34.0,38.0,,,,7.0,,,,,90.0,83.0,6.7,8.0,0.0223259,186.25247333045,26.0,-83.685,6.09,,0,,0.16,0.11,0.58,,,,,,3.0,7.0,,,,1.0,,Aaron Bouwman,,2.0,,,,,,,,1.0,,,,,,1.0,,,,,
14053680,away,AFC Ajax,Youri Baas,youri-baas,Y. Baas,D,15,182,1216,M,1000228,EUR,1047859200,D,15,15,False,72.0,67.0,6.0,5.0,0.0,23.0,24.0,44.0,48.0,2.0,,,7.0,,,,,60.0,80.0,6.2,6.0,0.139545,350.03127231675,39.0,-290.115,3.57,,0,,0.27,0.37,-0.19,,,,,,6.0,1.0,1.0,1.0,1.0,1.0,2.0,,,3.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,
14053680,away,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,836673,EUR,943747200,D,5,5,False,34.0,28.0,3.0,1.0,0.0,9.0,10.0,19.0,24.0,3.0,1.0,,3.0,,,,,73.0,58.0,7.6,13.0,0.0262783,168.41952501439,11.0,-126.63,3.78,,2,,-0.15,0.2,-0.09,,,2.0,,,2.0,,,2.0,2.0,2.0,,,,,1.0,1.0,,,0.0794,0.52,,1.0,1.0,,1.0,0.0642,,,,1.0,,,
14053680,away,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1575,M,97410,EUR,730252800,M,18,18,False,33.0,27.0,1.0,,0.0,4.0,6.0,23.0,27.0,3.0,,,1.0,,,,,90.0,43.0,6.6,8.0,0.0310677,44.350435734204,7.0,-7.245,6.51,,0,,-0.01,0.02,0.36,,True,,,1.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,,,4.0,,,,,,,,1.0,,1.0,,,,,,,,,
