match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_bigChanceMissed,stat_accurateCross,stat_blockedScoringAttempt,player_sofascoreId,captain,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_punches,stat_totalOffside
10385657,home,Southampton,Gavin Bazunu,Gavin,Bazunu,bazunu-gavin,G. Bazunu,G,31,189,914,M,936719,EUR,1014163200,G,31,31,False,30.0,20.0,14.0,4.0,18.0,18.0,2.0,12.0,2.0,7.0,2.0,3.0,1.0,1.0,90.0,40.0,6.5,10.0,0.0,0.0,0.00078666,0,-0.2775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385657,home,Southampton,Kyle Walker-Peters,,,kyle-walker-peters,K. Walker-Peters,D,2,173,1504,M,823085,EUR,860889600,D,2,2,False,41.0,26.0,6.0,1.0,8.0,10.0,18.0,35.0,3.0,6.0,,,,,90.0,78.0,6.0,28.0,0.0314,0.0459,0.215245,1,,4.0,2.0,1.0,10.0,4.0,4.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
10385657,home,Southampton,Armel Bella-Kotchap,,,armel-bella-kotchap,A. Bella-Kotchap,D,37,190,1085,M,976025,EUR,1008028800,D,37,37,False,49.0,41.0,8.0,4.0,33.0,36.0,8.0,13.0,1.0,6.0,,,,,90.0,69.0,7.1,9.0,0.1069,0.0,0.0138383,2,,,2.0,3.0,5.0,10.0,1.0,,,,2.0,,5.0,1.0,,1.0,2.0,2.0,2.0,1.0,,,,,,,,,,
10385657,home,Southampton,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,257091,EUR,842918400,D,6,6,False,64.0,55.0,11.0,4.0,34.0,34.0,21.0,30.0,4.0,4.0,,,,,90.0,74.0,6.7,9.0,0.2179,0.0438,0.0799429,2,,,4.0,,4.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,
10385657,home,Southampton,Juan Larios,,,juan-larios,J. Larios,D,27,170,273,M,1134532,EUR,1073865600,D,28,28,False,19.0,15.0,2.0,1.0,8.0,11.0,8.0,11.0,1.0,4.0,,,,,60.0,44.0,6.5,10.0,0.0,0.0,0.00987965,0,,3.0,,1.0,3.0,4.0,1.0,2.0,1.0,,1.0,,,1.0,,,,,2.0,1.0,,1.0,,,,,,,,
10385657,home,Southampton,Stuart Armstrong,,,stuart-armstrong,S. Armstrong,M,16,183,281,M,117083,EUR,701913600,M,17,17,False,47.0,41.0,2.0,2.0,11.0,14.0,32.0,37.0,,7.0,,,,,89.0,64.0,7.2,9.0,0.1168,0.1089,0.363946,2,,4.0,1.0,,6.0,5.0,,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,3.0,,,3.0,1.0,,2.0,1.0,,,,,,,
10385657,home,Southampton,James Ward-Prowse,,,james-ward-prowse,J. Ward-Prowse,M,20,177,4256,M,161717,EUR,783648000,M,8,8,False,69.0,64.0,5.0,3.0,25.0,27.0,42.0,52.0,1.0,6.0,,,,,90.0,87.0,7.2,13.0,0.2201,0.0,0.253448,2,,10.0,1.0,,3.0,2.0,,1.0,,,1.0,,,,2.0,1.0,,,2.0,1.0,,3.0,2.0,prowsey16,True,1.0,,,,
10385657,home,Southampton,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,M,3,3,False,29.0,21.0,,,13.0,17.0,8.0,12.0,,2.0,,,,,67.0,36.0,6.5,10.0,0.0,0.0,0.00791821,0,,,,,2.0,3.0,1.0,,,,,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,,
10385657,home,Southampton,Joe Aribo,,,joe-aribo,J. Aribo,M,18,183,1387,M,818073,EUR,837907200,M,7,7,False,34.0,23.0,1.0,,11.0,16.0,12.0,18.0,2.0,9.0,,,,,90.0,56.0,7.8,15.0,0.0958,0.1571,0.0711337,2,,,1.0,3.0,5.0,10.0,,2.0,,1.0,,2.0,2.0,1.0,1.0,1.0,,,5.0,3.0,,,1.0,,,1.0,1.0,,,
10385657,home,Southampton,Sékou Mara,,,sekou-mara,S. Mara,F,9,184,963,M,1047484,EUR,1027987200,F,18,18,False,7.0,6.0,1.0,,3.0,3.0,3.0,4.0,1.0,2.0,,,,,60.0,19.0,6.9,5.0,0.3618,0.0,0.014856,3,,,3.0,1.0,6.0,3.0,1.0,,,,,3.0,,2.0,1.0,,2.0,,2.0,2.0,,,1.0,,,1.0,,,,
