match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialWon,stat_duelWon,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_totalCross,stat_aerialLost,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wasFouled,stat_fouls,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_ownGoals,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,stat_blockedScoringAttempt,stat_totalContest,stat_bigChanceCreated,stat_wonContest,stat_goals,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
14032415,home,Cercle Brugge,Steve Ngoura,ngoura-steve,S. Ngoura,F,9,193.0,401,M,1394411,EUR,1109030400,F,9,9,False,,15.0,9.0,,,0.0,1.0,2.0,8.0,13.0,5.0,,,2.0,,,,86.0,32.0,6.6,14.0,0.0618929,126.76221352505,10.0,55.65,35.595,,2,,0.09,0.34,-0.01,,,,2.0,6.0,,,,,0.1612,-0.51,1.0,3.0,1.0,,1.0,3.0,,0.1021,,,,5.0,1.0,1.0,2.0,,1.0,,1.0,,,
14032415,home,Cercle Brugge,Pieter Gerkens,pieter-gerkens,P. Gerkens,M,18,180.0,179,M,190401,EUR,808272000,M,18,18,True,,36.0,30.0,5.0,3.0,0.0,13.0,14.0,17.0,22.0,3.0,1.0,,6.0,,,,45.0,44.0,7.4,8.0,0.0268865,96.575173626357,12.0,76.86,26.04,,0,,0.26,0.15,0.37,,,,2.0,3.0,,1.0,1.0,1.0,,,2.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,
14032415,home,Cercle Brugge,Alan Minda,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,True,,21.0,21.0,3.0,3.0,1.0,1.0,1.0,20.0,20.0,2.0,1.0,,,,,,45.0,29.0,7.4,4.0,0.197389,130.88968353267,16.0,78.015,17.325,,1,,0.43,0.19,-0.04,,,,,1.0,,,1.0,1.0,0.0734,-0.23,2.0,,1.0,,,,,,,,2.0,3.0,2.0,1.0,,2.0,,,,,,
14032415,home,Cercle Brugge,Oumar Diakité,oumar-diakite,O. Diakité,F,10,181.0,8359,M,1188191,EUR,1071878400,F,10,10,True,,7.0,2.0,1.0,,0.0,,1.0,2.0,6.0,4.0,,,,,,,45.0,10.0,6.4,6.0,0.00032817,26.209008151041,3.0,20.685,12.6,,0,,-0.13,0.07,-0.01,,,,,2.0,,,1.0,,,,,3.0,,,,1.0,1.0,,,,,1.0,,,,,,,,cheick_diakite,,
14032415,home,Cercle Brugge,Emmanuel Kakou,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,5,5,True,,21.0,18.0,4.0,2.0,0.0,8.0,9.0,10.0,12.0,2.0,,2.0,2.0,,,,24.0,28.0,7.0,4.0,0.0128554,96.474676148497,11.0,58.59,15.855,,1,,0.14,0.15,0.29,,Emmanuel Kakou,,1.0,2.0,,,1.0,1.0,0.0414,-0.05,1.0,2.0,,,1.0,,,0.0879,1.0,,,,,,,,,,,,,
14032415,home,Cercle Brugge,Heriberto Jurado,heriberto-jurado,H. Jurado,M,23,172.0,1086,M,1153538,EUR,1104710400,M,23,23,True,,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,,13.0,12.0,6.7,3.0,0.0111925,33.676680223909,5.0,31.92,11.025,,1,,-0.05,0.1,0.13,,Heriberto De Jesus,,1.0,2.0,1.0,,,,0.0777,-0.38,3.0,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,
14032415,home,Cercle Brugge,Warleson,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032415,home,Cercle Brugge,Nils De Wilde,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032415,home,Cercle Brugge,Xander Martlé,xander-martle,X. Martlé,M,40,172.0,21,M,1000312,EUR,1061942400,F,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032415,home,Cercle Brugge,Krys Kouassi,krys-kouassi,K. Kouassi,F,41,175.0,49,M,2001165,EUR,1173312000,F,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Krys Kouassi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032415,away,Standard Liège,Matthieu Epolo,matthieu-epolo,M. Epolo,G,1,185.0,3162,M,1121943,EUR,1105747200,G,1,1,False,True,33.0,14.0,32.0,13.0,0.0,3.0,5.0,11.0,28.0,,,,12.0,5.0,,,90.0,42.0,7.7,19.0,0.00994576,20.932965755634,2.0,-16.38,-3.885,0.2889,0,0.2282,0.29,0.0,-0.01,0.3,Matthieu Epolo,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,4.0
14032415,away,Standard Liège,Henry Lawrence,henry-lawrence,H. Lawrence,D,18,171.0,129,M,976265,EUR,1001030400,D,18,18,False,,20.0,9.0,4.0,,0.0,6.0,11.0,3.0,9.0,3.0,1.0,3.0,8.0,,,,90.0,47.0,6.9,18.0,0.00893867,49.896485777562,6.0,-32.445,2.52,,1,,-0.03,0.12,-0.15,,,,3.0,8.0,,3.0,2.0,1.0,0.0199,-0.02,2.0,2.0,,,,1.0,,,,,,,,1.0,2.0,,2.0,,,,,
14032415,away,Standard Liège,Ibe Hautekiet,ibe-hautekiet,I. Hautekiet,D,25,188.0,153,M,964757,EUR,1018656000,D,25,25,False,,12.0,7.0,3.0,1.0,0.0,7.0,8.0,,4.0,8.0,1.0,14.0,4.0,,,,90.0,36.0,6.8,5.0,0.00019654,11.347214983821,2.0,7.665,3.885,,1,,-0.02,0.09,0.67,,,,4.0,6.0,1.0,3.0,2.0,1.0,0.0278,-0.17,,5.0,,,,,3.0,,2.0,,,,,,,,,,,,,
14032415,away,Standard Liège,Josué Homawoo,josue-homawoo,J. Homawoo,D,24,191.0,192,M,976070,EUR,879292800,D,24,24,False,,17.0,12.0,4.0,1.0,0.0,7.0,7.0,5.0,10.0,4.0,,11.0,2.0,,,,90.0,33.0,6.5,7.0,0.00138932,30.147883562862,5.0,4.725,7.455,,0,,0.05,0.01,-0.01,,,,4.0,5.0,,,,,,,,3.0,,,,1.0,1.0,,,,,2.0,,,,,,,,,,
14032415,away,Standard Liège,Tobias Mohr,tobias-mohr,T. Mohr,M,7,183.0,153,M,237048,EUR,809222400,D,7,7,False,,30.0,21.0,7.0,3.0,0.0,9.0,10.0,12.0,20.0,4.0,3.0,4.0,4.0,,,,90.0,58.0,6.9,16.0,0.126941,40.815118079078,8.0,-3.045,7.14,,0,,0.39,0.07,-0.15,,,,1.0,4.0,,1.0,2.0,1.0,,,6.0,,,,,,1.0,,,,3.0,,1.0,,1.0,,1.0,,,,,
14032415,away,Standard Liège,Adnane Abid,adnane-abid,A. Abid,M,11,161.0,235,M,1127801,EUR,1061596800,M,11,11,False,,20.0,15.0,3.0,3.0,0.0,2.0,2.0,13.0,18.0,2.0,,1.0,5.0,,,,66.0,29.0,6.9,8.0,0.0139759,93.367473268897,9.0,-45.465,2.94,,1,,0.1,0.17,0.17,,,,,1.0,,1.0,1.0,1.0,0.0193,-0.08,,,1.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,
14032415,away,Standard Liège,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182.0,403,M,247471,EUR,767577600,M,94,94,False,,31.0,15.0,11.0,4.0,1.0,10.0,14.0,5.0,17.0,7.0,,4.0,9.0,,,,90.0,54.0,6.7,24.0,0.219446,76.761609476835,9.0,-33.6,10.5,,2,,0.12,0.11,0.21,,,,1.0,4.0,,1.0,3.0,2.0,0.0552,-0.02,3.0,4.0,1.0,,,,2.0,,,,,4.0,1.0,2.0,,1.0,,,,,,
14032415,away,Standard Liège,Marco Ilaimaharitra,marco-ilaimaharitra,M. Ilaimaharitra,M,23,178.0,500,M,358198,EUR,806716800,M,23,23,False,,24.0,18.0,3.0,2.0,0.0,7.0,8.0,11.0,16.0,8.0,1.0,4.0,4.0,,,,90.0,40.0,6.3,12.0,0.0319172,10.126409973216,2.0,-3.255,3.36,,0,,0.22,-0.05,-0.01,,,,,,,5.0,,,,,,2.0,1.0,,,,4.0,,1.0,,,,4.0,,,,,,,,,
14032415,away,Standard Liège,Mo El Hankouri,mo-el-hankouri,M. E. Hankouri,M,27,176.0,382,M,845199,EUR,867715200,M,27,27,False,,21.0,14.0,6.0,1.0,0.0,6.0,6.0,8.0,15.0,6.0,,1.0,5.0,,,,65.0,38.0,6.4,14.0,0.0464034,88.667383595158,9.0,-19.635,11.025,,1,,0.07,0.14,0.0,,,,,5.0,,1.0,4.0,2.0,0.0488,-0.18,2.0,1.0,2.0,,,1.0,1.0,,,,1.0,2.0,,1.0,2.0,,,,,,,
14032415,away,Standard Liège,Dennis Eckert Ayensa,dennis-eckert-ayensa,D. Eckert,F,10,181.0,542,M,812797,EUR,852768000,F,10,10,False,,14.0,10.0,,,0.0,4.0,6.0,6.0,8.0,9.0,,1.0,,,,,70.0,26.0,6.2,8.0,0.0137313,35.92594300577,5.0,-10.92,6.615,,0,,-0.55,-0.32,0.0,,,,4.0,5.0,,,,,,,,5.0,1.0,,,,3.0,,,,,2.0,1.0,,1.0,,1.0,,1.0,,,
14032415,away,Standard Liège,Timothee Nkada,nkada-timothee,T. Nkada,F,59,177.0,312,M,981053,EUR,932428800,F,59,59,False,,18.0,12.0,,,0.0,2.0,4.0,10.0,14.0,10.0,1.0,2.0,3.0,,,,70.0,35.0,7.2,12.0,0.0411063,55.939882444083,6.0,-28.455,1.89,,1,,-0.3,0.1,-0.01,,,,,4.0,,1.0,1.0,1.0,0.2189,0.53,,4.0,3.0,,1.0,1.0,,0.1921,,,,1.0,,,4.0,,2.0,1.0,,,,
14032415,away,Standard Liège,Nayel Mehssatou,nayel-mehssatou,N. Mehssatou,M,8,172.0,534,M,1064174,EUR,1018569600,D,8,8,True,,4.0,2.0,1.0,,0.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,,,,,25.0,12.0,6.2,4.0,0.00018917,6.7101709094189,2.0,-4.41,-1.89,,0,,-0.05,0.01,-0.23,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,
14032415,away,Standard Liège,Rafiki Saïd,rafiki-said,R. Saïd,M,17,178.0,635,M,1047321,EUR,953078400,F,17,17,True,,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,1.0,,1.0,1.0,,,,24.0,13.0,6.6,2.0,0.0175574,56.043638109952,3.0,-45.885,-5.775,,3,,-0.05,0.22,0.15,,,,,2.0,1.0,,,,0.2545,-0.53,,,1.0,1.0,,,,,,,,,1.0,2.0,2.0,,2.0,,,,,
14032415,away,Standard Liège,Léandre Kuavita,leandre-kuavita,L. Kuavita,M,14,180.0,165,M,1198065,EUR,1085961600,M,14,14,True,,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,,2.0,,,,,20.0,8.0,6.4,2.0,0.00132463,25.288101959082,3.0,-19.215,-2.205,,1,,0.04,-0.05,-0.03,,Léandre Kuavita,,1.0,1.0,,,,,0.0653,-0.14,,1.0,,,1.0,,1.0,0.1458,,,,,,,1.0,,,,,,,
14032415,away,Standard Liège,Thomas Henry,thomas-henry,T. Henry,F,9,191.0,448,M,795541,EUR,780019200,F,9,9,True,,10.0,7.0,,,0.0,3.0,4.0,4.0,6.0,3.0,,,2.0,,,,20.0,17.0,6.4,7.0,0.242479,34.908697484815,6.0,-5.88,5.775,,0,,0.09,-0.54,0.13,,,,,2.0,,,,,,,,,2.0,,,2.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,
14032415,away,Standard Liège,Lucas Pirard,lucas-pirard,L. Pirard,G,21,191.0,81,M,190379,EUR,794793600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032415,away,Standard Liège,Alexandro Calut,alexandro-calut,A. Calut,D,22,180.0,71,M,1000311,EUR,1050969600,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032415,away,Standard Liège,Steeven Assengue,steeven-assengue,S. Assengue,D,53,175.0,34,M,1521229,EUR,1118707200,M,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Steeven Assengue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032415,away,Standard Liège,Hakim Sahabo,sahabo-hakim,H. Sahabo,M,6,183.0,470,M,1434757,EUR,1118880000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Hakim Sahabo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14032415,away,Standard Liège,René Mitongo,rene-mitongo-muteba,R. M. Muteba,F,19,187.0,235,M,1931567,EUR,1200614400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,René Mitongo Muteba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
