match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_errorLeadToAGoal,stat_expectedGoalsOnTarget,stat_challengeLost,stat_bigChanceMissed,stat_totalContest,stat_keyPass,stat_dispossessed,stat_blockedScoringAttempt,stat_accurateCross,stat_bigChanceCreated,stat_wonContest,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_goalAssist
11409028,home,Estoril Praia,Daniel Figueira,,,daniel-figueira,D. Figueira,G,99,189,80,M,862060,EUR,900892800,G,99,99,False,True,20.0,15.0,7.0,2.0,14.0,15.0,1.0,5.0,1.0,1.0,4.0,7.0,2.0,3.0,1.0,2.0,2.0,90.0,34.0,6.8,6.0,0.00031816,0,-0.8556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409028,home,Estoril Praia,João Basso,,,joao-basso,J. Basso,D,13,189,677,M,850955,EUR,853113600,D,13,13,False,,48.0,38.0,8.0,4.0,24.0,26.0,14.0,23.0,3.0,6.0,7.0,3.0,,,,,,90.0,69.0,6.7,13.0,0.0056721,1,,1.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0428,,,,,,,,,,,,,,,,,,
11409028,home,Estoril Praia,Bernardo Vital,,,vital-bernardo,B. Vital,D,13,187,192,M,1065442,EUR,978048000,D,3,3,False,,56.0,46.0,8.0,5.0,34.0,38.0,12.0,18.0,3.0,3.0,3.0,3.0,,,,,,90.0,67.0,6.0,12.0,0.00630534,1,,,3.0,6.0,,2.0,,,2.0,,4.0,0.0412,1.0,1.0,1.0,0.0856,,,,,,,,,,,,,,
11409028,home,Estoril Praia,Eliaquim Mangala,,,eliaquim-mangala,E. Mangala,D,,188,392,M,42892,EUR,666403200,D,22,22,False,,45.0,37.0,6.0,1.0,29.0,32.0,8.0,13.0,3.0,6.0,1.0,2.0,,,,,,72.0,54.0,6.7,8.0,0.00341829,0,,,,2.0,,3.0,3.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
11409028,home,Estoril Praia,Rodrigo Gomes,,,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,M,21,21,False,,14.0,9.0,2.0,1.0,4.0,6.0,5.0,8.0,,5.0,1.0,5.0,,,,,,65.0,29.0,6.2,9.0,0.00390055,1,,,1.0,3.0,,2.0,3.0,2.0,3.0,2.0,2.0,0.4683,1.0,1.0,,0.6891,,1.0,,,,,,,,,,,,
11409028,home,Estoril Praia,Vinicius Zanocelo,,,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,577,M,973841,EUR,980812800,M,7,7,False,,51.0,40.0,2.0,,20.0,23.0,20.0,29.0,,1.0,,10.0,,,,,,90.0,62.0,6.7,13.0,0.0229912,0,,1.0,,1.0,,3.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,
11409028,home,Estoril Praia,Michel Costa,,,michel-costa,Michel,M,10,165,40,M,1015938,EUR,1008806400,M,48,48,False,,55.0,40.0,10.0,3.0,17.0,20.0,23.0,35.0,1.0,7.0,3.0,6.0,,,,,,90.0,75.0,6.7,20.0,0.0388037,1,,,1.0,4.0,,1.0,3.0,2.0,2.0,3.0,1.0,0.0303,,,,,,,1.0,,1.0,1.0,,,,,,,,
11409028,home,Estoril Praia,Tiago Araújo,,,tiago-araujo,T. Araújo,D,20,184,265,M,997024,EUR,985651200,M,78,78,False,,35.0,26.0,5.0,3.0,16.0,20.0,11.0,19.0,,2.0,4.0,8.0,,,,,,86.0,62.0,7.0,20.0,0.391097,0,,4.0,,,,1.0,2.0,1.0,5.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,
11409028,home,Estoril Praia,Rafik Guitane,,,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,F,10,10,False,,28.0,23.0,2.0,1.0,9.0,9.0,16.0,26.0,,8.0,,6.0,,,,,,90.0,54.0,7.1,20.0,0.213975,0,,7.0,,8.0,,,1.0,,2.0,4.0,,,,,,,,,6.0,2.0,5.0,,2.0,,3.0,1.0,,,,
11409028,home,Estoril Praia,Joao Marques,,,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,F,33,33,False,,17.0,11.0,2.0,,4.0,5.0,7.0,13.0,,2.0,,5.0,,,,,,82.0,32.0,6.3,15.0,0.00367772,1,,1.0,4.0,14.0,,,,,2.0,2.0,3.0,0.0354,1.0,,,0.1957,1.0,,4.0,,2.0,,,,,,1.0,,,
11409028,home,Estoril Praia,Alejandro Marqués,,,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,False,,14.0,11.0,,,5.0,5.0,6.0,9.0,,1.0,1.0,,,,,,,73.0,22.0,7.2,7.0,0.00497542,2,,,3.0,4.0,1.0,,,,4.0,1.0,1.0,0.135,1.0,,,0.1021,,,,,,,,,,,,1.0,,
