match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,from,id,isHome,incidentClass,player_id,player_name,confirmed,injury,playerName,reason,rescinded
12450986,FT,8.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
12450986,,,,,90,0.0,,1,,,injuryTime,4.0,,,,,,,,,,,
12450986,,8.0,0.0,,86,,,5,,,goal,,penalty,187273081.0,True,penalty,804472.0,Pablo Rosario,,,,,
12450986,,,,,85,,,6,,,varDecision,,,28047.0,True,penaltyNotAwarded,985934.0,Youssouf Ndayishimiye,False,,,,
12450986,,,,,77,,,14,,,substitution,,,123066223.0,True,regular,,,,False,,,
12450986,,7.0,0.0,,75,,,16,,,goal,,,187272755.0,True,regular,944164.0,Sofiane Diop,,,,,
12450986,,,,,71,,,20,,,substitution,,,123066180.0,False,regular,,,,False,,,
12450986,,,,,71,,,20,,,substitution,,,123066163.0,True,regular,,,,False,,,
12450986,,,,,71,,,20,,,substitution,,,123066162.0,True,regular,,,,False,,,
12450986,,,,,62,,,29,,,substitution,,,123066069.0,True,regular,,,,False,,,
12450986,,,,,46,,,45,,,substitution,,,123065922.0,False,regular,,,,False,,,
12450986,,,,,46,,,45,,,substitution,,,123065921.0,True,regular,,,,False,,,
12450986,HT,6.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
12450986,,,,,45,0.0,,1,,,injuryTime,7.0,,,,,,,,,,,
12450986,,6.0,0.0,,39,,,7,,,goal,,,187269956.0,True,regular,997006.0,Youssoufa Moukoko,,,,,
12450986,,5.0,0.0,,36,,,10,,,goal,,,187269648.0,True,regular,930245.0,Evann Guessand,,,,,
12450986,,,,,36,,,10,,,substitution,,,123065644.0,False,injury,,,,True,,,
12450986,,,,,35,,,11,,,substitution,,,123065643.0,False,regular,,,,False,,,
12450986,,,,,35,,,11,,,substitution,,,123065642.0,False,regular,,,,False,,,
12450986,,4.0,0.0,,26,,,20,,,goal,,,187268856.0,True,regular,997006.0,Youssoufa Moukoko,,,,,
12450986,,3.0,0.0,,24,,,22,,,goal,,,187268712.0,True,regular,1063235.0,Mohamed-Ali Cho,,,,,
12450986,,,,,22,,,24,,,card,,,121564795.0,False,yellow,996908.0,Pierre Ekwah,,,Pierre Ekwah,Foul,False
12450986,,2.0,0.0,,7,,,39,,,goal,,,187267673.0,True,regular,845486.0,Tanguy Ndombélé,,,,,
12450986,,1.0,0.0,,4,,,42,,,goal,,owngoal,187267591.0,True,ownGoal,352912.0,Dylan Batubinsika,,,,,
