match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_errorLeadToAGoal,player_sofascoreId,stat_totalContest,stat_wonContest,stat_dispossessed,stat_wasFouled,stat_fouls,stat_totalOffside,captain,stat_aerialLost,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_goodHighClaim
11352549,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,805123,EUR,841708800,F,11,11,False,19.0,14.0,5.0,2.0,1.0,4.0,4.0,10.0,15.0,1.0,,,84.0,30.0,8.1,7.0,0.0831076,4,,,,,,1.0,4.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,yowissa,1.0,,,3.0,2.0,,,,,1.0,1.0,,0.3215,0.4622,,2.0,1.0,
11352549,home,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,548050,EUR,747273600,F,14,14,True,11.0,10.0,2.0,1.0,0.0,5.0,5.0,5.0,6.0,1.0,,,27.0,16.0,6.6,2.0,0.00681747,0,,,,,,,3.0,,1.0,2.0,2.0,,,4.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
11352549,home,Brentford,Mikkel Damsgaard,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,907072,EUR,962582400,M,24,24,True,17.0,15.0,1.0,1.0,0.0,5.0,7.0,10.0,11.0,2.0,,,26.0,20.0,6.4,4.0,0.0150171,0,,,,1.0,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
11352549,home,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,1006387,EUR,1006819200,M,9,9,True,8.0,6.0,,,0.0,1.0,1.0,5.0,8.0,,,,16.0,9.0,6.5,3.0,0.0143265,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11352549,home,Brentford,Neal Maupay,neal-maupay,N. Maupay,F,17,171,2370,M,268903,EUR,839980800,F,7,7,True,5.0,4.0,,,0.0,1.0,2.0,3.0,3.0,,,,16.0,8.0,6.3,2.0,0.00672082,0,,,,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,
11352549,home,Brentford,Yehor Yarmolyuk,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,1031258,EUR,1078099200,M,33,33,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,1.0,,,14.0,10.0,6.6,3.0,0.00379469,1,,,,,,,1.0,,,,,1.0,,2.0,1.0,,,,2.0,1.0,,,,,,,,1.0,,,0.0244,0.0555,,,,
11352549,home,Brentford,Hákon Rafn Valdimarsson,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,1005959,EUR,1002931200,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352549,home,Brentford,Keane Lewis-Potter,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,972421,EUR,982800000,F,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352549,home,Brentford,Ryan Trevitt,ryan-trevitt,R. Trevitt,M,14,170,114,M,1177007,EUR,1047427200,M,32,32,True,,,,,,,,,,,,,,,,,,0,,Ryan Trevitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352549,home,Brentford,Yunus Konak,yunus-konak,Y. Konak,M,5,181,1118,M,1518589,EUR,1136851200,M,52,52,True,,,,,,,,,,,,,,,,,,0,,Yunus Konak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352549,away,Newcastle United,Nick Pope,nick-pope,N. Pope,G,1,198,4628,M,162653,EUR,703641600,G,22,22,False,29.0,15.0,20.0,7.0,0.0,9.0,12.0,6.0,17.0,6.0,3.0,3.0,90.0,39.0,6.8,14.0,0.00157762,0,-0.3021,,,,,,1.0,,,,,,,,,,,npope29,,,,1.0,,,,,,,,,,,,,,3.0
11352549,away,Newcastle United,Emil Krafth,emil-krafth,E. Krafth,D,17,184,985,M,150396,EUR,775785600,D,17,17,False,31.0,26.0,3.0,,0.0,10.0,11.0,16.0,21.0,3.0,,,90.0,47.0,6.2,8.0,0.0247635,0,,,,1.0,,,1.0,,1.0,,,,,2.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,
11352549,away,Newcastle United,Fabian Schär,fabian-schar,F. Schär,D,5,186,3172,M,101882,EUR,693187200,D,5,5,False,34.0,26.0,5.0,1.0,0.0,14.0,16.0,12.0,18.0,3.0,,,89.0,43.0,6.4,8.0,0.00744248,1,,,,,,1.0,3.0,,2.0,1.0,,,,3.0,,,,,1.0,1.0,,,2.0,,,1.0,1.0,,,,0.1026,,,,1.0,
11352549,away,Newcastle United,Dan Burn,dan-burn,D. Burn,D,33,201,4473,M,99090,EUR,705369600,D,33,33,False,28.0,25.0,1.0,,0.0,18.0,20.0,7.0,8.0,7.0,,,90.0,37.0,6.4,3.0,0.00287607,0,,,,,,1.0,1.0,,7.0,,,,,2.0,,1.0,,,,,,,1.0,,True,1.0,,,,,,,,,,
11352549,away,Newcastle United,Lewis Hall,lewis-hall,L. Hall,D,3,179,4167,M,1136730,EUR,1094601600,D,20,20,False,43.0,36.0,3.0,2.0,0.0,19.0,22.0,17.0,24.0,8.0,,,90.0,73.0,7.2,11.0,0.0143602,0,,Lewis Hall,,3.0,,,9.0,,1.0,4.0,3.0,1.0,,5.0,3.0,1.0,,lewishall_10,3.0,3.0,,2.0,,,,2.0,,,,1.0,,,,,,
11352549,away,Newcastle United,Sean Longstaff,sean-longstaff,S. Longstaff,M,8,187,1652,M,866191,EUR,878169600,M,36,36,False,31.0,25.0,1.0,,0.0,12.0,14.0,13.0,18.0,2.0,,,90.0,40.0,6.9,8.0,0.0589829,0,,,,1.0,,1.0,5.0,,1.0,1.0,1.0,,,3.0,1.0,2.0,,,4.0,3.0,,,1.0,,,,,,,,,,,,,
11352549,away,Newcastle United,Bruno Guimarães,bruno-guimaraes,B. Guimarães,M,39,182,31550,M,866469,EUR,879638400,M,39,39,False,70.0,58.0,5.0,1.0,2.0,15.0,17.0,44.0,54.0,9.0,,,90.0,83.0,9.4,15.0,0.376752,1,,,,1.0,1.0,,7.0,2.0,,1.0,1.0,1.0,4.0,4.0,,1.0,,BrunoGuimarães,2.0,1.0,1.0,5.0,2.0,,,,,1.0,1.0,,0.7122,0.1446,,,,
11352549,away,Newcastle United,Joelinton,joelinton,Joelinton,M,7,186,10098,M,560128,EUR,839980800,M,7,7,False,41.0,37.0,3.0,2.0,0.0,12.0,13.0,25.0,28.0,8.0,,,81.0,52.0,7.0,7.0,0.200196,1,,,,,,,4.0,1.0,,4.0,3.0,1.0,2.0,6.0,2.0,1.0,,joelinton34,,,1.0,,1.0,,,2.0,,,,,0.6061,,1.0,1.0,,
11352549,away,Newcastle United,Jacob Murphy,jacob-murphy,J. Murphy,F,23,176,3564,M,372336,EUR,793584000,F,23,23,False,26.0,15.0,,,0.0,4.0,6.0,12.0,22.0,4.0,,,68.0,35.0,7.6,12.0,0.0385172,4,,,,2.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,2.0,1.0,,0.7218,0.8578,,1.0,1.0,
11352549,away,Newcastle United,Alexander Isak,alexander-isak,A. Isak,F,9,193,100485,M,823941,EUR,937872000,F,14,14,False,22.0,17.0,,,1.0,3.0,4.0,14.0,18.0,2.0,,,81.0,39.0,7.9,11.0,0.498516,4,,,,,,1.0,3.0,2.0,1.0,,,3.0,2.0,3.0,,1.0,,AlexIsak,4.0,1.0,,1.0,,1.0,,,,3.0,1.0,,0.8725,1.8072,2.0,1.0,,
11352549,away,Newcastle United,Harvey Barnes,harvey-barnes,H. Barnes,F,11,181,5550,M,855647,EUR,881625600,F,15,15,False,20.0,15.0,,,0.0,9.0,9.0,6.0,11.0,5.0,,,68.0,32.0,7.4,11.0,0.0135319,1,,,,,,,3.0,,,,,2.0,,2.0,,1.0,,,1.0,1.0,2.0,2.0,,,,,,1.0,1.0,,0.4772,0.9212,,,,
11352549,away,Newcastle United,Miguel Almirón,miguel-almiron,M. Almirón,M,10,174,8461,M,333373,EUR,760838400,M,24,24,True,12.0,12.0,,,0.0,5.0,5.0,7.0,7.0,,,,22.0,16.0,6.7,1.0,0.0178236,0,,,,,,,2.0,,,,,,,1.0,,,,miguel_almiron,2.0,2.0,1.0,,,,,,,,,,,,,,,
11352549,away,Newcastle United,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179,7705,M,994546,EUR,1036540800,M,32,32,True,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,3.0,,,22.0,20.0,6.6,5.0,0.0308487,0,,,,,,,3.0,,,2.0,2.0,2.0,,5.0,,,,,2.0,,,1.0,2.0,,,1.0,,,,,,,,,,
11352549,away,Newcastle United,Kieran Trippier,kieran-trippier,K. Trippier,D,2,174,8369,M,69256,EUR,653702400,D,2,2,True,11.0,10.0,2.0,2.0,0.0,6.0,6.0,4.0,5.0,2.0,,,9.0,12.0,6.7,1.0,0.00509623,0,,,,,,,,,,,,,,1.0,,,,ktrippier2,,,,,,,,1.0,,,,,,,,,,
11352549,away,Newcastle United,Callum Wilson,callum-wilson,C. Wilson,F,9,180,3241,M,113956,EUR,699148800,F,9,9,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,9.0,8.0,6.6,4.0,0.0114835,0,,,,,,,1.0,,,,,1.0,,2.0,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,
11352549,away,Newcastle United,Paul Dummett,paul-dummett,P. Dummett,D,,183,154,M,185995,EUR,685843200,D,3,3,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,1.0,1.0,,,9.507e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352549,away,Newcastle United,Martin Dúbravka,martin-dubravka,M. Dúbravka,G,1,190,3081,M,42209,EUR,600825600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352549,away,Newcastle United,Alex Murphy,alex-murphy,A. Murphy,D,37,188,717,M,1125214,EUR,1088121600,D,54,54,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352549,away,Newcastle United,Matt Ritchie,matt-ritchie,M. Ritchie,M,30,173,303,M,42699,EUR,621388800,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352549,away,Newcastle United,Joe White,joe-white,J. White,M,30,186,206,M,994550,EUR,1033430400,M,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
