match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_outfielderBlock,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_accurateCross,stat_shotOffTarget,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
12499684,home,FC Bayern München,Manuel Neuer,manuel-neuer,M. Neuer,G,1,193,36498,M,MNeuer,8959,EUR,512265600,G,1,1,False,True,57.0,49.0,11.0,4.0,0.0,46.0,51.0,3.0,6.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,90.0,64.0,7.0,8.0,0.00148718,0,0.0377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499684,home,FC Bayern München,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,raphaelguerreiro14,246999,EUR,756518400,D,22,22,False,,46.0,41.0,,,0.0,21.0,23.0,20.0,25.0,1.0,1.0,,2.0,4.0,,,,,68.0,62.0,7.2,10.0,0.319588,1,,,,2.0,1.0,1.0,1.0,1.0,1.0,0.0987,0.0778,2.0,,,,,,,,,,,,,,,,,
12499684,home,FC Bayern München,Dayot Upamecano,dayot-upamecano,D. Upamecano,D,2,185,14152,M,Upamecano,798583,EUR,909446400,D,2,2,False,,71.0,65.0,7.0,3.0,0.0,47.0,49.0,18.0,22.0,3.0,,,2.0,4.0,,,,,82.0,82.0,7.0,7.0,0.0131066,0,,,,,3.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
12499684,home,FC Bayern München,Min-jae Kim,min-jae-kim,M. Kim,D,3,190,15013,M,kiminjae3,896569,EUR,848016000,D,3,3,False,,105.0,97.0,13.0,10.0,0.0,72.0,74.0,25.0,31.0,3.0,,,2.0,5.0,,,,,90.0,110.0,7.6,8.0,0.025216,0,,,,,1.0,,2.0,2.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,
12499684,home,FC Bayern München,Alphonso Davies,alphonso-davies,A. Davies,D,19,185,29613,M,ADavies19,843665,EUR,973123200,D,19,19,False,,60.0,52.0,4.0,2.0,0.0,27.0,28.0,25.0,32.0,5.0,2.0,2.0,1.0,10.0,,,,,90.0,79.0,7.8,12.0,0.178356,1,,,,,1.0,,1.0,,3.0,0.0226,,4.0,,,,1.0,2.0,,,1.0,1.0,1.0,,,,,,,
12499684,home,FC Bayern München,Joshua Kimmich,joshua-kimmich,J. Kimmich,M,6,176,42486,M,Jok_32,259117,EUR,792201600,M,6,6,False,,92.0,87.0,5.0,4.0,1.0,39.0,40.0,48.0,54.0,5.0,2.0,2.0,1.0,6.0,,,,,90.0,102.0,7.9,7.0,0.0868012,0,,,,2.0,2.0,,1.0,1.0,,,,2.0,,1.0,2.0,,1.0,,,,,,,,,,,,
12499684,home,FC Bayern München,Aleksandar Pavlović,aleksandar-pavlovic,A. Pavlović,M,45,186,10825,M,alekspavlovic_,1142251,EUR,1083542400,M,45,45,False,,3.0,3.0,,,0.0,3.0,3.0,,,,,,,,,,,,8.0,3.0,6.5,,3.73e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499684,home,FC Bayern München,Michael Olise,michael-olise,M. Olise,M,17,184,79532,M,MOlise,978838,EUR,1008115200,M,17,17,False,,38.0,32.0,,,0.0,10.0,10.0,22.0,31.0,5.0,2.0,2.0,,3.0,,,,,68.0,59.0,6.9,14.0,0.0604568,2,,,,3.0,6.0,1.0,1.0,1.0,1.0,0.113,0.0238,,1.0,,2.0,,2.0,,,3.0,,1.0,,,,,,,
12499684,home,FC Bayern München,Thomas Müller,thomas-muller,T. Müller,F,13,186,37471,M,esmuellert,35166,EUR,621648000,M,25,25,False,,58.0,45.0,3.0,3.0,0.0,12.0,15.0,35.0,46.0,1.0,1.0,,1.0,3.0,,,,,90.0,68.0,7.5,17.0,0.611571,1,,,,3.0,5.0,,1.0,1.0,,0.0361,,3.0,,,1.0,,,3.0,,,,,2.0,1.0,,,,,
12499684,home,FC Bayern München,Serge Gnabry,serge-gnabry,S. Gnabry,M,7,176,19183,M,sergegnabry,187433,EUR,805680000,M,7,7,False,,32.0,28.0,,,0.0,11.0,12.0,19.0,23.0,,1.0,,1.0,5.0,,,,,68.0,43.0,7.2,10.0,0.848347,1,,,,3.0,3.0,,,,3.0,0.1035,,2.0,,,1.0,,,,,1.0,2.0,,2.0,1.0,,,,,
