match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_fouls,stat_outfielderBlock,stat_keyPass,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_dispossessed,stat_challengeLost,stat_goals,captain,stat_goalAssist,stat_penaltyWon,stat_penaltyConceded,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId
10382182,home,Fortuna Sittard,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177,1224,M,1069244,EUR,931305600,F,77,77,True,6.0,6.0,,,2.0,2.0,4.0,4.0,1.0,2.0,,,,,11.0,10.0,6.7,,1,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,
10382182,home,Fortuna Sittard,Dimitrios Siovas,dimitrios-siovas,D. Siovas,D,,191,184,M,41165,EUR,590284800,D,33,33,True,3.0,1.0,1.0,,1.0,2.0,,1.0,,,,,,,9.0,3.0,6.5,2.0,0,,,,,1.0,,,,,,,,1.0,Dimitrios,Siovas,,,,,,,,,,,,,,,,,,,
10382182,home,Fortuna Sittard,Deroy Duarte,deroy-duarte,D. Duarte,M,23,177,217,M,921089,EUR,931046400,M,6,6,True,3.0,1.0,1.0,,,,1.0,3.0,,,,,,,9.0,3.0,6.3,2.0,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
10382182,home,Fortuna Sittard,Stipe Radić,stipe-radic,S. Radić,D,55,193,184,M,879729,EUR,960595200,D,55,55,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382182,home,Fortuna Sittard,Tom Hendriks,tom-hendriks,T. Hendriks,G,22,186,30,M,967463,EUR,1021334400,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382182,home,Fortuna Sittard,Yanick van Osch,yanick-van-osch,Y. van Osch,G,1,183,70,M,361764,EUR,859161600,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382182,home,Fortuna Sittard,Rémy Vita,remy-vita,R. Vita,D,21,170,144,M,1035696,EUR,986083200,D,61,61,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382182,home,Fortuna Sittard,Roel Janssen,roel-janssen,R. Janssen,D,,177,10,M,110360,EUR,645494400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382182,home,Fortuna Sittard,Thomas Buitink,thomas-buitink,T. Buitink,F,29,174,85,M,856736,EUR,960940800,F,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Thomas,Buitink,,,,,,,,,,,,,,,,,,,
10382182,home,Fortuna Sittard,Paul Gladon,paul-gladon,P. Gladon,F,19,188,61,M,148615,EUR,700876800,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382182,home,Fortuna Sittard,Gianmarco Cangiano,gianmarco-cangiano,G. Cangiano,F,7,176,121,M,951927,EUR,1005868800,F,74,74,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382182,home,Fortuna Sittard,Muhammet Tunahan Taşçı,muhammet-tunahan-tasci,M. T. Tasci,F,7,172,136,M,980612,EUR,1020038400,M,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382182,away,SC Heerenveen,Xavier Mous,xavier-mous,X. Mous,G,,188,36,,352328,EUR,807494400,G,1,1,False,29.0,20.0,15.0,6.0,17.0,18.0,3.0,11.0,,6.0,,4.0,4.0,,90.0,39.0,6.7,9.0,0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,
10382182,away,SC Heerenveen,Milan van Ewijk,milan-van-ewijk,M. v. Ewijk,D,27,175,699,M,948723,EUR,968371200,D,27,27,False,46.0,37.0,5.0,1.0,16.0,21.0,22.0,33.0,2.0,8.0,,,,,90.0,74.0,7.2,21.0,3,8.0,1.0,,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
10382182,away,SC Heerenveen,Paweł Bochniewicz,pawel-bochniewicz,P. Bochniewicz,D,4,194,794,M,286097,EUR,822960000,D,5,5,False,49.0,45.0,,,27.0,28.0,18.0,21.0,5.0,5.0,,,,,90.0,64.0,7.1,5.0,1,,,,,2.0,,,4.0,,,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,True,,,,,,,
10382182,away,SC Heerenveen,Joost van Aken,joost-van-aken,J. v. Aken,D,,194,26,,339335,EUR,768787200,D,3,3,False,70.0,62.0,7.0,2.0,30.0,31.0,33.0,40.0,6.0,9.0,,,,,90.0,85.0,7.1,8.0,2,1.0,1.0,2.0,4.0,5.0,,,1.0,2.0,1.0,,1.0,2.0,,,,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,
10382182,away,SC Heerenveen,Mats Köhlert,mats-kohlert,M. Köhlert,D,27,168,173,M,794998,EUR,894067200,D,7,7,False,42.0,39.0,1.0,1.0,8.0,10.0,33.0,35.0,,4.0,,,,,90.0,70.0,6.6,12.0,3,3.0,2.0,,7.0,6.0,5.0,1.0,1.0,3.0,1.0,2.0,2.0,,,,,2.0,1.0,,,1.0,,,1.0,2.0,,,,,,,,,
10382182,away,SC Heerenveen,Thom Haye,thom-haye,T. Haye,M,33,187,10984,M,149666,EUR,792288000,M,33,33,False,95.0,81.0,19.0,14.0,22.0,25.0,59.0,78.0,1.0,13.0,,,,,90.0,113.0,7.3,24.0,1,8.0,,1.0,4.0,2.0,2.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,3.0,,,,,,,,,,,,,thomhaye
10382182,away,SC Heerenveen,Anas Tahiri,anas-tahiri,A. Tahiri,M,19,179,260,M,544156,EUR,800496000,M,26,26,False,61.0,56.0,2.0,1.0,14.0,15.0,43.0,48.0,,4.0,,,,,81.0,67.0,6.6,8.0,0,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,
10382182,away,SC Heerenveen,Simon Olsson,simon-olsson,S. Olsson,M,10,185,159,M,850851,EUR,874195200,M,19,19,False,14.0,12.0,,,6.0,8.0,6.0,7.0,1.0,2.0,,,,,63.0,18.0,6.3,4.0,0,1.0,,1.0,3.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
10382182,away,SC Heerenveen,Pelle van Amersfoort,pelle-van-amersfoort,P. v. Amersfoort,F,9,193,129,M,318585,EUR,828316800,M,11,11,False,29.0,23.0,1.0,,6.0,7.0,17.0,25.0,2.0,3.0,,,,,90.0,42.0,6.4,11.0,2,3.0,,2.0,5.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,2.0,,,,,1.0,,,,,,,,,,
10382182,away,SC Heerenveen,Antoine Colassin,antoine-colassin,A. Colassin,F,25,188,181,M,909965,EUR,983145600,M,29,29,False,23.0,15.0,2.0,1.0,3.0,4.0,12.0,19.0,1.0,5.0,,,,,63.0,39.0,6.6,13.0,2,,,3.0,9.0,5.0,3.0,,,4.0,2.0,2.0,,1.0,,,,,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,,,
10382182,away,SC Heerenveen,Amin Sarr,sarr-amin,A. Sarr,F,9,190,935,M,1022204,EUR,984268800,F,9,9,False,22.0,20.0,1.0,1.0,6.0,6.0,15.0,17.0,,3.0,,,,,90.0,32.0,6.6,7.0,0,1.0,1.0,,5.0,2.0,2.0,1.0,1.0,,,3.0,1.0,,,,,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,
10382182,away,SC Heerenveen,Rami Kaib,rami-kaib,R. Kaib,M,24,178,374,M,834724,EUR,863049600,D,13,13,True,26.0,22.0,1.0,1.0,8.0,10.0,14.0,22.0,,3.0,,,,,27.0,39.0,6.4,11.0,0,6.0,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10382182,away,SC Heerenveen,Sydney van Hooijdonk,sydney-van-hooijdonk,S. v. Hooijdonk,F,20,190,703,M,943595,EUR,949795200,F,17,17,True,7.0,4.0,,,,,4.0,7.0,,,,,,,27.0,10.0,6.2,5.0,1,,,1.0,2.0,2.0,1.0,,,,,1.0,,2.0,Sydney,van Hooijdonk,1.0,,1.0,,,,,,,,,,,,,,,,
10382182,away,SC Heerenveen,Rami Al Hajj,rami-al-hajj,R. Al Hajj,M,22,180,219,M,978289,EUR,1000684800,M,22,22,True,10.0,9.0,,,2.0,2.0,8.0,9.0,,2.0,,,,,9.0,15.0,6.8,2.0,0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10382182,away,SC Heerenveen,Jan Bekkema,jan-bekkema,J. Bekkema,G,,186,29,M,843764,EUR,829008000,G,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382182,away,SC Heerenveen,Andries Noppert,andries-noppert,A. Noppert,G,44,203,438,M,339339,EUR,765676800,G,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382182,away,SC Heerenveen,Hussein Ali,hussein-ali,H. Ali,D,15,180,1946,M,962056,EUR,1014940800,D,15,15,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382182,away,SC Heerenveen,Syb van Ottele,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382182,away,SC Heerenveen,Alex Timossi Andersson,alex-timossi-andersson,A. T. Andersson,D,21,170,90,M,876303,EUR,979862400,F,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382182,away,SC Heerenveen,Timo Zaal,timo-zaal,T. Zaal,M,22,184,36,M,1047394,EUR,1076284800,M,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382182,away,SC Heerenveen,Tibor Halilović,tibor-halilovic,T. Halilović,M,7,176,395,M,843167,EUR,795484800,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
