match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_keyPass,stat_challengeLost,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded
12437563,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,True,26.0,22.0,7.0,3.0,0.0,21.0,22.0,1.0,4.0,1.0,6.0,1.0,1.0,90.0,29.0,6.3,4.0,0.00061459,0,-0.4174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437563,home,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,910267,EUR,930873600,D,12,12,False,,37.0,28.0,5.0,2.0,0.0,15.0,18.0,14.0,28.0,1.0,5.0,,,90.0,75.0,6.4,28.0,0.0275099,0,,,,9.0,1.0,2.0,2.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12437563,home,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181,2526,M,1067582,EUR,1002412800,D,22,22,False,,66.0,59.0,5.0,1.0,0.0,38.0,39.0,22.0,28.0,7.0,5.0,,,90.0,82.0,7.3,7.0,0.00818818,0,,,,1.0,1.0,1.0,,4.0,1.0,,,,1.0,,,2.0,,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,
12437563,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,24,24,False,,74.0,70.0,9.0,8.0,0.0,44.0,46.0,26.0,28.0,5.0,6.0,,,90.0,83.0,6.9,5.0,0.253718,0,,,,,,,,3.0,2.0,,,,2.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12437563,home,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,,29.0,25.0,2.0,,0.0,12.0,12.0,13.0,17.0,1.0,,,,61.0,35.0,6.6,5.0,0.00606698,0,,,,,,,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437563,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,,40.0,33.0,4.0,3.0,0.0,15.0,16.0,19.0,28.0,,6.0,,,80.0,51.0,6.7,10.0,0.0213214,0,,,,4.0,1.0,1.0,,3.0,2.0,,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12437563,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,,47.0,39.0,6.0,4.0,0.0,16.0,21.0,23.0,26.0,1.0,6.0,,,90.0,68.0,7.2,13.0,0.00897072,0,,,,,,3.0,6.0,8.0,14.0,1.0,,,4.0,2.0,3.0,3.0,,,1.0,,,4.0,4.0,,,,,,,,,,,,,,
12437563,home,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,8,8,False,,24.0,17.0,1.0,1.0,0.0,5.0,5.0,12.0,20.0,,2.0,,,61.0,35.0,6.5,11.0,0.0126046,0,,,,1.0,,1.0,,2.0,2.0,,1.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,
12437563,home,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,F,14,14,False,,36.0,26.0,4.0,2.0,0.0,7.0,9.0,20.0,30.0,,6.0,,,73.0,53.0,6.7,18.0,0.219272,1,,,,3.0,1.0,,2.0,9.0,4.0,5.0,1.0,,1.0,,,2.0,,2.0,1.0,,,,1.0,1.0,1.0,0.2707,,,,,,,,,,,
12437563,home,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,False,,13.0,8.0,,,0.0,3.0,3.0,5.0,10.0,1.0,2.0,,,90.0,26.0,7.0,9.0,0.00787498,5,,,,,,2.0,1.0,10.0,2.0,2.0,1.0,,,,1.0,5.0,,,1.0,,,,1.0,,1.0,1.2511,budimir_ante,1.0,3.0,1.0,1.0,1.0,0.7623,,,,
12437563,home,Osasuna,Bryan Zaragoza,bryan-zaragoza,B. Zaragoza,F,97,165,5285,M,1084730,EUR,999993600,F,19,19,False,,25.0,23.0,1.0,1.0,0.0,8.0,8.0,17.0,22.0,,,,,86.0,52.0,7.1,13.0,0.298356,3,,,,5.0,2.0,,,7.0,7.0,,10.0,4.0,1.0,1.0,1.0,1.0,,1.0,,,,,2.0,,1.0,0.085,bryanzaragoza,,1.0,1.0,,,0.0611,,,,
12437563,home,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188,428,M,1010165,EUR,966816000,D,23,23,True,,11.0,9.0,2.0,1.0,0.0,3.0,4.0,7.0,9.0,,,,,29.0,24.0,6.3,5.0,0.0810976,0,,,,2.0,1.0,2.0,,3.0,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12437563,home,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,10,10,True,,12.0,11.0,2.0,2.0,0.0,1.0,1.0,11.0,13.0,,1.0,,,29.0,19.0,7.0,3.0,0.0254637,1,,,,2.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,,1.0,,,,1.0,,,,0.0582,,,,1.0,,,0.2205,,,,
12437563,home,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,997280,EUR,973209600,F,9,9,True,,9.0,6.0,,,0.0,3.0,4.0,3.0,5.0,,2.0,,,17.0,10.0,6.3,3.0,0.146978,1,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,0.1176,,1.0,1.0,,,,,,,,
