match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalCross,stat_totalContest,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,player_lastName,stat_wasFouled,stat_challengeLost,stat_wonContest,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,stat_expectedGoalsOnTarget,stat_shotOffTarget,captain,stat_accurateCross,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_keyPass,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_errorLeadToAShot
14771936,home,Al-Fateh,Fernando Pacheco,fernando-pacheco,F. Pacheco,G,1,186.0,225,M,144501,EUR,706147200.0,G,1,1,False,36.0,24.0,19.0,7.0,0.0,23.0,26.0,1.0,10.0,7.0,1.0,5.0,8.0,90.0,47.0,8.8,12.0,0.000139,40.71571584575,8.0,12.495,6.72,1.5403,0,0.5407,0.02,-0.05,-0.06,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771936,home,Al-Fateh,Fawaz Al-Hamad,fawaz-al-hamad,F. Al-Hamad,D,55,,7,M,2398148,EUR,1079654400.0,D,55,55,False,35.0,24.0,10.0,4.0,0.0,20.0,27.0,4.0,8.0,1.0,,,,90.0,47.0,6.4,11.0,0.00265194,46.494731409672,8.0,12.075,10.29,,0,,0.03,0.01,-0.01,,Fawaz Al-Hamad,4.0,1.0,5.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771936,home,Al-Fateh,Jorge Fernandes,jorge-fernandes,J. Fernandes,D,44,193.0,146,M,814673,EUR,859939200.0,D,44,44,False,36.0,28.0,9.0,6.0,0.0,18.0,22.0,10.0,14.0,4.0,,,,90.0,51.0,7.1,10.0,0.00543182,70.964462171665,9.0,47.355,15.54,,0,,0.18,0.06,-0.07,,,3.0,6.0,4.0,7.0,10.0,,,1.0,,,1.0,1.0,15.541338938457,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14771936,home,Al-Fateh,Ziyad Aljari,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400.0,D,4,4,False,14.0,12.0,1.0,,0.0,11.0,11.0,1.0,3.0,5.0,,,,64.0,28.0,7.0,2.0,0.00056192,,,,,,0,,-0.02,,0.26,,Ziyad Aljari,1.0,1.0,1.0,4.0,7.0,,,3.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14771936,home,Al-Fateh,Saeed Baattia,saeed-baattia,S. Baattia,D,15,172.0,25,M,1521953,EUR,969667200.0,M,15,15,False,34.0,25.0,3.0,,0.0,12.0,16.0,13.0,18.0,2.0,,,,90.0,60.0,7.6,17.0,0.0259165,95.14088144202,9.0,-11.655,22.68,,0,,0.14,-0.25,-0.03,,Saeed Baattia,3.0,8.0,6.0,18.0,3.0,,1.0,4.0,3.0,2.0,1.0,2.0,24.391616920573,1.0,,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
14771936,home,Al-Fateh,Naif Masoud,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600.0,M,6,6,False,16.0,11.0,2.0,1.0,0.0,7.0,10.0,4.0,6.0,4.0,,,,64.0,30.0,6.8,8.0,0.00244746,40.22966760114,7.0,14.175,12.285,,1,,0.02,0.03,-0.04,,Naif Masoud,1.0,1.0,3.0,4.0,2.0,,3.0,,,,1.0,,,,,3.0,2.0,,1.0,1.0,0.0085,0.0,,,,,,,,,,,,,,,,,
14771936,home,Al-Fateh,Zaydou Youssouf,zaydou-youssouf,Z. Youssef,M,33,183.0,567,M,862194,EUR,931651200.0,M,33,33,False,39.0,28.0,12.0,5.0,0.0,16.0,18.0,12.0,21.0,7.0,,,,90.0,57.0,7.1,14.0,0.00625685,74.498857596849,9.0,-28.455,5.25,,1,,0.06,-0.11,-0.05,,,,1.0,5.0,11.0,1.0,,1.0,6.0,2.0,3.0,1.0,2.0,,,,2.0,1.0,2.0,1.0,1.0,0.0304,-0.17,1.0,,,,,,,,,,,,,,,,
14771936,home,Al-Fateh,Wesley Delgado,wesley-delgado,W. Delgado,F,23,186.0,52,M,2275593,EUR,1078444800.0,M,23,23,False,13.0,9.0,1.0,,0.0,6.0,7.0,3.0,6.0,3.0,,,,80.0,35.0,8.0,9.0,0.00237235,40.540133366002,6.0,34.86,10.71,,2,,0.01,-0.12,0.46,,Wesley Delgado,,,8.0,7.0,2.0,1.0,1.0,5.0,4.0,4.0,1.0,2.0,,,,1.0,3.0,1.0,3.0,,1.7428,0.51,,2.0,2.0,1.0,1.9828,,,,,,,,,,,,
14771936,home,Al-Fateh,Abdullah Al-Anazi,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400.0,F,94,94,False,21.0,14.0,3.0,3.0,0.0,8.0,10.0,6.0,11.0,9.0,,,,80.0,35.0,7.1,10.0,0.0101919,72.203065838176,9.0,-1.155,5.985,,1,,0.25,0.05,0.15,,Abdullah Al-Anazi,1.0,,4.0,6.0,,,1.0,,,1.0,1.0,2.0,,,,4.0,1.0,2.0,1.0,,0.0976,-0.27,1.0,,,,,1.0,,,,,,,,,,,
14771936,home,Al-Fateh,Mourad Batna,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800.0,F,11,11,False,21.0,16.0,1.0,1.0,1.0,2.0,2.0,14.0,19.0,2.0,,,,89.0,46.0,10.0,13.0,0.614464,232.56900079071,16.0,134.715,28.875,,5,,0.65,1.0,0.18,,,3.0,1.0,7.0,7.0,3.0,,,,,1.0,4.0,5.0,168.31653655237,9.0,,2.0,,4.0,2.0,2.0,1.4101,0.46,2.0,2.0,1.0,,1.6942,1.0,True,1.0,1.0,1.0,4.0,3.0,,,,,
