match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_aerialLost,stat_totalContest,stat_wonContest,stat_wasFouled,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_totalOffside,player_sofascoreId,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_lastManTackle,stat_penaltyConceded
12421015,home,Club Brugge KV,Christos Tzolis,tzolis-christos,C. Tzolis,M,8,180,9518,M,1031259,EUR,1012348800,F,8,8,False,28.0,20.0,2.0,2.0,0.0,5.0,7.0,15.0,26.0,1.0,,,64.0,41.0,7.1,15.0,0.303741,1,,,,5.0,,2.0,1.0,1.0,,2.0,,,1.0,,,0.0527,3.0,,,,1.0,,,,1.0,,1.0,,,,,,,absolute_christostzolis,,,,,,
12421015,home,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3732,M,949962,EUR,917827200,F,9,9,True,11.0,7.0,1.0,,0.0,2.0,4.0,5.0,7.0,1.0,,,26.0,16.0,6.5,7.0,0.0218746,0,,,,,,2.0,3.0,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
12421015,home,Club Brugge KV,Hugo Siquet,hugo-siquet,H. Siquet,D,41,180,607,M,983041,EUR,1026172800,D,41,41,True,4.0,4.0,,,0.0,2.0,2.0,2.0,2.0,,,,15.0,5.0,6.4,,0.00337139,0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421015,home,Club Brugge KV,Romeo Vermant,romeo-vermant,R. Vermant,F,17,184,1524,M,1069336,EUR,1074902400,F,17,17,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,15.0,7.0,7.1,2.0,0.00179135,0,,Romeo,Vermant,,,,3.0,,,,,1.0,,,,,,1.0,,,,,2.0,,,,,,,,,,,,1.0,,,,,
12421015,home,Club Brugge KV,Ardon Jashari,ardon-jashari,A. Jashari,M,30,180,4830,M,1034082,EUR,1027987200,M,30,30,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,8.0,5.0,6.6,1.0,0.00059163,0,,,,,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12421015,home,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172,3088,M,942479,EUR,950572800,F,21,21,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,8.0,4.0,6.4,3.0,0.00660019,0,,,,,,2.0,,,,,,,,,1.0,,,,1.0,,,,,,,,2.0,,,,,,1.0,,,,,,,
12421015,home,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,424,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421015,home,Club Brugge KV,Zaid Romero,zaid-romero,Z. Romero,D,24,192,776,M,1108450,EUR,945216000,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421015,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,885,M,1104897,EUR,1106265600,D,58,58,True,,,,,,,,,,,,,,,,,,0,,Jorne,Spileers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421015,home,Club Brugge KV,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175,12536,M,1142675,EUR,1115596800,F,68,68,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421015,away,Royal Antwerp FC,Senne Lammens,senne-lammens,S. Lammens,G,31,193,27447,M,964753,EUR,1026000000,G,91,91,False,33.0,24.0,13.0,4.0,0.0,22.0,22.0,2.0,11.0,10.0,2.0,4.0,90.0,45.0,7.6,9.0,0.00109072,0,0.9839,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
12421015,away,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,224,M,889387,EUR,927158400,D,25,25,False,40.0,29.0,6.0,4.0,0.0,11.0,15.0,18.0,27.0,5.0,,,90.0,65.0,7.2,15.0,0.00925995,1,,,,2.0,,1.0,3.0,,,3.0,,2.0,1.0,1.0,,0.03,1.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,
12421015,away,Royal Antwerp FC,Toby Alderweireld,toby-alderweireld,T. Alderweireld,D,,186,1445,M,44575,EUR,604800000,D,23,23,False,55.0,51.0,12.0,10.0,0.0,38.0,38.0,13.0,17.0,,,,90.0,67.0,7.4,4.0,0.00639245,2,,,,,,2.0,1.0,,2.0,7.0,,1.0,,,,0.1043,1.0,1.0,,2.0,,,,,,,,,True,1.0,,,,,,,,,,
12421015,away,Royal Antwerp FC,Zeno Van Den Bosch,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191,594,M,1103765,EUR,1057449600,D,33,33,False,77.0,71.0,8.0,4.0,0.0,51.0,51.0,20.0,26.0,2.0,,,90.0,89.0,7.1,6.0,0.0128635,0,,,,,,2.0,2.0,,,6.0,1.0,,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,
12421015,away,Royal Antwerp FC,Denis Odoi,denis-odoi,D. Odoi,M,3,177,876,M,58994,EUR,580694400,D,6,6,False,40.0,32.0,5.0,4.0,0.0,19.0,21.0,13.0,19.0,3.0,,,87.0,54.0,6.5,9.0,0.00782538,0,,Denis,Odoi,,,5.0,5.0,,,3.0,1.0,2.0,1.0,,3.0,,,3.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12421015,away,Royal Antwerp FC,Mandela Keita,mandela-keita,M. Keita,M,16,180,1237,M,1110136,EUR,1020988800,M,27,27,False,49.0,48.0,1.0,1.0,0.0,26.0,26.0,22.0,23.0,2.0,,,90.0,63.0,7.0,3.0,0.0258816,0,,Mandela Keita,,,,5.0,6.0,,,2.0,,3.0,1.0,,3.0,,1.0,,1.0,1.0,,,5.0,,,,1.0,,,,,,,,,,,,,
12421015,away,Royal Antwerp FC,Mahamadou Doumbia,mahamadou-doumbia,M. Doumbia,M,17,186,5407,M,1400846,EUR,1084579200,M,20,20,False,31.0,29.0,3.0,2.0,0.0,11.0,12.0,18.0,20.0,6.0,,,87.0,45.0,6.6,6.0,0.016605,0,,Mahamadou Doumbia,,1.0,,7.0,4.0,,,1.0,2.0,1.0,2.0,2.0,5.0,,1.0,,1.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0
12421015,away,Royal Antwerp FC,Gyrano Kerk,gyrano-kerk,G. Kerk,M,7,175,505,M,386950,EUR,817862400,M,7,7,False,10.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,8.0,4.0,,,65.0,26.0,6.7,10.0,0.0206174,2,,,,,,5.0,2.0,2.0,,1.0,,1.0,1.0,1.0,,0.6249,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,5.0,0.0801,,,,,,,,,,,,
12421015,away,Royal Antwerp FC,Tjaronn Chery,tjaronn-chery,T. Chery,M,10,170,874,M,35208,EUR,581385600,M,9,9,False,18.0,15.0,1.0,1.0,0.0,5.0,5.0,11.0,19.0,2.0,,,78.0,37.0,6.8,12.0,0.00337718,3,,,,6.0,1.0,4.0,6.0,1.0,1.0,1.0,,,2.0,1.0,1.0,0.3339,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.1825,,,,,,,,,,,,
12421015,away,Royal Antwerp FC,Jacob Ondrejka,ondrejka-jacob,J. Ondrejka,M,17,180,1006,M,1004790,EUR,1030924800,M,11,11,False,17.0,16.0,,,0.0,7.0,7.0,12.0,16.0,3.0,,,90.0,35.0,7.5,8.0,0.273938,2,,,,6.0,3.0,4.0,3.0,,1.0,,,1.0,,,,0.1428,4.0,,1.0,1.0,4.0,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,
12421015,away,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184,1452,M,339901,EUR,771552000,F,18,18,False,19.0,15.0,3.0,2.0,0.0,12.0,13.0,3.0,7.0,3.0,,,90.0,34.0,7.2,8.0,0.00247516,1,,,,1.0,,2.0,6.0,1.0,,2.0,,,2.0,2.0,,0.1831,,1.0,,1.0,1.0,1.0,2.0,,,1.0,2.0,0.261,,,,,1.0,,,,,,,
12421015,away,Royal Antwerp FC,Anthony Valencia,anthony-valencia,A. Valencia,F,14,175,559,M,1020197,EUR,1058659200,F,14,14,True,5.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,2.0,,,,25.0,10.0,6.6,2.0,0.002525,1,,,,,,2.0,1.0,,,,,,1.0,1.0,1.0,0.0516,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12421015,away,Royal Antwerp FC,Christopher Scott,christopher-scott,C. Scott,M,30,174,169,M,997118,EUR,1023408000,M,30,30,True,9.0,9.0,,,0.0,1.0,1.0,8.0,8.0,1.0,,,12.0,13.0,6.5,1.0,0.00895232,1,,,,,,3.0,1.0,,1.0,,,,,,,0.0197,1.0,,,3.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,
12421015,away,Royal Antwerp FC,Jaïro Riedewald,jairo-riedewald,J. Riedewald,M,44,186,1207,M,285989,EUR,842227200,M,4,4,True,3.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,,,11.0,6.0,6.6,,0.00023187,0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421015,away,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188,1350,M,599114,EUR,802569600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421015,away,Royal Antwerp FC,Ayrton Costa,ayrton-costa,A. Costa,D,32,179,1038,M,976485,EUR,931824000,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421015,away,Royal Antwerp FC,Kobe Corbanie,corbanie-kobe,K. Corbanie,D,2,187,205,M,1463869,EUR,1115683200,D,2,2,True,,,,,,,,,,,,,,,,,,0,,Kobe Corbanie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421015,away,Royal Antwerp FC,Rosen Bozhinov,rosen-bozhinov,R. Bozhinov,D,2,195,619,M,1152943,EUR,1106438400,D,26,26,True,,,,,,,,,,,,,,,,,,0,,Rosen Bozhinov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421015,away,Royal Antwerp FC,Milan Smits,smits-milan,M. Smits,M,6,183,74,M,1475074,EUR,1100304000,M,46,46,True,,,,,,,,,,,,,,,,,,0,,Milan Smits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421015,away,Royal Antwerp FC,Victor Udoh,udoh-victor,V. Udoh,F,,172,129,M,1512489,EUR,1098057600,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
