match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_outfielderBlock,stat_shotOffTarget,stat_totalCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,captain,stat_dispossessed,stat_wonContest,stat_goalAssist,stat_accurateCross,stat_hitWoodwork,stat_keyPass,player_sofascoreId,player_firstName,player_lastName,stat_punches,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_bigChanceCreated
11067382,home,Coritiba,Gabriel Vasconcelos,gabriel-vasconcelos,G. Vasconcelos,G,1,193,501,M,147467,EUR,717552000,G,1,1,False,25.0,14.0,21.0,10.0,4.0,4.0,10.0,21.0,1.0,12.0,1.0,3.0,5.0,1.0,1.0,90.0,38.0,8.1,11.0,0.0,0.0,0.00678345,0,0.3796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067382,home,Coritiba,Natanael,natanael,Natanael,D,2,172,1029,M,1046805,EUR,1010188800,D,16,16,False,20.0,14.0,3.0,2.0,5.0,6.0,9.0,14.0,6.0,2.0,,,,,,90.0,44.0,7.2,11.0,0.0,0.0,0.00268533,0,,1.0,1.0,4.0,6.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11067382,home,Coritiba,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185,1470,M,590324,EUR,830995200,D,13,13,False,29.0,20.0,5.0,,16.0,18.0,4.0,11.0,7.0,8.0,,,,,,90.0,50.0,7.7,10.0,0.0,0.0,0.00052424,0,,,2.0,3.0,6.0,1.0,6.0,4.0,3.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,
11067382,home,Coritiba,Henrique,henrique,Henrique,D,,185,55,,37288,EUR,529632000,D,3,3,False,18.0,16.0,2.0,2.0,15.0,15.0,1.0,3.0,7.0,1.0,,,,,,90.0,28.0,7.2,2.0,0.0361,0.0,0.0003471,1,,1.0,2.0,1.0,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11067382,home,Coritiba,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,252781,EUR,740793600,D,26,26,False,27.0,22.0,6.0,2.0,13.0,15.0,9.0,13.0,1.0,3.0,,,,,,77.0,47.0,7.2,10.0,0.1681,0.4182,0.0297277,1,,1.0,,4.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,
11067382,home,Coritiba,Willian Farias,willian-farias,W. Farias,M,5,176,330,M,243239,EUR,613094400,M,8,8,False,25.0,22.0,3.0,1.0,12.0,12.0,10.0,13.0,,2.0,,,,,,90.0,36.0,6.9,6.0,0.0,0.0,0.0063382,0,,,1.0,4.0,6.0,1.0,1.0,4.0,1.0,2.0,,3.0,,,,,,,,True,1.0,1.0,,,,,,,,,,,
11067382,home,Coritiba,Diogo Oliveira,diogo-oliveira,Diogo Oliveira,F,9,194,211,M,1018176,EUR,849657600,M,18,18,False,15.0,11.0,1.0,,4.0,6.0,7.0,9.0,1.0,4.0,,,,,,59.0,26.0,7.2,7.0,0.0679,0.0,0.0141726,1,,1.0,4.0,5.0,10.0,,,6.0,4.0,3.0,,4.0,,,1.0,,,,,,,,,,,,,,,,,,
11067382,home,Coritiba,Matheus Bianqui,matheus-bianqui,M. Bianqui,M,17,187,122,M,981746,EUR,886204800,M,17,17,False,13.0,11.0,2.0,1.0,7.0,8.0,4.0,6.0,2.0,5.0,,,,,,77.0,33.0,7.1,4.0,0.0,0.0,0.00164145,0,,2.0,3.0,6.0,9.0,1.0,1.0,4.0,3.0,,2.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,
11067382,home,Coritiba,Sebastian Gomez,sebastian-gomez,S. Gomez,M,19,172,521,M,925142,EUR,833760000,M,19,19,False,14.0,14.0,,,8.0,8.0,6.0,7.0,,2.0,,,,,,69.0,25.0,6.4,5.0,0.0,0.0,0.00366184,0,,1.0,,5.0,3.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,
11067382,home,Coritiba,Marcelino Moreno,marcelino-moreno,M. Moreno,M,10,175,936,M,848472,EUR,804038400,M,10,10,False,18.0,17.0,2.0,1.0,9.0,9.0,10.0,13.0,,8.0,,,,,,90.0,55.0,6.9,20.0,0.0867,0.0,0.124526,2,,,,12.0,10.0,12.0,,3.0,2.0,4.0,4.0,1.0,1.0,,2.0,4.0,,,,,2.0,3.0,1.0,2.0,1.0,2.0,,,,,,,
