match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_keyPass,stat_totalContest,stat_wonContest,stat_wonTackle,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_dispossessed,stat_penaltyWon,stat_penaltyMiss,stat_penaltyFaced,stat_clearanceOffLine,stat_totalOffside,stat_penaltyConceded
12514050,home,Santa Clara,João Costa,,,joao-costa,J. Costa,F,17,185,78,M,1511976,EUR,952387200,F,17,17,False,,17.0,11.0,,,0.0,5.0,9.0,6.0,8.0,1.0,1.0,,,,64.0,22.0,6.4,10.0,0.00697276,0,,,1.0,5.0,1.0,,,,,,,,3.0,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,
12514050,home,Santa Clara,Ricardinho,,,ricardinho,Ricardinho,M,21,178,116,M,1094399,EUR,902361600,M,10,10,True,,3.0,1.0,,,0.0,1.0,1.0,,2.0,,1.0,,,,26.0,6.0,6.5,3.0,2.528e-05,0,,,,4.0,2.0,,,,,,,1.0,,1.0,2.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,
12514050,home,Santa Clara,Guilherme Ramos,,,guilherme-ramos,G. Ramos,D,13,191,220,M,827192,EUR,871257600,D,27,27,True,,8.0,3.0,3.0,,0.0,3.0,4.0,,4.0,1.0,1.0,,,,23.0,11.0,6.6,5.0,4.146e-05,0,,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12514050,home,Santa Clara,Gustavo Klismahn,Klismahn,,gustavo-klismahn,G. Klismahn,M,77,179,89,M,1162051,EUR,943315200,M,77,77,True,,6.0,4.0,2.0,,0.0,4.0,4.0,,3.0,2.0,2.0,,,,11.0,10.0,6.6,3.0,2.063e-05,0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,
12514050,home,Santa Clara,Lucas Soares,,,lucas-soares,L. Soares,M,42,176,85,M,991358,EUR,894240000,D,42,42,True,,,,,,0.0,,,,,,,,,,11.0,2.0,6.4,1.0,,0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
12514050,home,Santa Clara,Alisson Safira,,,allison-safira,A. Safira,F,25,178,356,M,870927,EUR,795398400,F,9,9,True,,5.0,2.0,,,0.0,1.0,2.0,1.0,3.0,,1.0,,,,11.0,8.0,6.6,3.0,0.00216794,1,,,3.0,2.0,5.0,1.0,,,,,,,,2.0,2.0,0.7884,,2.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,
12514050,home,Santa Clara,Neneca,,,neneca,Neneca,G,12,192,90,M,1186955,EUR,1061942400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514050,home,Santa Clara,Matheus Pereira,,,matheus-pereira,M. Pereira,M,3,172,198,M,1016898,EUR,977356800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514050,home,Santa Clara,Serginho,,,serginho,Serginho,M,35,181,94,M,1019184,EUR,944006400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514050,home,Santa Clara,Bruno Almeida,,,bruno-almeida,B. Almeida,M,10,172,75,M,941314,EUR,842227200,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514050,away,Gil Vicente,Andrew,,,andrew,Andrew,G,42,189,2669,M,947893,EUR,993945600,G,42,42,False,,33.0,29.0,12.0,8.0,0.0,29.0,32.0,,1.0,,7.0,,,,90.0,38.0,6.3,4.0,0.00010294,0,-0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12514050,away,Gil Vicente,Zé Carlos,Zé,Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,False,,28.0,24.0,7.0,4.0,0.0,16.0,16.0,8.0,13.0,3.0,1.0,,,,58.0,48.0,6.2,8.0,0.00487423,0,,1.0,,3.0,1.0,,,,,,,,1.0,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,
12514050,away,Gil Vicente,Jonathan Buatu,,,jonathan-buatu-mananga,J. Buatu,D,39,187,415,M,800348,EUR,749088000,D,39,39,False,,70.0,63.0,4.0,3.0,0.0,43.0,47.0,20.0,23.0,1.0,1.0,,,,90.0,80.0,7.2,9.0,0.0160556,0,,,2.0,5.0,4.0,,,,,2.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,
12514050,away,Gil Vicente,Rúben Fernandes,,,ruben-fernandes,R. Fernandes,D,26,186,38,M,59751,EUR,515721600,D,26,26,False,True,83.0,76.0,11.0,6.0,0.0,57.0,59.0,19.0,24.0,3.0,,,,,90.0,92.0,6.8,7.0,0.0160714,0,,,3.0,1.0,3.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12514050,away,Gil Vicente,Sandro Cruz,,,cruz-sandro,S. Cruz,D,57,182,281,M,982146,EUR,989625600,D,57,57,False,,51.0,42.0,5.0,3.0,0.0,25.0,26.0,17.0,28.0,2.0,2.0,,,,90.0,75.0,6.2,13.0,0.0111521,0,,3.0,1.0,2.0,3.0,,,,,,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0
12514050,away,Gil Vicente,Kanya Fujimoto,,,kanya-fujimoto,K. Fujimoto,M,27,176,609,M,925987,EUR,930787200,M,10,10,False,,24.0,19.0,2.0,2.0,0.0,6.0,7.0,13.0,19.0,,,,,,89.0,35.0,6.8,9.0,0.161921,2,,2.0,,2.0,1.0,1.0,,1.0,,1.0,,1.0,,,,0.1467,,,1.0,1.0,,,,,,,,1.0,,,,,,
12514050,away,Gil Vicente,Jesús Castillo,,,jesus-castillo,J. Castillo,M,6,183,642,M,978543,EUR,992217600,M,6,6,False,,36.0,33.0,6.0,6.0,0.0,20.0,22.0,13.0,14.0,1.0,6.0,,,,58.0,42.0,6.6,4.0,0.011969,1,,,,2.0,,1.0,,,,,1.0,,,,1.0,0.027,,,,,,,,1.0,,,,,,,,,,
12514050,away,Gil Vicente,Santi García,,,santi-garcia,S. García,M,95,184,131,M,1084746,EUR,999043200,M,19,19,False,,34.0,28.0,1.0,1.0,0.0,13.0,15.0,15.0,19.0,,6.0,,,,90.0,48.0,6.7,12.0,0.0428439,2,,,1.0,12.0,3.0,,1.0,1.0,1.0,,1.0,,3.0,1.0,5.0,0.0864,0.5007,4.0,,3.0,1.0,,,1.0,,,,1.0,,,,,,
12514050,away,Gil Vicente,Jordi Mboula,,,jordi-mboula,J. Mboula,F,2,182,263,M,826003,EUR,921542400,F,77,77,False,,23.0,16.0,,,1.0,7.0,9.0,9.0,15.0,2.0,5.0,,,,75.0,35.0,6.6,14.0,0.0448843,0,,1.0,2.0,7.0,4.0,,,,,,,,2.0,2.0,3.0,,,,1.0,3.0,,,,,,,,1.0,,,,,1.0,
12514050,away,Gil Vicente,Cauê,,,caue,Cauê,F,27,184,177,M,831516,EUR,1037404800,F,20,20,False,,8.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,6.0,1.0,1.0,,,,58.0,15.0,6.6,6.0,0.00390454,1,,,1.0,4.0,2.0,,,1.0,,,,,3.0,1.0,1.0,0.089,,3.0,,,,,,,,,,,,,,,,
12514050,away,Gil Vicente,Félix Correia,,,felix-correia,F. Correia,M,27,178,1349,M,934498,EUR,980121600,F,71,71,False,,52.0,38.0,8.0,4.0,0.0,15.0,17.0,23.0,40.0,1.0,6.0,,,,90.0,69.0,7.0,26.0,0.12742,1,,5.0,,2.0,3.0,1.0,,,,,,,4.0,3.0,,0.1263,,,2.0,1.0,,,,1.0,,,,,,,,,,
12514050,away,Gil Vicente,Jonathan Mutombo,Jonathan,Mutombo,jonathan-mutombo-mawesi,J. Mutombo,D,45,190,54,M,1004444,EUR,1030406400,D,45,45,True,,23.0,19.0,2.0,,0.0,9.0,10.0,11.0,15.0,2.0,4.0,,,,32.0,34.0,7.0,5.0,0.0573886,1,,2.0,,1.0,2.0,,,1.0,,,1.0,1.0,,,,0.0568,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
12514050,away,Gil Vicente,Mory Gbane,,,gbane-mory,M. Gbane,M,24,188,509,M,1003400,EUR,977702400,M,24,24,True,,29.0,23.0,4.0,3.0,0.0,16.0,19.0,7.0,10.0,,2.0,,,,32.0,35.0,6.6,8.0,0.00424692,0,,,1.0,2.0,2.0,,,,,,,1.0,2.0,1.0,2.0,,,1.0,,,,1.0,,,,,,,,,,,,
12514050,away,Gil Vicente,Jorge Aguirre,,,jorge-aguirre,J. Aguirre,F,9,183,221,M,1085371,EUR,946944000,F,9,9,True,,7.0,4.0,,,0.0,2.0,2.0,3.0,6.0,,1.0,,,,32.0,13.0,6.7,6.0,0.0917519,1,,1.0,,3.0,1.0,1.0,,,,,,,1.0,1.0,,0.171,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,
12514050,away,Gil Vicente,Tidjany Touré,,,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,F,7,7,True,,9.0,7.0,1.0,,0.0,,1.0,7.0,8.0,,,,,,15.0,12.0,6.9,2.0,0.0160483,1,,,,,2.0,1.0,,,,,,,,1.0,,0.083,,,,1.0,1.0,,,,,,,,,,,,,
12514050,away,Gil Vicente,João Teixeira,,,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,M,18,18,True,,3.0,1.0,,,0.0,,,1.0,3.0,,,,,,9.0,4.0,6.5,3.0,0.00026045,0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12514050,away,Gil Vicente,Brian Araújo,,,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514050,away,Gil Vicente,Kazu,,,kazu,Kazu,D,88,175,102,M,1047648,EUR,953337600,D,88,88,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514050,away,Gil Vicente,Marvin Elimbi,Marvin,Elimbi,marvin-elimbi,M. Elimbi,D,4,186,83,M,1114164,EUR,1045699200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514050,away,Gil Vicente,Diego Collado,,,diego-collado,D. Collado,F,7,173,71,M,1010551,EUR,978998400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
