match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_dispossessed,stat_wasFouled,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_unsuccessfulTouch,stat_totalOffside,player_firstName,stat_penaltyConceded,player_lastName,stat_errorLeadToAShot,stat_penaltyWon
12764884,home,Real Betis,Adrián,adrian,Adrián,G,13,190.0,2122,M,50539,EUR,536630400,G,13,13,False,30.0,27.0,8.0,5.0,0.0,27.0,28.0,2.0,1.0,6.0,1.0,1.0,1.0,90.0,37.0,6.9,4.0,0.00011309,0,0.2882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764884,home,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176.0,889,M,893062,EUR,827452800,D,24,24,False,48.0,39.0,5.0,1.0,0.0,18.0,23.0,26.0,2.0,6.0,,,,63.0,61.0,6.7,12.0,0.00599561,0,,True,21.0,1.0,1.0,2.0,6.0,6.0,1.0,1.0,2.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12764884,home,Real Betis,Diego Llorente,diego-llorente,D. Llorente,D,3,185.0,1163,M,305278,EUR,745459200,D,3,3,False,88.0,78.0,8.0,1.0,0.0,57.0,61.0,27.0,6.0,2.0,,,,90.0,104.0,7.3,10.0,0.0262317,1,,,21.0,,1.0,1.0,2.0,4.0,,,2.0,3.0,2.0,1.0,1.0,1.0,0.026,0.0219,1.0,,,,,,,,,,,,,,,,,
12764884,home,Real Betis,Natan,natan,Natan,D,4,188.0,3280,M,1015287,EUR,981417600,D,6,6,False,74.0,67.0,8.0,3.0,0.0,50.0,52.0,22.0,6.0,4.0,,,,90.0,84.0,6.7,7.0,0.00884107,0,,,17.0,,2.0,2.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12764884,home,Real Betis,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182.0,1733,M,67769,EUR,714700800,D,12,12,False,48.0,43.0,6.0,3.0,0.0,20.0,21.0,33.0,1.0,5.0,,,,90.0,65.0,7.1,11.0,0.0966126,0,,,26.0,6.0,,2.0,2.0,4.0,,,1.0,1.0,,1.0,,,,,4.0,3.0,1.0,1.0,,,,,,,,,,,,,,
12764884,home,Real Betis,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178.0,2768,M,816763,EUR,824947200,M,18,18,False,58.0,48.0,4.0,2.0,0.0,20.0,24.0,39.0,2.0,5.0,,,,90.0,79.0,7.8,13.0,0.309007,5,,,32.0,5.0,,,,5.0,,3.0,2.0,2.0,1.0,,1.0,,0.4786,0.2064,3.0,4.0,,,3.0,1.0,1.0,3.0,,,,,,,,,,
12764884,home,Real Betis,Johnny Cardoso,johnny,J. Cardoso,M,5,186.0,5155,M,990169,EUR,1000944000,M,4,4,False,44.0,40.0,3.0,1.0,0.0,28.0,30.0,14.0,2.0,3.0,,,,81.0,57.0,6.7,6.0,0.028492,0,,,12.0,,,,6.0,3.0,3.0,2.0,1.0,,,1.0,,,,,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,
12764884,home,Real Betis,Sergi Altimira,sergi-altimira,S. Altimira,M,6,188.0,1047,M,1137814,EUR,998697600,M,16,16,False,72.0,66.0,5.0,3.0,0.0,33.0,36.0,36.0,,7.0,,,,90.0,84.0,7.2,8.0,0.0341449,0,,,33.0,,1.0,,4.0,4.0,,2.0,,3.0,3.0,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,
12764884,home,Real Betis,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177.0,44706,M,1011375,EUR,1008547200,M,10,10,False,31.0,25.0,,,0.0,5.0,7.0,26.0,,3.0,,,,90.0,49.0,7.3,15.0,0.0520762,2,,,20.0,2.0,1.0,1.0,8.0,4.0,,6.0,1.0,1.0,1.0,2.0,1.0,,0.406,0.0456,1.0,,1.0,,2.0,,1.0,,ez_abde,1.0,1.0,2.0,1.0,,,,,
12764884,home,Real Betis,Chimy Ávila,chimy-avila,C. Ávila,F,9,171.0,2152,M,789381,EUR,760492800,F,9,9,False,17.0,13.0,1.0,1.0,1.0,3.0,5.0,12.0,,4.0,,,,80.0,33.0,7.1,9.0,0.0304864,3,,,10.0,,1.0,1.0,6.0,5.0,1.0,,,,,2.0,1.0,,0.1665,0.0518,2.0,,2.0,4.0,,,1.0,1.0,,,,2.0,,,,,,
