match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_challengeLost,stat_penaltyConceded,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_wonTackle,stat_expectedGoalsOnTarget,stat_accurateCross,player_lastName,player_sofascoreId,stat_errorLeadToAShot,stat_goals,stat_penaltyWon,stat_penaltyMiss
12450238,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,F,10,10,False,,8.0,8.0,,,0.0,4.0,4.0,4.0,5.0,1.0,,,,,,59.0,21.0,6.7,2.0,0.00110039,5,,,1.0,1.0,4.0,2.0,,,,,,,2.0,1.0,,,1.0,,,2.0,2.0,,2.0,0.4959,1.0,,,1.0,,0.1,,,,,,,
12450238,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,,26.0,23.0,2.0,1.0,0.0,11.0,11.0,12.0,15.0,3.0,,,,,,45.0,36.0,7.0,4.0,0.0070745,1,,Khalil Fayad,,1.0,2.0,6.0,,1.0,,,1.0,1.0,1.0,,,2.0,,2.0,2.0,,,1.0,,0.0277,1.0,,,1.0,1.0,0.0117,,,,,,,
12450238,home,Montpellier,Rabby Nzingoula,rabby-nzingoula,R. Nzingoula,M,22,183,464,M,1492676,EUR,1132876800,M,19,19,True,,16.0,13.0,1.0,,0.0,1.0,1.0,13.0,16.0,3.0,,,,,,31.0,24.0,6.4,4.0,0.0520748,1,,,1.0,,4.0,2.0,,1.0,,,,2.0,,2.0,1.0,,,1.0,,,1.0,,,0.017,1.0,,,,1.0,,1.0,,,,,,
12450238,home,Montpellier,Nicolas Pays,nicolas-pays,N. Pays,F,18,180,89,M,1622129,EUR,1057536000,F,18,18,True,,9.0,5.0,,,0.0,1.0,1.0,5.0,12.0,,,,,,,30.0,16.0,6.8,8.0,0.0443416,1,,,4.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,,1.0,,,,0.0581,,,,,,,1.0,,,,,,
12450238,home,Montpellier,Junior Ndiaye,ndiaye-junior,J. Ndiaye,F,,180,96,M,1195700,EUR,1112054400,F,41,41,True,,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,,,,12.0,5.0,6.4,2.0,1.955e-05,0,,Junior Ndiaye,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,
12450238,home,Montpellier,Simon Cara,simon-cara,S. Cara,M,9,182,8,M,1948048,EUR,1112227200,F,46,46,True,,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,,,,,,10.0,4.0,6.5,1.0,0.00117069,0,,Simon Cara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450238,home,Montpellier,Dimitry Bertaud,bertaud-dimitry,D. Bertaud,G,16,179,4975,M,794465,EUR,897091200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d_bertaud16,,,,
12450238,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450238,home,Montpellier,Yael Mouanga,yael-mouanga,Y. Mouanga,D,23,183,91,M,1170536,EUR,1122076800,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,Yael Mouanga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450238,home,Montpellier,Theo Chennahi,chennahi-theo,T. Chennahi,M,44,182,70,M,1634349,EUR,1107648000,M,44,44,True,,,,,,,,,,,,,,,,,,,,,,0,,Théo Chennahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450238,away,Stade Rennais,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,1,1,False,,49.0,38.0,18.0,8.0,0.0,37.0,44.0,1.0,5.0,8.0,1.0,5.0,,,5.0,90.0,60.0,8.0,11.0,0.00020908,0,1.1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
12450238,away,Stade Rennais,Jérémy Jacquet,jeremy-jacquet,J. Jacquet,D,97,191,9015,M,1445625,EUR,1121212800,D,97,97,False,,35.0,33.0,2.0,1.0,0.0,22.0,23.0,11.0,12.0,,,,,,,90.0,54.0,7.5,3.0,0.00803577,2,,,,4.0,5.0,6.0,,10.0,,,,2.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,1.0,,0.1353,,,,1.0,1.0,0.0708,,,,,,,
12450238,away,Stade Rennais,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,24,24,False,,52.0,45.0,7.0,2.0,0.0,30.0,32.0,15.0,20.0,2.0,,,,,,73.0,65.0,7.4,7.0,0.00775477,1,,,,,1.0,5.0,,7.0,,2.0,2.0,1.0,,1.0,,4.0,,,,1.0,,,,0.0648,,,,,,,,,,,,,
12450238,away,Stade Rennais,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,5,5,False,,60.0,49.0,8.0,1.0,0.0,37.0,41.0,12.0,20.0,2.0,,,,,,90.0,75.0,7.2,13.0,0.0071693,1,,,1.0,,1.0,4.0,,5.0,,1.0,,,2.0,,,1.0,1.0,1.0,1.0,,,,,0.1536,,,1.0,1.0,,,,,,,,,
12450238,away,Stade Rennais,Lorenz Assignon,lorenz-assignon,L. Assignon,M,22,179,641,M,1009334,EUR,961632000,M,22,22,False,,33.0,24.0,4.0,1.0,1.0,11.0,17.0,13.0,20.0,7.0,,,,,,90.0,55.0,7.9,21.0,0.0443992,1,,,4.0,2.0,7.0,8.0,,3.0,,,,,,3.0,1.0,7.0,2.0,1.0,1.0,,,3.0,,0.2925,,,,1.0,,0.3001,,,,,1.0,,
12450238,away,Stade Rennais,Jordan James,jordan-james,J. James,M,6,190,940,M,1136409,EUR,1083024000,M,17,17,False,,31.0,25.0,1.0,,1.0,8.0,10.0,19.0,25.0,3.0,,,,,,73.0,43.0,7.6,9.0,0.263957,0,,,4.0,,2.0,3.0,1.0,2.0,,,,1.0,,1.0,3.0,,,2.0,2.0,,,1.0,,,1.0,,,,,,2.0,,,,,,
12450238,away,Stade Rennais,Djaoui Cissé,djaoui-cisse,D. Cissé,M,6,188,1161,M,1445628,EUR,1075507200,M,38,38,False,,50.0,40.0,4.0,3.0,0.0,21.0,26.0,19.0,24.0,9.0,,,,,,90.0,65.0,7.9,11.0,0.038403,2,,,,1.0,5.0,5.0,,1.0,,1.0,2.0,2.0,3.0,2.0,1.0,,,1.0,,,,,,0.0583,2.0,,,2.0,1.0,0.3021,,,,,1.0,,
12450238,away,Stade Rennais,Seko Fofana,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,M,8,8,False,,16.0,15.0,1.0,,0.0,10.0,10.0,5.0,6.0,1.0,,,,,,45.0,24.0,7.1,3.0,0.00689395,1,,,,,3.0,2.0,,2.0,,,1.0,,,1.0,,1.0,,2.0,1.0,,,1.0,,0.0756,1.0,,,1.0,,0.2963,,,sekofofana,,1.0,,
12450238,away,Stade Rennais,Adrien Truffert,truffert-adrien,A. Truffert,M,3,176,1506,M,999028,EUR,1006214400,M,3,3,False,True,37.0,30.0,1.0,,0.0,15.0,18.0,17.0,21.0,6.0,,,,,,90.0,56.0,7.4,8.0,0.272552,0,,,2.0,,4.0,8.0,,,,,2.0,3.0,4.0,3.0,3.0,2.0,,,,,,,,,1.0,,,,,,2.0,,,,,,
12450238,away,Stade Rennais,Ludovic Blas,ludovic-blas,L. Blas,F,10,180,1176,M,806076,EUR,883526400,F,10,10,False,,28.0,24.0,,,1.0,7.0,9.0,20.0,23.0,1.0,,,,,,82.0,48.0,7.7,9.0,0.775332,0,,,4.0,5.0,13.0,7.0,1.0,,,,1.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,,,2.0,,,3.0,,,,1.0,,3.0,,,,,,
12450238,away,Stade Rennais,Arnaud Kalimuendo,arnaud-kalimuendo,A. Kalimuendo,F,25,175,3552,M,954061,EUR,1011484800,F,9,9,False,,10.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,7.0,1.0,,,,,,88.0,28.0,7.6,7.0,0.00293788,5,,,1.0,3.0,5.0,5.0,,,,,,2.0,2.0,,,,1.0,2.0,1.0,,2.0,3.0,,1.1175,,,1.0,3.0,1.0,1.8655,,,,,1.0,1.0,1.0
12450238,away,Stade Rennais,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,F,11,11,True,,10.0,8.0,,,0.0,3.0,3.0,5.0,7.0,2.0,,,,,,45.0,16.0,6.4,5.0,0.00298519,2,,,,,2.0,1.0,,,,,,,,,,,1.0,1.0,1.0,2.0,,2.0,,0.563,1.0,,1.0,,,,,,,,,,
12450238,away,Stade Rennais,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,356352,EUR,758073600,M,33,33,True,,10.0,7.0,3.0,1.0,0.0,7.0,9.0,,1.0,,,,,,,17.0,17.0,6.7,3.0,2.411e-05,0,,,,,,3.0,,3.0,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12450238,away,Stade Rennais,Azor Matusiwa,azor-matusiwa,A. Matusiwa,M,5,173,458,M,856495,EUR,893721600,M,6,6,True,,10.0,9.0,,,0.0,7.0,8.0,2.0,2.0,1.0,,,,,,17.0,14.0,6.6,1.0,0.00443371,0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450238,away,Stade Rennais,Ismael Koné,ismael-kone,I. Koné,M,90,188,2687,M,1134351,EUR,1023321600,M,90,90,True,,5.0,4.0,,,0.0,1.0,1.0,3.0,4.0,1.0,,,,,,8.0,5.0,6.9,1.0,0.0728096,0,,Ismael Koné,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12450238,away,Stade Rennais,Ayanda Sishuba,sishuba-ayanda,A. Sishuba,M,28,169,460,M,1514294,EUR,1107302400,M,28,28,True,,,,,,0.0,,,,,,,,,,,2.0,2.0,,1.0,,0,,,,,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12450238,away,Stade Rennais,Steve Mandanda,steve-mandanda,S. Mandanda,G,30,185,792,M,27029,EUR,480816000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450238,away,Stade Rennais,Mahamadou Nagida,nagida-mahamadou,M. Nagida,D,18,176,1024,M,1545409,EUR,1119916800,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,Mahamadou Nagida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450238,away,Stade Rennais,Kyogo Furuhashi,furuhashi-kyogo,K. Furuhashi,F,9,170,4184,M,877766,EUR,790560000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kyogo_Furuhashi,,,,
12450238,away,Stade Rennais,Kazeem Olaigbe,kazeem-olaigbe,K. Olaigbe,F,70,178,771,M,1004346,EUR,1041465600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
