match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,player_firstName,player_lastName,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_possessionLostCtrl,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_wonTackle,stat_errorLeadToAGoal,stat_goalAssist,stat_accurateCross,stat_keyPass,stat_penaltyConceded,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,captain,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,player_sofascoreId,stat_goodHighClaim,stat_totalOffside,stat_bigChanceCreated
10434140,home,Fatih Karagümrük,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,12,192,1076,M,867595,EUR,918000000,G,1,1,False,8.0,8.0,8.0,8.0,1.0,1.0,25.0,9.0,6.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434140,home,Fatih Karagümrük,Davide Biraschi,davide-biraschi,D. Biraschi,D,4,182,102,M,233252,EUR,773107200,D,4,4,False,29.0,21.0,9.0,11.0,2.0,,90.0,52.0,6.8,1,,,9.0,2.0,12.0,19.0,1.0,4.0,2.0,5.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434140,home,Fatih Karagümrük,Rayyan Baniya,rayyan-baniya,R. Baniya,D,23,192,339,M,929739,EUR,919296000,D,99,99,False,52.0,48.0,41.0,41.0,4.0,,90.0,64.0,6.6,2,,,4.0,1.0,7.0,11.0,,,,2.0,,1.0,,,2.0,,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10434140,home,Fatih Karagümrük,Ibrahim Drešević,ibrahim-dresevic,I. Drešević,D,5,186,210,M,817987,EUR,854064000,D,5,5,False,58.0,51.0,37.0,42.0,2.0,,90.0,70.0,6.1,0,,,6.0,4.0,14.0,16.0,,,7.0,3.0,1.0,,,,3.0,2.0,1.0,3.0,9.0,,,,,,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,
10434140,home,Fatih Karagümrük,Levent Mercan,munir-levent-mercan,L. Mercan,D,22,176,1693,M,1085938,EUR,976406400,D,18,18,False,36.0,28.0,15.0,20.0,5.0,,90.0,67.0,7.3,0,,,4.0,1.0,16.0,20.0,4.0,,6.0,3.0,1.0,,1.0,2.0,8.0,,,1.0,14.0,3.0,2.0,,,,1.0,3.0,,,,1.0,3.0,4.0,,,,,,,,,,,,,,
10434140,home,Fatih Karagümrük,Otabek Shukurov,otabek-shukurov,O. Shukurov,M,63,182,2967,M,358890,EUR,835401600,M,29,29,False,36.0,29.0,13.0,14.0,,,72.0,45.0,6.3,0,,,5.0,3.0,17.0,26.0,4.0,,2.0,3.0,1.0,,,,4.0,1.0,,1.0,11.0,2.0,1.0,,,,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,
10434140,home,Fatih Karagümrük,Andrea Bertolacci,andrea-bertolacci,A. Bertolacci,M,,179,98,M,47568,EUR,663552000,M,91,91,False,45.0,32.0,19.0,20.0,2.0,,90.0,53.0,6.8,0,,,9.0,3.0,14.0,29.0,4.0,,2.0,1.0,1.0,,,,4.0,,,1.0,16.0,,,,,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,
10434140,home,Fatih Karagümrük,Magomed Ozdoev,magomed-ozdoev,M. Ozdoev,M,27,184,813,M,121185,EUR,720921600,M,27,27,False,35.0,29.0,12.0,13.0,1.0,,90.0,48.0,6.8,3,,,5.0,3.0,17.0,23.0,1.0,,2.0,2.0,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,9.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10434140,home,Fatih Karagümrük,Saba Lobjanidze,saba-lobjanidze,S. Lobjanidze,M,9,175,886,M,286923,EUR,787708800,F,7,7,False,18.0,16.0,5.0,5.0,1.0,,84.0,39.0,7.6,2,,,,,11.0,15.0,2.0,,3.0,4.0,,,,2.0,8.0,,2.0,1.0,8.0,4.0,4.0,,1.0,,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,
10434140,home,Fatih Karagümrük,Mbaye Diagne,mbaye-diagne,M. Diagne,F,45,191,1430,M,346790,EUR,688608000,F,9,9,False,22.0,13.0,3.0,5.0,,,90.0,35.0,7.4,3,,,,,10.0,17.0,,2.0,11.0,6.0,,1.0,2.0,,1.0,,1.0,1.0,13.0,4.0,2.0,,1.0,,2.0,7.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,
10434140,home,Fatih Karagümrük,Fabio Borini,fabio-borini,F. Borini,F,16,180,487,M,89510,EUR,670204800,F,16,16,False,38.0,27.0,10.0,14.0,2.0,,83.0,56.0,8.2,3,,,5.0,3.0,17.0,26.0,2.0,1.0,5.0,4.0,,,,,5.0,,3.0,3.0,17.0,2.0,1.0,1.0,3.0,,2.0,1.0,,,,,,1.0,,,2.0,1.0,True,,,,,,,,,
10434140,home,Fatih Karagümrük,Emiliano Viviano,emiliano-viviano,E. Viviano,G,,195,127,M,38599,EUR,502243200,G,2,2,True,36.0,22.0,19.0,25.0,,,65.0,39.0,6.2,0,,,20.0,8.0,3.0,11.0,,,,,,,,,9.0,,,,14.0,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,1.0,,,,
10434140,home,Fatih Karagümrük,Nicholas Anwan,nicholas-anwan,N. Anwan,M,24,188,32,M,1129985,EUR,990057600,M,24,24,True,11.0,6.0,5.0,6.0,3.0,,18.0,18.0,6.5,0,Nicholas,Anwan,1.0,,1.0,5.0,,,2.0,,,,,1.0,4.0,,,,6.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10434140,home,Fatih Karagümrük,Burak Kapacak,burak-kapacak,B. Kapacak,M,17,180,490,M,836686,EUR,944611200,M,22,22,True,4.0,4.0,1.0,1.0,,,17.0,6.0,6.4,1,,,,,3.0,4.0,1.0,,2.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434140,home,Fatih Karagümrük,Adem Ljajić,adem-ljajic,A. Ljajić,M,22,182,985,M,39587,EUR,686102400,M,10,10,True,8.0,7.0,3.0,3.0,,,16.0,9.0,6.3,0,,,,,4.0,5.0,,,2.0,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
