match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,captain,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goalAssist,stat_totalOffside
10382227,home,Vitesse,Bartosz Białek,bartosz-bialek,B. Białek,F,27,191,1324,M,1005211,EUR,1005436800,F,14,14,False,11.0,8.0,,,,1.0,8.0,10.0,6.0,12.0,2.0,,,,88.0,26.0,6.8,7.0,1,,6.0,4.0,2.0,,1.0,,,1.0,2.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,2.0,,1.0,,,,
10382227,home,Vitesse,Romaric Yapi,romaric-yapi,R. Yapi,D,16,178,61,M,927292,EUR,963446400,D,27,27,True,2.0,,2.0,,,1.0,1.0,2.0,,1.0,1.0,,,,38.0,11.0,6.6,2.0,0,1.0,,,,,1.0,,,,,,3.0,,,,,,1.0,,,,1.0,,,,,,,
10382227,home,Vitesse,Mohamed Sankoh,mohamed-sankoh,M. Sankoh,F,44,180,334,M,982779,EUR,1066262400,F,9,9,True,4.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,,,,8.0,7.0,7.3,2.0,0,,2.0,2.0,,,,Mohamed,Sankoh,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,1.0,
10382227,home,Vitesse,Tomáš Hájek,tomas-hajek,T. Hájek,D,,186,15,,155061,EUR,691545600,D,18,18,True,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382227,home,Vitesse,Jeroen Houwen,jeroen-houwen,J. Houwen,G,,188,36,M,339367,EUR,824601600,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382227,home,Vitesse,Daan Reiziger,daan-reiziger,D. Reiziger,G,20,184,64,M,916942,EUR,992822400,G,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382227,home,Vitesse,Toni Domgjoni,toni-domgjoni,T. Domgjoni,M,,177,104,M,858226,EUR,904867200,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382227,home,Vitesse,Miliano Jonathans,jonathans-miliano,M. Jonathans,M,26,178,5668,M,1211982,EUR,1081123200,F,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382227,home,Vitesse,Gyan de Regt,gyan-de-regt,G. d. Regt,M,11,176,358,M,1126966,EUR,1061164800,F,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382227,home,Vitesse,Enzo Cornelisse,enzo-cornelisse,E. Cornelisse,M,6,178,40,M,1046725,EUR,1025308800,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382227,home,Vitesse,Simon van Duivenbooden,simon-van-duivenbooden,S. v. Duivenbooden,F,,190,71,M,1129130,EUR,1021075200,F,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382227,away,FC Utrecht,Vasilis Barkas,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,22.0,17.0,7.0,2.0,17.0,19.0,,3.0,,,10.0,2.0,,2.0,90.0,32.0,6.3,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382227,away,FC Utrecht,Sean Klaiber,sean-klaiber,S. Klaiber,D,31,184,217,M,336535,EUR,775612800,D,17,17,False,57.0,48.0,8.0,4.0,18.0,21.0,31.0,42.0,1.0,4.0,7.0,,,,90.0,89.0,6.8,24.0,1,6.0,3.0,2.0,3.0,3.0,,,,,,,,,,3.0,,,1.0,1.0,,,2.0,,,5.0,,1.0,,
10382227,away,FC Utrecht,Mike van der Hoorn,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,33,33,False,66.0,56.0,9.0,3.0,21.0,24.0,35.0,42.0,3.0,5.0,1.0,,,,90.0,78.0,6.2,13.0,1,,7.0,,2.0,2.0,1.0,,,4.0,2.0,,2.0,,,,1.0,,,,,,,,,2.0,,1.0,,
10382227,away,FC Utrecht,Ruben Kluivert,ruben-kluivert,R. Kluivert,D,21,187,1734,M,1014540,EUR,990403200,D,25,25,False,66.0,59.0,2.0,,38.0,41.0,21.0,25.0,1.0,4.0,3.0,,,,90.0,84.0,7.1,9.0,1,,9.0,,4.0,1.0,2.0,,,5.0,1.0,,4.0,,,5.0,,,,,1.0,,,,,2.0,,,,
10382227,away,FC Utrecht,Mark van der Maarel,mark-van-der-maarel,M. van der Maarel,D,,177,47,M,88615,EUR,618883200,D,2,2,False,62.0,55.0,3.0,2.0,20.0,23.0,35.0,39.0,,2.0,5.0,,,,87.0,80.0,7.0,10.0,1,,3.0,,2.0,1.0,1.0,,,,1.0,,1.0,,,3.0,1.0,True,,,,,1.0,,,,,1.0,,
10382227,away,FC Utrecht,Can Bozdoğan,can-bozdogan,C. Bozdoğan,M,8,175,306,M,934249,EUR,986428800,M,6,6,False,30.0,24.0,4.0,3.0,10.0,12.0,15.0,20.0,,4.0,3.0,,,,65.0,43.0,7.0,11.0,0,2.0,4.0,,3.0,3.0,2.0,,,,2.0,,,,,,1.0,,1.0,,,,1.0,,1.0,3.0,,,,
10382227,away,FC Utrecht,Jens Toornstra,jens-toornstra,J. Toornstra,M,18,178,203,M,99960,EUR,607651200,M,18,18,False,61.0,57.0,2.0,2.0,22.0,23.0,37.0,42.0,,3.0,13.0,,,,90.0,76.0,7.2,8.0,0,4.0,4.0,2.0,3.0,3.0,1.0,,,,1.0,,1.0,,,2.0,,,2.0,,,,1.0,1.0,,1.0,,,,
10382227,away,FC Utrecht,Taylor Booth,taylor-booth,T. Booth,M,8,173,530,M,906024,EUR,991267200,M,10,10,False,23.0,19.0,,,9.0,10.0,12.0,20.0,,,1.0,,,,65.0,37.0,6.7,11.0,1,7.0,3.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,2.0,,1.0,,1.0,1.0,,1.0,1.0,,,
10382227,away,FC Utrecht,Sander van de Streek,sander-van-de-streek,S. v. d. Streek,M,22,180,185,M,220155,EUR,732931200,M,22,22,False,30.0,21.0,,,7.0,9.0,14.0,22.0,2.0,4.0,1.0,,,,83.0,45.0,7.2,12.0,1,1.0,8.0,,6.0,3.0,1.0,,,,,,,,1.0,,2.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,
10382227,away,FC Utrecht,Othman Boussaid,othman-boussaid,O. Boussaid,M,49,166,244,M,877032,EUR,952387200,M,26,26,False,28.0,21.0,3.0,1.0,5.0,8.0,16.0,25.0,,1.0,5.0,,,,65.0,41.0,6.4,15.0,1,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,1.0
10382227,away,FC Utrecht,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4415,M,894863,EUR,933552000,F,9,9,False,5.0,5.0,,,3.0,3.0,2.0,2.0,4.0,9.0,2.0,,,,90.0,24.0,7.0,10.0,2,,5.0,1.0,1.0,1.0,2.0,,,2.0,,1.0,1.0,,,,2.0,,,2.0,1.0,,1.0,,1.0,7.0,,,,
10382227,away,FC Utrecht,Luuk Brouwers,luuk-brouwers,L. Brouwers,M,8,180,141,M,794014,EUR,894153600,M,8,8,True,23.0,22.0,2.0,2.0,6.0,6.0,16.0,19.0,,1.0,4.0,,,,25.0,28.0,6.5,3.0,1,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
10382227,away,FC Utrecht,Victor Jensen,victor-jensen,V. Jensen,M,7,175,409,M,856648,EUR,949968000,M,7,7,True,16.0,12.0,1.0,,4.0,6.0,8.0,12.0,,,3.0,,,,25.0,24.0,6.7,7.0,0,2.0,4.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,1.0,,,,
10382227,away,FC Utrecht,Naoki Maeda,naoki-maeda,N. Maeda,F,41,175,130,M,309728,EUR,785030400,F,30,30,True,17.0,15.0,,,2.0,2.0,13.0,17.0,,,2.0,,,,25.0,22.0,6.7,5.0,0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,
10382227,away,FC Utrecht,Anthony Descotte,descotte-anthony,A. Descotte,F,99,179,246,M,1008697,EUR,1059868800,F,19,19,True,2.0,2.0,,,,,2.0,3.0,,,,,,,13.0,4.0,6.6,1.0,1,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10382227,away,FC Utrecht,Derensili Sanches Fernandes,derensili-sanches-fernandes,D. S. Fernandes,M,30,176,146,M,1046142,EUR,991008000,M,37,37,True,6.0,4.0,1.0,,,,4.0,8.0,,,2.0,,,,9.0,8.0,6.4,4.0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382227,away,FC Utrecht,Thijmen Nijhuis,thijmen-nijhuis,T. Nijhuis,G,1,196,50,M,845979,EUR,901324800,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382227,away,FC Utrecht,Fabian de Keijzer,fabian-de-keijzer,F. d. Keijzer,G,1,193,109,M,856743,EUR,957916800,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382227,away,FC Utrecht,Christopher Mamengi,christopher-mamengi,C. Mamengi,D,,182,33,M,929632,EUR,986256000,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382227,away,FC Utrecht,Rocco Robert Shein,rocco-robert-shein,R. R. Shein,M,19,185,267,M,954624,EUR,1058140800,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382227,away,FC Utrecht,Lynden Edhart,lynden-edhart,L. Edhart,M,21,182,41,M,1384484,EUR,1128384000,F,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,Lynden Edhart,,,,,,,,,,,,,,,,,,,,,,
