match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_shotOffTarget,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_accurateCross,stat_dispossessed,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_clearanceOffLine,stat_goals,player_sofascoreId
10438022,home,Famalicão,Junior Kadile,,,kadile-junior,J. Kadile,M,11,182,126,M,999033,EUR,1039996800,F,14,14,False,17.0,12.0,,,2.0,3.0,10.0,17.0,1.0,2.0,,,,,80.0,37.0,6.5,15.0,117.16821623099,9.0,61.74,40.11,1,3.0,,7.0,6.0,2.0,6.0,3.0,,,1.0,,4.0,1.0,2.0,1.0,1.0,1.0,,42.714745041964,1.0,,,,,,,,,,,,
10438022,home,Famalicão,Pelé,,,pele,Pelé,M,,182,155,,78621,EUR,686102400,M,25,25,True,28.0,24.0,4.0,2.0,9.0,9.0,15.0,20.0,,1.0,,,,,29.0,34.0,6.9,5.0,110.39698530398,14.0,37.275,19.74,1,1.0,,,4.0,,3.0,3.0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
10438022,home,Famalicão,Santiago Colombatto,,,santiago-colombatto,S. Colombatto,M,11,180,597,M,822379,EUR,853459200,M,97,97,True,13.0,11.0,2.0,1.0,6.0,7.0,5.0,6.0,,6.0,,,,,29.0,18.0,6.4,5.0,51.961101803178,5.0,36.855,23.625,2,,,5.0,,2.0,2.0,,,,,,1.0,,1.0,,,,,24.213075826916,1.0,,,,2.0,,,,,,,,
10438022,home,Famalicão,Rui Fonte,,,rui-fonte,R. Fonte,F,,181,71,M,44235,EUR,640828800,F,17,17,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,15.0,3.0,6.5,1.0,,,,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10438022,home,Famalicão,Théo Fonseca,Théo Fonseca,,theo-fonseca,T. Fonseca,F,95,178,41,M,1161023,EUR,960681600,F,95,95,True,8.0,5.0,2.0,,2.0,2.0,3.0,6.0,,2.0,,,,,15.0,10.0,6.8,3.0,52.796768504268,6.0,2.625,19.74,0,,,1.0,2.0,,1.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10438022,home,Famalicão,Gustavo Sá,,,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,True,5.0,4.0,,,3.0,3.0,1.0,3.0,,,,,,,10.0,11.0,6.0,5.0,31.215366328106,4.0,22.155,11.55,0,1.0,,4.0,1.0,,4.0,1.0,,,,,,,2.0,,,,,13.543104666213,1.0,,,,,,,,,,,,
10438022,home,Famalicão,Ivan Zlobin,,,ivan-zlobin,I. Zlobin,G,1,191,247,M,788203,EUR,857692800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438022,home,Famalicão,Owen Beck,,,owen-beck,O. Beck,D,33,177,656,M,979114,EUR,1028851200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438022,home,Famalicão,Cláudio Silva,,,claudio-silva,C. Silva,D,33,188,28,M,892222,EUR,962236800,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438022,home,Famalicão,Pedro Brazão,,,pedro-brazao,P. Brazão,M,10,172,169,M,981535,EUR,1041206400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438022,away,Sporting Braga,Matheus,,,matheus,Matheus,G,1,190,1473,M,603946,EUR,711504000,G,1,1,False,42.0,30.0,14.0,3.0,29.0,33.0,1.0,9.0,1.0,13.0,1.0,2.0,4.0,,90.0,56.0,8.5,12.0,42.379381299895,6.0,16.59,4.305,0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,3.0,,,
10438022,away,Sporting Braga,Fabiano Souza,,,fabiano-silva,F. Souza,D,70,175,371,M,1130513,EUR,952992000,D,70,70,False,37.0,32.0,2.0,,13.0,16.0,21.0,26.0,1.0,7.0,,,,,82.0,69.0,7.3,13.0,44.089273566557,8.0,19.53,9.975,0,5.0,2.0,6.0,5.0,1.0,2.0,2.0,,,2.0,2.0,2.0,1.0,2.0,3.0,,,2.0,,,,,,,2.0,1.0,,,,,,
10438022,away,Sporting Braga,Vítor Tormena,,,vitor-tormena,V. Tormena,D,3,192,192,M,892426,EUR,820713600,D,3,3,False,58.0,49.0,15.0,9.0,27.0,29.0,22.0,29.0,2.0,2.0,,,,,90.0,70.0,7.4,9.0,213.72850680922,27.0,134.4,16.065,1,,2.0,4.0,4.0,1.0,,,,2.0,1.0,1.0,,,1.0,,3.0,,2.0,,,,1.0,,,,,,,,1.0,,
10438022,away,Sporting Braga,Sikou Niakaté,,,sikou-niakate,S. Niakaté,D,4,186,1565,M,868235,EUR,931564800,D,4,4,False,53.0,45.0,6.0,2.0,35.0,38.0,10.0,15.0,5.0,6.0,,,,,90.0,69.0,7.4,8.0,141.78762003474,14.0,52.185,15.75,1,,3.0,3.0,3.0,,,,,1.0,2.0,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,
10438022,away,Sporting Braga,Nuno Sequeira,,,nuno-sequeira,N. Sequeira,D,6,184,53,M,170117,EUR,651024000,D,6,6,False,43.0,33.0,9.0,6.0,12.0,17.0,21.0,31.0,1.0,6.0,,,,,90.0,83.0,8.4,21.0,31.472729026929,7.0,8.505,5.775,1,5.0,3.0,8.0,9.0,3.0,1.0,1.0,,,5.0,3.0,3.0,1.0,2.0,2.0,2.0,,7.0,,,,,,1.0,,,,,,,1.0,
10438022,away,Sporting Braga,Iuri Medeiros,,,iuri-medeiros,I. Medeiros,M,45,174,247,M,252613,EUR,773798400,M,45,45,False,26.0,22.0,2.0,1.0,8.0,10.0,16.0,23.0,,6.0,,,,,73.0,44.0,6.6,14.0,65.108571061582,10.0,24.15,4.935,2,7.0,,6.0,2.0,1.0,2.0,,,,,,,1.0,,1.0,1.0,,2.0,,,,1.0,,1.0,2.0,3.0,1.0,,,,,
10438022,away,Sporting Braga,André Horta,,,andre-horta,A. Horta,M,6,174,845,M,775699,EUR,847324800,M,10,10,False,44.0,37.0,11.0,6.0,15.0,15.0,22.0,29.0,1.0,2.0,,,,,73.0,57.0,7.4,8.0,142.90782011943,16.0,22.575,12.285,2,,,3.0,4.0,1.0,1.0,1.0,,1.0,3.0,3.0,,,1.0,1.0,,,,,,,1.0,,1.0,,1.0,,,,,,
10438022,away,Sporting Braga,Mutassim Al-Musrati,,,mutassim-al-musrati,M. Al-Musrati,M,73,189,2821,M,868958,EUR,828748800,M,8,8,False,62.0,53.0,19.0,15.0,27.0,30.0,26.0,33.0,4.0,8.0,,,,,90.0,81.0,7.8,12.0,89.517893669554,15.0,27.09,8.925,0,1.0,,3.0,6.0,1.0,2.0,1.0,,,4.0,2.0,1.0,,1.0,2.0,1.0,,4.0,,,,,,,,,,,,,,
10438022,away,Sporting Braga,Ricardo Horta,,,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,M,21,21,False,34.0,33.0,5.0,5.0,10.0,10.0,25.0,29.0,1.0,8.0,,,,,90.0,51.0,7.0,9.0,119.08990023966,11.0,92.505,31.815,2,5.0,,3.0,2.0,,1.0,,,,,,3.0,2.0,1.0,4.0,,1.0,,54.997930771919,2.0,True,1.0,,,2.0,1.0,,,,,,
10438022,away,Sporting Braga,Simon Banza,,,simon-banza,S. Banza,F,9,189,10452,M,825945,EUR,839894400,F,23,23,False,11.0,6.0,1.0,,1.0,2.0,5.0,10.0,1.0,3.0,,,,,82.0,32.0,8.4,12.0,37.528308783434,4.0,24.465,7.56,5,1.0,3.0,10.0,6.0,1.0,2.0,1.0,,,3.0,2.0,3.0,,3.0,,2.0,2.0,,9.4752595742808,1.0,,,,3.0,,2.0,,,,,2.0,simbnz
10438022,away,Sporting Braga,Vitinha,,,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,99,99,False,12.0,9.0,1.0,,3.0,3.0,6.0,9.0,,3.0,,,,,61.0,30.0,7.3,8.0,24.467607180247,3.0,-13.335,5.355,6,,2.0,4.0,7.0,1.0,2.0,2.0,,,,,4.0,2.0,1.0,1.0,3.0,2.0,,,,,3.0,,1.0,,,,,,,,
10438022,away,Sporting Braga,Álvaro Djaló,Álvaro Djaló,,alvaro-djalo,Á. Djaló,F,14,176,1150,M,1160960,EUR,934761600,F,14,14,True,3.0,1.0,,,1.0,2.0,,2.0,1.0,1.0,,,,,29.0,18.0,6.4,11.0,83.447927926947,8.0,72.345,22.68,3,1.0,1.0,9.0,1.0,1.0,4.0,,,,,,2.0,,1.0,,1.0,2.0,,46.584926531133,3.0,,,,1.0,,2.0,,,,,,
10438022,away,Sporting Braga,André Castro,,,andre-castro,A. Castro,M,,179,107,M,41652,EUR,575942400,M,88,88,True,9.0,8.0,2.0,1.0,4.0,5.0,4.0,4.0,1.0,1.0,,,,,17.0,11.0,6.5,1.0,17.85795112781,2.0,-5.46,0.84,0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10438022,away,Sporting Braga,Diego Lainez,,,diego-lainez,D. Lainez,M,16,168,2266,M,874535,EUR,960508800,F,18,18,True,7.0,6.0,2.0,2.0,1.0,1.0,5.0,8.0,,,,,,,17.0,11.0,6.8,4.0,59.961371268012,6.0,19.635,17.85,0,2.0,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,19.125687543197,1.0,,,,,,,,,,,,
10438022,away,Sporting Braga,Abel Ruíz,,,abel-ruiz,A. Ruíz,F,9,182,1448,M,826013,EUR,949017600,F,9,9,True,3.0,2.0,,,,,2.0,3.0,,,,,,,8.0,6.0,6.7,2.0,,,,,1,,,1.0,2.0,1.0,,,,,,,1.0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,
10438022,away,Sporting Braga,Dinis Pinto,Dinis Pinto,,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,True,4.0,3.0,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,,,,,8.0,7.0,6.7,1.0,18.884462422849,1.0,18.795,18.795,0,,,,1.0,,,,1.0,,,,,1.0,,1.0,,,,18.884462422849,1.0,,,,,,,,,,,,
10438022,away,Sporting Braga,Tiago Sá,,,tiago-sa,T. Sá,G,12,188,145,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438022,away,Sporting Braga,Paulo Oliveira,,,paulo-oliveira,P. Oliveira,D,15,187,180,M,106751,EUR,694828800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438022,away,Sporting Braga,Lucas Mineiro,,,lucas-mineiro,L. Mineiro,M,8,188,115,M,840077,EUR,825120000,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438022,away,Sporting Braga,Rodrigo Gomes,,,gomes-rodrigo,R. Gomes,M,21,171,1190,M,1006073,EUR,1057536000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
