match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_lastManTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_wasFouled,stat_goals,captain,stat_accurateCross,stat_hitWoodwork,stat_errorLeadToAShot,stat_totalOffside,stat_errorLeadToAGoal,stat_penaltyWon
11352463,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,43.0,27.0,21.0,5.0,23.0,24.0,4.0,19.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,90.0,55.0,7.5,16.0,0.0136387,0,1.2175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352463,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,D,29,29,False,25.0,19.0,2.0,,9.0,11.0,10.0,15.0,1.0,2.0,6.0,3.0,,1.0,,,,,,90.0,47.0,6.8,10.0,0.0190325,0,,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11352463,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,D,18,18,False,61.0,43.0,5.0,1.0,30.0,38.0,13.0,23.0,,3.0,2.0,4.0,,1.0,,,,,,90.0,76.0,7.3,19.0,0.0398427,3,,,3.0,6.0,,3.0,1.0,,2.0,1.0,1.0,2.0,3.0,1.0,3.0,0.103,0.0916,,,,,,,,,,,,,,
11352463,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,False,43.0,34.0,6.0,1.0,24.0,25.0,10.0,18.0,,1.0,5.0,4.0,,1.0,,,,,,90.0,56.0,7.0,10.0,0.00795804,0,,,4.0,5.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
11352463,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,False,23.0,19.0,,,15.0,15.0,4.0,9.0,1.0,1.0,3.0,8.0,,,,,,,,90.0,39.0,6.6,7.0,0.00373008,1,,1.0,3.0,3.0,,,,,,,,,,,,0.0248,,1.0,,,,,,,,,,,,,
11352463,home,Manchester United,Kobbie Mainoo,Kobbie,Mainoo,kobbie-mainoo,K. Mainoo,M,37,180,53174,M,KobbieM,1142175,EUR,1113868800,M,37,37,False,29.0,27.0,,,12.0,13.0,15.0,16.0,,7.0,,4.0,,,,,,,,65.0,41.0,6.5,9.0,0.013579,1,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0461,,1.0,4.0,4.0,2.0,,,,,,,,,,
11352463,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,False,45.0,38.0,2.0,1.0,15.0,17.0,23.0,30.0,1.0,3.0,2.0,6.0,,,,,,,,81.0,60.0,7.5,13.0,0.10812,1,,2.0,,3.0,1.0,2.0,3.0,4.0,1.0,,,,,,1.0,0.0816,,1.0,1.0,,,1.0,1.0,,,,,,,,
11352463,home,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,M,21,21,False,35.0,31.0,,,7.0,7.0,24.0,28.0,2.0,5.0,,7.0,,2.0,,,,,,90.0,65.0,8.1,8.0,0.157775,8,,,1.0,10.0,3.0,4.0,3.0,1.0,1.0,3.0,6.0,1.0,,,3.0,1.5175,1.9141,1.0,,2.0,1.0,,4.0,1.0,,,,,,,
11352463,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,62.0,47.0,12.0,9.0,9.0,15.0,41.0,55.0,2.0,4.0,2.0,5.0,,1.0,,,,,,90.0,88.0,9.3,22.0,1.11851,3,,8.0,,1.0,2.0,,1.0,9.0,,1.0,1.0,1.0,,,,0.1472,0.0277,1.0,1.0,1.0,1.0,4.0,,,True,3.0,1.0,1.0,,,
11352463,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,M,17,17,False,19.0,16.0,,,3.0,3.0,13.0,17.0,,5.0,,2.0,,,,,,,,90.0,43.0,7.2,13.0,0.230245,6,,1.0,,3.0,,,5.0,3.0,1.0,1.0,1.0,2.0,,,,0.5432,0.0597,3.0,2.0,3.0,1.0,1.0,2.0,,,,,,,,
