match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_fouls,captain,stat_totalCross,stat_shotOffTarget,stat_expectedGoals,stat_totalContest,stat_unsuccessfulTouch,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_outfielderBlock,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_goalsPrevented,stat_errorLeadToAShot,stat_accurateCross,stat_totalOffside
12436988,home,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,29.0,27.0,8.0,6.0,0.0,25.0,26.0,2.0,3.0,1.0,9.0,1.0,1.0,1.0,90.0,36.0,7.1,2.0,0.00082333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436988,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,70.0,56.0,19.0,9.0,0.0,22.0,25.0,34.0,45.0,4.0,2.0,,,,77.0,87.0,7.1,17.0,0.0195016,0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12436988,home,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,72.0,66.0,5.0,3.0,0.0,46.0,48.0,20.0,24.0,2.0,,,,,90.0,78.0,7.0,6.0,0.00724206,0,2.0,4.0,,,,1.0,,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12436988,home,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,107.0,102.0,10.0,6.0,0.0,51.0,51.0,51.0,56.0,6.0,2.0,,,,90.0,116.0,7.5,5.0,0.0205454,0,1.0,4.0,,,,1.0,,1.0,,,1.0,2.0,,True,,,,,,,,,,,,,,,,,,,,
12436988,home,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,False,61.0,56.0,3.0,3.0,0.0,29.0,31.0,27.0,33.0,,2.0,,,,90.0,82.0,7.7,8.0,0.0220392,1,2.0,7.0,,,1.0,5.0,3.0,2.0,,,1.0,,1.0,,3.0,1.0,0.0359,,,,,,,,,,,,,,,,,
12436988,home,Liverpool,Ryan Gravenberch,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,39.0,33.0,3.0,1.0,0.0,15.0,16.0,18.0,23.0,3.0,4.0,,,,77.0,56.0,6.9,11.0,0.0099308,0,1.0,4.0,,,2.0,2.0,1.0,2.0,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,
12436988,home,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71412,M,Macca10,895324,EUR,914457600,M,10,10,False,38.0,33.0,,,0.0,9.0,10.0,24.0,28.0,2.0,3.0,,,,87.0,50.0,7.1,8.0,0.0281949,2,8.0,3.0,1.0,,1.0,1.0,,1.0,,,,1.0,5.0,,,,0.2178,1.0,1.0,1.0,1.0,1.0,1.0,0.7271,,,,,,,,,,
12436988,home,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,M,11,11,False,32.0,28.0,1.0,1.0,1.0,4.0,4.0,24.0,28.0,,3.0,,,,90.0,61.0,7.2,20.0,0.321265,3,11.0,6.0,,,,2.0,1.0,1.0,,,,2.0,1.0,,,1.0,0.1458,11.0,6.0,,1.0,1.0,,0.188,1.0,2.0,4.0,,,,,,,
12436988,home,Liverpool,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,False,38.0,34.0,2.0,2.0,0.0,18.0,20.0,16.0,19.0,2.0,8.0,,,,90.0,61.0,8.4,7.0,0.0314677,3,2.0,8.0,,,,5.0,4.0,1.0,,,,,2.0,,1.0,1.0,0.4075,2.0,2.0,,1.0,1.0,1.0,0.1733,2.0,,2.0,1.0,,,,,,
12436988,home,Liverpool,Luis Díaz,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,M,7,7,False,37.0,33.0,2.0,2.0,1.0,7.0,9.0,26.0,28.0,,6.0,,,,87.0,55.0,7.8,10.0,0.227367,1,7.0,9.0,3.0,1.0,1.0,4.0,4.0,,,,,1.0,1.0,,,1.0,0.3692,5.0,3.0,2.0,,,,,4.0,,5.0,,,,,,,
