match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_outfielderBlock,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_dispossessed,stat_onTargetScoringAttempt,stat_lastManTackle,stat_fouls,stat_expectedGoalsOnTarget,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,captain,stat_goals,stat_errorLeadToAGoal
11450193,home,Galatasaray,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2987,M,103457,EUR,677808000,G,19,19,False,42.0,31.0,20.0,9.0,30.0,33.0,1.0,9.0,4.0,8.0,2.0,2.0,1.0,1.0,90.0,51.0,7.3,11.0,0.00040611,0,0.4772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450193,home,Galatasaray,Sacha Boey,boey-sacha,S. Boey,D,93,178,14707,M,980418,EUR,968803200,D,93,93,False,49.0,38.0,3.0,,20.0,26.0,18.0,24.0,1.0,8.0,,,,,90.0,66.0,7.1,14.0,0.0130959,0,,,,sacha_boey,1.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11450193,home,Galatasaray,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2642,M,846148,EUR,908323200,D,25,25,False,56.0,47.0,4.0,2.0,33.0,40.0,14.0,16.0,8.0,7.0,,,,,90.0,71.0,7.4,9.0,0.00361045,0,,,,Nelsson,,2.0,3.0,2.0,3.0,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,
11450193,home,Galatasaray,Abdülkerim Bardakcı,abdulkerim-bardakci,A. Bardakcı,D,42,185,6104,M,178963,EUR,778896000,D,42,42,False,56.0,46.0,20.0,12.0,34.0,36.0,12.0,20.0,2.0,7.0,,,,,90.0,65.0,7.1,11.0,0.0106341,1,,,,abdulkerimbard1,,3.0,1.0,5.0,3.0,2.0,,1.0,1.0,,,,1.0,1.0,1.0,0.2108,,,,,,,,,,,,,,
11450193,home,Galatasaray,Barış Alper Yılmaz,baris-alper-yilmaz,B. A. Yılmaz,M,53,186,13210,M,904096,EUR,959040000,D,53,53,False,34.0,27.0,4.0,2.0,14.0,15.0,13.0,22.0,3.0,7.0,,,,,90.0,79.0,7.6,22.0,0.00828787,1,,,,barisalperyilmaz,3.0,5.0,3.0,12.0,12.0,6.0,1.0,3.0,3.0,6.0,2.0,,2.0,4.0,,0.0877,1.0,1.0,1.0,2.0,0.1131,1.0,,,,,,,,
11450193,home,Galatasaray,Kerem Demirbay,kerem-demirbay,K. Demirbay,M,26,185,2104,M,142619,EUR,741657600,M,8,8,False,33.0,28.0,4.0,2.0,14.0,15.0,16.0,21.0,1.0,5.0,,,,,71.0,54.0,8.0,8.0,0.164462,4,,,,,3.0,,1.0,,7.0,2.0,2.0,3.0,1.0,1.0,1.0,,,2.0,1.0,0.0395,,1.0,,,0.0153,1.0,2.0,1.0,2.0,,,,,
11450193,home,Galatasaray,Lucas Torreira,lucas-torreira,L. Torreira,M,34,168,8760,M,754794,EUR,823996800,M,34,34,False,46.0,40.0,3.0,2.0,26.0,27.0,14.0,19.0,2.0,6.0,,,,,82.0,68.0,6.7,12.0,0.00993227,2,,,,ltorreira34,,1.0,2.0,8.0,7.0,,2.0,4.0,2.0,2.0,1.0,,2.0,,,0.0934,3.0,,,2.0,,1.0,,,2.0,1.0,1.0,,,
11450193,home,Galatasaray,Hakim Ziyech,hakim-ziyech,H. Ziyech,M,30,181,61036,M,249437,EUR,732499200,M,22,22,False,38.0,24.0,4.0,2.0,5.0,8.0,19.0,33.0,,4.0,,,,,71.0,52.0,7.1,22.0,0.532728,2,,,,HZiyech,3.0,,,6.0,2.0,3.0,,,,2.0,,,2.0,2.0,,0.0706,2.0,2.0,,1.0,0.4227,3.0,,1.0,,,,,,
11450193,home,Galatasaray,Dries Mertens,dries-mertens,D. Mertens,M,,169,10127,M,32493,EUR,547257600,M,10,10,False,16.0,12.0,,,6.0,8.0,6.0,12.0,,,,,,,61.0,29.0,7.0,11.0,0.0364445,2,,,,driesmertens,4.0,,,4.0,2.0,1.0,,1.0,1.0,2.0,1.0,,2.0,,,0.501,,1.0,,1.0,0.0389,1.0,,,1.0,1.0,,,,
11450193,home,Galatasaray,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,903324,EUR,908928000,M,7,7,False,26.0,21.0,3.0,2.0,7.0,9.0,14.0,21.0,,5.0,,,,,82.0,45.0,7.9,13.0,0.256121,4,,,,KAktürkoğlu,4.0,2.0,1.0,3.0,4.0,2.0,1.0,,,3.0,2.0,,,1.0,2.0,0.5022,,1.0,,,0.8326,1.0,,,1.0,1.0,1.0,True,1.0,
