match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_fouls,stat_aerialWon,stat_wasFouled,stat_wonTackle,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_keyPass,stat_onTargetScoringAttempt,captain,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_bigChanceCreated,stat_bigChanceMissed
12624964,home,Al Raed,André Moreira,André,Moreira,andre-moreira,A. Moreira,G,195.0,72,M,576272,EUR,817862400,G,1,1,False,26.0,17.0,13.0,4.0,0.0,14.0,15.0,3.0,11.0,1.0,8.0,2.0,3.0,1.0,1.0,90.0,37.0,7.1,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624964,home,Al Raed,Mohammed Al-Dosari,,,mohammed-al-dosari,M. Al-Dosari,D,,12,M,970908,EUR,931651200,D,32,32,False,36.0,30.0,1.0,1.0,0.0,12.0,15.0,18.0,22.0,,8.0,,,,,90.0,52.0,6.2,12.0,0,32,1.0,1.0,6.0,3.0,2.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
12624964,home,Al Raed,Hamad Al-Jayzani,,,hamad-al-jayzani,H. Al-Jayzani,D,176.0,11,M,802975,EUR,731203200,D,28,28,False,14.0,8.0,3.0,1.0,0.0,5.0,7.0,3.0,7.0,,3.0,,,,,45.0,23.0,6.6,8.0,0,28,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
12624964,home,Al Raed,Oumar Gonzalez,,,oumar-gonzalez,O. Gonzalez,D,186.0,312,M,842744,EUR,888364800,D,21,21,False,29.0,26.0,4.0,2.0,0.0,19.0,20.0,7.0,9.0,2.0,2.0,,,,,90.0,35.0,6.8,3.0,0,21,,1.0,1.0,3.0,,,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,
12624964,home,Al Raed,Ayoub Qasmi,,,qasmi-ayoub,A. Qasmi,D,178.0,88,M,919697,EUR,748396800,D,16,16,False,42.0,36.0,8.0,3.0,0.0,25.0,26.0,11.0,16.0,4.0,3.0,,,,,89.0,51.0,6.7,6.0,0,16,,1.0,3.0,4.0,,,1.0,1.0,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,
12624964,home,Al Raed,Zakaria Hawsawi,Zakaria Al Hawsawi,,zakaria-al-hawsawi,Z. Hawsawi,D,175.0,153,M,1398854,EUR,979171200,D,12,12,False,38.0,30.0,2.0,1.0,0.0,16.0,16.0,16.0,24.0,1.0,4.0,,,,,90.0,67.0,6.5,12.0,0,2,2.0,1.0,7.0,5.0,2.0,5.0,1.0,2.0,,,1.0,,,1.0,2.0,1.0,3.0,,,,,,,,,,
12624964,home,Al Raed,Amir Saâyoud,,,amir-saayoud,A. Saâyoud,F,170.0,2347,M,309154,EUR,654652800,M,7,7,False,36.0,30.0,6.0,4.0,0.0,9.0,10.0,22.0,28.0,,6.0,,,,,90.0,53.0,7.0,14.0,0,11,2.0,3.0,9.0,5.0,,2.0,2.0,1.0,2.0,,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,
12624964,home,Al Raed,Mehdi Abeid,,,mehdi-abeid,M. Abeid,M,180.0,913,M,73056,EUR,713059200,M,17,17,False,29.0,27.0,1.0,1.0,0.0,15.0,17.0,12.0,12.0,1.0,2.0,,,,,90.0,38.0,6.3,4.0,0,,,2.0,6.0,2.0,2.0,,,1.0,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,,
12624964,home,Al Raed,Mathias Normann,,,mathias-normann,M. Normann,M,179.0,189,M,565686,EUR,833241600,M,8,8,False,41.0,35.0,3.0,3.0,0.0,18.0,19.0,17.0,22.0,1.0,2.0,,,,,88.0,51.0,6.8,7.0,0,12,,,4.0,3.0,1.0,1.0,2.0,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,
12624964,home,Al Raed,Saleh Al-Amri,,,saleh-al-amri,S. Al-Amri,M,176.0,147,M,791578,EUR,750556800,M,15,15,False,37.0,28.0,,,0.0,12.0,15.0,17.0,25.0,,3.0,,,,,89.0,58.0,6.8,17.0,1,93,3.0,,5.0,6.0,1.0,2.0,,2.0,3.0,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,
12624964,home,Al Raed,Karim El Berkaoui,,,el-berkaoui-karim,K. El Berkaoui,F,175.0,2625,M,919719,EUR,818812800,F,11,11,False,13.0,8.0,1.0,,0.0,1.0,1.0,7.0,12.0,3.0,3.0,,,,,90.0,37.0,6.9,14.0,3,33,,3.0,8.0,8.0,,2.0,1.0,,5.0,,2.0,6.0,2.0,,,1.0,,,,1.0,True,1.0,1.0,,,,
12624964,home,Al Raed,Yahya Sunbul,,,sunbul-yahya,Y. Sunbul,M,166.0,9,M,958020,EUR,884131200,M,45,45,True,23.0,23.0,,,0.0,11.0,11.0,12.0,12.0,,3.0,,,,,45.0,33.0,6.7,3.0,0,45,,,1.0,3.0,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,
12624964,home,Al Raed,Thamer Al Khaibri,Thamer Al Khaibri,,thamer-al-khaibri,T. A. Khaibri,F,187.0,70,M,1536875,EUR,1133568000,F,99,99,True,2.0,,,,0.0,,,,2.0,,,,,,,10.0,2.0,6.5,2.0,0,90,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12624964,home,Al Raed,Raed Al-Ghamdi,,,raed-al-ghamdi,R. Al-Ghamdi,F,176.0,15,M,795468,EUR,768182400,F,9,9,True,,,,,0.0,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624964,home,Al Raed,Nawaf Sahli,Nawaf Sahli,,nawaf-sahli,N. Sahli,F,165.0,10,M,1429805,EUR,1052092800,F,41,41,True,,,,,0.0,,,1.0,1.0,,,,,,,1.0,2.0,,,0,41,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,
12624964,home,Al Raed,Mshari Sanyoor,,,mshari-sanyoor,M. Sanyoor,G,181.0,64,M,972698,EUR,1007510400,G,50,50,True,,,,,,,,,,,,,,,,,,,,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
