match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_dispossessed,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_fouls,player_sofascoreId,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,stat_errorLeadToAShot
14771939,home,Damac FC,Kewin,kewin,Kewin,G,1,187.0,116,M,865371,EUR,790992000,G,1,1,False,45.0,17.0,44.0,16.0,0.0,7.0,8.0,10.0,37.0,1.0,11.0,2.0,2.0,90.0,51.0,6.7,28.0,0.00135916,19.122824218649,4.0,2.835,5.46,0.0496,0,0.0084,0.08,-0.05,0.15,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771939,home,Damac FC,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,12,12,False,26.0,16.0,1.0,1.0,0.0,6.0,7.0,10.0,19.0,1.0,4.0,,,83.0,55.0,6.9,22.0,0.00752143,103.74119834614,12.0,77.7,28.455,,0,,0.04,0.23,-0.09,,Alhwsawi Sanousi Mohammed,,3.0,2.0,7.0,4.0,9.0,1.0,2.0,1.0,2.0,3.0,1.0,51.8280432978,3.0,,,,,,,,,,,,,,,,,,,,,,,,
14771939,home,Damac FC,Abdul Rahman Al Khaibari,abdul-rahman-al-khaibari,A. R. A. Khaibari,D,22,180.0,16,M,1549073,EUR,953337600,D,22,22,False,15.0,10.0,4.0,1.0,0.0,7.0,10.0,3.0,5.0,5.0,4.0,,,90.0,26.0,6.7,5.0,0.0010057,52.233139953746,4.0,3.99,17.85,,0,,-0.04,0.05,0.28,,,,,1.0,2.0,1.0,2.0,,,,4.0,,,18.473767888549,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14771939,home,Damac FC,Hassan Rubayyi,hassan-rubayyi,H. Rubayyi,D,5,,2,M,1163711,EUR,1056240000,D,5,5,False,10.0,6.0,3.0,,0.0,6.0,6.0,,4.0,10.0,,,,90.0,25.0,6.7,4.0,0.00011896,22.548063036724,3.0,20.475,11.655,,0,,-0.01,0.01,0.22,,Hassan Rubayyi,,,4.0,3.0,4.0,5.0,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
14771939,home,Damac FC,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000,D,13,13,False,21.0,12.0,8.0,1.0,0.0,7.0,10.0,5.0,11.0,7.0,2.0,,,90.0,42.0,6.4,10.0,0.00204375,52.026369939303,9.0,15.75,9.765,,1,,0.03,0.01,-0.03,,,,,,1.0,,2.0,,,,1.0,,1.0,,,2.0,1.0,1.0,1.0,0.1728,1.0,-0.29,,,,,,,,,,,,,,,,,
14771939,home,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,D,20,20,False,28.0,22.0,5.0,2.0,0.0,9.0,10.0,13.0,18.0,7.0,5.0,,,90.0,54.0,7.2,8.0,0.0297393,67.580218816576,12.0,38.535,13.545,,1,,0.28,0.12,0.32,,Dhari Al-Enezi,,1.0,2.0,,4.0,5.0,1.0,,,2.0,,1.0,,,,,1.0,,0.2544,1.0,-0.26,True,1.0,1.0,4.0,3.0,,,,,,,,,,,,
14771939,home,Damac FC,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,1095802,EUR,979171200,M,90,90,False,14.0,11.0,,,0.0,4.0,4.0,7.0,10.0,1.0,1.0,,,69.0,27.0,6.7,7.0,0.00529821,36.458493888078,6.0,-1.05,5.355,,0,,-0.01,-0.23,0.0,,Hazzaa Ahmed Al-Ghamdi,,,,1.0,2.0,5.0,,,,,3.0,2.0,,,,,,,,1.0,,,1.0,,2.0,1.0,2.0,,,,,,,,,,,
14771939,home,Damac FC,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,818624,EUR,735955200,M,26,26,False,25.0,22.0,3.0,2.0,1.0,8.0,9.0,14.0,16.0,1.0,2.0,,,89.0,32.0,7.0,4.0,0.334436,36.273199010562,6.0,6.51,6.51,,0,,0.25,0.06,0.0,,,,,3.0,1.0,3.0,3.0,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,2.0,2.0,,,,,,,,,,,,
14771939,home,Damac FC,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170.0,6357,M,822492,EUR,901497600,M,2,2,False,36.0,33.0,5.0,5.0,0.0,16.0,17.0,17.0,19.0,,5.0,,,90.0,44.0,6.8,5.0,0.0141929,113.41684293942,12.0,33.81,21.21,,1,,0.1,0.09,-0.05,,,,,,,2.0,1.0,1.0,1.0,1.0,3.0,2.0,,29.240391310651,1.0,,,1.0,,0.0137,,0.0,,,,,,1.0,morlayesylla2,,,,,,,,,,
14771939,home,Damac FC,Abdullah Al-Qahtani,abdullah-al-qahtani,A. Al-Qahtani,M,7,172.0,38,M,974064,EUR,854668800,M,7,7,False,22.0,17.0,2.0,2.0,0.0,5.0,8.0,12.0,14.0,1.0,4.0,,,83.0,44.0,7.4,11.0,0.031153,131.56695419751,16.0,18.69,11.025,,2,,0.03,0.11,-0.16,,,,1.0,3.0,,11.0,6.0,3.0,2.0,,,3.0,2.0,21.299893597768,2.0,1.0,,,,0.3321,1.0,0.51,,1.0,,4.0,4.0,2.0,,1.0,2.0,1.0,1.0,0.9281,,,,,
