match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalOffside,stat_outfielderBlock,stat_shotOffTarget,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_unsuccessfulTouch,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_keyPass,stat_dispossessed,player_sofascoreId
12388465,home,Alemannia Aachen,Lukas Scepanik,,,lukas-scepanik,L. Scepanik,M,7,174,14,M,174393,EUR,766022400,F,8,8,False,9.0,7.0,1.0,,0.0,1.0,2.0,6.0,7.0,1.0,1.0,,2.0,,,,,,73.0,18.0,6.7,6.0,4,,,2.0,9.0,2.0,,,,3.0,,,2.0,,,1.0,,1.0,1.0,,,1.0,2.0,
12388465,home,Alemannia Aachen,Thilo Topken,,,thilo-topken,T. Topken,F,22,190,14,M,945321,EUR,920073600,F,24,24,True,8.0,5.0,,,0.0,2.0,3.0,3.0,5.0,3.0,3.0,,,,,,,,17.0,11.0,6.6,3.0,1,,,2.0,4.0,,,1.0,,2.0,,,1.0,,,,,,,,,,,
12388465,home,Alemannia Aachen,Kevin Goden,,,kevin-goden,K. Goden,F,11,185,11,M,904413,EUR,919641600,F,11,11,True,,,,,0.0,,,,1.0,,1.0,2.0,2.0,,,,,,17.0,7.0,6.2,4.0,0,,1.0,1.0,5.0,,,,1.0,,,,,,,,,1.0,,,,,3.0,
12388465,home,Alemannia Aachen,Florian Heister,,,florian-heister,F. Heister,M,19,176,11,M,803803,EUR,857260800,D,19,19,True,1.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,,10.0,2.0,6.3,1.0,0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12388465,home,Alemannia Aachen,Ulrich Bapoh,,,bapoh-ulrich,U. Bapoh,M,,180,13,M,869779,EUR,930614400,M,16,16,True,,,,,0.0,,,,,,,,,,,,,,9.0,1.0,6.1,,1,,,1.0,3.0,,,,,,,,,1.0,,,,2.0,,,,,,
12388465,home,Alemannia Aachen,Leandro Putaro,,,putaro-leandro,L. Putaro,M,20,187,16,M,814593,EUR,852595200,F,14,14,True,3.0,1.0,2.0,1.0,0.0,,1.0,1.0,4.0,,,,,,,,,,1.0,5.0,,4.0,0,,2.0,,,,,,,,,,,,,,,,,,,,,
12388465,home,Alemannia Aachen,Elias Boerdner,,,elias-boerdner,E. Boerdner,G,23,186,16,M,1102244,EUR,1013990400,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
12388465,home,Alemannia Aachen,Aldin Dervisevic,,,aldin-dervisevic,A. Dervisevic,D,20,190,11,M,1084012,EUR,1024012800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
12388465,home,Alemannia Aachen,Gianluca Gaudino,,,gianluca-gaudino,G. Gaudino,M,10,175,55,M,352594,EUR,847670400,M,46,46,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
12388465,home,Alemannia Aachen,Frederic Baum,,,frederic-baum,F. Baum,M,6,185,5,M,1064853,EUR,965088000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
12388465,away,Holstein Kiel,Timon Weiner,,,timon-weiner,T. Weiner,G,1,191,134,M,1140362,EUR,916617600,G,1,1,False,33.0,26.0,11.0,5.0,0.0,21.0,27.0,6.0,7.0,1.0,1.0,2.0,8.0,,,2.0,3.0,2.0,90.0,44.0,6.9,7.0,0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,
12388465,away,Holstein Kiel,Timo Becker,,,timo-becker,T. Becker,D,5,186,174,M,814735,EUR,859248000,D,17,17,False,33.0,22.0,6.0,1.0,0.0,12.0,15.0,10.0,19.0,2.0,4.0,2.0,3.0,2.0,2.0,,,,79.0,49.0,6.7,14.0,3,,1.0,2.0,4.0,1.0,,,,1.0,,,2.0,,,1.0,,1.0,,,,,,
12388465,away,Holstein Kiel,Marko Ivezić,,,marko-ivezic,M. Ivezić,D,6,191,161,M,1105869,EUR,1007251200,D,6,6,False,50.0,48.0,5.0,3.0,0.0,26.0,27.0,22.0,23.0,2.0,2.0,3.0,5.0,,,,,,76.0,60.0,6.6,2.0,0,,,2.0,3.0,,,3.0,,1.0,,,,,,,,,,,,,,
12388465,away,Holstein Kiel,Patrick Erras,,,patrick-erras,P. Erras,D,4,196,77,M,254003,EUR,790646400,D,4,4,False,71.0,66.0,8.0,6.0,0.0,45.0,47.0,21.0,24.0,1.0,2.0,5.0,3.0,1.0,,,,,90.0,78.0,6.8,5.0,0,,,3.0,3.0,,,,,,,1.0,,,,,,,,,,,,
12388465,away,Holstein Kiel,Finn Porath,,,finn-porath,F. Porath,M,27,179,117,M,789714,EUR,856656000,M,8,8,False,25.0,13.0,7.0,3.0,1.0,9.0,11.0,6.0,16.0,1.0,3.0,,4.0,1.0,1.0,,,,76.0,37.0,7.0,14.0,0,,2.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,2.0,2.0,,,,,2.0,,
12388465,away,Holstein Kiel,Nicolai Remberg,,,nicolai-remberg,N. Remberg,M,21,187,313,M,1064305,EUR,961372800,M,22,22,False,35.0,29.0,3.0,,0.0,17.0,19.0,12.0,16.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,76.0,44.0,6.5,8.0,1,,,,3.0,,,1.0,,2.0,,,,1.0,,1.0,,,2.0,1.0,,,,
12388465,away,Holstein Kiel,Lewis Holtby,Lewis,Holtby,lewis-holtby,L. Holtby,M,90,176,208,M,1135884,EUR,653616000,M,10,10,False,82.0,72.0,13.0,9.0,0.0,44.0,47.0,31.0,41.0,1.0,5.0,,8.0,2.0,,,,,90.0,100.0,7.5,15.0,1,True,6.0,,1.0,1.0,,2.0,2.0,,,,,,,1.0,3.0,,,,,1.0,1.0,
12388465,away,Holstein Kiel,Tymoteusz Puchacz,,,tymoteusz-puchacz,T. Puchacz,M,27,180,3578,M,867493,EUR,917049600,M,27,27,False,7.0,6.0,1.0,1.0,0.0,2.0,3.0,6.0,9.0,,5.0,1.0,2.0,3.0,2.0,,,,65.0,27.0,6.7,7.0,0,,5.0,1.0,5.0,,,,2.0,,,,,,,,2.0,1.0,2.0,,,2.0,1.0,puszka.27
12388465,away,Holstein Kiel,Shuto Machino,,,shuto-machino,S. Machino,F,18,185,1747,M,925910,EUR,938649600,F,18,18,False,46.0,35.0,4.0,2.0,0.0,12.0,13.0,23.0,35.0,2.0,4.0,2.0,6.0,2.0,2.0,,,,90.0,65.0,8.2,20.0,2,,2.0,1.0,1.0,2.0,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,
12388465,away,Holstein Kiel,Benedikt Pichler,,,benedikt-pichler,B. Pichler,F,11,187,206,M,843709,EUR,869356800,F,9,9,False,22.0,16.0,,,0.0,7.0,8.0,9.0,15.0,4.0,6.0,2.0,1.0,1.0,,,,,90.0,36.0,7.2,9.0,5,,1.0,5.0,7.0,1.0,,,1.0,2.0,1.0,,3.0,1.0,,2.0,,,,,,1.0,,
12388465,away,Holstein Kiel,Alexander Bernhardsson,,,alexander-bernhardsson,A. Bernhardsson,F,11,184,444,M,980916,EUR,905126400,F,11,11,False,33.0,25.0,1.0,1.0,0.0,9.0,10.0,16.0,26.0,4.0,5.0,1.0,2.0,,,,,,90.0,47.0,7.0,16.0,0,,3.0,1.0,6.0,,,1.0,1.0,3.0,,,,,,2.0,,1.0,1.0,,,2.0,1.0,
12388465,away,Holstein Kiel,Fiete Arp,,,jann-fiete-arp,F. Arp,F,7,186,976,M,877837,EUR,947116800,F,20,20,True,7.0,2.0,,,0.0,1.0,1.0,1.0,6.0,1.0,7.0,1.0,1.0,,,,,,25.0,21.0,7.0,8.0,2,,,,3.0,1.0,,,3.0,1.0,,,,1.0,,1.0,,,4.0,3.0,,,1.0,
12388465,away,Holstein Kiel,Marco Komenda,,,marco-komenda,M. Komenda,D,3,187,42,M,579260,EUR,848966400,D,3,3,True,18.0,17.0,,,0.0,10.0,11.0,7.0,7.0,1.0,2.0,2.0,,1.0,1.0,,,,14.0,21.0,6.8,1.0,0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,
12388465,away,Holstein Kiel,Magnus Knudsen,,,magnus-knudsen,M. Knudsen,M,4,175,118,M,977919,EUR,992563200,M,24,24,True,8.0,6.0,1.0,,0.0,4.0,4.0,3.0,5.0,,1.0,,,1.0,1.0,,,,14.0,13.0,6.8,3.0,0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,
12388465,away,Holstein Kiel,Andu Yobel Kelati,,,andu-yobel-kelati,A. Y. Kelati,F,16,181,53,M,1021087,EUR,1029196800,M,16,16,True,10.0,10.0,2.0,2.0,0.0,4.0,4.0,6.0,7.0,1.0,4.0,,2.0,,,,,,14.0,17.0,7.2,2.0,1,,1.0,,2.0,,,,,1.0,,1.0,1.0,,,,,,4.0,3.0,,1.0,,
12388465,away,Holstein Kiel,Lasse Rosenboom,,,lasse-rosenboom,L. Rosenboom,M,23,190,90,M,980616,EUR,1011398400,D,23,23,True,5.0,3.0,1.0,,0.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,,,,,,11.0,14.0,9.6,2.0,3,,,,,3.0,2.0,,,,,,,,,,,,2.0,2.0,,,,
12388465,away,Holstein Kiel,Marcel Engelhardt,,,marcel-engelhardt,M. Engelhardt,G,31,191,25,M,126531,EUR,733968000,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
12388465,away,Holstein Kiel,Thomas Dähne,,,thomas-dahne,T. Dähne,G,21,193,75,M,126346,EUR,757641600,G,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
12388465,away,Holstein Kiel,Max Geschwill,,,geschwill-max,M. Geschwill,D,28,182,46,M,963073,EUR,994464000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
12388465,away,Holstein Kiel,Marvin Schulz,,,marvin-schulz,M. Schulz,M,10,186,43,M,254445,EUR,790128000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
