match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_interceptionWon,stat_keyPass,stat_duelLost,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_fouls,player_firstName,player_lastName,player_sofascoreId,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_aerialLost,stat_unsuccessfulTouch,stat_wonContest,stat_totalTackle,stat_wonTackle,captain,stat_wasFouled,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_bigChanceMissed
11453120,home,Al-Shabab,Habib Diallo,habib-diallo,H. Diallo,F,30,186.0,7474,M,802159,EUR,803433600,F,20,20,True,4.0,2.0,1.0,,2.0,2.0,,2.0,,1.0,,,,,,,21.0,10.0,6.5,4.0,1,,,1.0,,,3.0,2.0,,,,,,habibdiallo28,,,,1.0,,,,,,1.0,,,,
11453120,home,Al-Shabab,Fahad Al-Muwallad,fahad-al-muwallad,F. Al-Muwallad,M,,167.0,183,M,160909,EUR,779500800,F,8,8,True,,,,,,,,,,,,,,,,,11.0,1.0,6.5,1.0,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11453120,home,Al-Shabab,Majed Omar Kanabah,majed-omar-kanabah,M. O. Kanabah,M,12,172.0,36,M,828444,EUR,730771200,M,12,12,True,2.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,9.0,3.0,6.3,2.0,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11453120,home,Al-Shabab,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,50,180.0,125,M,1168640,EUR,1032825600,G,50,50,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Mohammed Alabsi,,,,,,,,,,,,,,,,
11453120,home,Al-Shabab,Nader Al Sharari,nader-abdullah-al-sharari,N. A. Sharari,D,4,184.0,534,M,923040,EUR,831513600,D,88,88,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453120,home,Al-Shabab,Riyadh Sharahili,riyadh-sharahili,R. Sharahili,M,26,185.0,28,M,818624,EUR,735955200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453120,home,Al-Shabab,Hattan Bahebri,hattan-bahebri,H. Bahbri,M,11,168.0,92,M,803052,EUR,711244800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453120,home,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168.0,15,M,1152012,EUR,993340800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Hussain Alsebyani,,,,,,,,,,,,,,,,
11453120,home,Al-Shabab,Nawaf Al Sadi,nawaf-alsadi,N. A. Sadi,M,18,172.0,64,M,1115888,EUR,972086400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Nawaf Alsadi,,,,,,,,,,,,,,,,
11453120,away,Al-Ettifaq,Paulo Victor,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000,G,48,48,False,16.0,14.0,6.0,4.0,13.0,13.0,1.0,3.0,,,1.0,11.0,1.0,1.0,5.0,1.0,90.0,31.0,8.3,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453120,away,Al-Ettifaq,Jack Hendry,jack-hendry,J. Hendry,D,4,195.0,333,M,795696,EUR,799804800,D,4,4,False,48.0,38.0,5.0,1.0,12.0,13.0,26.0,36.0,,2.0,3.0,3.0,,,,,90.0,60.0,7.1,13.0,1,1.0,,,,,,,1.0,,,,,,,,,,1.0,,2.0,,,,,,,
11453120,away,Al-Ettifaq,Marcel Tisserand,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,False,48.0,44.0,5.0,3.0,26.0,29.0,18.0,19.0,1.0,3.0,3.0,4.0,,,,,90.0,58.0,7.7,4.0,2,,,1.0,2.0,,1.0,,,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,1.0,1.0,,,
11453120,away,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,36.0,31.0,3.0,,26.0,28.0,5.0,8.0,,,4.0,3.0,,,,,69.0,42.0,6.9,5.0,0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11453120,away,Al-Ettifaq,Mohammed Abdulrahman,mohammed-abdulrahman,M. Abdulrahman,D,29,170.0,146,M,1133141,EUR,1042502400,M,29,29,False,16.0,10.0,1.0,1.0,3.0,5.0,7.0,12.0,,6.0,1.0,2.0,,,,,60.0,34.0,6.9,12.0,0,1.0,,,,,1.0,,,,,Mohammed Abdulrahman,,,,3.0,,,2.0,2.0,3.0,1.0,,1.0,,,,
11453120,away,Al-Ettifaq,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183.0,6336,M,42694,EUR,645580800,M,10,10,False,71.0,62.0,10.0,6.0,28.0,31.0,38.0,47.0,,2.0,,4.0,,,,,90.0,84.0,7.9,14.0,1,7.0,4.0,1.0,1.0,3.0,1.0,,,,,,,jordanhenderson,1.0,,,,2.0,,2.0,2.0,True,,,,,
11453120,away,Al-Ettifaq,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,False,33.0,29.0,4.0,2.0,14.0,16.0,15.0,17.0,,5.0,2.0,6.0,,,,,88.0,49.0,7.2,6.0,1,,,1.0,3.0,,3.0,,,,2.0,,,,1.0,,,,2.0,,5.0,4.0,,,,,,
11453120,away,Al-Ettifaq,Hamdan Al-Shamrani,hamdan-al-shamrani,H. Al-Shamrani,D,27,176.0,29,M,882132,EUR,850521600,M,13,13,False,27.0,25.0,2.0,2.0,16.0,17.0,9.0,17.0,1.0,7.0,4.0,6.0,,,,,90.0,63.0,7.6,15.0,1,7.0,,1.0,4.0,,,,,,,,,,,2.0,,,3.0,2.0,1.0,,,3.0,,,,
11453120,away,Al-Ettifaq,Georginio Wijnaldum,georginio-wijnaldum,G. Wijnaldum,M,8,175.0,8339,M,22126,EUR,658281600,F,25,25,False,18.0,17.0,,,7.0,7.0,10.0,11.0,,1.0,3.0,2.0,,,,,90.0,29.0,6.8,4.0,1,,,1.0,1.0,,1.0,,,,1.0,,,gwijnaldum,,2.0,,,1.0,1.0,,,,,,,,
11453120,away,Al-Ettifaq,Demarai Gray,demarai-gray,D. Gray,M,10,184.0,1784,M,355152,EUR,835920000,F,19,19,False,18.0,13.0,1.0,,5.0,6.0,10.0,16.0,,2.0,2.0,4.0,,,,,85.0,36.0,6.3,15.0,0,4.0,2.0,,,2.0,3.0,1.0,,,,,,,,3.0,,,4.0,1.0,,,,1.0,,1.0,,
11453120,away,Al-Ettifaq,Robin Quaison,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800,F,99,99,False,17.0,14.0,,,8.0,10.0,6.0,7.0,,4.0,,2.0,,,,,90.0,28.0,6.8,6.0,1,,,,,,4.0,2.0,,,2.0,,,,,1.0,1.0,,1.0,1.0,,,,3.0,,,,
11453120,away,Al-Ettifaq,Radhi Al-Oteibi,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,True,21.0,18.0,,,6.0,6.0,13.0,18.0,,1.0,1.0,1.0,,,,,30.0,34.0,7.1,6.0,0,3.0,1.0,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,
11453120,away,Al-Ettifaq,Moussa Dembélé,moussa-dembele,M. Dembélé,F,9,183.0,2632,M,318653,EUR,837129600,F,9,9,True,3.0,2.0,,,,,2.0,3.0,,,,1.0,,,,,21.0,8.0,6.6,1.0,2,,,2.0,,1.0,3.0,,,1.0,,,,,,,,3.0,,,,,,,,,,1.0
11453120,away,Al-Ettifaq,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,F,7,7,True,5.0,3.0,,,1.0,1.0,2.0,6.0,,1.0,,1.0,,,,,9.0,8.0,6.7,4.0,0,2.0,,,,,2.0,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,
11453120,away,Al-Ettifaq,Amin Al-Bukhari,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453120,away,Al-Ettifaq,Mohammed Al-Dawsari,mohammed-al-dawsari,M. Al-Dawsari,G,12,179.0,6,M,982348,EUR,938822400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453120,away,Al-Ettifaq,Meshal Alaeli,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Meshal Alaeli,,,,,,,,,,,,,,,,
11453120,away,Al-Ettifaq,Mohammed Mahzari,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Mohammed Mahzari,,,,,,,,,,,,,,,,
11453120,away,Al-Ettifaq,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453120,away,Al-Ettifaq,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
