match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,player_id,player_name
12501597,FT,0.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,
12501597,,,,,90,0.0,,1,,,injuryTime,4.0,,,,,,
12501597,,,,,86,,,5,,,substitution,,123681352.0,False,True,regular,,
12501597,,,,,81,,,10,,,substitution,,123681309.0,False,False,regular,,
12501597,,,,,72,,,19,,,substitution,,123681230.0,False,False,regular,,
12501597,,,,,66,,,25,,,substitution,,123681184.0,False,True,regular,,
12501597,,,,,66,,,25,,,substitution,,123681183.0,False,True,regular,,
12501597,,,,,65,,,26,,,substitution,,123681187.0,False,False,regular,,
12501597,,,,,65,,,26,,,substitution,,123681186.0,False,False,regular,,
12501597,,,,,64,,,27,,,substitution,,123681185.0,False,False,regular,,
12501597,,,,,46,,,45,,,substitution,,123681014.0,False,True,regular,,
12501597,,,,,46,,,45,,,substitution,,123681013.0,False,True,regular,,
12501597,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,
12501597,,,,,45,0.0,,1,,,injuryTime,2.0,,,,,,
12501597,,0.0,1.0,,1,,,45,,,goal,,252455073.0,,False,regular,1082406.0,Matías Soulé
