match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_aerialLost,stat_unsuccessfulTouch,stat_lastManTackle,stat_fouls,stat_dispossessed,stat_wasFouled,stat_totalOffside,captain,stat_outfielderBlock,stat_totalCross,stat_totalContest,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_wonContest,stat_keyPass,stat_accurateCross,player_sofascoreId,stat_shotOffTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_errorLeadToAShot,stat_goals
12501597,home,Empoli,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,False,25.0,18.0,12.0,5.0,0.0,14.0,17.0,4.0,8.0,1.0,1.0,2.0,7.0,4.0,5.0,2.0,90.0,37.0,7.3,7.0,0.00139387,0,0.2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501597,home,Empoli,Mattia De Sciglio,mattia-de-sciglio,M. De Sciglio,D,,183,1055,M,137667,EUR,719539200,D,22,22,False,22.0,15.0,3.0,,0.0,14.0,18.0,1.0,4.0,,,4.0,3.0,,,,45.0,32.0,6.9,7.0,0.00057437,1,,1.0,3.0,1.0,1.0,2.0,2.0,0.0327,0.1479,,,,,,,,,,,,,,,,,,,,,,,,,
12501597,home,Empoli,Luca Marianucci,marianucci-luca,L. Marianucci,D,35,186,890,M,1165371,EUR,1090540800,D,35,35,False,54.0,45.0,12.0,6.0,0.0,34.0,35.0,11.0,19.0,2.0,,7.0,4.0,,,,90.0,69.0,7.0,11.0,0.00939903,0,,1.0,5.0,,1.0,4.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12501597,home,Empoli,Saba Goglichidze,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,1126175,EUR,1088121600,D,2,2,False,43.0,37.0,7.0,4.0,0.0,32.0,34.0,5.0,9.0,3.0,,5.0,4.0,,,,86.0,56.0,7.2,7.0,0.00142319,0,,,2.0,,2.0,2.0,1.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12501597,home,Empoli,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,12.0,10.0,2.0,2.0,0.0,3.0,4.0,7.0,8.0,2.0,,2.0,1.0,,,,90.0,27.0,6.8,4.0,0.00796437,0,,,4.0,,,3.0,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12501597,home,Empoli,Alberto Grassi,alberto-grassi,A. Grassi,M,33,183,263,M,186845,EUR,794534400,M,5,5,False,42.0,36.0,1.0,1.0,0.0,23.0,26.0,13.0,16.0,3.0,2.0,2.0,3.0,,,,90.0,53.0,6.7,8.0,0.00573125,0,,,2.0,,1.0,2.0,1.0,,,,,,1.0,,,1.0,,,True,1.0,,,,,,,,,,,,,,
12501597,home,Empoli,Liam Henderson,liam-henderson,L. Henderson,M,16,183,304,M,287573,EUR,830390400,M,6,6,False,21.0,16.0,1.0,,0.0,7.0,8.0,9.0,13.0,5.0,2.0,1.0,2.0,,,,66.0,24.0,6.2,5.0,0.0024554,0,,,1.0,,1.0,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
12501597,home,Empoli,Giuseppe Pezzella,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,M,3,3,False,32.0,20.0,6.0,1.0,0.0,11.0,13.0,9.0,22.0,5.0,1.0,2.0,3.0,,,,90.0,63.0,6.4,20.0,0.00830847,0,,,2.0,,1.0,1.0,1.0,,,,,1.0,2.0,,,3.0,1.0,,,,3.0,,,,,,,,,,,,,
12501597,home,Empoli,Lorenzo Colombo,lorenzo-colombo,L. Colombo,F,29,183,2440,M,930191,EUR,1015545600,F,29,29,False,5.0,3.0,,,0.0,1.0,2.0,2.0,3.0,5.0,2.0,,2.0,,,,45.0,15.0,5.8,6.0,0.00160912,1,,,2.0,,,1.0,1.0,0.0637,,,,,2.0,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,
12501597,home,Empoli,Liberato Cacace,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,F,13,13,False,50.0,41.0,9.0,5.0,0.0,27.0,29.0,14.0,24.0,4.0,,2.0,5.0,,,,90.0,61.0,7.1,13.0,0.0160508,0,,3.0,5.0,,,1.0,1.0,,,,,3.0,,,,1.0,3.0,,,1.0,3.0,,,,,,,,,,,,,
