match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_outfielderBlock,stat_fouls,stat_challengeLost,stat_interceptionWon,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,captain,stat_ownGoals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_goals
12625008,home,Al Raed,Zakaria Hawsawi,zakaria-al-hawsawi,Z. Hawsawi,D,2,175.0,153,M,1398854,EUR,979171200,F,12,12,False,10.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,7.0,,,8.0,5.0,3.0,1.0,,,,,70.0,29.0,6.8,8.0,2,1.0,2.0,1.0,4.0,3.0,,Zakaria Al Hawsawi,,1.0,3.0,2.0,,2.0,,,,,,2.0,,,,,,,,
12625008,home,Al Raed,Nawaf Sahli,nawaf-sahli,N. Sahli,F,41,165.0,10,M,1429805,EUR,1052092800,F,41,41,True,7.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,2.0,,1.0,,,,,20.0,9.0,6.4,1.0,0,,1.0,,1.0,,,Nawaf Sahli,,,,2.0,,,,,,,,,,,,,,,,
12625008,home,Al Raed,Abdullah Al Yousif,abdullah-al-yousif,A. A. Yousif,D,13,175.0,9,M,892897,EUR,878083200,D,13,13,True,,,,,0.0,,,,,,1.0,,1.0,1.0,,,,,,12.0,1.0,6.6,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625008,home,Al Raed,Abdullah Hazazi,abdullah-hazazi,A. Hazazi,D,4,182.0,6,M,1548473,EUR,801792000,D,4,4,True,,,,,0.0,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,Abdullah Hazazi,,,,,,,,,,,,,,,,,,,,
12625008,home,Al Raed,Yahya Sunbul,sunbul-yahya,Y. Sunbul,M,45,166.0,9,M,958020,EUR,884131200,M,45,45,True,2.0,2.0,,,0.0,,,2.0,2.0,,,1.0,2.0,,,,,,,11.0,7.0,6.7,2.0,0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12625008,home,Al Raed,Saleh Alohaymid,saleh-alohaymid,S. Alohaymid,G,22,181.0,14,M,881836,EUR,895708800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625008,home,Al Raed,Omar Shami,omar-shami,O. Shami,M,15,,5,M,1835249,EUR,1080000000,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Omar Shami,,,,,,,,,,,,,,,,,,,,
12625008,home,Al Raed,Anas Al Zahrani,anas-al-zahrani,A. A. Zahrani,M,42,183.0,5,M,1462375,EUR,1058313600,M,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Anas Al Zahrani,,,,,,,,,,,,,,,,,,,,
12625008,home,Al Raed,Thamer Al Khaibri,thamer-al-khaibri,T. A. Khaibri,F,90,187.0,70,M,1536875,EUR,1133568000,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Thamer Al Khaibri,,,,,,,,,,,,,,,,,,,,
12625008,home,Al Raed,Raed Al-Ghamdi,raed-al-ghamdi,R. Al-Ghamdi,F,,176.0,15,M,795468,EUR,768182400,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625008,away,Al-Fateh,Péter Szappanos,peter-szappanos,P. Szappanos,G,1,194.0,332,M,803307,EUR,658540800,G,1,1,False,15.0,8.0,11.0,4.0,0.0,5.0,6.0,3.0,9.0,,,,,,5.0,,2.0,2.0,,90.0,21.0,6.1,7.0,0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,
12625008,away,Al-Fateh,Mohammed Al-Fuhaid,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,D,14,14,False,34.0,31.0,1.0,1.0,0.0,16.0,16.0,15.0,19.0,1.0,,9.0,5.0,1.0,4.0,,,,,90.0,59.0,6.2,8.0,0,1.0,2.0,1.0,4.0,2.0,,,,,,4.0,2.0,3.0,,,,,,,,,True,,,,,
12625008,away,Al-Fateh,Jason Denayer,jason-denayer,J. Denayer,D,,184.0,657,M,352664,EUR,804297600,D,64,64,False,15.0,14.0,2.0,1.0,0.0,13.0,13.0,1.0,2.0,2.0,,2.0,,3.0,2.0,,,,,45.0,23.0,7.0,2.0,0,,,,,,1.0,,,4.0,1.0,,,,,,,,,,,,,,,,,
12625008,away,Al-Fateh,Marwane Saadane,marwane-saadane,M. Saadane,D,17,185.0,1277,M,847714,EUR,695606400,D,17,17,False,52.0,44.0,19.0,16.0,0.0,21.0,23.0,23.0,29.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,,,,90.0,62.0,7.1,9.0,1,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,,,
12625008,away,Al-Fateh,Mohammed Al-Konaideri,mohammed-al-konaideri,M. Al-Konaideri,D,12,175.0,21,M,1019340,EUR,971222400,D,12,12,False,32.0,22.0,3.0,1.0,0.0,8.0,10.0,16.0,27.0,1.0,2.0,5.0,7.0,1.0,4.0,1.0,,,,90.0,69.0,6.7,19.0,1,5.0,1.0,,4.0,3.0,,,,,1.0,1.0,2.0,1.0,,,1.0,,,1.0,,,,,,,2.0,
12625008,away,Al-Fateh,Othman Al-Othman,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800,M,88,88,False,26.0,19.0,5.0,3.0,0.0,4.0,4.0,16.0,24.0,1.0,,9.0,7.0,,3.0,1.0,,,,73.0,55.0,6.8,14.0,5,2.0,5.0,3.0,3.0,1.0,3.0,Othman Alothma,,,2.0,3.0,1.0,1.0,,2.0,3.0,,,3.0,,,,,,,1.0,
12625008,away,Al-Fateh,Sofiane Bendebka,sofiane-bendebka,S. Bendebka,M,28,180.0,1218,M,845609,EUR,713318400,M,28,28,False,35.0,34.0,3.0,2.0,0.0,13.0,13.0,21.0,22.0,3.0,,3.0,2.0,,2.0,2.0,,,,90.0,53.0,7.0,3.0,6,,,,,,1.0,,,,,,1.0,,,2.0,1.0,,,4.0,,,,,,,,
12625008,away,Al-Fateh,Nouh Al-Mousa,nouh-al-mousa,N. Al-Mousa,M,,175.0,17,M,818614,EUR,667267200,M,8,8,False,32.0,29.0,,,0.0,13.0,14.0,16.0,19.0,,,4.0,2.0,1.0,3.0,1.0,,,,82.0,43.0,6.4,7.0,0,1.0,,,1.0,,2.0,,,,4.0,,2.0,1.0,,,,,,,,,,,,,,
12625008,away,Al-Fateh,Suhayb Al-Zaid,suhayb-al-zaid,S. Al-Zaid,M,,175.0,122,M,1652171,EUR,1092268800,M,18,18,False,31.0,22.0,3.0,,0.0,6.0,8.0,16.0,23.0,,1.0,4.0,2.0,1.0,5.0,1.0,,,,82.0,41.0,6.4,11.0,1,,1.0,,,,1.0,Suhayb,Al-Zaid,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,
12625008,away,Al-Fateh,Djaniny,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,False,17.0,13.0,,,0.0,,,13.0,17.0,1.0,4.0,4.0,6.0,,2.0,2.0,,,,90.0,34.0,7.0,12.0,3,,2.0,,,,5.0,,,,,,,1.0,,2.0,3.0,,,1.0,,,,,,,,
12625008,away,Al-Fateh,Lucas Zelarayán,lucas-zelarayan,L. Zelarayán,M,10,172.0,1289,M,249061,EUR,708998400,F,10,10,False,47.0,38.0,3.0,3.0,0.0,12.0,14.0,31.0,47.0,,,5.0,9.0,,5.0,2.0,,,,90.0,85.0,7.5,25.0,4,14.0,9.0,6.0,1.0,,2.0,Lucas,Zelarayán,,,1.0,,1.0,,2.0,2.0,,,2.0,,,,,,,5.0,
12625008,away,Al-Fateh,Amaar Al Dohaim,amaar-al-dohaim,A. A. Dohaim,D,24,175.0,13,M,803055,EUR,746755200,D,24,24,True,18.0,16.0,1.0,1.0,0.0,8.0,10.0,8.0,8.0,,,1.0,4.0,,1.0,3.0,,,,45.0,24.0,6.9,2.0,0,,,,1.0,1.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,
12625008,away,Al-Fateh,Amine Sbai,sbai-amine,A. Sbai,F,7,175.0,387,M,1392829,EUR,973382400,F,7,7,True,8.0,5.0,,,0.0,,,5.0,10.0,,,4.0,3.0,,1.0,,,,,17.0,22.0,6.7,12.0,0,2.0,6.0,2.0,1.0,1.0,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,,
12625008,away,Al-Fateh,Abdullah Al-Anazi,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400,M,94,94,True,7.0,3.0,1.0,,0.0,2.0,2.0,1.0,6.0,1.0,,1.0,2.0,,1.0,1.0,,,,8.0,14.0,7.6,6.0,1,1.0,,,1.0,,1.0,Abdullah Al-Anazi,,,,,,,,,,,1.0,,,,,,,,,1.0
12625008,away,Al-Fateh,Saad Al-Shurafa,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,2.0,2.0,,,1.0,,,2.0,2.0,1.0,,2.0,,,,,,,,8.0,4.0,6.9,1.0,1,,,,,,1.0,Saad Al-Shurafa,,,1.0,,,,,,1.0,,,1.0,,,,,,,,
12625008,away,Al-Fateh,Waled Al Enazi,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12625008,away,Al-Fateh,Naif Masoud,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Naif Masoud,,,,,,,,,,,,,,,,,,,,
12625008,away,Al-Fateh,Hussain Al Zarie,hussain-al-zarie,H. A. Zarie,D,82,178.0,17,,1917051,EUR,1102896000,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Hussain Al Zarie,,,,,,,,,,,,,,,,,,,,
12625008,away,Al-Fateh,Ali Al Masoud,ali-al-masoud,A. A. Masoud,F,29,,6,M,1170500,EUR,1073088000,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Ali Al Masoud,,,,,,,,,,,,,,,,,,,,
12625008,away,Al-Fateh,Faisal Al Abdulwahed,faisal-al-abdulwahed,F. A. Abdulwahed,F,80,,16,M,1170502,EUR,1104278400,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,Faisal Al Abdulwahed,,,,,,,,,,,,,,,,,,,,
