match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_shotOffTarget,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,stat_wasFouled,stat_dispossessed,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_accurateLongBalls,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalOffside
11407395,home,Atalanta,Luis Muriel,luis-muriel,L. Muriel,F,10,178,3941,M,luisfmuriel9,119242,EUR,671760000,F,9,9,True,12.0,9.0,1.0,2.0,4.0,11.0,1.0,,,,25.0,22.0,7.1,9.0,0.0741,0.4902,0.177022,2,,,9.0,3.0,,1.0,,,,,,,,,2.0,2.0,,,2.0,,,,,,,,1.0,2.0,,2.0,1.0,
11407395,home,Atalanta,Emil Holm,emil-holm,E. Holm,D,2,191,1648,M,,965264,EUR,958176000,D,3,3,True,3.0,1.0,,1.0,3.0,1.0,,,,,8.0,9.0,6.6,5.0,0.0,0.0,5.3e-07,0,,,,1.0,,2.0,3.0,,4.0,3.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11407395,home,Atalanta,Mario Pašalić,mario-pasalic,M. Pašalić,M,20,189,7385,M,pasalicmario,190437,EUR,792288000,M,8,8,True,3.0,1.0,,,1.0,2.0,1.0,,,,8.0,4.0,6.6,2.0,0.0,0.0,0.00032328,0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11407395,home,Atalanta,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1246,M,,856638,EUR,961459200,D,20,20,True,3.0,3.0,,1.0,1.0,3.0,,,,,9.0,7.0,6.7,2.0,0.0,0.0,0.0677489,0,,,2.0,1.0,,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,
11407395,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,299,M,,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407395,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3101,M,,865646,EUR,962409600,G,29,29,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407395,home,Atalanta,Hans Hateboer,hans-hateboer,H. Hateboer,D,33,185,622,M,,356352,EUR,758073600,D,33,33,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407395,home,Atalanta,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,536,M,,79680,EUR,631497600,D,6,6,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,José,Luis Palomino,,,,,,,,,,,
11407395,home,Atalanta,Michel Adopo,michel-ndary-adopo,M. N. Adopo,M,8,187,534,M,,928777,EUR,963964800,M,25,25,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407395,home,Atalanta,Aleksei Miranchuk,aleksei-miranchuk,A. Miranchuk,M,59,182,4256,M,Miranchuk,324353,EUR,813888000,M,59,59,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407395,home,Atalanta,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1108,M,,928104,EUR,929750400,D,21,21,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407395,away,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,1,1,False,46.0,42.0,15.0,38.0,38.0,8.0,8.0,,,2.0,90.0,53.0,7.4,4.0,0.0,0.0,0.00145915,0,0.4902,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,11.0,,,,,
11407395,away,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4940,M,FedericoGatti,1128063,EUR,898646400,D,4,4,False,56.0,47.0,7.0,24.0,24.0,32.0,3.0,,,,90.0,67.0,7.1,11.0,0.0,0.0,0.0053456,0,,,23.0,,,1.0,4.0,,1.0,,3.0,,1.0,,1.0,,2.0,,,Federico Gatti,,1.0,1.0,,,,2.0,,,,,
11407395,away,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,69.0,61.0,5.0,47.0,50.0,19.0,7.0,,,,84.0,80.0,7.0,10.0,0.0,0.0,0.00926604,0,,,14.0,,,1.0,4.0,,,,4.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,1.0,,,,1.0,,,,,
11407395,away,Juventus,Danilo,danilo,Danilo,D,13,184,15175,M,Danilo,124992,EUR,679536000,D,6,6,False,67.0,60.0,6.0,42.0,43.0,24.0,6.0,,,,90.0,77.0,7.2,8.0,0.0,0.0,0.00783644,0,,True,18.0,,1.0,6.0,3.0,2.0,,,4.0,1.0,2.0,2.0,,2.0,1.0,,,,,2.0,,1.0,,,2.0,,,,,
11407395,away,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,69.0,63.0,10.0,38.0,39.0,30.0,3.0,,,,90.0,75.0,7.1,6.0,0.0,0.0,0.0183961,0,,,25.0,,1.0,3.0,2.0,2.0,,,2.0,1.0,,,,,,,,,,,2.0,,,,8.0,,,,,
11407395,away,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,west.mckennie,881931,EUR,904262400,M,16,16,False,36.0,29.0,1.0,14.0,18.0,19.0,4.0,,,,84.0,54.0,6.8,13.0,0.0,0.0,0.0106134,0,,,15.0,1.0,1.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,2.0,2.0,1.0,,,,,1.0,,,,,1.0,,,,,
11407395,away,Juventus,Nicolò Fagioli,nicolo-fagioli,N. Fagioli,M,44,178,4280,M,nicolofagioli,901850,EUR,981936000,M,21,21,False,36.0,32.0,,18.0,18.0,19.0,4.0,,,,68.0,44.0,6.9,7.0,0.0552,0.1779,0.010849,1,,,14.0,1.0,,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,
11407395,away,Juventus,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,M,25,25,False,30.0,24.0,,13.0,13.0,17.0,5.0,,,,90.0,46.0,7.2,10.0,0.0,0.0,0.045176,0,,,11.0,,2.0,4.0,9.0,1.0,3.0,3.0,2.0,1.0,,,4.0,1.0,4.0,,,,,,2.0,,,,,,,,,
11407395,away,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,M,27,27,False,40.0,36.0,2.0,22.0,24.0,17.0,4.0,,,,68.0,50.0,6.6,6.0,0.0,0.0,0.00477352,0,,,14.0,1.0,,2.0,3.0,2.0,,,1.0,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,
11407395,away,Juventus,Moise Kean,moise-kean,M. Kean,F,20,183,15084,M,moise_kean,835601,EUR,951696000,F,18,18,False,9.0,5.0,,3.0,3.0,6.0,1.0,,,,75.0,25.0,6.5,15.0,0.0149,0.0634,0.00053082,1,,,2.0,,,7.0,5.0,,4.0,1.0,,,1.0,1.0,5.0,1.0,2.0,,,,,,1.0,3.0,,,,,,1.0,,1.0
11407395,away,Juventus,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40294,M,FedeChiesa,845386,EUR,877737600,F,7,7,False,24.0,20.0,1.0,5.0,5.0,20.0,4.0,,,,90.0,43.0,6.5,13.0,0.0991,0.047,0.0658629,3,,,16.0,1.0,,6.0,4.0,2.0,5.0,2.0,,,,,3.0,,,,1.0,,,,2.0,1.0,,2.0,,1.0,,1.0,,
11407395,away,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,,1010223,EUR,1059868800,M,20,20,True,8.0,7.0,1.0,4.0,4.0,4.0,,,,,22.0,12.0,6.4,3.0,0.0,0.0,0.0130687,0,,,3.0,,,2.0,1.0,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,
11407395,away,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,11,11,True,18.0,14.0,1.0,6.0,7.0,12.0,5.0,,,,22.0,24.0,6.5,7.0,0.0,0.0,0.0111012,0,,,8.0,1.0,,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,
11407395,away,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,KenanYıldız,1149011,EUR,1115164800,F,15,15,True,5.0,3.0,,1.0,1.0,4.0,,,,,15.0,8.0,6.5,5.0,0.0,0.0,0.00065586,0,,,2.0,,,1.0,2.0,1.0,,,,,,,3.0,,2.0,,,Kenan Yıldız,,,,,,,,,,,,
11407395,away,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,,139273,EUR,775440000,D,24,24,True,3.0,2.0,1.0,1.0,1.0,2.0,,,,,11.0,4.0,6.5,1.0,0.0,0.0,0.00015042,0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11407395,away,Juventus,Timothy Weah,weah-timothy,T. Weah,M,22,185,11671,M,timothyweah,855810,EUR,951177600,M,22,22,True,5.0,4.0,1.0,1.0,2.0,4.0,3.0,,,,11.0,9.0,6.5,3.0,0.0,0.0,0.00293152,0,,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11407395,away,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407395,away,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3256,M,,79645,EUR,721353600,G,36,36,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407395,away,Juventus,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195,160912,M,deanhuijsen,1176744,EUR,1113436800,D,13,13,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407395,away,Juventus,Hans Nicolussi Caviglia,hans-nicolussi-caviglia,H. N. Caviglia,M,41,184,1622,M,,876259,EUR,961286400,M,41,41,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407395,away,Juventus,Samuel Iling Junior,samuel-iling-junior,S. I. Junior,F,19,182,2419,M,,996919,EUR,1065225600,F,17,17,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407395,away,Juventus,Tommaso Mancini,tommaso-mancini,T. Mancini,F,39,190,297,M,,1068629,EUR,1090540800,F,40,40,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,Tommaso Mancini,,,,,,,,,,,,
