match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_fouls,stat_unsuccessfulTouch,stat_shotOffTarget,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_hitWoodwork
12448342,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,,,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,1,1,False,27.0,18.0,13.0,4.0,0.0,17.0,19.0,1.0,8.0,5.0,2.0,4.0,1.0,1.0,90.0,31.0,7.0,9.0,0.00025636,0,0.7563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448342,home,AZ Alkmaar,Seiya Maikuma,,,seiya-maikuma,S. Maikuma,D,2,179,896,M,1028330,EUR,876960000,D,16,16,False,32.0,25.0,4.0,2.0,0.0,20.0,22.0,6.0,11.0,5.0,,,,,90.0,58.0,7.3,10.0,0.0907679,0,,1.0,1.0,1.0,1.0,5.0,10.0,2.0,1.0,2.0,1.0,6.0,1.0,7.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,
12448342,home,AZ Alkmaar,Wouter Goes,,,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,False,50.0,43.0,7.0,2.0,1.0,33.0,38.0,10.0,12.0,5.0,,,,,90.0,62.0,7.7,7.0,0.00267261,0,,,,,1.0,,3.0,,,,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12448342,home,AZ Alkmaar,Alexandre Penetra,,,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,45.0,40.0,6.0,2.0,0.0,37.0,40.0,3.0,5.0,5.0,,,,,90.0,60.0,7.3,6.0,0.00119119,1,,,,1.0,,1.0,2.0,,,1.0,1.0,7.0,2.0,1.0,1.0,,,,1.0,1.0,0.0525,0.0433,,,,,,,,,,,
12448342,home,AZ Alkmaar,David Möller Wolfe,,,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,False,32.0,22.0,5.0,2.0,1.0,11.0,18.0,12.0,17.0,5.0,,,,,69.0,47.0,6.8,14.0,0.265898,0,,3.0,1.0,,2.0,1.0,2.0,,,1.0,,1.0,1.0,,,,3.0,1.0,,,,,,,,,,,,,,,
12448342,home,AZ Alkmaar,Jordy Clasie,,,jordy-clasie,J. Clasie,M,8,169,219,M,116946,EUR,677980800,M,8,8,False,53.0,48.0,3.0,1.0,1.0,28.0,28.0,20.0,25.0,7.0,,,,,90.0,65.0,7.6,7.0,0.102605,0,,,,,,3.0,4.0,1.0,1.0,,,1.0,,4.0,2.0,,2.0,1.0,,,,,True,1.0,,,,,,,,,
12448342,home,AZ Alkmaar,Peer Koopmeiners,,,peer-koopmeiners,P. Koopmeiners,M,6,186,510,M,922018,EUR,957398400,M,6,6,False,26.0,18.0,6.0,4.0,0.0,6.0,8.0,13.0,20.0,2.0,,,,,69.0,45.0,6.7,14.0,0.0786638,0,,2.0,1.0,1.0,1.0,6.0,5.0,3.0,1.0,1.0,,2.0,,4.0,4.0,1.0,1.0,,1.0,,,,,,2.0,,,,,,,,
12448342,home,AZ Alkmaar,Ibrahim Sadiq,,,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,M,11,11,False,24.0,21.0,4.0,3.0,2.0,11.0,13.0,13.0,14.0,5.0,,,,,74.0,46.0,9.4,10.0,0.525437,4,,3.0,3.0,1.0,,7.0,4.0,3.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,4.0,3.0,,3.0,0.7644,0.7769,,1.0,4.0,1.0,1.0,,,,,,
12448342,home,AZ Alkmaar,Sven Mijnans,,,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,10,10,False,48.0,41.0,2.0,2.0,1.0,23.0,25.0,18.0,25.0,7.0,,,,,90.0,75.0,8.0,16.0,0.020182,3,,2.0,,1.0,,8.0,6.0,,2.0,4.0,2.0,2.0,2.0,4.0,3.0,,1.0,1.0,,2.0,0.4948,1.1886,,3.0,2.0,1.0,1.0,2.0,,,,,
12448342,home,AZ Alkmaar,Ruben van Bommel,,,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,M,7,7,False,28.0,19.0,2.0,,1.0,4.0,7.0,15.0,21.0,7.0,,,,,80.0,44.0,8.1,10.0,0.226423,4,,,,1.0,2.0,4.0,7.0,2.0,,4.0,4.0,,2.0,,,1.0,3.0,1.0,,2.0,0.225,0.1384,,1.0,1.0,2.0,,,2.0,,,,
