match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wonTackle,stat_fouls,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalCross,stat_challengeLost,stat_accurateCross,stat_dispossessed,stat_outfielderBlock,captain,player_lastName,stat_bigChanceCreated,player_sofascoreId,stat_hitWoodwork,stat_goals,stat_totalOffside
12117261,home,Athletico,Gonzalo Mastriani,,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,9,9,False,24.0,19.0,,,0.0,7.0,7.0,12.0,17.0,2.0,,,,,,83.0,40.0,7.7,6.0,0.0124353,7,,6.0,5.0,8.0,10.0,1.0,1.0,,3.0,2.0,0.4931,,,,5.0,1.0,,,0.2252,,,1.0,,1.0,1.0,,,,,,,
12117261,home,Athletico,Nikão,,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,11,11,True,20.0,19.0,2.0,2.0,0.0,3.0,3.0,16.0,19.0,2.0,2.0,,,,,45.0,28.0,6.9,6.0,0.039281,0,,,,1.0,2.0,,,,,2.0,,,,,,,,,,1.0,2.0,,,1.0,,,,,,,,
12117261,home,Athletico,Julimar,,julimar,Julimar,F,20,188,376,M,1167536,EUR,980380800,F,20,20,True,16.0,12.0,2.0,2.0,0.0,4.0,5.0,9.0,12.0,2.0,1.0,,,,,45.0,29.0,7.2,5.0,0.0947013,3,,1.0,4.0,1.0,7.0,,1.0,,2.0,,0.4729,1.0,1.0,1.0,2.0,1.0,1.0,,0.3194,1.0,1.0,,1.0,,,,,,,,,
12117261,home,Athletico,Bruno Praxedes,,bruno-praxedes,B. Praxedes,M,25,186,445,M,1018093,EUR,1013126400,M,8,8,True,19.0,15.0,2.0,,0.0,4.0,4.0,11.0,17.0,3.0,,,,,,27.0,28.0,6.8,7.0,0.0123546,1,,,,1.0,3.0,1.0,,1.0,2.0,1.0,0.0297,,,,,,2.0,,,,2.0,,,1.0,,,,,,,,
12117261,home,Athletico,João Cruz,,joao-cruz,J. Cruz,M,8,172,469,M,1485226,EUR,1147392000,M,57,57,True,18.0,17.0,,,0.0,2.0,2.0,17.0,23.0,2.0,,,,,,27.0,29.0,7.2,6.0,0.13605,1,,,1.0,,3.0,,1.0,,2.0,,0.0187,,,,1.0,,,,,3.0,7.0,,2.0,,,,,,,,,
12117261,home,Athletico,Lucas Di Yorio,,lucas-di-yorio,L. D. Yorio,F,9,190,908,M,838303,EUR,848620800,F,7,7,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,14.0,4.0,6.6,1.0,0.00039765,1,,,,,,,,,,,0.0178,,,,1.0,,,,,,,,,,,,,,,,,
12117261,home,Athletico,Léo Linck,,leo-linck,L. Linck,G,24,194,1042,M,1119887,EUR,983577600,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117261,home,Athletico,Matheus Soares,,matheus-rocha,M. Soares,G,42,193,84,M,1485244,EUR,1105228800,G,42,42,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117261,home,Athletico,Marcos Victor,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,43,43,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117261,home,Athletico,Leonardo Godoy,,leonardo-godoy,L. Godoy,D,29,174,518,M,794006,EUR,799027200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117261,home,Athletico,Lucas Belezi,,belezi-lucas,L. Belezi,D,45,186,218,M,1130040,EUR,1052352000,D,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117261,home,Athletico,Zé Vitor,Zé Vitor,ze-vitor,Z. Vitor,M,8,194,77,M,1188028,EUR,957225600,M,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117261,home,Athletico,Felipinho,Felipinho,felipinho,Felipinho,M,5,183,272,M,1107060,EUR,1003363200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117261,away,Botafogo,John Victor,,john-victor,John,G,12,197,3318,M,840103,EUR,824169600,G,12,12,False,27.0,18.0,16.0,7.0,0.0,11.0,12.0,7.0,15.0,7.0,,2.0,3.0,1.0,1.0,90.0,32.0,7.4,10.0,0.00307622,0,1.0811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117261,away,Botafogo,Vitinho,,vitinho,Vitinho,D,2,175,3615,M,914477,EUR,932688000,D,22,22,False,27.0,20.0,2.0,,0.0,10.0,15.0,11.0,14.0,3.0,3.0,,,,,90.0,50.0,6.6,14.0,0.307859,0,,2.0,1.0,10.0,3.0,,7.0,1.0,2.0,,,1.0,,,,,2.0,1.0,,1.0,2.0,4.0,1.0,2.0,,,,,,,,
12117261,away,Botafogo,Bastos,,bastos,Bastos,D,15,184,3202,M,215956,EUR,670032000,D,15,15,False,48.0,40.0,8.0,4.0,0.0,30.0,35.0,10.0,13.0,4.0,,,,,,90.0,66.0,7.7,9.0,0.00701997,0,,,4.0,3.0,7.0,,8.0,,2.0,1.0,,1.0,,,,,2.0,2.0,,,,,,,3.0,,,,,,,
12117261,away,Botafogo,Alexander Barboza,,alexander-barboza,A. Barboza,D,20,193,2577,M,801044,EUR,795312000,D,20,20,False,51.0,36.0,9.0,1.0,0.0,29.0,37.0,7.0,14.0,5.0,2.0,,,,,90.0,66.0,7.0,17.0,0.00463753,0,,3.0,3.0,6.0,6.0,,7.0,2.0,3.0,,,,,,,,1.0,3.0,,,,,,,1.0,,,,,,,
12117261,away,Botafogo,Alex Telles,,alex-telles,A. Telles,D,13,181,7625,M,312110,EUR,724377600,D,13,13,False,30.0,25.0,3.0,1.0,0.0,13.0,15.0,13.0,18.0,4.0,1.0,,,,,90.0,54.0,7.4,10.0,0.0152341,1,,1.0,3.0,6.0,5.0,,2.0,5.0,2.0,,0.0114,1.0,,,1.0,,2.0,3.0,,1.0,3.0,2.0,1.0,,,,,,alextelles13,,,
12117261,away,Botafogo,Marlon Freitas,,marlon-freitas,M. Freitas,M,17,185,3107,M,840202,EUR,796262400,M,17,17,False,42.0,35.0,2.0,,0.0,24.0,27.0,11.0,16.0,2.0,,,,,,87.0,53.0,6.7,9.0,0.013385,1,,2.0,,3.0,3.0,1.0,3.0,1.0,3.0,,0.0756,,,,,,1.0,,,,1.0,,,1.0,,True,,,,,,
12117261,away,Botafogo,Gregore,,gregore,Gregore,M,26,181,1634,M,840276,EUR,762566400,M,26,26,False,49.0,39.0,8.0,2.0,0.0,22.0,28.0,17.0,22.0,8.0,1.0,,,,,71.0,70.0,6.8,13.0,0.0109688,1,,,3.0,5.0,4.0,1.0,5.0,2.0,1.0,,0.0168,,,,,,1.0,4.0,,,1.0,,,1.0,2.0,,,,,,,
12117261,away,Botafogo,Luiz Henrique,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12999,M,1035995,EUR,978393600,M,7,7,False,25.0,19.0,1.0,1.0,0.0,14.0,15.0,6.0,12.0,7.0,2.0,,,,,70.0,53.0,7.3,15.0,0.014018,2,,2.0,1.0,9.0,12.0,,1.0,,4.0,3.0,0.4111,8.0,4.0,1.0,1.0,1.0,4.0,1.0,0.1901,,2.0,,1.0,2.0,1.0,,,,luizhenrique_07,,,
12117261,away,Botafogo,Jefferson Savarino,,jefferson-savarino,J. Savarino,M,10,169,6802,M,874739,EUR,847670400,M,10,10,False,30.0,23.0,2.0,2.0,1.0,5.0,6.0,18.0,25.0,6.0,2.0,,,,,90.0,39.0,8.0,12.0,0.350585,3,,,,1.0,1.0,,,,,,0.1246,1.0,1.0,,2.0,1.0,,1.0,0.061,3.0,1.0,,,,,,,1.0,savarino10,1.0,,
12117261,away,Botafogo,Thiago Almada,,thiago-almada,T. Almada,M,11,171,27617,M,944660,EUR,988243200,M,23,23,False,39.0,33.0,3.0,3.0,0.0,12.0,16.0,21.0,26.0,6.0,1.0,,,,,79.0,52.0,6.5,14.0,0.0504139,1,,1.0,,9.0,1.0,1.0,,1.0,,,0.0646,2.0,1.0,,,,,,,1.0,3.0,4.0,,3.0,,,,,thiago_almada23,,,
12117261,away,Botafogo,Igor Jesus,,igor-jesus,I. Jesus,F,19,179,20950,M,981619,EUR,983059200,F,99,99,False,19.0,12.0,,,0.0,,1.0,12.0,18.0,3.0,4.0,,,,,87.0,36.0,7.6,14.0,0.0660263,2,,7.0,3.0,13.0,6.0,,1.0,,,3.0,0.479,2.0,,,1.0,1.0,,2.0,0.285,3.0,,1.0,,1.0,,,,1.0,igorjesus,,1.0,
12117261,away,Botafogo,Matheus Martins,Matheus Martins,matheus-martins,M. Martins,F,11,179,1836,M,1106779,EUR,1058313600,F,37,37,True,9.0,8.0,,,0.0,2.0,3.0,6.0,6.0,2.0,1.0,,,,,20.0,14.0,6.7,3.0,0.00430137,0,,,,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,2.0
12117261,away,Botafogo,Allan,,allan,Allan,M,25,175,3946,M,158277,EUR,663292800,M,28,28,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,,19.0,5.0,6.5,1.0,0.00020837,0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
12117261,away,Botafogo,Danilo Barbosa,,danilo-barbosa,D. Barbosa,M,5,182,801,M,330063,EUR,825465600,M,5,5,True,3.0,2.0,2.0,1.0,0.0,,,2.0,3.0,1.0,,,,,,11.0,7.0,6.6,1.0,0.00190784,0,,1.0,,2.0,,,3.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,
12117261,away,Botafogo,Tchê Tchê,,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,6,6,True,6.0,5.0,,,0.0,,,5.0,6.0,1.0,1.0,,,,,10.0,8.0,6.4,3.0,0.00275279,0,,3.0,,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12117261,away,Botafogo,Tiquinho Soares,,tiquinho-soares,Tiquinho,F,9,187,4683,M,789100,EUR,664070400,F,9,9,True,2.0,,,,0.0,,,,2.0,1.0,,,,,,10.0,7.0,6.4,5.0,,0,,1.0,2.0,4.0,3.0,,,,,1.0,,1.0,,,,,,1.0,,,,,,1.0,,,,,tiquinho_soares_29,,,
12117261,away,Botafogo,Gatito Fernández,,gatito-fernandez,R. Fernández,G,25,191,1203,M,840027,EUR,575596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117261,away,Botafogo,Mateo Ponte,,mateo-ponte,M. Ponte,D,4,183,1429,M,1099163,EUR,1053734400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117261,away,Botafogo,Adryelson,,adryelson,Adryelson,D,34,184,1086,M,795261,EUR,890611200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117261,away,Botafogo,Cuiabano,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,1160554,EUR,1045353600,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117261,away,Botafogo,Marçal,,marcal,Marçal,D,21,178,1062,M,143593,EUR,603849600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117261,away,Botafogo,Óscar Romero,,oscar-romero,Ó. Romero,M,11,176,1674,M,146416,EUR,710208000,M,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117261,away,Botafogo,Carlos Alberto,,carlos-alberto,C. Alberto,M,11,179,526,M,1008700,EUR,1018742400,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
