match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_expectedGoals,stat_aerialLost,stat_fouls,stat_keyPass,stat_dispossessed,player_firstName,player_lastName,stat_wasFouled,player_sofascoreId,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_bigChanceCreated,stat_goalAssist,stat_wonContest,stat_goals
11409134,home,FC Arouca,Ignacio de Arruabarrena,ignacio-de-arruabarrena,I. d. Arruabarrena,G,12,186,301,M,789933,EUR,853372800,G,12,12,False,28.0,9.0,24.0,5.0,6.0,9.0,3.0,19.0,2.0,6.0,1.0,5.0,5.0,1.0,1.0,90.0,40.0,7.3,19.0,0.00031379,0,0.8136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409134,home,FC Arouca,Bogdan Milovanov,bogdan-milovanov,B. Milovanov,D,3,178,86,M,914162,EUR,892944000,D,22,22,False,24.0,13.0,9.0,1.0,9.0,13.0,6.0,15.0,4.0,4.0,,,,,,90.0,58.0,6.9,16.0,0.0575362,0,,4.0,2.0,1.0,3.0,6.0,2.0,1.0,1.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
11409134,home,FC Arouca,Nino Galović,nino-galovic,N. Galović,D,,184,65,M,161431,EUR,710380800,D,44,44,False,33.0,24.0,6.0,3.0,17.0,19.0,7.0,14.0,7.0,2.0,,,,,,90.0,45.0,7.2,9.0,0.00261388,1,,,,2.0,,3.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,0.1516,,,,,,,,,,,,,,,,,
11409134,home,FC Arouca,Francisco Montero,francisco-montero,F. Montero,D,20,185,228,M,927376,EUR,916272000,D,4,4,False,39.0,30.0,10.0,4.0,24.0,26.0,6.0,13.0,4.0,1.0,,,,,,90.0,49.0,7.0,10.0,0.011944,0,,,,3.0,3.0,4.0,,,1.0,1.0,1.0,1.0,,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,
11409134,home,FC Arouca,Weverson,weverson,Weverson,D,36,185,168,M,905452,EUR,962755200,D,26,26,False,7.0,4.0,1.0,1.0,2.0,4.0,2.0,4.0,3.0,,,,,,,29.0,15.0,6.5,7.0,0.00057008,0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11409134,home,FC Arouca,Kouassi Eboue,kouassi-eboue,K. Eboue,M,8,185,220,M,839099,EUR,881971200,M,8,8,False,25.0,20.0,,,12.0,13.0,8.0,12.0,2.0,6.0,,,,,,85.0,39.0,6.8,7.0,0.00655293,1,,,,3.0,4.0,5.0,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,0.0305,1.0,2.0,,,,,1.0,,,,,,,,,,
11409134,home,FC Arouca,Morlaye Sylla,morlaye-sylla,M. Sylla,M,2,170,6425,M,822492,EUR,901497600,M,2,2,False,23.0,21.0,1.0,,9.0,9.0,12.0,15.0,,3.0,,,,,,85.0,36.0,6.8,7.0,0.0273927,2,,1.0,,1.0,3.0,4.0,,,,2.0,,,,,,0.0337,2.0,,1.0,1.0,,,1.0,morlayesylla2,1.0,1.0,0.2345,,,,,,
11409134,home,FC Arouca,David Simão,david-simao,D. Simão,M,8,183,75,M,54672,EUR,642729600,M,5,5,False,51.0,42.0,8.0,4.0,25.0,27.0,19.0,26.0,1.0,9.0,,,,,,90.0,67.0,6.8,13.0,0.0437338,0,,2.0,2.0,1.0,9.0,5.0,2.0,,1.0,2.0,1.0,1.0,,,,,2.0,3.0,3.0,2.0,,,2.0,,,,,True,,,,,
11409134,home,FC Arouca,Alfonso Trezza,alfonso-trezza,A. Trezza,M,19,166,267,M,973517,EUR,930009600,F,9,9,False,9.0,5.0,2.0,,2.0,4.0,3.0,7.0,1.0,5.0,,,,,,67.0,23.0,6.9,10.0,0.00125688,2,,2.0,,,6.0,3.0,,1.0,,3.0,3.0,2.0,,,,0.0965,3.0,2.0,,,,,,,,2.0,0.2335,,,,,,
11409134,home,FC Arouca,Rafa Mújica,rafa-mujica,R. Mújica,F,19,183,746,M,845424,EUR,909619200,F,19,19,False,15.0,7.0,,,3.0,3.0,4.0,12.0,,1.0,,,,,,90.0,33.0,7.0,12.0,0.0262876,7,,,,1.0,8.0,4.0,,,,1.0,1.0,3.0,2.0,,3.0,0.6655,5.0,3.0,1.0,1.0,,,2.0,,2.0,3.0,0.3386,,1.0,,,,
