match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,stat_wasFouled,stat_dispossessed,stat_onTargetScoringAttempt,captain,stat_goalAssist,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_lastManTackle,stat_bigChanceMissed
12014704,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195,60790,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,23.0,22.0,2.0,1.0,22.0,22.0,1.0,8.0,4.0,5.0,90.0,33.0,7.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12014704,home,Aston Villa,Matty Cash,matty-cash,M. Cash,D,2,185,9362,M,mattycash622,833956,EUR,870912000,D,2,2,False,42.0,37.0,2.0,2.0,20.0,23.0,21.0,2.0,,,90.0,60.0,6.9,7.0,2,18.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
12014704,home,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185,2746,M,,604232,EUR,732153600,D,3,3,False,82.0,75.0,11.0,5.0,51.0,53.0,29.0,8.0,,,90.0,91.0,6.5,7.0,1,24.0,,,2.0,4.0,7.0,5.0,,,,6.0,,1.0,,,,,,,2.0,1.0,1.0,4.0,,,,,,,,,,,,
12014704,home,Aston Villa,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7965,M,clement_lenglet,580550,EUR,803347200,D,17,17,False,58.0,51.0,8.0,3.0,38.0,40.0,18.0,2.0,,,90.0,64.0,6.3,8.0,0,13.0,,,,,2.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,
12014704,home,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179,1199,M,,294593,EUR,739497600,D,15,15,False,29.0,24.0,1.0,1.0,9.0,11.0,21.0,3.0,,,90.0,50.0,6.7,10.0,2,16.0,3.0,1.0,,1.0,3.0,3.0,2.0,1.0,,1.0,1.0,,,2.0,,1.0,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
12014704,home,Aston Villa,Boubacar Kamara,boubacar-kamara,B. Kamara,M,44,184,3380,M,,826204,EUR,943315200,M,44,44,False,35.0,31.0,1.0,1.0,14.0,17.0,18.0,4.0,,,87.0,45.0,6.8,6.0,0,17.0,,,1.0,,2.0,6.0,,,,,1.0,3.0,2.0,1.0,,,,,1.0,,,,3.0,,,,,,,,,,,
12014704,home,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11812,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,48.0,41.0,5.0,3.0,19.0,20.0,31.0,3.0,,,90.0,63.0,6.9,12.0,0,23.0,3.0,1.0,,1.0,5.0,5.0,2.0,1.0,,,2.0,,,1.0,,1.0,,,2.0,,,2.0,4.0,,,,,,,,,,,
12014704,home,Aston Villa,Leon Bailey,leon-bailey,L. Bailey,M,31,178,7654,M,leonbailey,808590,EUR,871084800,M,31,31,False,25.0,16.0,1.0,,6.0,7.0,21.0,3.0,,,88.0,44.0,6.6,17.0,3,11.0,3.0,1.0,,2.0,6.0,7.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,3.0,3.0,1.0,,,,,,,,,
12014704,home,Aston Villa,Youri Tielemans,youri-tielemans,Y. Tielemans,M,8,177,9757,M,youritielemans,331737,EUR,862963200,M,8,8,False,20.0,12.0,,,5.0,5.0,15.0,3.0,,,71.0,25.0,6.5,10.0,0,7.0,,,,,2.0,2.0,,,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,
12014704,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175,3885,M,,250223,EUR,782438400,M,7,7,False,15.0,10.0,2.0,1.0,2.0,3.0,14.0,2.0,,,72.0,33.0,6.7,10.0,3,10.0,2.0,2.0,,,7.0,3.0,2.0,2.0,1.0,,1.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,,2.0,,4.0,1.0,True,,,,,,,,
