match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,player_sofascoreId,stat_totalContest,stat_wonContest,stat_interceptionWon,player_firstName,player_lastName,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_lastManTackle,stat_totalOffside
12501558,home,Roma,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,11,11,False,15.0,12.0,,,0.0,2.0,2.0,10.0,13.0,4.0,8.0,2.0,,,,85.0,28.0,7.0,9.0,0.133008,1,,,,,1.0,3.0,1.0,2.0,,,1.0,2.0,tema_dovbyk,,,1.0,,,,1.0,4.0,2.0,0.0235,0.0103,,,,1.0,,,,
12501558,home,Roma,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,F,14,14,True,13.0,11.0,1.0,1.0,0.0,5.0,5.0,6.0,9.0,2.0,4.0,,2.0,,,45.0,20.0,7.2,6.0,0.00322257,1,,,1.0,,,,,1.0,,,1.0,1.0,,,,1.0,,,,1.0,2.0,,0.6213,0.8434,,,,,,1.0,,
12501558,home,Roma,Lucas Gourna-Douath,lucas-gourna-douath,L. Gourna-Douath,M,19,185,1200,M,1012657,EUR,1060041600,M,27,27,True,10.0,7.0,1.0,,0.0,6.0,7.0,1.0,3.0,2.0,10.0,,1.0,,,29.0,20.0,6.2,7.0,0.00036255,0,,,,,,4.0,2.0,3.0,2.0,2.0,2.0,,,1.0,,,,,,,,2.0,,,,,,,,,,
12501558,home,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25603,M,255389,EUR,772848000,M,16,16,True,26.0,25.0,1.0,1.0,0.0,18.0,18.0,7.0,8.0,,,1.0,,,,29.0,31.0,6.8,1.0,0.00338654,0,,,,,,2.0,,,,,,,LeoParedes,,,1.0,,,,,,2.0,,,,,,,,,,
12501558,home,Roma,Victor Nelsson,victor-nelsson,V. Nelsson,D,15,187,2685,M,846148,EUR,908323200,D,25,25,True,11.0,9.0,1.0,,0.0,5.0,5.0,4.0,6.0,,1.0,1.0,,,,18.0,16.0,6.6,4.0,0.00136971,0,,,,,,2.0,1.0,,,,,,Nelsson,1.0,1.0,,,,,,,1.0,,,,,,,,,,
12501558,home,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2264,M,1012172,EUR,1048377600,M,35,35,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,9.0,5.0,6.5,1.0,0.00026449,0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
12501558,home,Roma,Pierluigi Gollini,pierluigi-gollini,P. Gollini,G,95,194,1254,M,329175,EUR,795484800,G,95,95,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501558,home,Roma,Giorgio De Marzi,giorgio-de-marzi,G. D. Marzi,G,70,186,306,M,1652568,EUR,1176854400,G,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501558,home,Roma,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6716,M,961684,EUR,1011312000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501558,home,Roma,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2446,M,982778,EUR,1042848000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501558,home,Roma,Buba Sangare,sangare-buba,B. Sangaré,D,42,184,921,M,1542721,EUR,1186358400,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Buba Sangaré,,,,,,,,,,,,,,,
12501558,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2244,M,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501558,home,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186,5687,M,555540,EUR,835142400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,lorepelle7,,,,,,,,,,,,,,,,,,,
12501558,away,Juventus,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,844609,EUR,869961600,G,29,29,False,25.0,19.0,12.0,6.0,0.0,18.0,19.0,1.0,6.0,,,,8.0,1.0,3.0,90.0,35.0,6.9,6.0,0.00044682,0,0.0075000000000001,,,,1.0,1.0,,,,,,,L'UomoTigre,,,,,,,,,1.0,,,,,,,,,,
12501558,away,Juventus,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6630,M,965330,EUR,960163200,D,15,15,False,80.0,75.0,5.0,4.0,0.0,36.0,40.0,40.0,44.0,2.0,6.0,5.0,7.0,,,90.0,99.0,7.7,10.0,0.114517,0,,,4.0,1.0,1.0,6.0,,2.0,4.0,3.0,2.0,1.0,Kalulujr_,,,1.0,,,,,,1.0,,,1.0,,,,,,1.0,
12501558,away,Juventus,Renato Veiga,renato-veiga,R. Veiga,D,12,190,11718,M,1087359,EUR,1059436800,D,12,12,False,71.0,68.0,4.0,2.0,0.0,44.0,44.0,24.0,27.0,,1.0,5.0,2.0,,,90.0,83.0,7.2,3.0,0.0211725,1,,,,,3.0,5.0,,,1.0,1.0,1.0,,renatoveiga95,1.0,1.0,1.0,,,,1.0,,,0.1444,0.2906,,,,,,,,
12501558,away,Juventus,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191,3053,M,865167,EUR,907632000,D,6,6,False,73.0,61.0,5.0,1.0,0.0,23.0,27.0,38.0,50.0,,,3.0,6.0,,,90.0,93.0,7.2,17.0,0.0145416,0,,,4.0,,4.0,7.0,,,2.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,,,
12501558,away,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7292,M,881931,EUR,904262400,M,16,16,False,46.0,41.0,1.0,1.0,0.0,11.0,11.0,30.0,35.0,1.0,3.0,3.0,3.0,,,90.0,64.0,6.9,9.0,0.0340873,2,,,,,1.0,3.0,,1.0,2.0,1.0,1.0,,west.mckennie,,,,,,,1.0,1.0,,0.2374,0.2764,1.0,1.0,1.0,,,,,
12501558,away,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,363860,EUR,884217600,M,5,5,False,79.0,71.0,9.0,7.0,0.0,27.0,29.0,44.0,50.0,,1.0,3.0,,,,76.0,90.0,7.9,9.0,0.0425583,1,,True,,,1.0,5.0,,,3.0,2.0,1.0,,locamanuel73,,,1.0,,,,1.0,1.0,1.0,0.0402,0.4884,,,,,,1.0,,
12501558,away,Juventus,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11655,M,904832,EUR,985564800,M,19,19,False,62.0,59.0,4.0,4.0,0.0,22.0,22.0,38.0,41.0,,5.0,1.0,3.0,,,90.0,80.0,7.7,7.0,0.0566868,1,,,1.0,1.0,,9.0,1.0,2.0,2.0,1.0,2.0,,k_thuram,6.0,6.0,,,,,1.0,2.0,1.0,0.037,0.0551,1.0,,,,,,,
12501558,away,Juventus,Timothy Weah,weah-timothy,T. Weah,M,22,185,11671,M,855810,EUR,951177600,M,22,22,False,34.0,31.0,1.0,1.0,0.0,11.0,11.0,21.0,26.0,2.0,5.0,,1.0,,,68.0,49.0,7.4,7.0,0.0895825,1,,,3.0,1.0,1.0,5.0,1.0,,3.0,2.0,2.0,1.0,timothyweah,,,,,,,1.0,2.0,1.0,0.0108,0.0429,,,,1.0,,,,
12501558,away,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,82614,M,1149011,EUR,1115164800,F,10,10,False,43.0,36.0,,,0.0,11.0,13.0,25.0,34.0,1.0,8.0,,6.0,,,90.0,68.0,7.1,20.0,0.0579551,1,,,4.0,,,6.0,1.0,4.0,1.0,1.0,1.0,1.0,KenanYıldız,5.0,4.0,,Kenan Yıldız,,,,4.0,1.0,0.0307,,,,1.0,,,,,
12501558,away,Juventus,Nicolás González,nicolas-gonzalez,N. González,M,23,180,17229,M,901325,EUR,891820800,F,11,11,False,35.0,30.0,1.0,,0.0,7.0,7.0,23.0,29.0,1.0,3.0,1.0,3.0,,,69.0,43.0,7.0,7.0,0.0708932,2,,,1.0,,,3.0,,,,,1.0,1.0,nicoigonzalez,2.0,1.0,,,,,1.0,,2.0,0.1649,0.6949,,1.0,1.0,1.0,1.0,,,
12501558,away,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,832208,EUR,949017600,F,9,9,False,20.0,14.0,1.0,1.0,0.0,6.0,7.0,8.0,14.0,,7.0,,,,,68.0,33.0,6.5,14.0,0.00521075,2,,,1.0,,4.0,4.0,1.0,3.0,,,2.0,,DV9,2.0,,,,,1.0,1.0,2.0,,0.1116,0.0201,,,,,,,,
12501558,away,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,917048,EUR,951004800,D,27,27,True,14.0,11.0,,,0.0,3.0,5.0,8.0,9.0,,,,2.0,,,22.0,22.0,6.8,5.0,0.0153682,0,,,,,,2.0,,,,,,,andrea_cambiaso,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,1.0
12501558,away,Juventus,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23659,M,871706,EUR,912816000,F,20,20,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,4.0,,1.0,,,22.0,9.0,6.5,3.0,0.0068772,0,,,,,,1.0,,1.0,,,2.0,,RKM,2.0,1.0,,,,,,1.0,,,,,,,,,,,
12501558,away,Juventus,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,6981,M,803033,EUR,888624000,M,8,8,True,9.0,9.0,1.0,1.0,0.0,1.0,1.0,9.0,10.0,,1.0,1.0,,,,21.0,17.0,6.9,3.0,0.202994,0,,,2.0,1.0,,2.0,,,2.0,,,2.0,teunkoopmeiners,1.0,,,,,,,1.0,,,,,,,,,,,
12501558,away,Juventus,Nicolò Savona,nicolo-savona,N. Savona,D,37,192,2582,M,1010220,EUR,1048032000,D,37,37,True,16.0,14.0,,,0.0,9.0,9.0,6.0,9.0,,,,3.0,,,14.0,21.0,6.7,3.0,0.0159873,0,,,2.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
12501558,away,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2090,M,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501558,away,Juventus,Giovanni Daffara,daffara-giovanni,G. Daffara,G,30,194,430,M,1100418,EUR,1102204800,G,38,38,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501558,away,Juventus,Jonas Rouhi,rouhi-jonas,J. Rouhi,D,73,183,1883,M,1087749,EUR,1073433600,D,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12501558,away,Juventus,Alberto Costa,alberto-baio,A. Costa,D,20,185,2748,M,1160957,EUR,1064793600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Alberto Baio,,,,,,,,,,,,,,,
12501558,away,Juventus,Samuel Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4367,M,1100836,EUR,1074211200,F,51,51,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Samu,,,,Samuel,Mbangula,,,,,,,,,,,,,,
12501558,away,Juventus,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11801,M,867887,EUR,894672000,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Douglas_Luiz,,,,,,,,,,,,,,,,,,,
12501558,away,Juventus,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19864,M,979222,EUR,1039824000,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,FConceicao_7,,,,,,,,,,,,,,,,,,,
